RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-06-17;AALR3;BRAALRACNOR6;AALR;1299317;11,5265413;1;14976631,08
2020-06-17;ABCB4;BRABCBACNPR4;ABCB;2550874;13,8386375;1;35300620,82
2020-06-17;ABEV3;BRABEVACNOR1;ABEV;159317940;12,7522709;1;2031665533,92
2020-06-17;ADHM3;BRADHMACNOR9;ADHM;100;2,54;1;254
2020-06-17;AFLT3;BRAFLTACNOR1;AFLT;160;10,38;1;1660,8
2020-06-17;AGRO3;BRAGROACNOR7;AGRO;338503;19,1957437;1;6497816,83
2020-06-17;ALPA3;BRALPAACNOR0;ALPA;286;20,9002797;1;5977,48
2020-06-17;ALPA4;BRALPAACNPR7;ALPA;3182819;26,3687458;1;83926945,23
2020-06-17;ALPK3;BRALPKACNOR9;ALPK;824;9,6955339;1;7989,12
2020-06-17;ALSO3;BRALSOACNOR5;ALSO;3568002;26,7068923;1;95290245,25
2020-06-17;ALUP11;BRALUPCDAM15;ALUP;2576003;23,9761736;1;61762695,27
2020-06-17;ALUP3;BRALUPACNOR8;ALUP;4202;9,7291028;1;40881,69
2020-06-17;ALUP4;BRALUPACNPR5;ALUP;890;7,260337;1;6461,7
2020-06-17;AMAR3;BRAMARACNOR4;AMAR;10745445;6,9667106;1;74860406,6
2020-06-17;ANIM3;BRANIMACNOR6;ANIM;2024163;21,8545501;1;44237171,89
2020-06-17;APER3;BRAPERACNOR9;APER;64129;20,6978869;1;1327334,79
2020-06-17;ARZZ3;BRARZZACNOR3;ARZZ;1015371;43,0726146;1;43734683,85
2020-06-17;ATMP3;BRATMPACNOR8;ATMP;176;5,0565909;1;889,96
2020-06-17;ATOM3;BRATOMACNOR1;ATOM;8088;1,7873689;1;14456,24
2020-06-17;AZEV3;BRAZEVACNOR0;AZEV;4407;18;1;79326
2020-06-17;AZEV4;BRAZEVACNPR7;AZEV;6008;5,6451165;1;33915,86
2020-06-17;AZUL4;BRAZULACNPR4;AZUL;11386981;19,8832381;1;226410055,14
2020-06-17;B3SA3;BRB3SAACNOR6;B3SA;20356314;44,9287139;1;914583008,63
2020-06-17;BAHI3;BRBAHIACNOR1;BAHI;201;70,6865671;1;14208
2020-06-17;BALM4;BRBALMACNPR2;BALM;184;9,3008152;1;1711,35
2020-06-17;BAUH4;BRBAUHACNPR3;BAUH;1;83;1;83
2020-06-17;BAZA3;BRBAZAACNOR0;BAZA;55;31,24;1;1718,2
2020-06-17;BBAS3;BRBBASACNOR3;BBAS;28509343;31,7830535;1;906113975,59
2020-06-17;BBDC3;BRBBDCACNOR1;BBDC;10612555;18,4299791;1;195589167,130001
2020-06-17;BBDC4;BRBBDCACNPR8;BBDC;104332315;20,444598;1;2133032241,48041
2020-06-17;BBRK3;BRBBRKACNOR4;BBRK;241211;2,4673233;1;595145,53
2020-06-17;BBSD11;BRBBSDCTF000;BBSD;151;71,2841721;1;10763,91
2020-06-17;BBSE3;BRBBSEACNOR5;BBSE;16804193;25,9218612;1;435595960,11
2020-06-17;BEEF3;BRBEEFACNOR6;BEEF;9541713;12,9413275;1;123482433,62
2020-06-17;BEES3;BRBEESACNOR9;BEES;600;5,6533333;1;3392
2020-06-17;BEES4;BRBEESACNPR6;BEES;37;6,26;1;231,62
2020-06-17;BGIP4;BRBGIPACNPR8;BGIP;34;25,1323529;1;854,5
2020-06-17;BIDI11;BRBIDICDAXX3;BIDI;2515124;32,655652;1;82133014,24
2020-06-17;BIDI3;BRBIDIACNOR3;BIDI;188747;9,3067472;1;1756620,62
2020-06-17;BIDI4;BRBIDIACNPR0;BIDI;3862995;11,0018243;1;42499992,37
2020-06-17;BIOM3;BRBIOMACNOR2;BIOM;6672;18,6726993;1;124584,25
2020-06-17;BKBR3;BRBKBRACNOR4;BKBR;9601004;10,9580821;1;105208590,42
2020-06-17;BKNG34;BRBKNGBDR006;BKNG;25;323,04;1;8076
2020-06-17;BMGB4;BRBMGBACNPR0;BMGB;1449828;4,4502564;1;6452106,48
2020-06-17;BMIN4;BRBMINACNPR1;BMIN;1;17,5;1;17,5
