RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-07-27;AALR3;BRAALRACNOR6;AALR;1433094;10,9316756;1;15666118,81
2020-07-27;AAPL34;BRAAPLBDR004;AAPL;60;191,76;1;11505,6
2020-07-27;ABCB4;BRABCBACNPR4;ABCB;2479005;14,4736641;1;35880285,83
2020-07-27;ABEV3;BRABEVACNOR1;ABEV;122467272;14,124245;1;1729757758,2
2020-07-27;ADHM3;BRADHMACNOR9;ADHM;100;2,41;1;241
2020-07-27;AGRO3;BRAGROACNOR7;AGRO;385486;21,3901665;1;8245609,73
2020-07-27;ALPA3;BRALPAACNOR0;ALPA;337;25,0883679;1;8454,78
2020-07-27;ALPA4;BRALPAACNPR7;ALPA;2868046;28,9263745;1;82962172,7
2020-07-27;ALPK3;BRALPKACNOR9;ALPK;6949;9,6026795;1;66729,02
2020-07-27;ALSO3;BRALSOACNOR5;ALSO;4381194;29,0517601;1;127281397,31
2020-07-27;ALUP11;BRALUPCDAM15;ALUP;2802875;23,9562873;1;67146478,96
2020-07-27;ALUP3;BRALUPACNOR8;ALUP;4000;9,7395;1;38958
2020-07-27;ALUP4;BRALUPACNPR5;ALUP;70;7,12;1;498,4
2020-07-27;AMAR3;BRAMARACNOR4;AMAR;8110769;8,1942914;1;66462005,1
2020-07-27;AMBP3;BRAMBPACNOR6;AMBP;48517;30,2218278;1;1466272,42
2020-07-27;AMZO34;BRAMZOBDR002;AMZO;20;7767;1;155340
2020-07-27;ANIM3;BRANIMACNOR6;ANIM;2990409;25,4717862;1;76171058,78
2020-07-27;APER3;BRAPERACNOR9;APER;63605;32,5224491;1;2068590,38
2020-07-27;ARZZ3;BRARZZACNOR3;ARZZ;3394252;51,0491809;1;173273784,54
2020-07-27;ATMP3;BRATMPACNOR8;ATMP;57;4,9214035;1;280,52
2020-07-27;ATOM3;BRATOMACNOR1;ATOM;22413;2,9113554;1;65252,21
2020-07-27;AURA32;BRAURABDR001;AURA;143568;820;1;117725760
