RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-06-22;AALR3;BRAALRACNOR6;AALR;1451339;11,256896;1;16337572,21
2020-06-22;AAPL34;BRAAPLBDR004;AAPL;81;185,74;1;15044,94
2020-06-22;ABCB4;BRABCBACNPR4;ABCB;2542063;14,0410901;1;35693335,79
2020-06-22;ABEV3;BRABEVACNOR1;ABEV;120011506;13,0141927;1;1561852877,24
2020-06-22;ADHM3;BRADHMACNOR9;ADHM;100;2,54;1;254
2020-06-22;AFLT3;BRAFLTACNOR1;AFLT;11;10,3;1;113,3
2020-06-22;AGRO3;BRAGROACNOR7;AGRO;407309;19,2849613;1;7854938,33
2020-06-22;ALPA3;BRALPAACNOR0;ALPA;286;23,8373426;1;6817,48
2020-06-22;ALPA4;BRALPAACNPR7;ALPA;3913246;27,3101209;1;106871221,42
2020-06-22;ALPK3;BRALPKACNOR9;ALPK;23900;9,5546861;1;228357
2020-06-22;ALSO3;BRALSOACNOR5;ALSO;3578597;27,652247;1;98956248,5
2020-06-22;ALUP11;BRALUPCDAM15;ALUP;2530311;24,1414349;1;61085338,3
2020-06-22;ALUP3;BRALUPACNOR8;ALUP;4496;9,7308585;1;43749,94
2020-06-22;ALUP4;BRALUPACNPR5;ALUP;381;7,217349;1;2749,81
2020-06-22;AMAR3;BRAMARACNOR4;AMAR;9530411;7,2517583;1;69112237,41
2020-06-22;ANIM3;BRANIMACNOR6;ANIM;2343717;23,8158063;1;55817510,17
2020-06-22;APER3;BRAPERACNOR9;APER;61935;20,8831266;1;1293396,45
2020-06-22;ARZZ3;BRARZZACNOR3;ARZZ;1018211;43,0563904;1;43840490,34
2020-06-22;ATMP3;BRATMPACNOR8;ATMP;57;5,0289473;1;286,65
2020-06-22;ATOM3;BRATOMACNOR1;ATOM;9929;1,7858706;1;17731,91
2020-06-22;AZEV3;BRAZEVACNOR0;AZEV;3500;18;1;63000
2020-06-22;AZEV4;BRAZEVACNPR7;AZEV;23186;5,7021357;1;132209,72
2020-06-22;AZUL4;BRAZULACNPR4;AZUL;16215651;21,4783311;1;348285121,48
2020-06-22;B3SA3;BRB3SAACNOR6;B3SA;19027362;46,5111197;1;884983912,4
2020-06-22;BAHI3;BRBAHIACNOR1;BAHI;201;70,6865671;1;14208
2020-06-22;BALM4;BRBALMACNPR2;BALM;184;9,3008152;1;1711,35
2020-06-22;BAUH4;BRBAUHACNPR3;BAUH;1;83;1;83
2020-06-22;BAZA3;BRBAZAACNOR0;BAZA;55;31,24;1;1718,2
2020-06-22;BBAS3;BRBBASACNOR3;BBAS;25433574;32,2900848;1;821252262,01
2020-06-22;BBDC3;BRBBDCACNOR1;BBDC;11143983;18,8971757;1;210589805,768151
2020-06-22;BBDC4;BRBBDCACNPR8;BBDC;110488153;21,0703302;1;2328021871,00714
2020-06-22;BBRK3;BRBBRKACNOR4;BBRK;322795;2,4971388;1;806063,95
2020-06-22;BBSD11;BRBBSDCTF000;BBSD;131;70,4443511;1;9228,21
2020-06-22;BBSE3;BRBBSEACNOR5;BBSE;17789279;26,6684614;1;474412702,11
2020-06-22;BEEF3;BRBEEFACNOR6;BEEF;9228504;12,9565178;1;119569276,41
2020-06-22;BEES3;BRBEESACNOR9;BEES;1172;5,9949488;1;7026,08
2020-06-22;BEES4;BRBEESACNPR6;BEES;51;6,2737254;1;319,96
2020-06-22;BGIP4;BRBGIPACNPR8;BGIP;34;25,1323529;1;854,5
2020-06-22;BIDI11;BRBIDICDAXX3;BIDI;2838869;32,6179538;1;92598097,94
2020-06-22;BIDI3;BRBIDIACNOR3;BIDI;1165771;9,9509833;1;11600567,82
2020-06-22;BIDI4;BRBIDIACNPR0;BIDI;4222266;11,2724518;1;47595290
2020-06-22;BIOM3;BRBIOMACNOR2;BIOM;4420;17,2388891;1;76195,89
2020-06-22;BKBR3;BRBKBRACNOR4;BKBR;10407496;11,3074867;1;117682623,47
2020-06-22;BKNG34;BRBKNGBDR006;BKNG;25;323,04;1;8076
2020-06-22;BMGB4;BRBMGBACNPR0;BMGB;1494670;4,4716007;1;6683567,46
2020-06-22;BMIN4;BRBMINACNPR1;BMIN;1;17,5;1;17,5
