RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-08-14;AALR3;BRAALRACNOR6;AALR;1272854;11,0189064;1;14025459,11
2020-08-14;AAPL34;BRAAPLBDR004;AAPL;5001;197,3590521;1;986992,62
2020-08-14;ABCB4;BRABCBACNPR4;ABCB;2442422;14,443835;1;35277940,55
2020-08-14;ABEV3;BRABEVACNOR1;ABEV;100801838;14,0235696;1;1413601592,73
2020-08-14;ADHM3;BRADHMACNOR9;ADHM;100;2,33;1;233
2020-08-14;AFLT3;BRAFLTACNOR1;AFLT;25;10,65;1;266,25
2020-08-14;AGRO3;BRAGROACNOR7;AGRO;383794;21,026322;1;8069776,23
2020-08-14;ALPA3;BRALPAACNOR0;ALPA;331;25,0249848;1;8283,27
2020-08-14;ALPA4;BRALPAACNPR7;ALPA;4754666;31,1880778;1;148288893,42
2020-08-14;ALPK3;BRALPKACNOR9;ALPK;8409;9,4448745;1;79421,95
2020-08-14;ALSO3;BRALSOACNOR5;ALSO;5148382;28,8763009;1;148666227,89
2020-08-14;ALUP11;BRALUPCDAM15;ALUP;3654704;24,1448828;1;88242399,81
2020-08-14;ALUP3;BRALUPACNOR8;ALUP;1300;9,7438461;1;12667
2020-08-14;ALUP4;BRALUPACNPR5;ALUP;159;7,2431446;1;1151,66
2020-08-14;AMAR3;BRAMARACNOR4;AMAR;8390316;7,7865748;1;65331823,9
2020-08-14;AMBP3;BRAMBPACNOR6;AMBP;319589;28,2816472;1;9038503,36
2020-08-14;AMZO34;BRAMZOBDR002;AMZO;30;8529,7266666;1;255891,8
2020-08-14;ANIM3;BRANIMACNOR6;ANIM;3672466;26,7974903;1;98412872,18
2020-08-14;APER3;BRAPERACNOR9;APER;64613;31,1582981;1;2013231,12
2020-08-14;ARZZ3;BRARZZACNOR3;ARZZ;3466506;52,3714078;1;181545799,69
2020-08-14;ATMP3;BRATMPACNOR8;ATMP;40;4,776;1;191,04
2020-08-14;ATOM3;BRATOMACNOR1;ATOM;32383;3,5442157;1;114772,34
2020-08-14;AZEV4;BRAZEVACNPR7;AZEV;3637;4,2870442;1;15591,98
2020-08-14;AZUL4;BRAZULACNPR4;AZUL;13981637;21,7678278;1;304349866,76
2020-08-14;B3SA3;BRB3SAACNOR6;B3SA;11857341;63,0045213;1;747066093,82
2020-08-14;BAHI3;BRBAHIACNOR1;BAHI;1;134,96;1;134,96
2020-08-14;BAUH4;BRBAUHACNPR3;BAUH;1;88,55;1;88,55
2020-08-14;BAZA3;BRBAZAACNOR0;BAZA;13;37,38;1;485,94
2020-08-14;BBAS3;BRBBASACNOR3;BBAS;20229188;33,435218;1;676367312,33
2020-08-14;BBDC3;BRBBDCACNOR1;BBDC;7712902;20,1930295;1;155746857,745608
2020-08-14;BBDC4;BRBBDCACNPR8;BBDC;172520655;22,1791226;1;3826356769,5681
2020-08-14;BBRK3;BRBBRKACNOR4;BBRK;1194724;2,3183588;1;2769798,99
2020-08-14;BBSD11;BRBBSDCTF000;BBSD;110;82,9881818;1;9128,7
2020-08-14;BBSE3;BRBBSEACNOR5;BBSE;17798084;28,4013498;1;505489609,83
2020-08-14;BCSA34;BRBCSABDR005;BCSA;14;12,7128571;1;177,98
2020-08-14;BEEF3;BRBEEFACNOR6;BEEF;20435257;13,6032433;1;277985774,71
2020-08-14;BEES3;BRBEESACNOR9;BEES;1000;5,841;1;5841
2020-08-14;BERK34;BRBERKBDR002;BERK;80;1152,7325;1;92218,6
2020-08-14;BGIP4;BRBGIPACNPR8;BGIP;39;27,86;1;1086,54
2020-08-14;BIDI11;BRBIDICDAXX3;BIDI;2773538;53,1597898;1;147440697,31
2020-08-14;BIDI3;BRBIDIACNOR3;BIDI;73882;19,3774457;1;1431644,45
2020-08-14;BIDI4;BRBIDIACNPR0;BIDI;3945979;18,7458997;1;73970926,68
