RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-08-13;AALR3;BRAALRACNOR6;AALR;1286987;11,023046;1;14186516,91
2020-08-13;AAPL34;BRAAPLBDR004;AAPL;5001;197,3590521;1;986992,62
2020-08-13;ABCB4;BRABCBACNPR4;ABCB;2258054;14,4892847;1;32717587,47
2020-08-13;ABEV3;BRABEVACNOR1;ABEV;107331432;14,0776318;1;1510972382,68
2020-08-13;ADHM3;BRADHMACNOR9;ADHM;100;2,33;1;233
2020-08-13;AFLT3;BRAFLTACNOR1;AFLT;25;10,65;1;266,25
2020-08-13;AGRO3;BRAGROACNOR7;AGRO;383094;21,0298473;1;8056408,34
2020-08-13;ALPA3;BRALPAACNOR0;ALPA;331;25,0249848;1;8283,27
2020-08-13;ALPA4;BRALPAACNPR7;ALPA;4605414;30,9817717;1;142683885,32
2020-08-13;ALPK3;BRALPKACNOR9;ALPK;8214;9,4494886;1;77618,1
2020-08-13;ALSO3;BRALSOACNOR5;ALSO;4926665;28,9265562;1;142511452,44
2020-08-13;ALUP11;BRALUPCDAM15;ALUP;3197912;24,1338518;1;77177934,41
2020-08-13;ALUP3;BRALUPACNOR8;ALUP;1300;9,7438461;1;12667
2020-08-13;ALUP4;BRALUPACNPR5;ALUP;159;7,2431446;1;1151,66
2020-08-13;AMAR3;BRAMARACNOR4;AMAR;8339146;7,8036922;1;65076128,65
2020-08-13;AMBP3;BRAMBPACNOR6;AMBP;298099;28,4505561;1;8481082,35
2020-08-13;AMZO34;BRAMZOBDR002;AMZO;30;8529,7266666;1;255891,8
2020-08-13;ANIM3;BRANIMACNOR6;ANIM;3728376;26,799069;1;99917005,97
2020-08-13;APER3;BRAPERACNOR9;APER;66166;31,2032874;1;2064596,72
2020-08-13;ARZZ3;BRARZZACNOR3;ARZZ;3407280;52,290575;1;178168630,61
2020-08-13;ATMP3;BRATMPACNOR8;ATMP;40;4,776;1;191,04
2020-08-13;ATOM3;BRATOMACNOR1;ATOM;32015;3,5470229;1;113557,94
2020-08-13;AZEV4;BRAZEVACNPR7;AZEV;3994;4,4137356;1;17628,46
