RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-07-09;AALR3;BRAALRACNOR6;AALR;1962825;10,844676;1;21286201,17
2020-07-09;AAPL34;BRAAPLBDR004;AAPL;1610;203,0645341;1;326933,9
2020-07-09;ABCB4;BRABCBACNPR4;ABCB;2444390;14,4174201;1;35241797,67
2020-07-09;ABEV3;BRABEVACNOR1;ABEV;133306092;13,6665765;1;1821837909,61
2020-07-09;ADHM3;BRADHMACNOR9;ADHM;100;2,54;1;254
2020-07-09;AGRO3;BRAGROACNOR7;AGRO;409102;20,9703511;1;8579012,6
2020-07-09;ALPA3;BRALPAACNOR0;ALPA;337;24,2723442;1;8179,78
2020-07-09;ALPA4;BRALPAACNPR7;ALPA;3352044;28,4017436;1;95203894,53
2020-07-09;ALPK3;BRALPKACNOR9;ALPK;7587;9,5810504;1;72691,43
2020-07-09;ALSO3;BRALSOACNOR5;ALSO;3480789;28,099625;1;97808865,75
2020-07-09;ALUP11;BRALUPCDAM15;ALUP;3101508;24,1184416;1;74803539,77
2020-07-09;ALUP3;BRALUPACNOR8;ALUP;4200;9,7088095;1;40777
2020-07-09;ALUP4;BRALUPACNPR5;ALUP;72;7,2472222;1;521,8
2020-07-09;AMAR3;BRAMARACNOR4;AMAR;8100492;8,0794327;1;65447380,47
2020-07-09;AMZO34;BRAMZOBDR002;AMZO;67;7781,84;1;521383,28
2020-07-09;ANIM3;BRANIMACNOR6;ANIM;3021312;24,7844193;1;74881463,52
2020-07-09;APER3;BRAPERACNOR9;APER;55930;25,8196286;1;1444091,83
2020-07-09;ARZZ3;BRARZZACNOR3;ARZZ;2444601;48,0570518;1;117480316,89
2020-07-09;ATMP3;BRATMPACNOR8;ATMP;127;5,0181102;1;637,3
2020-07-09;ATOM3;BRATOMACNOR1;ATOM;4194;1,9659895;1;8245,36
2020-07-09;AURA32;BRAURABDR001;AURA;143568;820;1;117725760
2020-07-09;AZEV3;BRAZEVACNOR0;AZEV;4057;13,5319226;1;54899,01
2020-07-09;AZEV4;BRAZEVACNPR7;AZEV;24389;5,3064258;1;129418,42
2020-07-09;AZUL4;BRAZULACNPR4;AZUL;19805667;21,3035709;1;421931431,63
2020-07-09;B3SA3;BRB3SAACNOR6;B3SA;20884829;50,7434049;1;1059767334,62
2020-07-09;BAHI3;BRBAHIACNOR1;BAHI;111;88,7774774;1;9854,3
2020-07-09;BALM4;BRBALMACNPR2;BALM;184;9,6696195;1;1779,21
2020-07-09;BAUH4;BRBAUHACNPR3;BAUH;1;83;1;83
2020-07-09;BAZA3;BRBAZAACNOR0;BAZA;55;35,92;1;1975,6
2020-07-09;BBAS3;BRBBASACNOR3;BBAS;22348337;31,6315801;1;706913213,2
2020-07-09;BBDC3;BRBBDCACNOR1;BBDC;10421979;19,2782096;1;200917096,551106
2020-07-09;BBDC4;BRBBDCACNPR8;BBDC;141827076;21,4558034;1;3043013872,80742
2020-07-09;BBRK3;BRBBRKACNOR4;BBRK;652878;2,5801365;1;1684514,4
2020-07-09;BBSD11;BRBBSDCTF000;BBSD;12231;82,7567516;1;1012197,83
2020-07-09;BBSE3;BRBBSEACNOR5;BBSE;17404637;27,9283153;1;486082191,41
