RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-08-06;AALR3;BRAALRACNOR6;AALR;1127029;11,0777874;1;12484987,67
2020-08-06;AAPL34;BRAAPLBDR004;AAPL;5180;198,0261776;1;1025775,6
2020-08-06;ABCB4;BRABCBACNPR4;ABCB;2413022;14,450751;1;34869980,17
2020-08-06;ABEV3;BRABEVACNOR1;ABEV;93221253;14,3637249;1;1339004435,03
2020-08-06;ADHM3;BRADHMACNOR9;ADHM;100;2,33;1;233
2020-08-06;AFLT3;BRAFLTACNOR1;AFLT;25;10,65;1;266,25
2020-08-06;AGRO3;BRAGROACNOR7;AGRO;398000;21,2304106;1;8449703,42
2020-08-06;ALPA3;BRALPAACNOR0;ALPA;331;25,0249848;1;8283,27
2020-08-06;ALPA4;BRALPAACNPR7;ALPA;4335488;30,0142926;1;130126605,48
2020-08-06;ALPK3;BRALPKACNOR9;ALPK;11132;9,5769637;1;106610,76
2020-08-06;ALSO3;BRALSOACNOR5;ALSO;4553154;28,8004328;1;131132806,1
2020-08-06;ALUP11;BRALUPCDAM15;ALUP;2485039;24,010525;1;59667091,27
2020-08-06;ALUP3;BRALUPACNOR8;ALUP;4000;9,753;1;39012
2020-08-06;ALUP4;BRALUPACNPR5;ALUP;70;7,12;1;498,4
2020-08-06;AMAR3;BRAMARACNOR4;AMAR;8520275;7,7988745;1;66448555,89
2020-08-06;AMBP3;BRAMBPACNOR6;AMBP;181392;29,0088139;1;5261966,78
2020-08-06;AMZO34;BRAMZOBDR002;AMZO;40;8350,195;1;334007,8
2020-08-06;ANIM3;BRANIMACNOR6;ANIM;3709567;26,5382971;1;98445591,22
2020-08-06;APER3;BRAPERACNOR9;APER;63328;32,3320771;1;2047525,78
2020-08-06;ARZZ3;BRARZZACNOR3;ARZZ;2921672;51,4847668;1;150421601,69
2020-08-06;ATMP3;BRATMPACNOR8;ATMP;40;4,871;1;194,84
2020-08-06;ATOM3;BRATOMACNOR1;ATOM;19363;3,5548639;1;68832,83
2020-08-06;AURA32;BRAURABDR001;AURA;143568;820;1;117725760
2020-08-06;AZEV4;BRAZEVACNPR7;AZEV;3897;4,7018193;1;18322,99
2020-08-06;AZUL4;BRAZULACNPR4;AZUL;18749594;20,9633105;1;393053560,86
2020-08-06;B3SA3;BRB3SAACNOR6;B3SA;12997118;61,8552939;1;803940554,12
2020-08-06;BAHI3;BRBAHIACNOR1;BAHI;6;137,4766666;1;824,86
2020-08-06;BALM4;BRBALMACNPR2;BALM;31;12,78;1;396,18
2020-08-06;BAUH4;BRBAUHACNPR3;BAUH;1;88,55;1;88,55
2020-08-06;BAZA3;BRBAZAACNOR0;BAZA;13;37,38;1;485,94
2020-08-06;BBAS3;BRBBASACNOR3;BBAS;17447681;32,9404391;1;574734274,56
2020-08-06;BBDC3;BRBBDCACNOR1;BBDC;10449408;20,0162494;1;209157956,925396
2020-08-06;BBDC4;BRBBDCACNPR8;BBDC;171802608;22,2398283;1;3820860511,3168
2020-08-06;BBRK3;BRBBRKACNOR4;BBRK;1020838;2,3993832;1;2449381,55
2020-08-06;BBSD11;BRBBSDCTF000;BBSD;110;81,4790909;1;8962,7
2020-08-06;BBSE3;BRBBSEACNOR5;BBSE;14067113;28,019952;1;394159831,49
2020-08-06;BCSA34;BRBCSABDR005;BCSA;14;13,13;1;183,82
2020-08-06;BEEF3;BRBEEFACNOR6;BEEF;18665847;13,8147705;1;257864392,74
2020-08-06;BEES3;BRBEESACNOR9;BEES;1152;6,0085069;1;6921,8
2020-08-06;BERK34;BRBERKBDR002;BERK;26;1017,55;1;26456,3
2020-08-06;BGIP4;BRBGIPACNPR8;BGIP;39;31,17;1;1215,63
2020-08-06;BIDI11;BRBIDICDAXX3;BIDI;2847326;50,8758939;1;144860255,61
2020-08-06;BIDI3;BRBIDIACNOR3;BIDI;82697;18,2081225;1;1505757,11
2020-08-06;BIDI4;BRBIDIACNPR0;BIDI;3561717;17,6828982;1;62981479,42
2020-08-06;BIOM3;BRBIOMACNOR2;BIOM;16038;16,5841333;1;265976,33
2020-08-06;BKBR3;BRBKBRACNOR4;BKBR;8508982;10,9650281;1;93301227,3
2020-08-06;BMEB4;BRBMEBACNPR5;BMEB;200;14,448;1;2889,6
2020-08-06;BMGB4;BRBMGBACNPR0;BMGB;1883736;5,1755784;1;9749423,53
2020-08-06;BMIN4;BRBMINACNPR1;BMIN;1;19,8;1;19,8
2020-08-06;BNBR3;BRBNBRACNOR8;BNBR;54;85,88;1;4637,52
2020-08-06;BOBR4;BRBOBRACNPR3;BOBR;64217;2,243283;1;144056,91
2020-08-06;BOVA11;BRBOVACTF003;BOVA;71344731;97,4744514;1;6954288516,5
2020-08-06;BOVB11;BRBOVBCTF001;BOVB;234946;102,8727049;1;24169530,54
2020-08-06;BOVV11;BRBOVVCTF009;BOVV;25787964;100,7415441;1;2597919314,15
2020-08-06;BPAC11;BRBPACUNT006;BPAC;2418813;85,673225;1;207227510,51
2020-08-06;BPAC3;BRBPACACNOR7;BPAC;3;68,72;1;206,16
2020-08-06;BPAC5;BRBPACACNPA0;BPAC;2070;20,5168019;1;42469,78
2020-08-06;BPAN4;BRBPANACNPR1;BPAN;12799479;9,041234;1;115723085,62
2020-08-06;BRAP3;BRBRAPACNOR5;BRAP;10883;35,3238932;1;384429,93
2020-08-06;BRAP4;BRBRAPACNPR2;BRAP;8569566;40,8031188;1;349665019,57
2020-08-06;BRAX11;BRBRAXCTF002;BRAX;30420;75,9953796;1;2311779,45
2020-08-06;BRDT3;BRBRDTACNOR1;BRDT;6472238;21,7386463;1;140697693,28
2020-08-06;BRFS3;BRBRFSACNOR8;BRFS;25416277;20,7867829;1;528322632,94
2020-08-06;BRKM3;BRBRKMACNOR1;BRKM;2155;23,9908352;1;51700,25
2020-08-06;BRKM5;BRBRKMACNPA4;BRKM;20464206;23,8763707;1;488610970,39
2020-08-06;BRML3;BRBRMLACNOR9;BRML;90393106;10,6332281;1;961170519,4
2020-08-06;BRPR3;BRBRPRACNOR9;BRPR;11241584;9,2219139;1;103668919,94
2020-08-06;BRSR3;BRBRSRACNOR3;BRSR;100;15,84;1;1584
2020-08-06;BRSR6;BRBRSRACNPB4;BRSR;4561464;14,4685079;1;65997578,25
2020-08-06;BSEV3;BRBSEVACNOR3;BSEV;27300;3,5971318;1;98201,7
2020-08-06;BTOW3;BRBTOWACNOR8;BTOW;4039490;115,5914566;1;466930533,33
2020-08-06;BTTL3;BRBTTLACNOR0;BTTL;21;8;1;168
2020-08-06;CAMB3;BRCAMBACNOR4;CAMB;145153;4,7093792;1;683580,53
2020-08-06;CAML3;BRCAMLACNOR3;CAML;4073282;11,5890132;1;47205319,04
2020-08-06;CARD3;BRCARDACNOR9;CARD;240515;12,930885;1;3110071,81
2020-08-06;CCPR3;BRCCPRACNOR9;CCPR;294408;14,9260276;1;4394341,96
2020-08-06;CCRO3;BRCCROACNOR2;CCRO;32223366;14,5396064;1;468515059,23
2020-08-06;CEAB3;BRCEABACNOR1;CEAB;2816626;10,3459671;1;29140720,01
2020-08-06;CESP3;BRCESPACNOR3;CESP;11580;33,5367789;1;388355,9
2020-08-06;CESP6;BRCESPACNPB4;CESP;3220821;28,9758679;1;93326083,87
2020-08-06;CGAS5;BRCGASACNPA3;CGAS;2140;180,4991121;1;386268,1
2020-08-06;CGRA3;BRCGRAACNOR2;CGRA;500;26,52;1;13260
2020-08-06;CGRA4;BRCGRAACNPR9;CGRA;8100;26,8075308;1;217141
2020-08-06;CIEL3;BRCIELACNOR3;CIEL;92271261;5,0705196;1;467863242,34
2020-08-06;CLSC4;BRCLSCACNPR3;CLSC;1268;55,057847;1;69813,35
2020-08-06;CMIG3;BRCMIGACNOR6;CMIG;2403029;11,7543582;1;28246063,634423
2020-08-06;CMIG4;BRCMIGACNPR3;CMIG;51341676;11,0566528;1;567667088,536201
2020-08-06;CNTO3;BRCNTOACNOR5;CNTO;3916486;30,9405192;1;121178110,67
