RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-07-31;AALR3;BRAALRACNOR6;AALR;1213811;10,9627367;1;13306690,51
2020-07-31;AAPL34;BRAAPLBDR004;AAPL;5160;197,2874224;1;1018003,1
2020-07-31;ABCB4;BRABCBACNPR4;ABCB;2363595;14,4731169;1;34208586,8
2020-07-31;ABEV3;BRABEVACNOR1;ABEV;137066658;14,5284931;1;1991371997,63
2020-07-31;ADHM3;BRADHMACNOR9;ADHM;100;2,41;1;241
2020-07-31;AGRO3;BRAGROACNOR7;AGRO;412115;21,5329429;1;8874048,8
2020-07-31;ALPA3;BRALPAACNOR0;ALPA;331;25,0249848;1;8283,27
2020-07-31;ALPA4;BRALPAACNPR7;ALPA;3191143;29,0538352;1;92714943,13
2020-07-31;ALPK3;BRALPKACNOR9;ALPK;6309;9,5740925;1;60402,95
2020-07-31;ALSO3;BRALSOACNOR5;ALSO;4389239;28,9722469;1;127166116,06
2020-07-31;ALUP11;BRALUPCDAM15;ALUP;2618676;24,0154993;1;62888811,71
2020-07-31;ALUP3;BRALUPACNOR8;ALUP;4000;9,753;1;39012
2020-07-31;ALUP4;BRALUPACNPR5;ALUP;70;7,12;1;498,4
2020-07-31;AMAR3;BRAMARACNOR4;AMAR;6974551;7,9983828;1;55785129,1
2020-07-31;AMBP3;BRAMBPACNOR6;AMBP;126983;29,2437235;1;3713455,75
2020-07-31;AMZO34;BRAMZOBDR002;AMZO;31;7814,9212903;1;242262,56
2020-07-31;ANIM3;BRANIMACNOR6;ANIM;3347440;25,8035837;1;86375948,28
2020-07-31;APER3;BRAPERACNOR9;APER;61696;32,6921516;1;2016974,99
2020-07-31;ARZZ3;BRARZZACNOR3;ARZZ;2532637;51,2916775;1;129903200,35
2020-07-31;ATMP3;BRATMPACNOR8;ATMP;57;4,9214035;1;280,52
2020-07-31;ATOM3;BRATOMACNOR1;ATOM;19593;2,9388123;1;57580,15
2020-07-31;AURA32;BRAURABDR001;AURA;143568;820;1;117725760
2020-07-31;AZEV4;BRAZEVACNPR7;AZEV;1245;4,5437751;1;5657
2020-07-31;AZUL4;BRAZULACNPR4;AZUL;21956997;21,3151882;1;468017525,3
2020-07-31;B3SA3;BRB3SAACNOR6;B3SA;14031159;60,260371;1;845522847,87
2020-07-31;BAHI3;BRBAHIACNOR1;BAHI;1;88;1;88
2020-07-31;BAUH4;BRBAUHACNPR3;BAUH;1;88,55;1;88,55
2020-07-31;BAZA3;BRBAZAACNOR0;BAZA;13;35,92;1;466,96
2020-07-31;BBAS3;BRBBASACNOR3;BBAS;17041805;33,0798452;1;563740272,33
2020-07-31;BBDC3;BRBBDCACNOR1;BBDC;10449266;19,8891483;1;207827001,319905
2020-07-31;BBDC4;BRBBDCACNPR8;BBDC;172993012;22,3143937;1;3860234193,22464
2020-07-31;BBRK3;BRBBRKACNOR4;BBRK;1135606;2,4294028;1;2758844,49
2020-07-31;BBSD11;BRBBSDCTF000;BBSD;80;81,35125;1;6508,1
2020-07-31;BBSE3;BRBBSEACNOR5;BBSE;13502375;27,9328729;1;377160125,9
2020-07-31;BCSA34;BRBCSABDR005;BCSA;14;13,13;1;183,82
2020-07-31;BEEF3;BRBEEFACNOR6;BEEF;17899040;13,8940443;1;248690054,92
2020-07-31;BEES3;BRBEESACNOR9;BEES;984;6,0479268;1;5951,16
2020-07-31;BERK34;BRBERKBDR002;BERK;10;1013,94;1;10139,4
2020-07-31;BGIP4;BRBGIPACNPR8;BGIP;39;31,17;1;1215,63
2020-07-31;BIDI11;BRBIDICDAXX3;BIDI;2996537;49,5097572;1;148357819,48
2020-07-31;BIDI3;BRBIDIACNOR3;BIDI;43007;16,3092608;1;701412,38
2020-07-31;BIDI4;BRBIDIACNPR0;BIDI;3645881;16,9452386;1;61780323,46
2020-07-31;BIOM3;BRBIOMACNOR2;BIOM;14097;17,5785379;1;247804,65
2020-07-31;BKBR3;BRBKBRACNOR4;BKBR;8608372;11,3491721;1;97697895,92
2020-07-31;BMEB4;BRBMEBACNPR5;BMEB;200;14,448;1;2889,6
2020-07-31;BMGB4;BRBMGBACNPR0;BMGB;1427338;5,3281589;1;7605083,7
2020-07-31;BMIN4;BRBMINACNPR1;BMIN;1;19,8;1;19,8
2020-07-31;BOBR4;BRBOBRACNPR3;BOBR;69935;2,2549628;1;157700,83
2020-07-31;BOVA11;BRBOVACTF003;BOVA;72092766;97,322993;1;7016283761,03
2020-07-31;BOVB11;BRBOVBCTF001;BOVB;32430;101,5332439;1;3292723,1
2020-07-31;BOVV11;BRBOVVCTF009;BOVV;26298184;100,4472046;1;2641579071,01
2020-07-31;BPAC11;BRBPACUNT006;BPAC;2368482;84,8584624;1;200985740,94
2020-07-31;BPAC3;BRBPACACNOR7;BPAC;3;68,72;1;206,16
2020-07-31;BPAC5;BRBPACACNPA0;BPAC;1924;20,6781548;1;39784,77
2020-07-31;BPAN4;BRBPANACNPR1;BPAN;11730764;8,8110292;1;103360105,19
2020-07-31;BRAP3;BRBRAPACNOR5;BRAP;10183;34,9657114;1;356055,84
2020-07-31;BRAP4;BRBRAPACNPR2;BRAP;8832973;40,2484055;1;355513079,67
2020-07-31;BRAX11;BRBRAXCTF002;BRAX;30420;75,9953796;1;2311779,45
2020-07-31;BRDT3;BRBRDTACNOR1;BRDT;5954683;21,8094265;1;129868221,48
2020-07-31;BRFS3;BRBRFSACNOR8;BRFS;26963219;20,8969538;1;563449143,44
2020-07-31;BRKM3;BRBRKMACNOR1;BRKM;2355;24,5640127;1;57848,25
2020-07-31;BRKM5;BRBRKMACNPA4;BRKM;21656755;24,1711047;1;523467692,77
2020-07-31;BRML3;BRBRMLACNOR9;BRML;73994160;10,9262506;1;808478738,53
2020-07-31;BRPR3;BRBRPRACNOR9;BRPR;11093958;9,232015;1;102419587,6
2020-07-31;BRSR3;BRBRSRACNOR3;BRSR;200;16,85;1;3370
2020-07-31;BRSR6;BRBRSRACNPB4;BRSR;3984306;14,5294576;1;57889805,34
