RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-07-21;AALR3;BRAALRACNOR6;AALR;1801767;10,8827304;1;19608144,64
2020-07-21;AAPL34;BRAAPLBDR004;AAPL;1690;203,7260946;1;344297,1
2020-07-21;ABCB4;BRABCBACNPR4;ABCB;2567619;14,4722027;1;37159102,77
2020-07-21;ABEV3;BRABEVACNOR1;ABEV;125475040;13,8295985;1;1735269429,43
2020-07-21;ADHM3;BRADHMACNOR9;ADHM;100;2,41;1;241
2020-07-21;AGRO3;BRAGROACNOR7;AGRO;350735;21,1028862;1;7401520,82
2020-07-21;ALPA3;BRALPAACNOR0;ALPA;337;24,2723442;1;8179,78
2020-07-21;ALPA4;BRALPAACNPR7;ALPA;3086365;28,8559173;1;89059893,35
2020-07-21;ALPK3;BRALPKACNOR9;ALPK;7637;9,5779664;1;73146,93
2020-07-21;ALSO3;BRALSOACNOR5;ALSO;3292676;28,3718248;1;93419226,83
2020-07-21;ALUP11;BRALUPCDAM15;ALUP;2807790;23,9327963;1;67198266,17
2020-07-21;ALUP3;BRALUPACNOR8;ALUP;4000;9,7395;1;38958
2020-07-21;ALUP4;BRALUPACNPR5;ALUP;1153;7,1951431;1;8296
2020-07-21;AMAR3;BRAMARACNOR4;AMAR;8170569;8,1692293;1;66747252,43
2020-07-21;AMBP3;BRAMBPACNOR6;AMBP;36211;30,5689483;1;1106932,19
2020-07-21;AMZO34;BRAMZOBDR002;AMZO;20;7992,27;1;159845,4
2020-07-21;ANIM3;BRANIMACNOR6;ANIM;2666995;25,0024014;1;66681279,71
2020-07-21;APER3;BRAPERACNOR9;APER;61531;32,5612197;1;2003524,41
2020-07-21;ARZZ3;BRARZZACNOR3;ARZZ;3471621;51,0408426;1;177194461,33
2020-07-21;ATMP3;BRATMPACNOR8;ATMP;68;4,9616176;1;337,39
2020-07-21;ATOM3;BRATOMACNOR1;ATOM;4127;2,1494184;1;8870,65
2020-07-21;ATTB34;BRATTBBDR007;ATTB;120;162,82;1;19538,4
2020-07-21;AURA32;BRAURABDR001;AURA;143568;820;1;117725760
2020-07-21;AZEV3;BRAZEVACNOR0;AZEV;1187;13,789048;1;16367,6
2020-07-21;AZEV4;BRAZEVACNPR7;AZEV;14524;4,9603538;1;72044,18
2020-07-21;AZUL4;BRAZULACNPR4;AZUL;20077921;21,7120828;1;435933484,38
2020-07-21;B3SA3;BRB3SAACNOR6;B3SA;22387071;55,5696694;1;1244042134,4
2020-07-21;BAHI3;BRBAHIACNOR1;BAHI;101;88;1;8888
2020-07-21;BAUH4;BRBAUHACNPR3;BAUH;1;88,55;1;88,55
2020-07-21;BAZA3;BRBAZAACNOR0;BAZA;13;35,92;1;466,96
2020-07-21;BBAS3;BRBBASACNOR3;BBAS;23842774;32,2886236;1;769850356,31
2020-07-21;BBDC3;BRBBDCACNOR1;BBDC;11046374;19,5367954;1;215810749,361473
2020-07-21;BBDC4;BRBBDCACNPR8;BBDC;156110594;21,8366355;1;3408930141,26088
2020-07-21;BBRK3;BRBBRKACNOR4;BBRK;764464;2,5498019;1;1949231,81
2020-07-21;BBSD11;BRBBSDCTF000;BBSD;70;80,6857142;1;5648
2020-07-21;BBSE3;BRBBSEACNOR5;BBSE;16138519;27,8493884;1;449447884,25
2020-07-21;BCSA34;BRBCSABDR005;BCSA;4;13,48;1;53,92
2020-07-21;BEEF3;BRBEEFACNOR6;BEEF;11338078;13,2662085;1;150413307,4
2020-07-21;BEES3;BRBEESACNOR9;BEES;1584;6,0316666;1;9554,16
2020-07-21;BERK34;BRBERKBDR002;BERK;10;1020,9;1;10209
2020-07-21;BGIP4;BRBGIPACNPR8;BGIP;52;31,47;1;1636,44
2020-07-21;BIDI11;BRBIDICDAXX3;BIDI;3275713;41,1275766;1;134722137,41
2020-07-21;BIDI3;BRBIDIACNOR3;BIDI;69934;14,9364097;1;1044562,88
2020-07-21;BIDI4;BRBIDIACNPR0;BIDI;3469986;15,2916705;1;53061882,71
2020-07-21;BIOM3;BRBIOMACNOR2;BIOM;14097;17,592897;1;248007,07
