RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-08-12;AALR3;BRAALRACNOR6;AALR;1077317;11,0734447;1;11929610,31
2020-08-12;AAPL34;BRAAPLBDR004;AAPL;12851;225,8586117;1;2902509,02
2020-08-12;ABCB4;BRABCBACNPR4;ABCB;2209172;14,5050747;1;32044205,07
2020-08-12;ABEV3;BRABEVACNOR1;ABEV;98174564;14,1648124;1;1390624288,05
2020-08-12;ADHM3;BRADHMACNOR9;ADHM;100;2,33;1;233
2020-08-12;AFLT3;BRAFLTACNOR1;AFLT;25;10,65;1;266,25
2020-08-12;AGRO3;BRAGROACNOR7;AGRO;384508;21,0427103;1;8091090,46
2020-08-12;ALPA3;BRALPAACNOR0;ALPA;534;26,9957303;1;14415,72
2020-08-12;ALPA4;BRALPAACNPR7;ALPA;4615380;30,9761367;1;142966642,16
2020-08-12;ALPK3;BRALPKACNOR9;ALPK;6814;9,4760933;1;64570,1
2020-08-12;ALSO3;BRALSOACNOR5;ALSO;4550603;28,8546958;1;131306265,6
2020-08-12;ALUP11;BRALUPCDAM15;ALUP;2684611;24,10191;1;64704252,77
2020-08-12;ALUP3;BRALUPACNOR8;ALUP;1300;9,7176923;1;12633
2020-08-12;ALUP4;BRALUPACNPR5;ALUP;159;7,2431446;1;1151,66
2020-08-12;AMAR3;BRAMARACNOR4;AMAR;8195942;7,8361486;1;64224620,05
2020-08-12;AMBP3;BRAMBPACNOR6;AMBP;304143;28,4469262;1;8651933,49
2020-08-12;AMZO34;BRAMZOBDR002;AMZO;20;8465,24;1;169304,8
2020-08-12;ANIM3;BRANIMACNOR6;ANIM;3701098;26,6852044;1;98764556,97
2020-08-12;APER3;BRAPERACNOR9;APER;65415;31,3549545;1;2051084,35
2020-08-12;ARZZ3;BRARZZACNOR3;ARZZ;3195562;52,0939051;1;166469303,75
2020-08-12;ATMP3;BRATMPACNOR8;ATMP;40;4,776;1;191,04
2020-08-12;ATOM3;BRATOMACNOR1;ATOM;27620;3,5637288;1;98430,19
2020-08-12;AZEV4;BRAZEVACNPR7;AZEV;4099;4,4213247;1;18123,01
2020-08-12;AZUL4;BRAZULACNPR4;AZUL;15175392;21,1446739;1;320878715,27
2020-08-12;B3SA3;BRB3SAACNOR6;B3SA;12558002;62,8348347;1;789079980,78
2020-08-12;BAHI3;BRBAHIACNOR1;BAHI;1;134,96;1;134,96
2020-08-12;BAUH4;BRBAUHACNPR3;BAUH;1;88,55;1;88,55
2020-08-12;BAZA3;BRBAZAACNOR0;BAZA;13;37,38;1;485,94
2020-08-12;BBAS3;BRBBASACNOR3;BBAS;19744712;33,4122719;1;659715685,98
2020-08-12;BBDC3;BRBBDCACNOR1;BBDC;8464882;20,2325495;1;171266144,695608
2020-08-12;BBDC4;BRBBDCACNPR8;BBDC;168774363;22,2533091;1;3755788084,1981
2020-08-12;BBRK3;BRBBRKACNOR4;BBRK;1224824;2,3544754;1;2883817,99
2020-08-12;BBSD11;BRBBSDCTF000;BBSD;110;82,9881818;1;9128,7
2020-08-12;BBSE3;BRBBSEACNOR5;BBSE;16056789;28,2454203;1;453530754,68
