RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-08-10;AALR3;BRAALRACNOR6;AALR;1048668;11,0680294;1;11606688,26
2020-08-10;AAPL34;BRAAPLBDR004;AAPL;8291;214,7589458;1;1780566,42
2020-08-10;ABCB4;BRABCBACNPR4;ABCB;2269160;14,4927422;1;32886350,98
2020-08-10;ABEV3;BRABEVACNOR1;ABEV;95547381;14,2236563;1;1359033108,88
2020-08-10;ADHM3;BRADHMACNOR9;ADHM;100;2,33;1;233
2020-08-10;AFLT3;BRAFLTACNOR1;AFLT;25;10,65;1;266,25
2020-08-10;AGRO3;BRAGROACNOR7;AGRO;383769;21,0595072;1;8081986,04
2020-08-10;ALPA3;BRALPAACNOR0;ALPA;431;26,2419257;1;11310,27
2020-08-10;ALPA4;BRALPAACNPR7;ALPA;4760452;30,5995775;1;145667820,34
2020-08-10;ALPK3;BRALPKACNOR9;ALPK;6309;9,5507925;1;60255,95
2020-08-10;ALSO3;BRALSOACNOR5;ALSO;4588548;28,8493042;1;132376417,2
2020-08-10;ALUP11;BRALUPCDAM15;ALUP;2489285;24,0268164;1;59809593,72
2020-08-10;ALUP3;BRALUPACNOR8;ALUP;1300;9,7176923;1;12633
2020-08-10;ALUP4;BRALUPACNPR5;ALUP;70;7,12;1;498,4
2020-08-10;AMAR3;BRAMARACNOR4;AMAR;8291615;7,7512382;1;64270283,07
2020-08-10;AMBP3;BRAMBPACNOR6;AMBP;233199;28,7355005;1;6701089,99
2020-08-10;AMZO34;BRAMZOBDR002;AMZO;40;8350,195;1;334007,8
2020-08-10;ANIM3;BRANIMACNOR6;ANIM;3690433;26,5963973;1;98152222,34
2020-08-10;APER3;BRAPERACNOR9;APER;64744;31,5016795;1;2039544,74
2020-08-10;ARZZ3;BRARZZACNOR3;ARZZ;3119492;51,7947232;1;161573224,87
2020-08-10;ATMP3;BRATMPACNOR8;ATMP;40;4,871;1;194,84
2020-08-10;ATOM3;BRATOMACNOR1;ATOM;33669;3,5141717;1;118318,65
2020-08-10;AXPB34;BRAXPBBDR007;AXPB;10;534,82;1;5348,2
2020-08-10;AZEV4;BRAZEVACNPR7;AZEV;4099;4,4213247;1;18123,01
2020-08-10;AZUL4;BRAZULACNPR4;AZUL;17004462;20,9032379;1;355448315,31
2020-08-10;B3SA3;BRB3SAACNOR6;B3SA;12398616;62,4678795;1;774515251,29
2020-08-10;BABA34;BRBABABDR005;BABA;150;1359,9;1;203985
2020-08-10;BAHI3;BRBAHIACNOR1;BAHI;1;134,96;1;134,96
2020-08-10;BAUH4;BRBAUHACNPR3;BAUH;1;88,55;1;88,55
2020-08-10;BAZA3;BRBAZAACNOR0;BAZA;13;37,38;1;485,94
2020-08-10;BBAS3;BRBBASACNOR3;BBAS;19582144;33,3883063;1;653814622,02
2020-08-10;BBDC3;BRBBDCACNOR1;BBDC;9020941;20,2638497;1;182798993,055508
2020-08-10;BBDC4;BRBBDCACNPR8;BBDC;170364237;22,2435408;1;3789503864,6768
2020-08-10;BBRK3;BRBBRKACNOR4;BBRK;1233438;2,3608308;1;2911938,45
2020-08-10;BBSD11;BRBBSDCTF000;BBSD;110;81,4790909;1;8962,7
2020-08-10;BBSE3;BRBBSEACNOR5;BBSE;14885633;28,1736479;1;419382583,76
2020-08-10;BCSA34;BRBCSABDR005;BCSA;14;13,13;1;183,82
2020-08-10;BEEF3;BRBEEFACNOR6;BEEF;20111177;13,7235928;1;275997603,91
2020-08-10;BEES3;BRBEESACNOR9;BEES;684;5,979766;1;4090,16
2020-08-10;BERK34;BRBERKBDR002;BERK;10;1095,07;1;10950,7
2020-08-10;BGIP4;BRBGIPACNPR8;BGIP;39;31,17;1;1215,63
2020-08-10;BIDI11;BRBIDICDAXX3;BIDI;2781859;51,3067353;1;142728103,49
2020-08-10;BIDI3;BRBIDIACNOR3;BIDI;86197;18,3193859;1;1579076,11
2020-08-10;BIDI4;BRBIDIACNPR0;BIDI;3601894;17,8257556;1;64206482,35
2020-08-10;BIOM3;BRBIOMACNOR2;BIOM;15838;16,5531771;1;262169,22
2020-08-10;BKBR3;BRBKBRACNOR4;BKBR;9179533;10,9123647;1;100170412,3
2020-08-10;BKNG34;BRBKNGBDR006;BKNG;660;383,39;1;253037,4
2020-08-10;BMEB4;BRBMEBACNPR5;BMEB;200;14,448;1;2889,6
2020-08-10;BMGB4;BRBMGBACNPR0;BMGB;1853563;5,1779907;1;9597732,09
2020-08-10;BMIN4;BRBMINACNPR1;BMIN;1;19,8;1;19,8
2020-08-10;BNBR3;BRBNBRACNOR8;BNBR;54;85,88;1;4637,52
2020-08-10;BOBR4;BRBOBRACNPR3;BOBR;68224;2,2360571;1;152552,76
2020-08-10;BOVA11;BRBOVACTF003;BOVA;80868391;98,2112595;1;7942186540,43
2020-08-10;BOVB11;BRBOVBCTF001;BOVB;234106;102,8775321;1;24084247,54
2020-08-10;BOVV11;BRBOVVCTF009;BOVV;26177483;100,7882818;1;2638383534,86
2020-08-10;BPAC11;BRBPACUNT006;BPAC;2336205;86,6929576;1;202532521,16
2020-08-10;BPAC5;BRBPACACNPA0;BPAC;1909;20,6437454;1;39408,91
2020-08-10;BPAN4;BRBPANACNPR1;BPAN;12160444;9,6526858;1;117380945,82
2020-08-10;BRAP3;BRBRAPACNOR5;BRAP;11683;35,6469417;1;416463,22
2020-08-10;BRAP4;BRBRAPACNPR2;BRAP;8282348;41,0235064;1;339770956,65
2020-08-10;BRAX11;BRBRAXCTF002;BRAX;27613;75,5366446;1;2085793,37
2020-08-10;BRDT3;BRBRDTACNOR1;BRDT;6515052;21,518826;1;140196270,73
2020-08-10;BRFS3;BRBRFSACNOR8;BRFS;27317082;21,0436415;1;574850882,77
2020-08-10;BRKM3;BRBRKMACNOR1;BRKM;655;23,960687;1;15694,25
2020-08-10;BRKM5;BRBRKMACNPA4;BRKM;20174728;23,8476574;1;481120002,1
2020-08-10;BRML3;BRBRMLACNOR9;BRML;89840382;10,6612311;1;957809078,99
2020-08-10;BRPR3;BRBRPRACNOR9;BRPR;11285607;9,2559759;1;104459306,68
2020-08-10;BRSR3;BRBRSRACNOR3;BRSR;100;15,84;1;1584
2020-08-10;BRSR6;BRBRSRACNPB4;BRSR;4534903;14,3893364;1;65254244,93
2020-08-10;BSEV3;BRBSEVACNOR3;BSEV;27300;3,5971318;1;98201,7
2020-08-10;BTOW3;BRBTOWACNOR8;BTOW;4711509;117,456611;1;553397879,92
2020-08-10;BTTL3;BRBTTLACNOR0;BTTL;500;8,69;1;4345
2020-08-10;CAMB3;BRCAMBACNOR4;CAMB;137029;4,701784;1;644280,77
2020-08-10;CAML3;BRCAMLACNOR3;CAML;3642552;11,6310579;1;42366733,23
2020-08-10;CARD3;BRCARDACNOR9;CARD;244768;12,9400849;1;3167318,72
2020-08-10;CCPR3;BRCCPRACNOR9;CCPR;289332;14,9000742;1;4311068,27
2020-08-10;CCRO3;BRCCROACNOR2;CCRO;31424401;14,6037308;1;458913493,32
2020-08-10;CEAB3;BRCEABACNOR1;CEAB;2812095;10,3838971;1;29200505,22
2020-08-10;CESP3;BRCESPACNOR3;CESP;10880;33,4078952;1;363477,9
2020-08-10;CESP6;BRCESPACNPB4;CESP;3130044;28,952661;1;90623102,85
2020-08-10;CGAS3;BRCGASACNOR0;CGAS;100;182,31;1;18231
2020-08-10;CGAS5;BRCGASACNPA3;CGAS;1840;180,8750543;1;332810,1
2020-08-10;CGRA3;BRCGRAACNOR2;CGRA;500;26,52;1;13260
2020-08-10;CGRA4;BRCGRAACNPR9;CGRA;8201;26,794525;1;219741,9
2020-08-10;CIEL3;BRCIELACNOR3;CIEL;96326277;5,1431608;1;495421541,19
2020-08-10;CLSC4;BRCLSCACNPR3;CLSC;1481;55,0657326;1;81552,35
2020-08-10;CMCS34;BRCMCSBDR008;CMCS;30;231,14;1;6934,2
2020-08-10;CMIG3;BRCMIGACNOR6;CMIG;2365953;11,687592;1;27652293,550797
2020-08-10;CMIG4;BRCMIGACNPR3;CMIG;52270069;11,1378948;1;582178530,901895
2020-08-10;CNTO3;BRCNTOACNOR5;CNTO;3790188;30,8596318;1;116963806,28
2020-08-10;COCE5;BRCOCEACNPA3;COCE;20056;59,8860435;1;1201074,49
2020-08-10;COGN3;BRCOGNACNOR2;COGN;147043591;8,0718647;1;1186915979,47
2020-08-10;CPFE3;BRCPFEACNOR0;CPFE;7171379;31,4353984;1;225435156,33
2020-08-10;CPLE3;BRCPLEACNOR8;CPLE;300633;62,1650754;1;18688873,14
2020-08-10;CPLE6;BRCPLEACNPB9;CPLE;5191147;62,5884553;1;324905872,04
2020-08-10;CRFB3;BRCRFBACNOR2;CRFB;9507630;21,0825651;1;200445228,94
2020-08-10;CRIV4;BRCRIVACNPR1;CRIV;6;6,38;1;38,28
2020-08-10;CRPG5;BRCRPGACNPA3;CRPG;4793;22,4567243;1;107635,08
2020-08-10;CSAN3;BRCSANACNOR6;CSAN;10218891;82,0148379;1;838100689,81
2020-08-10;CSMG3;BRCSMGACNOR5;CSMG;3928695;56,3108649;1;221228213,39
