RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-07-02;AALR3;BRAALRACNOR6;AALR;1607555;10,9400349;1;17586707,93
2020-07-02;ABCB4;BRABCBACNPR4;ABCB;2571049;14,3599025;1;36920013,07
2020-07-02;ABEV3;BRABEVACNOR1;ABEV;123926358;13,3544712;1;1654970990,26
2020-07-02;ABTT34;BRABTTBDR007;ABTT;5;124;1;620
2020-07-02;ADHM3;BRADHMACNOR9;ADHM;100;2,54;1;254
2020-07-02;AFLT3;BRAFLTACNOR1;AFLT;81;11,6655555;1;944,91
2020-07-02;AGRO3;BRAGROACNOR7;AGRO;543521;20,1298613;1;10941002,38
2020-07-02;ALPA3;BRALPAACNOR0;ALPA;337;23,9832047;1;8082,34
2020-07-02;ALPA4;BRALPAACNPR7;ALPA;3792270;28,2326761;1;107065930,62
2020-07-02;ALPK3;BRALPKACNOR9;ALPK;2177;9,5345613;1;20756,74
2020-07-02;ALSO3;BRALSOACNOR5;ALSO;3571096;27,8245071;1;99363986,15
2020-07-02;ALUP11;BRALUPCDAM15;ALUP;2463496;24,1632968;1;59526185,07
2020-07-02;ALUP3;BRALUPACNOR8;ALUP;4456;9,7267392;1;43342,35
2020-07-02;ALUP4;BRALUPACNPR5;ALUP;568;7,2097711;1;4095,15
2020-07-02;AMAR3;BRAMARACNOR4;AMAR;9500656;8,0190392;1;76186133,11
2020-07-02;AMZO34;BRAMZOBDR002;AMZO;321;7610,52;1;2442976,92
2020-07-02;ANIM3;BRANIMACNOR6;ANIM;2433247;24,5420385;1;59716841,61
2020-07-02;APER3;BRAPERACNOR9;APER;58502;21,442439;1;1254425,57
2020-07-02;ARZZ3;BRARZZACNOR3;ARZZ;1707406;45,8356839;1;78260121,83
2020-07-02;ATMP3;BRATMPACNOR8;ATMP;57;5,0289473;1;286,65
2020-07-02;ATOM3;BRATOMACNOR1;ATOM;601;1,7556239;1;1055,13
2020-07-02;ATTB34;BRATTBBDR007;ATTB;150;161,3;1;24195
2020-07-02;AZEV3;BRAZEVACNOR0;AZEV;1095;12,8139086;1;14031,23
