RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-08-11;AALR3;BRAALRACNOR6;AALR;8;66529;735810,74;0,2900%;0,6800%;0,7700%;1,1000%;1,2100%;1,6400%
2020-08-11;AAPL34;BRAAPLBDR004;AAPL;5;4740;1160968,2;2,1600%;2,1600%;2,1600%;6,0000%;6,0000%;6,0000%
2020-08-11;ABCB4;BRABCBACNPR4;ABCB;52;349506;4879103,76;0,1000%;0,1600%;0,3000%;0,2000%;0,2800%;1,1000%
2020-08-11;ABEV3;BRABEVACNOR1;ABEV;119;978565;12956200,6;0,0300%;0,0600%;0,2000%;0,0500%;0,1900%;0,8000%
2020-08-11;AGRO3;BRAGROACNOR7;AGRO;5;16212;328455,12;0,1000%;0,1400%;0,2800%;0,2200%;0,2700%;1,0100%
2020-08-11;ALPA3;BRALPAACNOR0;ALPA;2;103;3105,45;0,5000%;0,5000%;0,5000%;1,6000%;1,6000%;1,6000%
2020-08-11;ALPA4;BRALPAACNPR7;ALPA;40;259801;8887792,21;0,1100%;0,2400%;0,5500%;0,1800%;0,5300%;0,9600%
2020-08-11;ALPK3;BRALPKACNOR9;ALPK;2;905;8353,15;2,3000%;2,4400%;2,4400%;3,8700%;4,9900%;5,0000%
2020-08-11;ALSO3;BRALSOACNOR5;ALSO;19;82781;2468529,42;0,1300%;0,2300%;0,3600%;0,2500%;0,4100%;2,5000%
2020-08-11;ALUP11;BRALUPCDAM15;ALUP;18;33927;834604,2;0,0400%;0,0500%;0,1500%;0,1000%;0,2200%;1,0000%
2020-08-11;AMAR3;BRAMARACNOR4;AMAR;42;1486222;11458771,62;0,0300%;0,1400%;0,2900%;0,1000%;0,5700%;1,4400%
2020-08-11;AMBP3;BRAMBPACNOR6;AMBP;4;32220;884761,2;0,1400%;0,2900%;0,3000%;0,5000%;0,5500%;1,1000%
2020-08-11;ANIM3;BRANIMACNOR6;ANIM;24;100433;2810115,34;0,0900%;0,2200%;0,2800%;0,2500%;0,3200%;1,0000%
2020-08-11;APER3;BRAPERACNOR9;APER;2;1009;29271,09;1,4700%;1,4800%;1,4800%;2,1200%;2,1300%;2,1500%
