RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-06-25;AALR3;BRAALRACNOR6;AALR;35;104350;1092544,5;0,1300%;0,2600%;0,3000%;0,4300%;0,4500%;1,5000%
2020-06-25;ABCB4;BRABCBACNPR4;ABCB;15;109083;1604610,93;0,1400%;0,2300%;0,7000%;0,2500%;0,3000%;2,0000%
2020-06-25;ABEV3;BRABEVACNOR1;ABEV;118;3835111;52195860,71;0,0100%;0,0600%;0,5000%;0,0300%;0,1000%;1,0200%
2020-06-25;ADHM3;BRADHMACNOR9;ADHM;1;6;14,94;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-25;AFLT3;BRAFLTACNOR1;AFLT;1;3;34,95;2,8800%;2,8800%;2,8800%;6,0000%;6,0000%;6,0000%
2020-06-25;AGRO3;BRAGROACNOR7;AGRO;21;69460;1335021,2;0,0800%;1,1500%;1,3000%;0,4800%;1,4100%;2,8000%
2020-06-25;ALPA4;BRALPAACNPR7;ALPA;25;301622;8988335,6;0,1000%;0,2200%;0,2400%;0,2400%;0,2800%;1,0000%
2020-06-25;ALSO3;BRALSOACNOR5;ALSO;15;87000;2505600;0,0900%;0,1600%;1,5000%;0,2000%;0,2600%;2,5000%
2020-06-25;ALUP11;BRALUPCDAM15;ALUP;11;64700;1529508;0,0600%;0,2300%;0,6000%;0,1300%;0,4000%;1,8000%
2020-06-25;ALUP3;BRALUPACNOR8;ALUP;1;151;1439,03;2,4000%;2,4000%;2,4000%;4,0000%;4,0000%;4,0000%
2020-06-25;AMAR3;BRAMARACNOR4;AMAR;41;794574;6587018,46;0,3100%;0,6000%;1,3800%;0,6500%;0,7300%;4,5000%
2020-06-25;ANIM3;BRANIMACNOR6;ANIM;25;117427;2915712,41;0,0800%;0,1300%;0,1500%;0,1500%;0,2300%;3,0000%
2020-06-25;APER3;BRAPERACNOR9;APER;1;719;18068,47;0,2700%;0,2700%;0,2700%;0,4500%;0,4500%;0,4500%
2020-06-25;ARZZ3;BRARZZACNOR3;ARZZ;23;184126;8453224,66;0,0500%;0,2200%;2,3000%;0,4000%;0,4700%;3,5000%
2020-06-25;ATOM3;BRATOMACNOR1;ATOM;1;4548;8049,96;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-06-25;AZEV3;BRAZEVACNOR0;AZEV;2;1500;18465;2,8800%;2,8800%;2,8800%;4,8000%;4,8000%;4,8000%
2020-06-25;AZEV4;BRAZEVACNPR7;AZEV;1;15;78;1,1000%;1,1000%;1,1000%;1,3800%;1,3800%;1,3800%
2020-06-25;AZUL4;BRAZULACNPR4;AZUL;163;1898417;40379329,59;0,9800%;2,9500%;3,4000%;0,9800%;3,5300%;6,8900%
2020-06-25;B3SA3;BRB3SAACNOR6;B3SA;102;746603;39211589,56;0,0200%;0,0600%;0,7500%;0,0200%;0,2900%;1,5500%
2020-06-25;BAHI3;BRBAHIACNOR1;BAHI;1;100;9059;0,7500%;0,7500%;0,7500%;1,6000%;1,6000%;1,6000%
2020-06-25;BBAS3;BRBBASACNOR3;BBAS;60;706474;22939210,78;0,0400%;0,0500%;0,4000%;0,0400%;0,1600%;1,0500%
2020-06-25;BBDC3;BRBBDCACNOR1;BBDC;47;351689;6791114,59;0,0300%;0,0500%;0,4000%;0,0700%;0,2000%;1,4000%
2020-06-25;BBDC4;BRBBDCACNPR8;BBDC;309;5496462;115315772,76;0,0100%;0,0300%;1,0000%;0,0100%;0,0900%;2,2000%
2020-06-25;BBRK3;BRBBRKACNOR4;BBRK;2;865;2214,4;1,1000%;1,1000%;1,1000%;4,4000%;4,4000%;4,4000%
2020-06-25;BBSE3;BRBBSEACNOR5;BBSE;119;1991979;56811241,08;0,1000%;0,2900%;1,5300%;0,1000%;1,6500%;4,9000%
2020-06-25;BEEF3;BRBEEFACNOR6;BEEF;43;171260;2216104,4;0,4100%;0,6300%;1,2700%;0,6000%;2,3100%;3,0000%
2020-06-25;BEES3;BRBEESACNOR9;BEES;1;396;2419,56;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-06-25;BIDI11;BRBIDICDAXX3;BIDI;78;171113;6450960,1;0,6600%;1,2500%;1,9000%;1,2700%;1,4200%;3,0000%
2020-06-25;BIDI3;BRBIDIACNOR3;BIDI;6;14100;169905;1,2000%;4,9200%;14,0000%;2,5000%;6,3500%;16,0000%
2020-06-25;BIDI4;BRBIDIACNPR0;BIDI;65;274194;3501457,38;0,4500%;3,9100%;9,0000%;1,1500%;5,6700%;16,3100%
2020-06-25;BIOM3;BRBIOMACNOR2;BIOM;1;400;6796;0,8600%;0,8600%;0,8600%;4,5000%;4,5000%;4,5000%
2020-06-25;BKBR3;BRBKBRACNOR4;BKBR;48;928663;10243152,89;2,7000%;6,3900%;7,1300%;5,5000%;7,2200%;9,7000%
2020-06-25;BMGB4;BRBMGBACNPR0;BMGB;3;74000;400340;0,8700%;1,2100%;1,5000%;1,5500%;1,9700%;2,4600%
2020-06-25;BOVA11;BRBOVACTF003;BOVA;833;4691121;426375987,69;0,0200%;2,9700%;5,0000%;0,0200%;3,7200%;7,8000%
2020-06-25;BOVB11;BRBOVBCTF001;BOVB;1;88030;8332039,5;0,6000%;0,6000%;0,6000%;0,6500%;0,6500%;0,6500%
2020-06-25;BOVV11;BRBOVVCTF009;BOVV;128;1293600;122516856;0,4000%;0,8000%;0,8000%;0,7900%;0,9100%;5,0000%
2020-06-25;BPAC11;BRBPACUNT006;BPAC;115;1347768;103629881,52;0,4500%;2,2500%;3,0000%;0,6600%;3,0600%;5,1000%
2020-06-25;BPAN4;BRBPANACNPR1;BPAN;83;1142142;11421420;0,1800%;0,3700%;0,7100%;0,4000%;0,9700%;2,5600%
2020-06-25;BRAP3;BRBRAPACNOR5;BRAP;2;416;13644,8;0,0900%;0,1200%;0,1500%;0,1500%;0,1800%;0,2000%
2020-06-25;BRAP4;BRBRAPACNPR2;BRAP;47;750919;27461107,83;0,0800%;0,1800%;0,2000%;0,1500%;0,2500%;2,0000%
2020-06-25;BRDT3;BRBRDTACNOR1;BRDT;32;118428;2548570,56;0,0800%;0,1500%;0,3000%;0,2200%;0,3300%;1,5000%
