RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-08-05;AALR3;BRAALRACNOR6;AALR;25;73237;807804,11;0,1700%;0,3100%;0,4000%;0,2400%;0,5600%;1,3300%
2020-08-05;AAPL34;BRAAPLBDR004;AAPL;1;100;23380;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-08-05;ABCB4;BRABCBACNPR4;ABCB;12;122376;1708368,96;0,1700%;0,3800%;0,6400%;0,3900%;0,4600%;1,5000%
2020-08-05;ABEV3;BRABEVACNOR1;ABEV;110;2837123;37903963,28;0,0300%;0,1100%;0,3000%;0,0500%;0,3200%;3,3000%
2020-08-05;AGRO3;BRAGROACNOR7;AGRO;3;3959;81001,14;0,0400%;0,0400%;0,0800%;0,1000%;0,1000%;0,8000%
2020-08-05;ALPA4;BRALPAACNPR7;ALPA;48;240591;7427044,17;0,1100%;0,2400%;0,3000%;0,2200%;0,3400%;1,0000%
2020-08-05;ALPK3;BRALPKACNOR9;ALPK;2;1600;15264;0,9100%;2,8700%;3,0000%;5,0000%;5,3500%;10,5300%
2020-08-05;ALSO3;BRALSOACNOR5;ALSO;18;151501;4029926,6;0,2200%;0,2900%;0,4500%;0,3900%;0,4800%;1,5000%
2020-08-05;ALUP11;BRALUPCDAM15;ALUP;14;14000;335300;0,0700%;0,1800%;0,2500%;0,1300%;0,3600%;0,9000%
2020-08-05;AMAR3;BRAMARACNOR4;AMAR;41;1017810;7704821,7;0,1500%;0,2500%;0,4300%;0,2200%;0,5500%;1,0600%
2020-08-05;AMBP3;BRAMBPACNOR6;AMBP;2;26240;742854,4;0,2500%;0,4200%;0,4200%;0,3800%;0,6000%;0,6000%
2020-08-05;AMZO34;BRAMZOBDR002;AMZO;1;10;83295,7;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-08-05;ANIM3;BRANIMACNOR6;ANIM;37;88371;2458481,22;0,1000%;0,3100%;6,0000%;0,2200%;0,4500%;6,2000%
2020-08-05;ARZZ3;BRARZZACNOR3;ARZZ;25;73610;3850539,1;0,1000%;0,1300%;0,2900%;0,2500%;0,2900%;0,9000%
2020-08-05;AZUL4;BRAZULACNPR4;AZUL;118;1764285;35215128,6;0,1800%;0,3800%;0,4300%;0,3500%;0,4800%;2,5000%
2020-08-05;B3SA3;BRB3SAACNOR6;B3SA;92;1445964;91269247,68;0,0200%;0,0600%;0,2500%;0,0400%;0,1100%;1,5000%
2020-08-05;BAHI3;BRBAHIACNOR1;BAHI;1;1;134,96;1,0000%;1,0000%;1,0000%;3,0000%;3,0000%;3,0000%
2020-08-05;BALM4;BRBALMACNPR2;BALM;1;31;396,18;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-08-05;BBAS3;BRBBASACNOR3;BBAS;61;715919;24011923,26;0,0300%;0,0700%;0,1500%;0,0700%;0,2200%;1,0400%
2020-08-05;BBDC3;BRBBDCACNOR1;BBDC;24;106813;2214233,49;0,0300%;0,1000%;0,5000%;0,0600%;0,4400%;2,5000%
2020-08-05;BBDC4;BRBBDCACNPR8;BBDC;190;11509061;257342603,96;0,0100%;0,0500%;0,2000%;0,0100%;0,0700%;4,2000%
2020-08-05;BBRK3;BRBBRKACNOR4;BBRK;6;95800;211718;0,8700%;1,5300%;1,7500%;1,9000%;2,5000%;6,5500%
2020-08-05;BBSD11;BRBBSDCTF000;BBSD;1;30;2454,6;2,0000%;2,0000%;2,0000%;2,0500%;2,0500%;2,0500%
2020-08-05;BBSE3;BRBBSEACNOR5;BBSE;166;782982;22361965,92;0,0800%;0,1200%;0,2100%;0,1500%;4,7100%;4,7100%
2020-08-05;BEEF3;BRBEEFACNOR6;BEEF;38;462157;6114337,11;0,1100%;0,2000%;0,4000%;0,2500%;0,4800%;1,0600%
2020-08-05;BIDI11;BRBIDICDAXX3;BIDI;17;326870;20308433,1;1,4800%;5,5000%;5,5000%;1,4800%;5,5500%;7,4000%
2020-08-05;BIDI3;BRBIDIACNOR3;BIDI;3;20066;398510,76;7,0900%;9,9400%;11,9000%;11,8100%;13,1100%;14,0000%
2020-08-05;BIDI4;BRBIDIACNPR0;BIDI;91;247377;5207285,85;0,4400%;1,1500%;3,0000%;0,8600%;1,7300%;5,0000%
2020-08-05;BIOM3;BRBIOMACNOR2;BIOM;5;10641;175363,68;0,2300%;0,3100%;0,3200%;0,5000%;0,7800%;2,2000%
2020-08-05;BKBR3;BRBKBRACNOR4;BKBR;57;1279078;13033804,82;1,8800%;3,6100%;3,8500%;3,0000%;3,8800%;8,0300%
2020-08-05;BMGB4;BRBMGBACNPR0;BMGB;16;492800;2395008;0,1700%;0,2300%;1,2000%;0,7100%;1,1300%;6,0000%
2020-08-05;BOBR4;BRBOBRACNPR3;BOBR;1;100;213;2,4000%;2,4000%;2,4000%;4,0000%;4,0000%;4,0000%
2020-08-05;BOVA11;BRBOVACTF003;BOVA;1115;8356384;814496748,48;0,2400%;1,2300%;2,0000%;1,0000%;1,5300%;5,0000%
2020-08-05;BOVV11;BRBOVVCTF009;BOVV;65;303969;30953163,27;0,4100%;0,8000%;1,0000%;0,8000%;0,9200%;3,0000%
2020-08-05;BPAC11;BRBPACUNT006;BPAC;34;58423;5115517,88;0,1800%;0,4000%;0,5500%;0,3600%;0,9500%;2,0000%
2020-08-05;BPAC5;BRBPACACNPA0;BPAC;9;69;1295,82;3,0000%;3,5300%;3,6000%;5,0000%;5,8800%;6,0000%
2020-08-05;BPAN4;BRBPANACNPR1;BPAN;29;311836;3074702,96;0,0700%;0,1000%;0,5000%;0,1500%;0,2600%;0,9000%
2020-08-05;BRAP3;BRBRAPACNOR5;BRAP;1;1;38,28;0,6000%;0,6000%;0,6000%;0,6500%;0,6500%;0,6500%
2020-08-05;BRAP4;BRBRAPACNPR2;BRAP;40;282831;12144763,14;0,0400%;0,1100%;0,2500%;0,0500%;0,5000%;1,0000%
2020-08-05;BRDT3;BRBRDTACNOR1;BRDT;25;98974;2124971,78;0,0800%;0,1300%;0,1600%;0,1000%;0,1900%;0,9000%
2020-08-05;BRFS3;BRBRFSACNOR8;BRFS;46;1216269;24738911,46;0,0400%;0,0700%;0,1500%;0,0800%;0,1300%;0,6300%
2020-08-05;BRKM5;BRBRKMACNPA4;BRKM;143;1433187;32218043,76;0,0200%;2,8000%;3,7000%;0,0200%;3,6000%;7,4300%
2020-08-05;BRML3;BRBRMLACNOR9;BRML;212;14588815;139177295,1;0,0400%;0,1100%;0,2400%;0,1000%;0,1300%;2,1000%
2020-08-05;BRPR3;BRBRPRACNOR9;BRPR;28;485675;4414785,75;0,1000%;0,5100%;0,7300%;0,5000%;0,8300%;2,5000%
2020-08-05;BRSR6;BRBRSRACNPB4;BRSR;19;504971;7039295,74;0,1100%;0,1800%;0,2300%;0,2300%;0,5500%;1,4000%
2020-08-05;BTOW3;BRBTOWACNOR8;BTOW;93;256753;31737238,33;0,1000%;0,7500%;1,1900%;0,1000%;1,5000%;2,8400%
2020-08-05;CAML3;BRCAMLACNOR3;CAML;20;122194;1501764,26;0,0900%;0,2000%;0,4300%;0,2000%;0,5800%;1,3000%
2020-08-05;CARD3;BRCARDACNOR9;CARD;3;2900;37816;1,5900%;1,5900%;1,5900%;2,2700%;2,2700%;2,2700%
2020-08-05;CCPR3;BRCCPRACNOR9;CCPR;7;81162;1156558,5;0,1900%;0,2300%;0,3100%;0,6200%;0,8300%;1,6200%
2020-08-05;CCRO3;BRCCROACNOR2;CCRO;87;1160131;16566670,68;0,0700%;0,1300%;0,2000%;0,1000%;0,1800%;0,9300%
2020-08-05;CEAB3;BRCEABACNOR1;CEAB;37;339410;3309247,5;0,1400%;0,2400%;0,5000%;0,3300%;0,4000%;2,5000%
2020-08-05;CESP6;BRCESPACNPB4;CESP;15;31524;977874,48;0,0700%;0,1300%;0,2900%;0,1300%;0,2200%;1,0000%
2020-08-05;CGRA4;BRCGRAACNPR9;CGRA;1;100;2576;0,4000%;0,4000%;0,4000%;3,0000%;3,0000%;3,0000%
2020-08-05;CIEL3;BRCIELACNOR3;CIEL;135;4207344;22088556;0,1100%;0,6900%;1,2500%;0,4800%;0,9200%;2,4000%
2020-08-05;CMIG3;BRCMIGACNOR6;CMIG;9;55270;621787,5;0,3100%;0,3400%;0,6700%;0,5400%;2,0400%;2,2000%
2020-08-05;CMIG4;BRCMIGACNPR3;CMIG;90;1295460;14327787,6;0,0200%;0,0800%;0,1100%;0,0800%;0,1100%;1,0200%
2020-08-05;CNTO3;BRCNTOACNOR5;CNTO;31;362565;10626780,15;0,1000%;0,1800%;0,3800%;0,1000%;0,3800%;2,2000%
2020-08-05;COCE5;BRCOCEACNPA3;COCE;2;2600;170872;0,4900%;0,5400%;0,5800%;0,5500%;0,9800%;1,2500%
2020-08-05;COGN3;BRCOGNACNOR2;COGN;243;16287865;122810502,1;0,1000%;5,5000%;7,1000%;0,1000%;6,8500%;12,6000%
2020-08-05;CPFE3;BRCPFEACNOR0;CPFE;46;1789904;54878456,64;0,0200%;0,1400%;0,3500%;0,0200%;0,2700%;1,0000%
2020-08-05;CPLE3;BRCPLEACNOR8;CPLE;10;23797;1459232,04;0,3600%;0,6000%;1,6200%;0,7500%;1,0400%;3,4000%
2020-08-05;CPLE6;BRCPLEACNPB9;CPLE;52;367179;22537447,02;0,0200%;0,3900%;0,8000%;0,0200%;0,4900%;2,2400%
2020-08-05;CRFB3;BRCRFBACNOR2;CRFB;35;320988;6968649,48;0,3000%;0,5500%;0,6000%;0,5600%;0,7000%;3,1700%
