RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-07-03;AALR3;BRAALRACNOR6;AALR;89;219970;2296486,8;0,1900%;0,3000%;0,4000%;0,5000%;0,6800%;2,5000%
2020-07-03;AAPL34;BRAAPLBDR004;AAPL;1;20;3918,2;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-07-03;ABCB4;BRABCBACNPR4;ABCB;16;113414;1601405,68;0,0700%;0,1500%;0,5000%;0,1500%;0,2500%;2,0000%
2020-07-03;ABEV3;BRABEVACNOR1;ABEV;1298;11961383;171047776,9;0,0100%;0,0300%;0,4000%;0,0300%;0,1100%;3,4000%
2020-07-03;AGRO3;BRAGROACNOR7;AGRO;30;118080;2672150,4;0,0900%;0,1200%;0,2400%;0,2200%;0,7500%;1,8000%
2020-07-03;ALPA4;BRALPAACNPR7;ALPA;23;68550;2029765,5;0,1100%;0,2100%;0,3100%;0,2800%;0,4300%;2,5000%
2020-07-03;ALPK3;BRALPKACNOR9;ALPK;1;929;8890,53;0,7200%;0,7200%;0,7200%;5,0000%;5,0000%;5,0000%
2020-07-03;ALSO3;BRALSOACNOR5;ALSO;6;84781;2454409,95;0,1400%;0,2500%;0,3400%;0,2500%;0,6100%;0,6600%
2020-07-03;ALUP11;BRALUPCDAM15;ALUP;20;53763;1303215,12;0,0400%;0,0600%;0,0900%;0,1500%;0,5800%;1,0000%
2020-07-03;ALUP3;BRALUPACNOR8;ALUP;2;2700;26325;1,9200%;1,9200%;1,9200%;4,8000%;4,8000%;4,8000%
2020-07-03;AMAR3;BRAMARACNOR4;AMAR;35;280107;2403318,06;0,2400%;0,4300%;0,5000%;0,4800%;1,1000%;3,0000%
2020-07-03;AMZO34;BRAMZOBDR002;AMZO;1;60;466910,4;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-03;ANIM3;BRANIMACNOR6;ANIM;16;294263;7606698,55;0,0800%;0,1500%;0,2000%;0,1800%;0,3100%;1,0000%
2020-07-03;APER3;BRAPERACNOR9;APER;5;15134;484742,02;0,1800%;1,1200%;1,2000%;0,7000%;1,2200%;1,2500%
2020-07-03;ARZZ3;BRARZZACNOR3;ARZZ;21;37623;1812676,14;0,1800%;0,4000%;0,5100%;0,4500%;0,5200%;2,5000%
2020-07-03;ATOM3;BRATOMACNOR1;ATOM;3;666;1351,98;0,5500%;0,6900%;2,0000%;0,5500%;0,9900%;5,0000%
2020-07-03;AZEV3;BRAZEVACNOR0;AZEV;1;1037;14269,12;1,8000%;1,8000%;1,8000%;6,0000%;6,0000%;6,0000%
2020-07-03;AZEV4;BRAZEVACNPR7;AZEV;1;2140;10186,4;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-07-03;AZUL4;BRAZULACNPR4;AZUL;147;2559707;54496162,03;0,1000%;2,6000%;3,5000%;0,1000%;3,1500%;5,2900%
2020-07-03;B3SA3;BRB3SAACNOR6;B3SA;86;252223;14207721,59;0,0300%;0,0600%;0,2500%;0,0300%;0,1800%;1,5500%
2020-07-03;BBAS3;BRBBASACNOR3;BBAS;56;1513707;50769732,78;0,0200%;0,0500%;0,5000%;0,0200%;0,1100%;2,0500%
2020-07-03;BBDC3;BRBBDCACNOR1;BBDC;23;226290;4371922,8;0,0200%;0,0900%;0,3000%;0,1000%;0,3100%;0,8100%
2020-07-03;BBDC4;BRBBDCACNPR8;BBDC;146;6241066;131936135,24;0,0100%;0,0400%;0,3000%;0,0300%;0,1000%;1,5500%
2020-07-03;BBRK3;BRBBRKACNOR4;BBRK;6;65931;164827,5;0,5400%;0,9000%;1,2200%;1,0000%;1,6100%;5,0000%
2020-07-03;BBSD11;BRBBSDCTF000;BBSD;1;50;3992;1,2000%;1,2000%;1,2000%;4,0000%;4,0000%;4,0000%
2020-07-03;BBSE3;BRBBSEACNOR5;BBSE;71;585146;16179286,9;0,0400%;0,1200%;0,5000%;0,1400%;0,2400%;0,9000%
2020-07-03;BEEF3;BRBEEFACNOR6;BEEF;25;220624;2830605,92;0,3900%;0,7200%;1,0000%;0,6500%;1,3300%;5,0000%
2020-07-03;BEES4;BRBEESACNPR6;BEES;2;10;62,2;2,0000%;2,0000%;2,0000%;5,0000%;5,0000%;5,0000%
2020-07-03;BIDI11;BRBIDICDAXX3;BIDI;19;24105;1082314,5;0,3300%;1,5500%;2,0000%;0,5800%;2,8300%;5,0000%
2020-07-03;BIDI3;BRBIDIACNOR3;BIDI;2;5350;75488,5;1,8000%;1,8000%;2,0000%;3,0000%;3,0000%;3,1000%
2020-07-03;BIDI4;BRBIDIACNPR0;BIDI;69;23747;365941,27;1,3300%;1,8800%;3,5600%;1,4000%;6,0600%;8,7100%
2020-07-03;BIIB34;BRBIIBBDR001;BIIB;2;198;47169,54;5,0000%;5,0000%;5,0000%;5,5000%;5,5200%;5,5500%
2020-07-03;BIOM3;BRBIOMACNOR2;BIOM;3;247;4606,55;0,0800%;0,0900%;0,0900%;0,2200%;1,5200%;2,4000%
2020-07-03;BKBR3;BRBKBRACNOR4;BKBR;51;726045;8102662,2;2,9100%;5,7100%;6,0000%;5,7000%;6,1200%;8,0000%
2020-07-03;BMGB4;BRBMGBACNPR0;BMGB;6;23325;128987,25;0,2700%;1,0500%;1,5000%;0,5000%;1,8700%;4,2000%
2020-07-03;BOVA11;BRBOVACTF003;BOVA;1313;8030258;748821558,5;1,0000%;2,3500%;3,5000%;2,0000%;2,5100%;6,2200%
2020-07-03;BOVV11;BRBOVVCTF009;BOVV;77;250429;24314151,61;0,1500%;0,6700%;1,0000%;0,1500%;1,0100%;3,0100%
2020-07-03;BPAC11;BRBPACUNT006;BPAC;120;2080511;164318758,78;0,7000%;1,9600%;2,9800%;0,7500%;2,4500%;7,4400%
2020-07-03;BPAC5;BRBPACACNPA0;BPAC;6;9;188,91;1,0000%;1,0000%;1,0000%;2,0000%;2,0000%;2,0000%
2020-07-03;BPAN4;BRBPANACNPR1;BPAN;33;993001;9155469,22;0,1400%;0,2400%;0,3500%;0,2500%;0,3200%;1,7000%
2020-07-03;BRAP3;BRBRAPACNOR5;BRAP;5;6310;209302,7;0,1900%;0,1900%;0,2500%;0,3000%;1,2200%;1,2400%
