RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-06-24;BOVB11;BRBOVBCTF001;BOVB;1;5070;487936,8;0,6000%;0,6000%;0,6000%;0,6500%;0,6500%;0,6500%
2020-06-24;BOVV11;BRBOVVCTF009;BOVV;67;915385;88865575,8;0,4000%;0,7900%;0,8000%;0,8000%;1,1000%;2,5000%
2020-06-24;BPAC11;BRBPACUNT006;BPAC;204;1027878;81829367,58;0,5800%;1,8600%;2,5000%;0,6000%;2,2100%;13,0000%
2020-06-24;BPAN4;BRBPANACNPR1;BPAN;44;269958;2556502,26;0,1600%;0,3500%;0,6500%;0,4500%;1,0600%;1,7000%
2020-06-24;BRAP3;BRBRAPACNOR5;BRAP;1;15;495,45;0,0900%;0,0900%;0,0900%;0,2000%;0,2000%;0,2000%
2020-06-24;BRAP4;BRBRAPACNPR2;BRAP;41;214315;7921082,4;0,0700%;0,1600%;0,2000%;0,1000%;0,2400%;1,6500%
2020-06-24;BRAX11;BRBRAXCTF002;BRAX;1;100;8044;5,0000%;5,0000%;5,0000%;15,0000%;15,0000%;15,0000%
2020-06-24;BRDT3;BRBRDTACNOR1;BRDT;53;442010;9675598,9;0,0800%;0,1700%;0,2600%;0,1400%;0,3000%;0,8500%
2020-06-24;BRFS3;BRBRFSACNOR8;BRFS;69;423671;9430916,46;0,0300%;0,0500%;0,1000%;0,0400%;0,0700%;0,6000%
2020-06-24;BRKM5;BRBRKMACNPA4;BRKM;145;878579;22113833,43;0,1000%;0,2300%;0,3200%;0,2400%;0,4000%;2,5000%
2020-06-24;BRML3;BRBRMLACNOR9;BRML;33;457529;4826930,95;0,0500%;0,1800%;0,2200%;0,1500%;0,2200%;2,1800%
2020-06-24;BRPR3;BRBRPRACNOR9;BRPR;8;392407;3641536,96;0,1200%;0,2300%;0,2700%;0,2500%;0,3000%;0,3000%
2020-06-24;BRSR3;BRBRSRACNOR3;BRSR;2;298;5322,28;0,2000%;0,2900%;0,4600%;0,4000%;0,6000%;1,0000%
2020-06-24;BRSR6;BRBRSRACNPB4;BRSR;34;191362;2830243,98;0,2500%;0,4100%;0,5100%;0,4000%;2,1400%;3,5000%
2020-06-24;BSEV3;BRBSEVACNOR3;BSEV;1;800;3080;0,9500%;0,9500%;0,9500%;1,9500%;1,9500%;1,9500%
2020-06-24;BTOW3;BRBTOWACNOR8;BTOW;75;357850;37431110;0,1000%;0,3800%;1,4100%;0,1000%;0,9100%;5,0000%
2020-06-24;BTTL3;BRBTTLACNOR0;BTTL;1;36;216;0,0400%;0,0400%;0,0400%;0,5400%;0,5400%;0,5400%
2020-06-24;CAMB3;BRCAMBACNOR4;CAMB;1;15900;81885;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-06-24;CAML3;BRCAMLACNOR3;CAML;8;6777;73123,83;0,2500%;0,4500%;0,5000%;0,6500%;1,0200%;2,3000%
2020-06-24;CARD3;BRCARDACNOR9;CARD;1;200;2720;1,6200%;1,6200%;1,6200%;5,5300%;5,5300%;5,5300%
2020-06-24;CCPR3;BRCCPRACNOR9;CCPR;1;2500;40000;0,6000%;0,6000%;0,6000%;0,6500%;0,6500%;0,6500%
2020-06-24;CCRO3;BRCCROACNOR2;CCRO;95;1330925;19671071,5;0,1700%;0,3300%;0,4000%;0,2200%;0,4700%;2,5000%
2020-06-24;CEAB3;BRCEABACNOR1;CEAB;8;5417;59424,49;0,7000%;0,7800%;1,3700%;3,3500%;4,0100%;4,4000%
2020-06-24;CEDO4;BRCEDOACNPR5;CEDO;1;51;402,39;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-24;CESP3;BRCESPACNOR3;CESP;1;1000;32030;0,2100%;0,2100%;0,2100%;1,0000%;1,0000%;1,0000%
2020-06-24;CESP6;BRCESPACNPB4;CESP;6;8012;231787,16;0,0600%;0,1000%;0,1000%;0,1000%;0,3500%;1,7000%
2020-06-24;CGAS5;BRCGASACNPA3;CGAS;1;100;18088;2,1000%;2,1000%;2,1000%;3,5000%;3,5000%;3,5000%
2020-06-24;CIEL3;BRCIELACNOR3;CIEL;255;18823974;103155377,52;0,1500%;8,2600%;15,0000%;0,1500%;13,1400%;18,0000%
2020-06-24;CMIG3;BRCMIGACNOR6;CMIG;37;622720;7665683,2;0,3000%;0,6000%;1,0000%;0,7500%;1,3100%;2,3000%
2020-06-24;CMIG4;BRCMIGACNPR3;CMIG;126;1128000;12926880;0,0300%;0,1000%;0,5000%;0,0400%;0,4000%;4,5000%
2020-06-24;CNTO3;BRCNTOACNOR5;CNTO;27;203886;6995328,66;0,1000%;3,2500%;4,3900%;0,1000%;4,5200%;11,0200%
2020-06-24;COCE5;BRCOCEACNPA3;COCE;2;700;40586;0,3000%;1,3300%;1,5000%;0,8600%;2,2700%;2,5000%
2020-06-24;COGN3;BRCOGNACNOR2;COGN;114;6213937;42379050,34;0,0500%;0,1200%;0,3000%;0,0900%;0,2400%;1,5900%
2020-06-24;CPFE3;BRCPFEACNOR0;CPFE;50;138488;4262660,64;0,0900%;0,1400%;0,2000%;0,1000%;0,2300%;1,0000%
2020-06-24;CPLE3;BRCPLEACNOR8;CPLE;8;13682;845410,78;0,0800%;0,3100%;0,5000%;0,3600%;2,3700%;3,0000%
2020-06-24;CPLE6;BRCPLEACNPB9;CPLE;50;561071;35650451,34;0,3000%;1,1500%;1,4500%;0,9000%;1,5400%;3,0000%
2020-06-24;CRFB3;BRCRFBACNOR2;CRFB;82;1476786;28826862,72;0,2500%;0,9400%;1,1000%;0,9000%;1,0500%;3,7500%
2020-06-24;CRPG5;BRCRPGACNPA3;CRPG;2;112;2703,68;1,8000%;1,8000%;1,8000%;3,0000%;5,0100%;6,0000%
2020-06-24;CSAN3;BRCSANACNOR6;CSAN;71;931059;64894812,3;1,0000%;2,1900%;2,3900%;2,3000%;2,4200%;3,6000%
2020-06-24;CSMG3;BRCSMGACNOR5;CSMG;41;347838;21197247,72;0,1400%;0,3400%;0,4700%;0,2400%;0,5000%;1,3000%
2020-06-24;CSNA3;BRCSNAACNOR6;CSNA;101;2698026;30838437,18;0,1000%;0,5300%;0,7000%;0,1000%;2,9800%;7,5000%
2020-06-24;CTKA4;BRCTKAACNPR7;CTKA;1;54;641,52;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-24;CVCB3;BRCVCBACNOR1;CVCB;532;2159672;41876040,08;0,7000%;2,0000%;4,0000%;0,7000%;2,7500%;5,0000%
2020-06-24;CYRE3;BRCYREACNOR7;CYRE;124;2125769;49317840,8;0,1100%;0,2300%;0,4000%;0,1500%;0,4900%;2,4000%
2020-06-24;DIRR3;BRDIRRACNOR0;DIRR;36;827360;11880889,6;0,1200%;0,4300%;0,6500%;0,2600%;0,6700%;1,3000%
2020-06-24;DMMO3;BRDMMOACNOR0;DMMO;117;638848;1156314,88;1,6600%;1,9900%;9,0000%;2,4400%;6,3000%;15,0500%
2020-06-24;DTEX3;BRDTEXACNOR3;DTEX;12;138922;1874057,78;0,1100%;0,1600%;0,2000%;0,1600%;0,2900%;0,8000%
2020-06-24;ECOR3;BRECORACNOR8;ECOR;27;254063;3325684,67;0,0600%;0,1500%;0,2400%;0,1200%;0,2000%;1,0000%
2020-06-24;EGIE3;BREGIEACNOR9;EGIE;70;215882;9399502,28;0,1100%;0,2100%;0,3500%;0,1500%;0,2600%;1,0000%
2020-06-24;ELET3;BRELETACNOR6;ELET;58;2060075;62543877;0,0500%;0,1100%;0,1800%;0,1200%;0,2200%;1,0000%
2020-06-24;ELET6;BRELETACNPB7;ELET;24;1285649;40780786,28;0,0200%;0,0900%;0,5000%;0,0200%;0,1400%;2,0000%
2020-06-24;EMBR3;BREMBRACNOR4;EMBR;35;534672;4523325,12;0,1500%;0,5800%;0,7000%;0,1500%;1,2500%;2,6300%
2020-06-24;ENAT3;BRENATACNOR0;ENAT;13;51053;576898,9;0,0700%;0,1000%;0,4300%;0,1200%;0,4900%;1,0400%
2020-06-24;ENBR3;BRENBRACNOR2;ENBR;514;1111119;19711251,06;0,0400%;0,0500%;0,2000%;0,0900%;0,6000%;1,5000%
2020-06-24;ENEV3;BRENEVACNOR8;ENEV;9;16599;694336,17;0,1100%;0,1700%;0,2300%;0,1800%;0,2300%;0,9000%
2020-06-24;ENGI11;BRENGICDAM16;ENGI;89;558343;26778130,28;0,1600%;0,3100%;1,0000%;0,2200%;0,4500%;3,2000%
2020-06-24;ENGI4;BRENGIACNPR7;ENGI;1;78;698,1;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-24;EQTL3;BREQTLACNOR0;EQTL;65;965679;21380133,06;0,0600%;0,1200%;0,4000%;0,1200%;0,2300%;1,0000%
2020-06-24;ETER3;BRETERACNOR3;ETER;4;10451;39609,29;0,4600%;0,8200%;0,9000%;1,5500%;2,0000%;4,0000%
2020-06-24;EVEN3;BREVENACNOR8;EVEN;33;411556;4691738,4;0,7600%;1,3700%;1,7500%;1,4900%;2,0700%;5,0000%
2020-06-24;EZTC3;BREZTCACNOR0;EZTC;28;418232;16490887,76;0,0700%;1,5400%;1,7000%;0,1600%;1,6800%;4,1200%
2020-06-24;FESA4;BRFESAACNPR5;FESA;5;29873;568483,19;0,1000%;0,2100%;0,2400%;0,1600%;0,2600%;1,0500%
2020-06-24;FHER3;BRFHERACNOR5;FHER;1;511;1522,78;1,2000%;1,2000%;1,2000%;2,0500%;2,0500%;2,0500%
2020-06-24;FIND11;BRFINDCTF007;FIND;1;3200;317856;1,5000%;1,5000%;1,5000%;1,5000%;1,5000%;1,5000%
2020-06-24;FLRY3;BRFLRYACNOR5;FLRY;99;1097801;27774365,3;0,1000%;0,2200%;0,2700%;0,2000%;0,2900%;1,0000%
2020-06-24;FRAS3;BRFRASACNOR0;FRAS;2;500;2760;0,3200%;0,5600%;0,7200%;0,5300%;0,9300%;1,2000%
2020-06-24;GBIO33;BRGBIOBDR008;GBIO;3;3295;33114,75;0,1400%;2,3800%;4,3900%;1,1800%;6,3500%;6,5000%
2020-06-24;GFSA3;BRGFSAACNOR3;GFSA;35;256947;1544251,47;1,6500%;6,0100%;10,0000%;3,2300%;10,4400%;17,6200%
2020-06-24;GGBR3;BRGGBRACNOR1;GGBR;5;11006;146709,98;0,1100%;0,1100%;0,1100%;0,1800%;0,4300%;2,3000%
2020-06-24;GGBR4;BRGGBRACNPR8;GGBR;116;3200450;50663123,5;0,0500%;0,1300%;0,5000%;0,1000%;0,2400%;1,6000%
2020-06-24;GNDI3;BRGNDIACNOR2;GNDI;33;341097;22573799,46;0,0400%;0,0800%;0,1400%;0,0800%;0,2000%;0,8000%
2020-06-24;GOAU3;BRGOAUACNOR1;GOAU;7;12700;83566;0,1800%;0,3900%;0,4800%;0,8000%;1,2900%;2,2000%
2020-06-24;GOAU4;BRGOAUACNPR8;GOAU;55;1150106;8326767,44;0,0300%;0,0600%;0,1500%;0,0500%;0,1300%;0,8000%
2020-06-24;GOLL4;BRGOLLACNPR4;GOLL;111;326890;6138994,2;3,4000%;14,3500%;25,0000%;3,4000%;18,0200%;26,4600%
2020-06-24;GRND3;BRGRNDACNOR3;GRND;15;534367;4093251,22;0,0600%;0,1000%;0,3000%;0,1400%;0,1500%;1,0000%
2020-06-24;GUAR3;BRGUARACNOR4;GUAR;18;97227;1767586,86;0,0800%;0,1500%;0,2500%;0,2000%;0,8900%;1,0000%
2020-06-24;HAGA4;BRHAGAACNPR4;HAGA;2;30320;63065,6;2,4000%;2,4000%;2,4000%;4,0000%;4,0000%;4,0000%
2020-06-24;HAPV3;BRHAPVACNOR4;HAPV;92;277805;17321141,75;0,0800%;0,1600%;0,3000%;0,1000%;0,2900%;1,6000%
2020-06-24;HBOR3;BRHBORACNOR3;HBOR;58;2411761;7259400,61;1,0000%;3,1300%;3,3100%;1,0000%;3,6300%;6,5000%
2020-06-24;HGTX3;BRHGTXACNOR9;HGTX;54;348255;5046214,95;0,1000%;0,1700%;0,2800%;0,1900%;0,4400%;1,0000%
2020-06-24;HOOT4;BRHOOTACNPR9;HOOT;1;186;533,82;2,1600%;2,1600%;2,1600%;3,6000%;3,6000%;3,6000%
2020-06-24;HYPE3;BRHYPEACNOR0;HYPE;44;314857;11234097,76;0,1000%;0,2200%;0,3300%;0,1500%;0,3900%;1,0000%
2020-06-24;IDNT3;BRIDNTACNOR5;IDNT;2;10142;44219,12;2,1400%;2,8700%;3,0000%;3,5600%;4,8200%;5,0500%
2020-06-24;IGBR3;BRIGBRACNOR7;IGBR;1;100;273;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-06-24;IGTA3;BRIGTAACNOR5;IGTA;80;362603;13039203,88;0,1000%;1,0500%;2,0000%;0,1000%;1,3800%;5,0000%
2020-06-24;IRBR3;BRIRBRACNOR4;IRBR;292;8368646;101511675,98;1,9900%;13,2900%;30,0000%;3,1900%;20,2600%;33,1700%
2020-06-24;ITSA3;BRITSAACNOR0;ITSA;16;147921;1695174,66;0,1600%;0,3700%;0,5000%;0,5300%;1,0500%;2,2000%
2020-06-24;ITSA4;BRITSAACNPR7;ITSA;50;1386994;14022509,34;0,0400%;0,0800%;0,1600%;0,0900%;0,1500%;1,0400%
2020-06-24;ITUB3;BRITUBACNOR4;ITUB;20;122154;3088053,12;0,0200%;0,2000%;0,4000%;0,0400%;0,6000%;1,5000%
2020-06-24;ITUB4;BRITUBACNPR1;ITUB;67;1840427;49857167,43;0,0300%;0,0400%;0,2500%;0,0600%;0,0900%;1,6000%
2020-06-24;IVVB11;BRIVVBCTF001;IVVB;92;68233;11904611,51;0,3600%;0,6900%;1,4000%;0,7100%;2,8400%;11,2900%
2020-06-24;JBDU3;BRJBDUACNOR6;JBDU;1;100;365;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-06-24;JBDU4;BRJBDUACNPR3;JBDU;1;200;340;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-06-24;JBSS3;BRJBSSACNOR8;JBSS;30;146504;3179136,8;0,0300%;0,0400%;0,2500%;0,0500%;0,2500%;1,0000%
2020-06-24;JHSF3;BRJHSFACNOR2;JHSF;13;165158;1152802,84;0,5200%;0,8600%;0,9000%;1,0100%;1,5700%;2,5200%
2020-06-24;JPSA3;BRJPSAACNOR6;JPSA;3;683;17081,83;0,4600%;0,4600%;1,6400%;0,7600%;1,0000%;2,7000%
2020-06-24;JSLG3;BRJSLGACNOR2;JSLG;10;32700;780222;0,5200%;0,8400%;0,9000%;0,9000%;1,4700%;2,8000%
2020-06-24;KLBN11;BRKLBNCDAM18;KLBN;64;908354;18203414,16;0,1000%;0,1600%;0,2200%;0,1000%;0,2800%;0,9500%
2020-06-24;KLBN3;BRKLBNACNOR2;KLBN;1;11100;45732;1,0800%;1,0800%;1,0800%;1,8000%;1,8000%;1,8000%
2020-06-24;KLBN4;BRKLBNACNPR9;KLBN;10;216642;862235,16;0,0800%;0,1300%;0,1800%;0,1400%;0,2200%;1,0000%
2020-06-24;LAME3;BRLAMEACNOR9;LAME;2;114400;3107104;0,1800%;0,2500%;0,2500%;0,3000%;0,4000%;0,4000%
2020-06-24;LAME4;BRLAMEACNPR6;LAME;51;252323;8245915,64;0,1000%;0,1800%;0,2200%;0,1000%;0,4300%;1,0000%
2020-06-24;LCAM3;BRLCAMACNOR3;LCAM;18;188783;3243291,94;0,1000%;0,1700%;0,2400%;0,1000%;0,2200%;0,9000%
2020-06-24;LEVE3;BRLEVEACNOR2;LEVE;27;196885;3829413,25;0,1400%;0,2600%;0,3000%;0,2200%;0,4700%;1,0000%
2020-06-24;LIGT3;BRLIGTACNOR2;LIGT;50;1590978;26617061,94;0,0300%;0,1400%;0,2900%;0,1000%;0,1800%;1,0000%
2020-06-24;LINX3;BRLINXACNOR0;LINX;26;1169650;27100790,5;0,8700%;1,8800%;2,0200%;2,0000%;2,1700%;3,6000%
2020-06-24;LLIS3;BRLLISACNOR4;LLIS;5;9600;75360;0,8400%;1,0000%;1,5000%;2,1000%;2,4000%;2,9600%
2020-06-24;LOGG3;BRLOGGACNOR7;LOGG;15;232914;7178409,48;0,0600%;0,0900%;0,6100%;0,1000%;0,2600%;1,5000%
2020-06-24;LOGN3;BRLOGNACNOR3;LOGN;55;356219;5553454,21;0,0700%;0,1300%;0,1800%;0,1400%;0,2300%;0,8900%
2020-06-24;LPSB3;BRLPSBACNOR0;LPSB;4;109081;562857,96;0,5000%;0,8800%;0,9500%;0,9400%;1,2900%;2,6000%
2020-06-24;LREN3;BRLRENACNOR1;LREN;143;1116773;46915633,73;0,0500%;0,1100%;0,5000%;0,1100%;0,3000%;2,0000%
2020-06-24;LUPA3;BRLUPAACNOR8;LUPA;5;19800;40590;0,1500%;0,2000%;0,3000%;0,4500%;0,4500%;0,4500%
2020-06-24;LWSA3;BRLWSAACNOR8;LWSA;11;30808;1079512,32;0,1500%;0,2400%;0,2900%;0,3200%;0,4700%;1,1000%
2020-06-24;MATB11;BRMATBCTF001;MATB;1;2;67,24;2,4000%;2,4000%;2,4000%;4,0000%;4,0000%;4,0000%
2020-06-24;MDIA3;BRMDIAACNOR7;MDIA;46;330719;13609086,85;0,0900%;0,1900%;0,2700%;0,1800%;1,2000%;2,8000%
2020-06-24;MDNE3;BRMDNEACNOR9;MDNE;3;3243;24322,5;0,5400%;0,5900%;0,6300%;1,0500%;2,2700%;4,2000%
2020-06-24;MEAL3;BRMEALACNOR9;MEAL;386;922734;3709390,68;0,2000%;2,0000%;2,0000%;0,2200%;2,2400%;2,3000%
2020-06-24;MGLU3;BRMGLUACNOR2;MGLU;68;502257;35630111,58;0,1200%;0,1900%;0,3200%;0,2200%;0,3000%;1,7500%
2020-06-24;MILS3;BRMILSACNOR2;MILS;26;94223;544608,94;0,0900%;0,1900%;0,3000%;0,1600%;0,3100%;1,1700%
2020-06-24;MMXM3;BRMMXMACNOR2;MMXM;2;260;551,2;0,7500%;1,6200%;3,0000%;1,7500%;3,0000%;5,0000%
2020-06-24;MOVI3;BRMOVIACNOR0;MOVI;31;229335;3077675,7;0,0900%;0,1600%;0,2500%;0,1600%;0,2300%;0,8000%
2020-06-24;MRFG3;BRMRFGACNOR0;MRFG;40;2225574;28287045,54;0,0900%;0,2300%;0,3000%;0,1000%;0,4200%;1,6600%
2020-06-24;MRVE3;BRMRVEACNOR2;MRVE;85;1797255;32745986,1;0,1000%;0,8500%;1,3000%;0,1000%;1,2400%;5,0000%
2020-06-24;MTRE3;BRMTREACNOR6;MTRE;4;2290;36662,9;0,1400%;0,1700%;0,2000%;0,2200%;0,3800%;0,7000%
2020-06-24;MULT3;BRMULTACNOR5;MULT;25;450762;9907748,76;0,2100%;0,4100%;3,0000%;0,4200%;0,5100%;3,5000%
2020-06-24;MYPK3;BRMYPKACNOR7;MYPK;94;879652;12966070,48;0,2500%;0,4500%;0,6400%;0,5500%;0,6200%;1,5000%
2020-06-24;NEOE3;BRNEOEACNOR3;NEOE;8;103151;2053736,41;0,1100%;0,2100%;0,2400%;0,1800%;0,3000%;1,1800%
2020-06-24;NTCO3;BRNTCOACNOR5;NTCO;90;617763;25933690,74;0,0700%;0,1500%;0,2000%;0,1000%;0,3100%;1,6000%
2020-06-24;ODPV3;BRODPVACNOR4;ODPV;42;2159247;31265896,56;1,2500%;2,4400%;2,8800%;2,4000%;2,6900%;3,3400%
2020-06-24;OFSA3;BROFSAACNOR7;OFSA;2;221;6417,84;0,0900%;0,1000%;0,1100%;0,1800%;0,2300%;0,3000%
2020-06-24;OIBR3;BROIBRACNOR1;OIBR;80;29607621;34640916,57;0,0900%;0,1500%;0,2100%;0,1900%;0,2800%;1,1700%
2020-06-24;OIBR4;BROIBRACNPR8;OIBR;16;188745;288779,85;0,4700%;0,6500%;2,3800%;0,9300%;2,4000%;4,0000%
2020-06-24;OMGE3;BROMGEACNOR0;OMGE;10;30257;1068979,81;0,0900%;0,1800%;0,2000%;0,1700%;0,2200%;0,9000%
2020-06-24;OSXB3;BROSXBACNOR8;OSXB;1;138;629,28;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-24;PARD3;BRPARDACNOR1;PARD;4;83897;1926275,12;0,0800%;0,1400%;0,2400%;0,1900%;0,2000%;0,9000%
2020-06-24;PCAR3;BRPCARACNOR3;PCAR;84;93619;6542095,72;0,0100%;0,0700%;0,1100%;0,0600%;0,2800%;0,9000%
2020-06-24;PDGR3;BRPDGRACNOR8;PDGR;4;2402;13235,02;0,0700%;0,2600%;0,3000%;0,2000%;0,5000%;1,0000%
2020-06-24;PETR3;BRPETRACNOR9;PETR;72;610366;13788167,94;0,0200%;0,0400%;0,1500%;0,0200%;0,2100%;2,0500%
2020-06-24;PETR4;BRPETRACNPR6;PETR;172;1057454;22862155,48;0,0200%;0,0500%;0,3000%;0,0500%;0,3100%;2,0400%
2020-06-24;PFRM3;BRPFRMACNOR1;PFRM;3;1500;9030;1,3400%;1,3400%;1,3400%;6,0000%;6,0000%;6,0000%
2020-06-24;PIBB11;BRPIBBCTF005;PIBB;5;730;118968,1;1,1200%;1,3100%;1,3200%;4,3000%;4,3000%;4,3400%
2020-06-24;PINE4;BRPINEACNPR8;PINE;3;11100;33855;0,3100%;2,0700%;3,0000%;0,6200%;4,9600%;5,0000%
2020-06-24;PMAM3;BRPMAMACNOR3;PMAM;8;50882;727612,6;0,1900%;0,2100%;0,4200%;0,3800%;0,4400%;3,0000%
2020-06-24;POMO3;BRPOMOACNOR0;POMO;3;5400;15606;0,1500%;0,2000%;0,2000%;1,2500%;1,3300%;3,5000%
2020-06-24;POMO4;BRPOMOACNPR7;POMO;36;1880084;5734256,2;0,0600%;0,1400%;0,2500%;0,1200%;0,3300%;0,8000%
2020-06-24;POSI3;BRPOSIACNOR9;POSI;113;194480;1102701,6;0,3800%;1,0300%;1,2000%;0,4800%;1,9400%;2,4000%
2020-06-24;PRIO3;BRPRIOACNOR1;PRIO;37;399517;14238785,88;0,8300%;1,6000%;2,0300%;1,7000%;2,6600%;5,2400%
2020-06-24;PRNR3;BRPRNRACNOR4;PRNR;3;1006;10080,12;0,0700%;0,0700%;0,0800%;8,1000%;8,3200%;10,1000%
2020-06-24;PSSA3;BRPSSAACNOR7;PSSA;87;245791;13216182,07;0,1000%;0,1400%;0,3000%;0,1900%;0,2600%;0,9000%
