RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-07-02;BBSD11;BRBBSDCTF000;BBSD;1;16;1272;2,0000%;2,0000%;2,0000%;3,0000%;3,0000%;3,0000%
2020-07-02;BBSE3;BRBBSEACNOR5;BBSE;53;444463;12320514,36;0,1000%;0,1900%;0,2500%;0,1600%;0,2300%;0,9000%
2020-07-02;BEEF3;BRBEEFACNOR6;BEEF;33;986094;12809361,06;0,3900%;0,6500%;1,7300%;0,6000%;1,2200%;5,0000%
2020-07-02;BIDI11;BRBIDICDAXX3;BIDI;34;170307;7467961,95;0,5400%;1,3300%;12,0000%;0,5400%;1,9000%;16,6000%
2020-07-02;BIDI4;BRBIDIACNPR0;BIDI;62;101699;1530569,95;1,4000%;2,6600%;4,0000%;1,4000%;5,9300%;7,1000%
2020-07-02;BIOM3;BRBIOMACNOR2;BIOM;4;4200;76020;0,0700%;0,1500%;0,1700%;0,1500%;1,3700%;2,0000%
2020-07-02;BKBR3;BRBKBRACNOR4;BKBR;36;673497;7570106,28;2,7300%;5,7100%;8,0000%;4,2800%;6,1200%;10,0000%
2020-07-02;BMGB4;BRBMGBACNPR0;BMGB;5;46900;256074;0,4500%;0,4500%;0,4500%;3,0400%;3,1200%;4,0000%
2020-07-02;BOVA11;BRBOVACTF003;BOVA;560;3584644;332081420,16;0,0200%;2,2400%;2,8000%;0,0200%;2,7200%;6,5000%
2020-07-02;BOVB11;BRBOVBCTF001;BOVB;1;140310;13506240,6;0,7500%;0,7500%;0,7500%;0,8000%;0,8000%;0,8000%
2020-07-02;BOVV11;BRBOVVCTF009;BOVV;127;64136;6205158;0,4600%;0,7700%;2,5000%;0,7700%;1,6700%;4,0000%
2020-07-02;BPAC11;BRBPACUNT006;BPAC;36;126643;9856624,69;0,7000%;2,1400%;2,3000%;0,7500%;2,6400%;5,5000%
2020-07-02;BPAN4;BRBPANACNPR1;BPAN;29;517660;4643410,2;0,1300%;0,2400%;0,3500%;0,2500%;0,4500%;1,7000%
2020-07-02;BRAP3;BRBRAPACNOR5;BRAP;1;600;19620;0,2400%;0,2400%;0,2400%;0,4000%;0,4000%;0,4000%
2020-07-02;BRAP4;BRBRAPACNPR2;BRAP;21;460852;16337203,4;0,0300%;0,0900%;0,1500%;0,0400%;0,1300%;0,9200%
2020-07-02;BRDT3;BRBRDTACNOR1;BRDT;21;236817;5181555,96;0,0800%;0,1300%;0,1600%;0,1000%;0,3200%;1,5000%
2020-07-02;BRFS3;BRBRFSACNOR8;BRFS;181;2515298;52418810,32;0,0500%;0,1100%;0,1600%;0,0800%;0,2200%;1,0000%
2020-07-02;BRKM3;BRBRKMACNOR1;BRKM;2;386;9630,7;2,3400%;2,4400%;2,8100%;4,6800%;7,5900%;8,4200%
2020-07-02;BRKM5;BRBRKMACNPA4;BRKM;243;1789841;42687707,85;0,0500%;0,6900%;0,9000%;0,4800%;1,1000%;5,0000%
2020-07-02;BRML3;BRBRMLACNOR9;BRML;92;3014816;31143049,28;0,0500%;0,1400%;0,1500%;0,1000%;0,1800%;1,0000%
2020-07-02;BRPR3;BRBRPRACNOR9;BRPR;11;178500;1635060;0,2400%;0,3800%;0,4000%;0,4000%;0,4200%;1,0000%
2020-07-02;BRSR6;BRBRSRACNPB4;BRSR;32;307258;4258595,88;0,5000%;0,9800%;0,9900%;0,8000%;1,0200%;5,0000%
2020-07-02;BSEV3;BRBSEVACNOR3;BSEV;2;8414;30542,82;0,3600%;0,8900%;0,9000%;1,0600%;1,4900%;1,5000%
2020-07-02;BTOW3;BRBTOWACNOR8;BTOW;192;247606;27209423,34;0,1500%;0,7700%;1,2400%;0,4500%;2,8200%;3,7100%
2020-07-02;BTTL3;BRBTTLACNOR0;BTTL;1;6;34,2;1,0500%;1,0500%;1,0500%;1,5000%;1,5000%;1,5000%
2020-07-02;CAMB3;BRCAMBACNOR4;CAMB;1;3000;12750;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-07-02;CAML3;BRCAMLACNOR3;CAML;10;66936;754368,72;0,3200%;0,4700%;0,5000%;0,6000%;1,3900%;1,7000%
2020-07-02;CARD3;BRCARDACNOR9;CARD;5;82875;1054170;0,4100%;0,8500%;2,1000%;3,5000%;6,4800%;10,0800%
2020-07-02;CCPR3;BRCCPRACNOR9;CCPR;4;5407;85106,18;0,1000%;0,1900%;0,2000%;0,2500%;0,3400%;0,3500%
2020-07-02;CCRO3;BRCCROACNOR2;CCRO;108;8094027;121329464,73;0,1000%;0,2400%;0,3100%;0,1500%;0,3100%;1,2100%
2020-07-02;CEAB3;BRCEABACNOR1;CEAB;15;197581;2048914,97;0,3000%;0,5200%;0,8000%;0,4700%;0,9300%;2,8000%
2020-07-02;CESP3;BRCESPACNOR3;CESP;1;66;2135,76;0,5000%;0,5000%;0,5000%;1,6000%;1,6000%;1,6000%
2020-07-02;CESP6;BRCESPACNPB4;CESP;20;235613;6851626,04;0,0400%;0,0600%;0,2100%;0,0400%;0,2000%;1,5000%
2020-07-02;CGAS5;BRCGASACNPA3;CGAS;1;200;37234;1,2000%;1,2000%;1,2000%;4,4000%;4,4000%;4,4000%
2020-07-02;CGRA3;BRCGRAACNOR2;CGRA;1;500;12755;2,0000%;2,0000%;2,0000%;5,0000%;5,0000%;5,0000%
2020-07-02;CHCM34;BRCHCMBDR001;CHCM;1;300;166473;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-07-02;CIEL3;BRCIELACNOR3;CIEL;176;11729629;57944367,26;1,4900%;4,9000%;6,2500%;1,6000%;5,9300%;11,0000%
2020-07-02;CMIG3;BRCMIGACNOR6;CMIG;18;229021;2736800,95;0,0000%;0,3100%;0,5800%;0,2200%;0,6500%;2,1300%
2020-07-02;CMIG4;BRCMIGACNPR3;CMIG;75;1319243;14788714,03;0,0300%;0,1100%;0,5000%;0,0400%;0,3200%;3,5000%
2020-07-02;CNTO3;BRCNTOACNOR5;CNTO;36;252738;8165964,78;1,1400%;2,2900%;2,6400%;2,2500%;2,7900%;4,3000%
2020-07-02;COGN3;BRCOGNACNOR2;COGN;100;7575017;51510115,6;0,0800%;0,1700%;0,7500%;0,1300%;0,2900%;2,0000%
2020-07-02;CPFE3;BRCPFEACNOR0;CPFE;17;155110;4791347,9;0,0500%;0,1900%;0,2000%;0,2000%;0,2900%;0,5000%
2020-07-02;CPLE3;BRCPLEACNOR8;CPLE;15;18500;1126095;0,1100%;0,2700%;0,4000%;0,2200%;1,2400%;2,1000%
2020-07-02;CPLE6;BRCPLEACNPB9;CPLE;53;1284312;78985188;0,1000%;0,6700%;0,9600%;0,7300%;1,0000%;2,5000%
2020-07-02;CRFB3;BRCRFBACNOR2;CRFB;60;776203;15733634,81;0,4000%;0,6600%;0,6800%;0,6700%;1,5600%;8,0000%
2020-07-02;CRIV4;BRCRIVACNPR1;CRIV;1;51;308,04;2,5000%;2,5000%;2,5000%;4,0000%;4,0000%;4,0000%
2020-07-02;CSAN3;BRCSANACNOR6;CSAN;149;1445286;107384749,8;0,0500%;0,9100%;1,0300%;0,1000%;1,0800%;3,0000%
2020-07-02;CSCO34;BRCSCOBDR004;CSCO;1;600;147954;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-07-02;CSMG3;BRCSMGACNOR5;CSMG;36;219100;12782294;0,1000%;0,2800%;0,2900%;0,2700%;0,3600%;1,4000%
2020-07-02;CSNA3;BRCSNAACNOR6;CSNA;71;2819726;29917292,86;0,1500%;0,2800%;1,6000%;0,2000%;1,1100%;5,0000%
2020-07-02;CTKA4;BRCTKAACNPR7;CTKA;1;69;810,75;2,0000%;2,0000%;2,0000%;4,0000%;4,0000%;4,0000%
2020-07-02;CVCB3;BRCVCBACNOR1;CVCB;84;317009;5981959,83;0,1000%;1,8100%;2,2500%;0,1000%;3,7700%;6,2900%
2020-07-02;CVSH34;BRCVSHBDR008;CVSH;1;1000;172950;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-07-02;CYRE3;BRCYREACNOR7;CYRE;220;1339285;32504446,95;0,1600%;0,3200%;0,4400%;0,2000%;0,7000%;2,3100%
2020-07-02;DIRR3;BRDIRRACNOR0;DIRR;32;623628;9896976,36;0,9500%;1,9600%;2,3900%;1,7500%;2,2900%;3,4000%
2020-07-02;DIVO11;BRDIVOCTF002;DIVO;1;1;57,75;2,3300%;2,3300%;2,3300%;6,4000%;6,4000%;6,4000%
2020-07-02;DMMO3;BRDMMOACNOR0;DMMO;3;8450;13435,5;1,8500%;3,5300%;4,8000%;7,7100%;8,4500%;9,0000%
2020-07-02;DTEX3;BRDTEXACNOR3;DTEX;53;1416990;19299403,8;0,1300%;0,3500%;1,5000%;0,2400%;1,8800%;3,0000%
2020-07-02;EALT4;BREALTACNPR1;EALT;1;832;3336,32;2,4000%;2,4000%;2,4000%;4,0000%;4,0000%;4,0000%
2020-07-02;ECOR3;BRECORACNOR8;ECOR;43;102346;1376553,7;0,0900%;0,1900%;0,5500%;0,1800%;0,7800%;1,5000%
2020-07-02;EGIE3;BREGIEACNOR9;EGIE;57;449794;19318652,3;0,0500%;0,1500%;0,4500%;0,1100%;0,2500%;2,0000%
2020-07-02;ELET3;BRELETACNOR6;ELET;55;324802;10510592,72;0,0400%;0,0600%;0,2500%;0,0500%;0,2500%;1,6000%
2020-07-02;ELET6;BRELETACNPB7;ELET;45;442463;14729593,27;0,0400%;0,0900%;0,1200%;0,0500%;0,2600%;0,9000%
2020-07-02;EMAE4;BREMAEACNPR1;EMAE;1;22;669,24;1,0000%;1,0000%;1,0000%;1,0000%;1,0000%;1,0000%
2020-07-02;EMBR3;BREMBRACNOR4;EMBR;28;569616;4682243,52;0,1900%;0,2500%;0,5700%;0,2500%;0,3200%;1,4000%
2020-07-02;ENAT3;BRENATACNOR0;ENAT;8;495844;5196445,12;0,0600%;0,0700%;0,2000%;0,3500%;0,4100%;2,1000%
2020-07-02;ENBR3;BRENBRACNOR2;ENBR;81;1468930;26264468,4;0,0400%;0,0800%;0,1500%;0,0600%;0,1900%;1,5000%
2020-07-02;ENEV3;BRENEVACNOR8;ENEV;155;439422;20006883,66;0,1500%;0,3300%;0,4000%;0,1800%;0,4300%;1,7500%
2020-07-02;ENGI11;BRENGICDAM16;ENGI;8;5500;269500;0,2200%;0,2600%;0,3100%;0,4800%;1,0600%;1,7500%
2020-07-02;ENGI3;BRENGIACNOR0;ENGI;1;400;4920;0,7500%;0,7500%;0,7500%;2,5000%;2,5000%;2,5000%
2020-07-02;EQTL3;BREQTLACNOR0;EQTL;71;1458345;34591943,4;0,0600%;0,2000%;0,2800%;0,1000%;0,3300%;1,7500%
2020-07-02;ESTR4;BRESTRACNPR0;ESTR;1;4;139,96;2,0000%;2,0000%;2,0000%;5,0000%;5,0000%;5,0000%
2020-07-02;ETER3;BRETERACNOR3;ETER;3;54839;196872,01;0,2200%;0,2800%;0,8100%;3,0000%;3,2000%;5,0000%
2020-07-02;EUCA4;BREUCAACNPR8;EUCA;2;3235;21124,55;2,4000%;2,9800%;3,0000%;4,0000%;4,9700%;5,0000%
2020-07-02;EVEN3;BREVENACNOR8;EVEN;49;1545073;17582930,74;0,4600%;0,7900%;0,9600%;0,6200%;0,9600%;3,0000%
2020-07-02;EZTC3;BREZTCACNOR0;EZTC;107;1571717;65933528,15;0,0500%;0,6400%;0,8500%;0,2500%;0,9800%;5,0000%
2020-07-02;FBOK34;BRFBOKBDR006;FBOK;47;36916;23222378,96;2,3000%;5,9000%;6,2500%;6,0000%;6,6000%;6,7500%
2020-07-02;FESA4;BRFESAACNPR5;FESA;5;32800;639928;0,0400%;0,0400%;0,1500%;0,0700%;0,0800%;1,0000%
2020-07-02;FHER3;BRFHERACNOR5;FHER;2;10989;32527,44;0,3700%;0,3700%;0,3700%;1,0500%;1,2300%;3,0000%
2020-07-02;FLRY3;BRFLRYACNOR5;FLRY;93;1449142;36199567,16;0,1600%;0,3000%;0,8000%;0,3500%;0,4500%;1,0000%
2020-07-02;FRAS3;BRFRASACNOR0;FRAS;1;400;2184;0,3500%;0,3500%;0,3500%;0,7500%;0,7500%;0,7500%
2020-07-02;GBIO33;BRGBIOBDR008;GBIO;6;1948;19421,56;0,1400%;0,2400%;0,3000%;1,1800%;7,7100%;8,1600%
2020-07-02;GDBR34;BRGDBRBDR002;GDBR;1;90;71653,5;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-07-02;GFSA3;BRGFSAACNOR3;GFSA;212;2542317;16321675,14;1,9300%;4,0900%;10,0000%;3,9000%;8,0400%;11,7500%
2020-07-02;GGBR3;BRGGBRACNOR1;GGBR;6;62152;813569,68;0,0500%;0,1600%;0,2000%;0,1000%;0,3800%;1,0000%
2020-07-02;GGBR4;BRGGBRACNPR8;GGBR;168;2218993;34305631,78;0,0700%;0,1700%;1,0000%;0,1400%;0,5200%;1,5000%
2020-07-02;GILD34;BRGILDBDR000;GILD;1;800;163440;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-07-02;GNDI3;BRGNDIACNOR2;GNDI;23;22183;1511993,28;0,0500%;0,0700%;1,0000%;0,1000%;0,3200%;1,0000%
2020-07-02;GOAU3;BRGOAUACNOR1;GOAU;8;8688;56558,88;0,0800%;0,2200%;0,2400%;0,2000%;3,8700%;4,3500%
2020-07-02;GOAU4;BRGOAUACNPR8;GOAU;61;3742849;26611656,39;0,0400%;0,1200%;0,1600%;0,1000%;0,1800%;0,8000%
2020-07-02;GOGL34;BRGOGLBDR001;GOGL;1;6500;2002585;5,5000%;5,5000%;5,5000%;6,0000%;6,0000%;6,0000%
2020-07-02;GOLL4;BRGOLLACNPR4;GOLL;116;530999;10237660,72;5,0000%;9,0700%;15,0000%;11,5000%;15,7300%;18,8000%
2020-07-02;GOVE11;BRGOVECTF004;GOVE;2;11;464,75;0,9600%;1,3600%;1,4000%;1,2000%;1,4700%;1,5000%
2020-07-02;GPIV33;BRGPIVBDR003;GPIV;1;9600;46080;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-02;GRND3;BRGRNDACNOR3;GRND;25;665579;4971875,13;0,1000%;0,1600%;0,2700%;0,2500%;0,3900%;0,8000%
2020-07-02;GSHP3;BRGSHPACNOR7;GSHP;2;387;19160,37;0,8500%;0,8500%;0,8500%;0,9000%;0,9000%;0,9000%
2020-07-02;GUAR3;BRGUARACNOR4;GUAR;8;40350;717019,5;0,2000%;0,3800%;0,4000%;0,3200%;0,7200%;2,5000%
2020-07-02;HAGA3;BRHAGAACNOR7;HAGA;1;42;157,5;2,0000%;2,0000%;2,0000%;4,0000%;4,0000%;4,0000%
2020-07-02;HAPV3;BRHAPVACNOR4;HAPV;27;240526;15114653,84;0,0500%;0,1000%;0,3000%;0,1000%;0,2200%;1,5000%
2020-07-02;HBOR3;BRHBORACNOR3;HBOR;53;294608;889716,16;0,1500%;0,6300%;2,0300%;0,2200%;3,4000%;5,0000%
2020-07-02;HGTX3;BRHGTXACNOR9;HGTX;37;583260;8445604,8;0,1100%;0,1900%;0,2600%;0,1600%;0,4800%;1,5000%
2020-07-02;HYPE3;BRHYPEACNOR0;HYPE;57;2548759;84771724,34;0,0800%;0,2700%;0,3400%;0,2900%;0,3700%;1,5000%
2020-07-02;IDVL3;BRIDVLACNOR5;IDVL;1;1894;4413,02;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-02;IGTA3;BRIGTAACNOR5;IGTA;74;357344;12142549,12;0,1000%;1,0800%;1,3000%;0,1000%;1,4000%;5,0000%
2020-07-02;IRBR3;BRIRBRACNOR4;IRBR;367;5539142;57274728,28;0,1200%;18,9300%;35,0000%;5,5000%;27,2300%;45,0000%
2020-07-02;ITLC34;BRITLCBDR005;ITLC;1;500;158520;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-07-02;ITSA3;BRITSAACNOR0;ITSA;23;103107;1155829,47;0,0500%;0,1700%;0,4000%;0,2200%;0,5500%;1,2900%
2020-07-02;ITSA4;BRITSAACNPR7;ITSA;45;495041;4846451,39;0,0300%;0,0500%;0,1000%;0,0300%;0,1500%;1,0000%
2020-07-02;ITUB3;BRITUBACNOR4;ITUB;13;39163;950877,64;0,0100%;0,1900%;0,3500%;0,2200%;0,4800%;0,8000%
2020-07-02;ITUB4;BRITUBACNPR1;ITUB;69;1396983;35986282,08;0,0200%;0,0300%;0,1000%;0,0200%;0,0800%;1,0300%
2020-07-02;IVVB11;BRIVVBCTF001;IVVB;125;55548;9934759,8;0,3800%;1,1200%;3,6000%;0,4800%;2,0700%;7,8000%
2020-07-02;JBSS3;BRJBSSACNOR8;JBSS;41;812676;17131210,08;0,0400%;0,0800%;0,5600%;0,0600%;0,5200%;2,5000%
2020-07-02;JHSF3;BRJHSFACNOR2;JHSF;70;386981;2929446,17;0,1200%;0,8300%;1,2100%;0,7000%;2,2400%;5,0000%
2020-07-02;JNJB34;BRJNJBBDR002;JNJB;1;440;329322,4;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-07-02;JPSA3;BRJPSAACNOR6;JPSA;2;300;6948;0,1500%;0,1700%;0,1800%;2,8400%;3,5500%;3,9000%
2020-07-02;JSLG3;BRJSLGACNOR2;JSLG;61;112913;2884927,15;0,3700%;0,4900%;2,2600%;0,7000%;4,1500%;4,8000%
2020-07-02;KEPL3;BRKEPLACNOR1;KEPL;1;20;756;0,7000%;0,7000%;0,7000%;2,1800%;2,1800%;2,1800%
2020-07-02;KLBN11;BRKLBNCDAM18;KLBN;94;1531569;31749425,37;0,0800%;0,2000%;0,3000%;0,2000%;0,3200%;2,0000%
2020-07-02;KLBN3;BRKLBNACNOR2;KLBN;1;4800;20256;0,7800%;0,7800%;0,7800%;1,3000%;1,3000%;1,3000%
2020-07-02;KLBN4;BRKLBNACNPR9;KLBN;13;32251;132551,61;0,0400%;0,1200%;0,4000%;0,2200%;0,6600%;2,0000%
2020-07-02;LAME3;BRLAMEACNOR9;LAME;7;124550;3427616;0,1000%;0,2200%;0,2500%;0,2000%;0,3400%;2,0000%
2020-07-02;LAME4;BRLAMEACNPR6;LAME;119;5404937;176957637,38;0,1000%;0,2100%;0,3000%;0,2000%;0,2700%;2,0000%
2020-07-02;LCAM3;BRLCAMACNOR3;LCAM;58;3582562;62444055,66;0,0900%;0,1200%;0,2900%;0,1000%;0,2500%;1,2000%
2020-07-02;LEVE3;BRLEVEACNOR2;LEVE;22;172728;3181649,76;0,0700%;0,1600%;0,2400%;0,1500%;0,2100%;1,0000%
2020-07-02;LIGT3;BRLIGTACNOR2;LIGT;22;241790;3994370,8;0,0900%;0,2100%;0,2500%;0,1800%;0,2800%;0,9000%
2020-07-02;LINX3;BRLINXACNOR0;LINX;24;735576;18426178,8;0,0500%;1,0200%;1,8000%;0,6200%;2,2000%;2,4400%
2020-07-02;LLIS3;BRLLISACNOR4;LLIS;4;1732;12037,4;0,2400%;0,3500%;0,8000%;0,8000%;0,9200%;1,5000%
2020-07-02;LOGG3;BRLOGGACNOR7;LOGG;18;218594;7403778,78;0,1000%;0,2000%;0,2400%;0,2000%;0,2400%;1,0000%
2020-07-02;LOGN3;BRLOGNACNOR3;LOGN;8;65973;986296,35;0,0500%;0,1000%;0,1300%;0,1500%;0,2000%;0,2500%
2020-07-02;LPSB3;BRLPSBACNOR0;LPSB;2;1134;6282,36;0,4500%;0,4500%;0,5300%;2,0700%;2,1100%;3,5000%
2020-07-02;LREN3;BRLRENACNOR1;LREN;71;911556;38039231,88;0,0500%;0,0900%;0,1800%;0,0900%;0,2100%;1,0900%
2020-07-02;LWSA3;BRLWSAACNOR8;LWSA;33;34929;1598700,33;0,3200%;0,6700%;1,1200%;1,3500%;2,7400%;5,0000%
2020-07-02;MATB11;BRMATBCTF001;MATB;1;16;525,6;1,2000%;1,2000%;1,2000%;2,6000%;2,6000%;2,6000%
2020-07-02;MDIA3;BRMDIAACNOR7;MDIA;13;134273;5476995,67;0,1000%;0,1700%;0,2300%;0,2100%;0,2200%;1,0000%
2020-07-02;MDNE3;BRMDNEACNOR9;MDNE;9;11165;86082,15;0,3100%;0,5100%;0,6000%;0,7200%;1,3500%;3,0000%
2020-07-02;MEAL3;BRMEALACNOR9;MEAL;43;517687;2194992,88;0,3800%;1,2300%;1,7000%;0,8400%;1,9900%;2,7400%
2020-07-02;MGLU3;BRMGLUACNOR2;MGLU;88;315109;22599617,48;0,0700%;0,1900%;0,5000%;0,1000%;1,1000%;4,5000%
2020-07-02;MILS3;BRMILSACNOR2;MILS;26;60993;347660,1;0,1100%;0,1900%;0,2500%;0,3500%;0,6300%;1,9100%
2020-07-02;MMXM3;BRMMXMACNOR2;MMXM;1;1000;1980;4,8000%;4,8000%;4,8000%;8,0000%;8,0000%;8,0000%
2020-07-02;MOVI3;BRMOVIACNOR0;MOVI;56;183403;2560305,88;0,1100%;0,2500%;0,5000%;0,2200%;0,9900%;2,0000%
2020-07-02;MRFG3;BRMRFGACNOR0;MRFG;107;2151325;26719456,5;0,0500%;0,2500%;1,0000%;0,2000%;0,6500%;2,5000%
2020-07-02;MRVE3;BRMRVEACNOR2;MRVE;83;1742103;32228905,5;0,0600%;0,8700%;1,0000%;0,1000%;1,0200%;5,0000%
2020-07-02;MSFT34;BRMSFTBDR005;MSFT;1;70;76742,4;5,5000%;5,5000%;5,5000%;6,0000%;6,0000%;6,0000%
2020-07-02;MTRE3;BRMTREACNOR6;MTRE;5;51196;780227,04;0,1000%;0,5300%;0,5600%;0,2200%;0,5900%;0,6100%
2020-07-02;MULT3;BRMULTACNOR5;MULT;31;298110;6206650,2;0,1500%;0,4800%;0,6000%;0,5000%;0,9200%;2,0000%
2020-07-02;MWET4;BRMWETACNPR3;MWET;4;2066;8718,52;1,5000%;1,7600%;1,8000%;3,0000%;3,0000%;3,0000%
2020-07-02;MYPK3;BRMYPKACNOR7;MYPK;132;455328;6338165,76;0,1000%;0,4000%;0,7500%;0,3400%;0,5800%;1,5000%
2020-07-02;NEOE3;BRNEOEACNOR3;NEOE;9;39250;741825;0,0400%;0,0600%;0,0600%;0,0500%;0,1000%;0,1000%
2020-07-02;NTCO3;BRNTCOACNOR5;NTCO;63;1768759;71015673,85;0,0000%;0,2100%;0,3300%;0,0000%;0,3300%;1,0000%
2020-07-02;ODPV3;BRODPVACNOR4;ODPV;5;34422;498774,78;1,4000%;2,3000%;2,3300%;2,3700%;2,4000%;4,0000%
2020-07-02;OFSA3;BROFSAACNOR7;OFSA;2;2369;67469,12;1,0000%;1,7900%;1,8000%;1,0000%;2,9700%;3,0000%
2020-07-02;OIBR3;BROIBRACNOR1;OIBR;27;439475;518580,5;0,1300%;0,3100%;0,9000%;0,2200%;1,5400%;2,4100%
2020-07-02;OIBR4;BROIBRACNPR8;OIBR;16;394196;591294;0,1900%;1,5900%;1,9500%;2,4400%;3,1200%;4,7000%
2020-07-02;OMGE3;BROMGEACNOR0;OMGE;33;1402115;51317409;0,1400%;0,2700%;0,4000%;0,1800%;0,3900%;0,9000%
2020-07-02;PARD3;BRPARDACNOR1;PARD;3;616;13773,76;0,0600%;0,1000%;0,1200%;0,1200%;0,2300%;1,1200%
2020-07-02;PCAR3;BRPCARACNOR3;PCAR;35;98334;7109548,2;0,0500%;0,1400%;0,2800%;0,1000%;0,3500%;1,6000%
2020-07-02;PDGR3;BRPDGRACNOR8;PDGR;7;11117;57919,57;0,0800%;0,1400%;0,3000%;0,2000%;0,4400%;1,0000%
2020-07-02;PETR3;BRPETRACNOR9;PETR;30;218346;4934619,6;0,0100%;0,0600%;0,1000%;0,0100%;0,2400%;0,9000%
2020-07-02;PETR4;BRPETRACNPR6;PETR;929;3847324;84256395,6;0,0100%;0,0300%;1,0000%;0,0100%;0,5500%;1,5500%
2020-07-02;PFIZ34;BRPFIZBDR006;PFIZ;1;1000;183280;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-07-02;PIBB11;BRPIBBCTF005;PIBB;2;190;30869,3;0,5800%;0,5800%;0,5800%;0,7200%;1,2800%;3,3800%
2020-07-02;PINE4;BRPINEACNPR8;PINE;2;1443;4213,56;0,6900%;0,7700%;0,8100%;1,4700%;3,9200%;5,0000%
