RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-07-30;AALR3;BRAALRACNOR6;AALR;9;28200;324864;0,1900%;0,3000%;0,3500%;0,2800%;0,6000%;2,2900%
2020-07-30;ABCB4;BRABCBACNPR4;ABCB;15;185943;2709189,51;0,1400%;0,2500%;0,4500%;0,2900%;0,8200%;1,4000%
2020-07-30;ABEV3;BRABEVACNOR1;ABEV;291;8813262;133609051,92;0,0300%;0,1000%;0,1500%;0,0500%;0,1800%;1,0400%
2020-07-30;AGRO3;BRAGROACNOR7;AGRO;7;37080;805377,6;0,1800%;0,2800%;0,3000%;0,4300%;0,6800%;1,6900%
2020-07-30;ALPA4;BRALPAACNPR7;ALPA;35;159129;4656114,54;0,1100%;0,2300%;0,2900%;0,2200%;0,4200%;0,9000%
2020-07-30;ALSO3;BRALSOACNOR5;ALSO;15;91821;2618734,92;0,3100%;0,4300%;0,6000%;0,6000%;1,2900%;2,5000%
2020-07-30;ALUP11;BRALUPCDAM15;ALUP;11;111152;2702105,12;0,0500%;0,2000%;0,2600%;0,1200%;0,6700%;1,0000%
2020-07-30;AMAR3;BRAMARACNOR4;AMAR;23;676539;5398781,22;0,3100%;0,4000%;0,5500%;0,5000%;0,5900%;2,5000%
2020-07-30;AMBP3;BRAMBPACNOR6;AMBP;9;17014;484388,58;0,8600%;0,9400%;1,3500%;1,2500%;1,5000%;2,8000%
2020-07-30;ANIM3;BRANIMACNOR6;ANIM;24;151710;4129546,2;0,1300%;0,2500%;0,3300%;0,3500%;0,4200%;3,0000%
2020-07-30;APER3;BRAPERACNOR9;APER;1;100;3043;0,0700%;0,0700%;0,0700%;0,7000%;0,7000%;0,7000%
2020-07-30;ARZZ3;BRARZZACNOR3;ARZZ;22;100058;5163993,38;0,0600%;0,0900%;0,1500%;0,0900%;0,2000%;2,0000%
2020-07-30;ATOM3;BRATOMACNOR1;ATOM;1;500;1435;0,9600%;0,9600%;0,9600%;5,2000%;5,2000%;5,2000%
2020-07-30;AZUL4;BRAZULACNPR4;AZUL;96;2277581;47943080,05;0,2400%;0,4200%;0,5800%;0,3500%;0,5800%;3,0000%
2020-07-30;B3SA3;BRB3SAACNOR6;B3SA;70;389787;25152955,11;0,0300%;0,0700%;0,3000%;0,0600%;0,2000%;1,5500%
2020-07-30;BBAS3;BRBBASACNOR3;BBAS;106;309757;11049032,19;0,0100%;0,0900%;0,3800%;0,0100%;0,2400%;2,5000%
2020-07-30;BBDC3;BRBBDCACNOR1;BBDC;46;236570;5183248,7;0,0400%;0,0900%;0,1500%;0,0800%;0,2300%;1,0000%
2020-07-30;BBDC4;BRBBDCACNPR8;BBDC;220;8650639;208566906,29;0,0100%;0,0600%;0,2500%;0,0100%;0,1400%;2,0300%
2020-07-30;BBRK3;BRBBRKACNOR4;BBRK;6;162265;378077,45;0,4000%;1,0300%;1,0600%;0,8500%;2,0800%;2,7000%
2020-07-30;BBSE3;BRBBSEACNOR5;BBSE;131;314451;8870662,71;0,0500%;0,1200%;0,2200%;0,1300%;0,3900%;0,8000%
2020-07-30;BEEF3;BRBEEFACNOR6;BEEF;81;1971100;28403551;0,1000%;0,2900%;0,3700%;0,1000%;0,4100%;1,5000%
2020-07-30;BIDI11;BRBIDICDAXX3;BIDI;34;403397;23667301,99;2,6500%;5,9800%;8,6300%;6,5000%;6,9300%;15,8900%
2020-07-30;BIDI3;BRBIDIACNOR3;BIDI;4;6404;118409,96;2,7000%;2,7000%;3,0000%;5,0000%;10,0000%;10,0000%
2020-07-30;BIDI4;BRBIDIACNPR0;BIDI;95;126785;2526825,05;0,1000%;0,6800%;1,6200%;0,1000%;2,1800%;3,8200%
2020-07-30;BKBR3;BRBKBRACNOR4;BKBR;69;754816;8348264,96;1,9600%;3,6600%;4,4000%;4,2400%;4,4500%;6,5000%
2020-07-30;BMEB4;BRBMEBACNPR5;BMEB;1;16;228,96;0,5000%;0,5000%;0,5000%;2,0000%;2,0000%;2,0000%
2020-07-30;BMGB4;BRBMGBACNPR0;BMGB;3;81426;419343,9;0,3800%;0,4400%;0,5400%;2,0200%;2,2600%;2,6500%
2020-07-30;BOVA11;BRBOVACTF003;BOVA;1117;2837473;287407640,17;0,6000%;1,3000%;1,7500%;0,6000%;2,1600%;5,0000%
2020-07-30;BOVV11;BRBOVVCTF009;BOVV;126;537780;56848723,8;0,4100%;0,8000%;0,8500%;0,7900%;1,0500%;5,0000%
2020-07-30;BPAC11;BRBPACUNT006;BPAC;60;183196;15655930,16;0,2300%;0,3400%;0,5600%;0,4500%;1,1600%;2,4000%
2020-07-30;BPAC5;BRBPACACNPA0;BPAC;1;1;18,64;0,1000%;0,1000%;0,1000%;1,0000%;1,0000%;1,0000%
2020-07-30;BPAN4;BRBPANACNPR1;BPAN;33;222385;2197163,8;0,1100%;0,1900%;0,2100%;0,2100%;0,3100%;2,1900%
2020-07-30;BRAP4;BRBRAPACNPR2;BRAP;78;269974;11841059,64;0,0300%;0,0600%;0,2000%;0,0300%;0,1700%;1,7000%
2020-07-30;BRDT3;BRBRDTACNOR1;BRDT;24;115397;2681826,28;0,1300%;0,2000%;0,2500%;0,1500%;0,3200%;0,9000%
2020-07-30;BRFS3;BRBRFSACNOR8;BRFS;123;1167275;25668377,25;0,0300%;0,0900%;0,1500%;0,0400%;0,1800%;1,6500%
2020-07-30;BRKM3;BRBRKMACNOR1;BRKM;1;400;9660;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-07-30;BRKM5;BRBRKMACNPA4;BRKM;252;1767873;42358237,08;1,9800%;3,3800%;4,6200%;3,9500%;4,7100%;9,4300%
2020-07-30;BRML3;BRBRMLACNOR9;BRML;99;2651114;27624607,88;0,0600%;0,1000%;0,1500%;0,1000%;0,1400%;1,5000%
2020-07-30;BRPR3;BRBRPRACNOR9;BRPR;28;895331;8299718,37;0,3000%;0,6500%;0,7500%;0,4600%;0,8500%;1,4100%
2020-07-30;BRSR6;BRBRSRACNPB4;BRSR;16;54100;783909;0,1200%;0,1900%;0,2300%;0,3500%;0,4300%;1,5000%
2020-07-30;BTOW3;BRBTOWACNOR8;BTOW;84;454130;55848907,4;0,1000%;0,8200%;1,1600%;0,1000%;1,3300%;2,8000%
2020-07-30;CAML3;BRCAMLACNOR3;CAML;27;745863;9181573,53;0,1000%;0,2200%;0,3000%;0,2500%;0,2600%;1,5000%
2020-07-30;CARD3;BRCARDACNOR9;CARD;7;2600;35464;0,4200%;1,0000%;2,4000%;2,0000%;6,3400%;7,5000%
2020-07-30;CCPR3;BRCCPRACNOR9;CCPR;1;100;1472;0,6000%;0,6000%;0,6000%;1,0000%;1,0000%;1,0000%
2020-07-30;CCRO3;BRCCROACNOR2;CCRO;157;2179969;31827547,4;0,0400%;0,1600%;0,2000%;0,0500%;0,2100%;2,1800%
2020-07-30;CEAB3;BRCEABACNOR1;CEAB;19;81683;818463,66;0,1300%;0,2900%;0,5000%;0,2500%;0,7300%;1,5000%
2020-07-30;CESP3;BRCESPACNOR3;CESP;1;14;498,26;0,8500%;0,8500%;0,8500%;4,6000%;4,6000%;4,6000%
2020-07-30;CESP6;BRCESPACNPB4;CESP;23;369798;11389778,4;0,0700%;0,0900%;0,1700%;0,1000%;0,5700%;1,0000%
2020-07-30;CGRA4;BRCGRAACNPR9;CGRA;1;100;2557;0,7400%;0,7400%;0,7400%;1,5500%;1,5500%;1,5500%
2020-07-30;CIEL3;BRCIELACNOR3;CIEL;238;19184242;94386470,64;0,1000%;0,8000%;1,0000%;0,1000%;1,0500%;5,0000%
2020-07-30;CMIG3;BRCMIGACNOR6;CMIG;11;418961;5207685,23;0,4100%;0,6800%;0,7500%;0,8000%;0,9900%;2,5000%
2020-07-30;CMIG4;BRCMIGACNPR3;CMIG;144;1568303;19211711,75;0,0200%;0,0900%;0,1300%;0,0200%;0,1500%;1,5000%
2020-07-30;CNTO3;BRCNTOACNOR5;CNTO;69;378937;10936121,82;0,1000%;0,3100%;0,4200%;0,1000%;0,4500%;3,0000%
2020-07-30;COCE5;BRCOCEACNPA3;COCE;2;650;43056;0,5000%;0,5100%;0,5600%;1,5500%;1,6200%;2,0000%
2020-07-30;COGN3;BRCOGNACNOR2;COGN;254;10665013;97691519,08;0,1000%;7,5000%;10,0000%;0,1000%;9,4100%;21,6700%
2020-07-30;COWC34;BRCOWCBDR006;COWC;1;300;126192;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-07-30;CPFE3;BRCPFEACNOR0;CPFE;30;199652;6219159,8;0,0900%;0,1800%;0,3000%;0,1800%;0,2500%;1,0000%
