RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-07-16;BBDC3;BRBBDCACNOR1;BBDC;42;353465;7352072;0,0200%;0,1500%;0,2500%;0,0900%;0,2500%;0,8000%
2020-07-16;BBDC4;BRBBDCACNPR8;BBDC;180;12163057;276709546,75;0,0100%;0,0500%;0,2500%;0,0300%;0,0900%;2,0400%
2020-07-16;BBRK3;BRBBRKACNOR4;BBRK;3;77400;195822;0,7800%;1,0500%;1,2500%;1,2800%;1,3800%;5,0000%
2020-07-16;BBSE3;BRBBSEACNOR5;BBSE;64;758109;20817673,14;0,0100%;0,1100%;0,2700%;0,0200%;0,1200%;0,8200%
2020-07-16;BEEF3;BRBEEFACNOR6;BEEF;119;824699;11587020,95;0,1000%;0,9500%;1,2000%;0,1000%;1,8400%;3,0000%
2020-07-16;BEES3;BRBEESACNOR9;BEES;1;36;215,28;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-16;BIDI11;BRBIDICDAXX3;BIDI;17;264726;13151587,68;0,7200%;2,1300%;2,1600%;0,7200%;2,3400%;2,3600%
2020-07-16;BIDI4;BRBIDIACNPR0;BIDI;43;196372;3281376,12;0,5300%;1,2700%;2,1400%;1,1400%;1,9800%;5,6700%
2020-07-16;BIOM3;BRBIOMACNOR2;BIOM;1;2000;34920;3,6000%;3,6000%;3,6000%;9,0000%;9,0000%;9,0000%
2020-07-16;BKBR3;BRBKBRACNOR4;BKBR;73;1720996;20583112,16;1,3000%;3,9100%;4,4500%;1,3000%;4,4700%;6,5000%
2020-07-16;BMEB4;BRBMEBACNPR5;BMEB;1;100;1444;1,0000%;1,0000%;1,0000%;3,2000%;3,2000%;3,2000%
2020-07-16;BMGB4;BRBMGBACNPR0;BMGB;3;6968;38114,96;0,3800%;0,4000%;0,4600%;0,6300%;1,0100%;2,4000%
2020-07-16;BOBR4;BRBOBRACNPR3;BOBR;1;2000;4580;0,8700%;0,8700%;0,8700%;1,3600%;1,3600%;1,3600%
2020-07-16;BOVA11;BRBOVACTF003;BOVA;769;4726143;461082511,08;0,1000%;1,7400%;2,9000%;0,6000%;2,0000%;5,0000%
2020-07-16;BOVB11;BRBOVBCTF001;BOVB;2;12610;1280419,4;0,9000%;0,9100%;3,0000%;0,9500%;0,9700%;5,0000%
2020-07-16;BOVV11;BRBOVVCTF009;BOVV;53;28776;2929972,32;0,4000%;0,6400%;0,8000%;0,4000%;1,3000%;3,0000%
2020-07-16;BPAC11;BRBPACUNT006;BPAC;42;65514;5544449,82;0,2900%;0,7200%;0,8800%;0,7900%;0,9500%;3,0000%
2020-07-16;BPAN4;BRBPANACNPR1;BPAN;18;141643;1429177,87;0,0600%;0,1800%;0,2200%;0,2400%;0,3300%;1,0000%
2020-07-16;BRAP3;BRBRAPACNOR5;BRAP;3;2183;80247,08;0,0700%;0,1800%;0,1800%;0,3700%;0,4000%;1,1000%
2020-07-16;BRAP4;BRBRAPACNPR2;BRAP;44;303700;12330220;0,0600%;0,1300%;0,1700%;0,1000%;0,2200%;1,5000%
2020-07-16;BRDT3;BRBRDTACNOR1;BRDT;22;251922;5721148,62;0,0500%;0,0700%;0,1100%;0,0800%;0,1500%;0,7000%
2020-07-16;BRFS3;BRBRFSACNOR8;BRFS;92;1214783;24757277,54;0,0400%;0,0700%;0,1600%;0,0800%;0,1600%;1,5000%
2020-07-16;BRKM3;BRBRKMACNOR1;BRKM;1;5;121,1;0,5500%;0,5500%;0,5500%;0,5500%;0,5500%;0,5500%
2020-07-16;BRKM5;BRBRKMACNPA4;BRKM;168;2515879;60381096;0,1000%;6,2900%;40,0000%;0,6000%;10,2700%;45,0000%
2020-07-16;BRML3;BRBRMLACNOR9;BRML;127;8551675;93555324,5;0,0200%;0,0800%;0,1000%;0,0500%;0,1400%;0,8000%
2020-07-16;BRPR3;BRBRPRACNOR9;BRPR;14;552734;5256500,34;0,4500%;0,9300%;2,0000%;1,0500%;1,3300%;2,4000%
2020-07-16;BRSR6;BRBRSRACNPB4;BRSR;67;455977;6871573,39;0,0700%;0,5800%;0,7000%;0,4000%;1,4400%;2,6000%
2020-07-16;BTOW3;BRBTOWACNOR8;BTOW;95;119923;13747972,72;0,2900%;0,6000%;1,5000%;0,5800%;2,6800%;3,2500%
2020-07-16;CAML3;BRCAMLACNOR3;CAML;7;17200;194360;0,2200%;0,2900%;0,3000%;0,3700%;0,4000%;1,1000%
2020-07-16;CCRO3;BRCCROACNOR2;CCRO;49;1043086;14926560,66;0,0800%;0,1700%;0,2200%;0,1500%;0,2100%;0,9000%
2020-07-16;CEAB3;BRCEABACNOR1;CEAB;11;88121;994004,88;0,1500%;0,2800%;0,4000%;0,3000%;0,3700%;0,8000%
2020-07-16;CESP3;BRCESPACNOR3;CESP;1;63;2090,34;1,2700%;1,2700%;1,2700%;4,5000%;4,5000%;4,5000%
2020-07-16;CESP6;BRCESPACNPB4;CESP;13;229087;6643523;0,1000%;0,1500%;0,2500%;0,2500%;0,4500%;1,1900%
2020-07-16;CIEL3;BRCIELACNOR3;CIEL;62;9035875;44456505;0,1000%;1,4200%;1,7500%;0,1000%;1,9100%;3,3000%
2020-07-16;CMIG3;BRCMIGACNOR6;CMIG;9;207821;2498008,42;0,0500%;0,0900%;0,1100%;0,0700%;0,1700%;1,0000%
2020-07-16;CMIG4;BRCMIGACNPR3;CMIG;86;1545069;17660138,67;0,0100%;0,0200%;0,0500%;0,0300%;0,0500%;0,9000%
2020-07-16;CNTO3;BRCNTOACNOR5;CNTO;19;492399;15786311,94;0,3900%;0,6500%;1,2500%;0,7800%;1,0800%;5,0000%
2020-07-16;COCE5;BRCOCEACNPA3;COCE;2;3800;241908;0,4000%;0,6600%;0,8500%;1,0400%;1,2600%;1,4200%
2020-07-16;COGN3;BRCOGNACNOR2;COGN;176;7677822;67641611,82;0,0800%;0,4500%;1,2500%;0,1000%;0,5500%;2,0000%
2020-07-16;CPFE3;BRCPFEACNOR0;CPFE;16;144199;4416815,37;0,0900%;0,1300%;0,1700%;0,1600%;0,1900%;1,0000%
2020-07-16;CPLE3;BRCPLEACNOR8;CPLE;7;17769;1044639,51;0,3300%;0,4700%;0,6700%;0,5800%;0,9000%;1,5000%
2020-07-16;CPLE6;BRCPLEACNPB9;CPLE;78;576019;35091077,48;0,0200%;0,4100%;0,6000%;0,0200%;0,6200%;1,5000%
2020-07-16;CRFB3;BRCRFBACNOR2;CRFB;20;424461;8383104,75;0,1500%;0,2400%;0,2800%;0,3000%;0,3100%;1,0000%
2020-07-16;CRPG5;BRCRPGACNPA3;CRPG;1;100;2256;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-16;CSAN3;BRCSANACNOR6;CSAN;96;192698;14912898,22;0,1000%;3,0900%;3,5100%;0,1000%;3,6400%;7,0600%
2020-07-16;CSMG3;BRCSMGACNOR5;CSMG;16;10530;612951,3;0,1600%;0,2100%;0,5000%;0,2600%;0,7100%;2,0000%
2020-07-16;CSNA3;BRCSNAACNOR6;CSNA;78;1883508;22394910,12;0,1000%;0,2700%;0,3900%;0,1000%;0,3500%;1,1000%
2020-07-16;CTNM4;BRCTNMACNPR6;CTNM;1;1600;10160;0,3100%;0,3100%;0,3100%;2,2500%;2,2500%;2,2500%
2020-07-16;CTSA4;BRCTSAACNPR0;CTSA;1;300;903;2,4000%;2,4000%;2,4000%;4,0000%;4,0000%;4,0000%
2020-07-16;CVCB3;BRCVCBACNOR1;CVCB;200;2679332;61249529,52;0,1000%;21,5800%;35,0000%;0,1000%;25,0500%;37,0000%
2020-07-16;CYRE3;BRCYREACNOR7;CYRE;56;1247185;33511860,95;0,1000%;0,2300%;0,2700%;0,1000%;0,3900%;1,5000%
2020-07-16;DIRR3;BRDIRRACNOR0;DIRR;22;71153;1222408,54;0,8200%;1,4000%;1,8000%;0,8600%;2,2800%;4,3000%
2020-07-16;DIVO11;BRDIVOCTF002;DIVO;3;193;11414,02;2,0000%;2,8400%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-16;DMMO3;BRDMMOACNOR0;DMMO;6;68901;105418,53;3,1000%;6,0800%;9,0000%;3,1000%;9,3100%;15,5000%
2020-07-16;DTEX3;BRDTEXACNOR3;DTEX;38;457448;6857145,52;0,1000%;0,2700%;1,5000%;0,3600%;0,4500%;3,0000%
2020-07-16;ECOR3;BRECORACNOR8;ECOR;36;1106274;15388271,34;0,1000%;0,2700%;0,4100%;0,2500%;0,4500%;2,5000%
2020-07-16;EGIE3;BREGIEACNOR9;EGIE;48;206596;8947672,76;0,0400%;0,3800%;0,4700%;0,2000%;0,5600%;1,0000%
2020-07-16;ELET3;BRELETACNOR6;ELET;35;254952;9099236,88;0,0200%;0,0800%;0,1400%;0,0300%;0,1400%;0,8000%
2020-07-16;ELET6;BRELETACNPB7;ELET;101;414520;15324804,4;0,0200%;0,1300%;0,7500%;0,0300%;0,3000%;2,1100%
2020-07-16;EMBR3;BREMBRACNOR4;EMBR;144;2659106;22522627,82;0,1000%;0,2300%;1,7000%;0,1000%;1,4200%;5,5000%
2020-07-16;ENAT3;BRENATACNOR0;ENAT;16;79121;898023,35;0,0500%;0,1900%;0,2000%;0,2500%;0,4300%;1,0000%
2020-07-16;ENBR3;BRENBRACNOR2;ENBR;170;1154809;20278446,04;0,0400%;0,0900%;0,1200%;0,0500%;0,4100%;0,8000%
2020-07-16;ENEV3;BRENEVACNOR8;ENEV;42;262275;12940648,5;0,1100%;0,2200%;0,4000%;0,2400%;0,2600%;0,9000%
2020-07-16;ENGI11;BRENGICDAM16;ENGI;32;98402;4524523,96;0,2000%;0,3800%;0,5600%;0,4000%;0,5000%;1,5000%
2020-07-16;EQPA3;BREQPAACNOR1;EQPA;1;100;355;1,0000%;1,0000%;1,0000%;3,0000%;3,0000%;3,0000%
2020-07-16;EQTL3;BREQTLACNOR0;EQTL;44;635735;15378429,65;0,0500%;0,1400%;0,1900%;0,1000%;0,2400%;1,6000%
2020-07-16;ETER3;BRETERACNOR3;ETER;5;36986;162368,54;1,0000%;1,0800%;1,5800%;2,0300%;2,2800%;4,0000%
2020-07-16;EVEN3;BREVENACNOR8;EVEN;48;779884;11027559,76;0,3300%;0,6500%;0,7600%;0,3400%;0,8600%;2,5000%
2020-07-16;EZTC3;BREZTCACNOR0;EZTC;28;391068;15728754,96;0,0400%;0,4600%;0,5000%;0,2000%;0,6100%;1,9000%
2020-07-16;FESA3;BRFESAACNOR8;FESA;1;15;387,9;4,8000%;4,8000%;4,8000%;7,0000%;7,0000%;7,0000%
2020-07-16;FESA4;BRFESAACNPR5;FESA;8;59104;1098152,32;0,1700%;0,2600%;0,2900%;0,2800%;0,3000%;1,2000%
2020-07-16;FHER3;BRFHERACNOR5;FHER;2;3800;12160;0,1500%;0,1500%;0,1500%;0,3000%;0,3000%;0,3000%
2020-07-16;FLRY3;BRFLRYACNOR5;FLRY;150;1290279;33495642,84;0,1300%;0,2500%;0,3600%;0,1800%;0,4000%;1,0000%
2020-07-16;FRAS3;BRFRASACNOR0;FRAS;1;500;2720;0,8000%;0,8000%;0,8000%;1,8000%;1,8000%;1,8000%
2020-07-16;GBIO33;BRGBIOBDR008;GBIO;2;12600;129654;1,2600%;1,2900%;1,8000%;3,0000%;5,2900%;5,4000%
2020-07-16;GEPA3;BRGEPAACNOR2;GEPA;1;59;2486,26;1,0000%;1,0000%;1,0000%;2,2000%;2,2000%;2,2000%
2020-07-16;GEPA4;BRGEPAACNPR9;GEPA;1;100;4561;0,5000%;0,5000%;0,5000%;2,6000%;2,6000%;2,6000%
2020-07-16;GFSA3;BRGFSAACNOR3;GFSA;24;383525;2370184,5;1,2000%;1,7400%;2,5100%;2,6500%;4,8200%;5,6000%
2020-07-16;GGBR3;BRGGBRACNOR1;GGBR;3;1700;24038;0,1300%;0,1500%;0,5000%;0,5100%;0,8000%;3,0000%
2020-07-16;GGBR4;BRGGBRACNPR8;GGBR;90;3459879;57330195,03;0,0200%;0,0700%;0,1100%;0,0200%;0,1000%;0,8000%
2020-07-16;GNDI3;BRGNDIACNOR2;GNDI;44;197321;12673927,83;0,0400%;0,0700%;0,1500%;0,0700%;0,1200%;1,0700%
2020-07-16;GOAU3;BRGOAUACNOR1;GOAU;3;17414;119285,9;1,0400%;1,5000%;1,5000%;4,3500%;4,3500%;4,7000%
2020-07-16;GOAU4;BRGOAUACNPR8;GOAU;57;2034893;15526233,59;0,0300%;0,1000%;0,1500%;0,0600%;0,2200%;1,5000%
2020-07-16;GOLL4;BRGOLLACNPR4;GOLL;182;1280096;27406855,36;0,3000%;7,0000%;12,4800%;7,5000%;9,7900%;18,5900%
2020-07-16;GOVE11;BRGOVECTF004;GOVE;2;43;1928,12;1,0600%;1,7200%;1,7700%;1,7700%;1,9800%;2,0000%
2020-07-16;GPIV33;BRGPIVBDR003;GPIV;1;4500;21870;1,3100%;1,3100%;1,3100%;2,1900%;2,1900%;2,1900%
2020-07-16;GRND3;BRGRNDACNOR3;GRND;17;142703;1130207,76;0,0500%;0,3600%;0,4000%;0,4000%;0,4500%;1,5000%
2020-07-16;GUAR3;BRGUARACNOR4;GUAR;19;60150;1082700;0,0800%;0,1600%;0,2400%;0,1400%;0,3800%;1,1800%
2020-07-16;HAGA4;BRHAGAACNPR4;HAGA;1;3732;7949,16;2,4000%;2,4000%;2,4000%;4,0000%;4,0000%;4,0000%
2020-07-16;HAPV3;BRHAPVACNOR4;HAPV;22;286437;17438284,56;0,0700%;0,1300%;0,1500%;0,1000%;0,1700%;0,9000%
2020-07-16;HBOR3;BRHBORACNOR3;HBOR;91;1122614;3592364,8;0,7500%;2,3500%;4,5000%;0,9400%;3,8900%;7,5000%
2020-07-16;HGTX3;BRHGTXACNOR9;HGTX;35;407065;6224023,85;0,0700%;0,3100%;0,5000%;0,3300%;0,4000%;1,0000%
2020-07-16;HYPE3;BRHYPEACNOR0;HYPE;27;115254;3651246,72;0,0700%;0,1900%;0,2200%;0,1700%;0,4200%;0,8000%
2020-07-16;IGTA3;BRIGTAACNOR5;IGTA;34;50370;1789142,4;0,5500%;1,0000%;1,1200%;1,1000%;1,3200%;3,0800%
2020-07-16;IRBR3;BRIRBRACNOR4;IRBR;203;7500939;69158657,58;3,8500%;21,4700%;37,0000%;7,5000%;31,9900%;45,0000%
2020-07-16;ITSA3;BRITSAACNOR0;ITSA;7;9603;111010,68;0,0200%;0,2900%;0,3500%;0,1500%;0,7500%;1,0400%
2020-07-16;ITSA4;BRITSAACNPR7;ITSA;70;2384615;24466149,9;0,0200%;0,0800%;0,1500%;0,0400%;0,1100%;1,0300%
2020-07-16;ITUB3;BRITUBACNOR4;ITUB;9;44918;1135077,86;0,1400%;0,1900%;0,2200%;0,2700%;0,5000%;1,0000%
2020-07-16;ITUB4;BRITUBACNPR1;ITUB;83;1735588;47537755,32;0,0200%;0,0500%;0,1500%;0,0500%;0,1000%;1,5500%
2020-07-16;IVVB11;BRIVVBCTF001;IVVB;48;35685;6668812,8;1,1200%;3,4900%;6,7300%;1,4000%;4,6200%;17,1200%
2020-07-16;JBDU4;BRJBDUACNPR3;JBDU;1;774;1284,84;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-16;JBSS3;BRJBSSACNOR8;JBSS;32;280931;6169244,76;0,1000%;0,2300%;0,4000%;0,1500%;0,4700%;1,0300%
2020-07-16;JHSF3;BRJHSFACNOR2;JHSF;148;2553692;26047658,4;0,1100%;4,2400%;20,0000%;0,7200%;6,5200%;27,0000%
2020-07-16;JPSA3;BRJPSAACNOR6;JPSA;3;1100;27401;0,2500%;0,3000%;0,4300%;0,5000%;0,5900%;1,5000%
2020-07-16;JSLG3;BRJSLGACNOR2;JSLG;7;2800;77672;0,5000%;0,6300%;0,6600%;1,1000%;1,4700%;3,2000%
2020-07-16;KEPL3;BRKEPLACNOR1;KEPL;7;16405;642255,75;0,1900%;0,3700%;0,9000%;0,3200%;0,5200%;1,5000%
2020-07-16;KLBN11;BRKLBNCDAM18;KLBN;64;2399305;50001516,2;0,0800%;0,1200%;0,1800%;0,1000%;0,1800%;1,5000%
2020-07-16;KLBN3;BRKLBNACNOR2;KLBN;1;100;424;0,4900%;0,4900%;0,4900%;0,9600%;0,9600%;0,9600%
2020-07-16;KLBN4;BRKLBNACNPR9;KLBN;4;3100;12803;0,1000%;0,2500%;0,2900%;0,1600%;1,2400%;1,5000%
2020-07-16;LAME3;BRLAMEACNOR9;LAME;15;422305;12762057,1;1,0000%;7,3400%;8,5800%;2,4400%;8,3800%;17,3300%
2020-07-16;LAME4;BRLAMEACNPR6;LAME;152;1033478;36089051,76;0,1000%;1,8600%;2,5000%;0,1000%;2,2200%;4,1400%
2020-07-16;LCAM3;BRLCAMACNOR3;LCAM;22;518400;9346752;0,0700%;0,1100%;0,1500%;0,1000%;0,1300%;0,9000%
2020-07-16;LEVE3;BRLEVEACNOR2;LEVE;7;8460;162770,4;0,0800%;0,1000%;0,1000%;0,1800%;0,1800%;0,2000%
2020-07-16;LIGT3;BRLIGTACNOR2;LIGT;58;405120;7413696;0,0500%;0,2000%;1,0000%;0,0700%;0,3000%;1,8000%
2020-07-16;LINX3;BRLINXACNOR0;LINX;44;429495;10827568,95;0,1000%;1,3600%;2,0000%;0,6600%;2,0600%;5,0000%
2020-07-16;LLIS3;BRLLISACNOR4;LLIS;4;58000;344520;0,1000%;0,1200%;0,1200%;0,2600%;0,2700%;0,3000%
2020-07-16;LOGG3;BRLOGGACNOR7;LOGG;8;16724;588183,08;0,0900%;0,1700%;0,2300%;0,1000%;0,3400%;0,9000%
2020-07-16;LOGN3;BRLOGNACNOR3;LOGN;17;48775;806738,5;0,1000%;0,2400%;0,3000%;0,1900%;0,3700%;1,0000%
2020-07-16;LPSB3;BRLPSBACNOR0;LPSB;1;1600;8208;0,1200%;0,1200%;0,1200%;1,2000%;1,2000%;1,2000%
2020-07-16;LREN3;BRLRENACNOR1;LREN;35;783811;32731947,36;0,0500%;0,1000%;0,2500%;0,1500%;0,2400%;1,0000%
2020-07-16;LUPA3;BRLUPAACNOR8;LUPA;1;10300;26471;1,8000%;1,8000%;1,8000%;3,1500%;3,1500%;3,1500%
2020-07-16;LWSA3;BRLWSAACNOR8;LWSA;7;21059;967661,05;0,1600%;0,1800%;0,3200%;0,2400%;0,3700%;2,5000%
2020-07-16;MATB11;BRMATBCTF001;MATB;1;8;281,04;2,0000%;2,0000%;2,0000%;3,0000%;3,0000%;3,0000%
2020-07-16;MDIA3;BRMDIAACNOR7;MDIA;15;172845;6877502,55;0,0800%;0,1800%;0,2000%;0,1800%;0,2300%;0,2500%
2020-07-16;MDNE3;BRMDNEACNOR9;MDNE;6;19313;223065,15;0,4900%;0,5200%;0,7100%;0,8100%;0,9500%;2,2000%
2020-07-16;MEAL3;BRMEALACNOR9;MEAL;24;1087810;5634855,8;0,8000%;4,4500%;5,5000%;2,0500%;6,3600%;9,0000%
2020-07-16;MGLU3;BRMGLUACNOR2;MGLU;167;486697;39607401,86;0,0900%;0,2200%;0,4000%;0,2200%;0,7000%;1,9000%
2020-07-16;MILS3;BRMILSACNOR2;MILS;57;189184;1398069,76;0,1800%;0,3000%;0,3500%;0,3600%;0,5100%;1,5000%
2020-07-16;MNPR3;BRMNPRACNOR5;MNPR;3;1020;6018;0,7500%;0,8300%;6,3000%;2,0000%;2,1300%;11,7000%
2020-07-16;MOVI3;BRMOVIACNOR0;MOVI;24;205814;3190117;0,1500%;0,5100%;0,7500%;0,5500%;0,6500%;1,7000%
2020-07-16;MRFG3;BRMRFGACNOR0;MRFG;81;574035;7560040,95;0,1000%;0,3800%;0,4700%;0,4000%;0,5200%;2,5000%
2020-07-16;MRVE3;BRMRVEACNOR2;MRVE;62;1146338;23534319,14;0,1000%;0,6900%;0,8500%;0,1000%;0,8000%;2,0000%
2020-07-16;MTRE3;BRMTREACNOR6;MTRE;15;130480;2128128,8;0,1000%;0,1100%;0,2000%;0,2000%;0,2300%;0,9000%
2020-07-16;MULT3;BRMULTACNOR5;MULT;48;725841;16570950,03;0,1000%;0,5300%;0,6300%;0,5000%;0,6700%;2,5000%
2020-07-16;MWET4;BRMWETACNPR3;MWET;3;1100;4862;0,4000%;0,7800%;1,0000%;2,5000%;2,5000%;2,5000%
2020-07-16;MYPK3;BRMYPKACNOR7;MYPK;74;1172423;16238058,55;0,1600%;0,3200%;0,5000%;0,3200%;0,8400%;2,0000%
2020-07-16;NEOE3;BRNEOEACNOR3;NEOE;17;124565;2518704,3;0,0500%;0,2700%;0,3000%;0,0600%;0,3100%;1,0000%
2020-07-16;NTCO3;BRNTCOACNOR5;NTCO;38;641368;25815062;0,0800%;0,1800%;0,2000%;0,1000%;0,2200%;0,8000%
2020-07-16;ODPV3;BRODPVACNOR4;ODPV;15;698805;10104720,3;0,6300%;1,1100%;1,2000%;1,0000%;1,5700%;3,5000%
2020-07-16;OIBR3;BROIBRACNOR1;OIBR;44;1415582;1670386,76;0,0900%;0,3000%;0,5000%;0,4700%;1,5300%;2,5000%
2020-07-16;OIBR4;BROIBRACNPR8;OIBR;11;18629;27198,34;0,8400%;1,2400%;2,8800%;3,0000%;5,6600%;9,0900%
2020-07-16;OMGE3;BROMGEACNOR0;OMGE;8;9195;310331,25;0,1000%;0,1300%;0,1300%;0,1300%;0,1700%;0,9000%
2020-07-16;PARD3;BRPARDACNOR1;PARD;3;8006;178453,74;0,1200%;0,1500%;0,1500%;0,2000%;0,2100%;0,7000%
2020-07-16;PCAR3;BRPCARACNOR3;PCAR;32;176334;12369830,1;0,0300%;0,1200%;0,2400%;0,0400%;0,1500%;0,8000%
2020-07-16;PDGR3;BRPDGRACNOR8;PDGR;5;4000;21160;0,1800%;0,2100%;0,3000%;0,3500%;0,4500%;0,9000%
2020-07-16;PETR3;BRPETRACNOR9;PETR;56;1218536;29244864;0,0100%;0,0600%;0,7500%;0,0100%;0,1900%;2,0000%
2020-07-16;PETR4;BRPETRACNPR6;PETR;152;4983123;115508791,14;0,0200%;0,0900%;0,1200%;0,0500%;0,1600%;1,1000%
2020-07-16;PFRM3;BRPFRMACNOR1;PFRM;3;40671;259074,27;1,6600%;1,6600%;1,6600%;6,2400%;6,2400%;6,2400%
2020-07-16;PIBB11;BRPIBBCTF005;PIBB;3;1207;208050,59;1,2200%;1,2200%;1,3900%;1,7400%;1,7600%;5,2700%
2020-07-16;PINE4;BRPINEACNPR8;PINE;2;16100;50876;1,5700%;2,2500%;2,2500%;2,3000%;2,3000%;2,6200%
2020-07-16;PMAM3;BRPMAMACNOR3;PMAM;6;82225;1125660,25;0,2400%;0,2900%;0,3500%;0,4000%;0,4300%;2,0000%
2020-07-16;POMO3;BRPOMOACNOR0;POMO;6;40500;113400;0,8000%;1,1200%;1,5500%;2,5000%;3,4600%;5,1000%
2020-07-16;POMO4;BRPOMOACNPR7;POMO;43;700338;2087007,24;0,0300%;0,8300%;4,0000%;1,0800%;1,4100%;6,4900%
2020-07-16;POSI3;BRPOSIACNOR9;POSI;35;287798;1585766,98;0,5800%;1,8800%;3,3000%;0,7600%;3,0500%;5,6000%
2020-07-16;PRIO3;BRPRIOACNOR1;PRIO;28;212970;8531578,2;0,5300%;1,2100%;1,7400%;1,0000%;2,2100%;5,0000%
2020-07-16;PRNR3;BRPRNRACNOR4;PRNR;2;181;2124,94;0,4000%;1,5100%;2,8700%;1,8000%;3,5900%;5,8000%
2020-07-16;PSSA3;BRPSSAACNOR7;PSSA;81;68374;3742792,76;0,0400%;0,2600%;0,4000%;0,2200%;0,6100%;1,0800%
2020-07-16;PTBL3;BRPTBLACNOR8;PTBL;4;79000;368140;0,4900%;0,8300%;1,0300%;1,0500%;1,7300%;3,0000%
2020-07-16;QUAL3;BRQUALACNOR6;QUAL;27;93216;2748007,68;0,1000%;0,1400%;0,2000%;0,1700%;0,4400%;0,8000%
2020-07-16;RADL3;BRRADLACNOR0;RADL;128;248129;27949250,56;0,1000%;0,2200%;0,3100%;0,2200%;0,4300%;0,9100%
2020-07-16;RAIL3;BRRAILACNOR9;RAIL;26;647385;14559688,65;0,0300%;0,0500%;0,1000%;0,0600%;0,0800%;1,5000%
2020-07-16;RANI3;BRRANIACNOR5;RANI;1;800;4344;0,1000%;0,1000%;0,1000%;0,6000%;0,6000%;0,6000%
2020-07-16;RAPT3;BRRAPTACNOR7;RAPT;1;400;3608;0,1500%;0,1500%;0,1500%;0,3000%;0,3000%;0,3000%
2020-07-16;RAPT4;BRRAPTACNPR4;RAPT;67;890559;9885204,9;0,0500%;0,1400%;0,2300%;0,0900%;0,2700%;1,0000%
