RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-08-17;AALR3;BRAALRACNOR6;AALR;10;61429;654218,85;0,1900%;0,5600%;1,0000%;0,3200%;0,9000%;2,5000%
2020-08-17;ABCB4;BRABCBACNPR4;ABCB;103;368104;4921550,48;0,1300%;0,2100%;0,5500%;0,1800%;0,9200%;2,5000%
2020-08-17;ABEV3;BRABEVACNOR1;ABEV;89;3703937;49151243,99;0,0100%;0,0300%;0,2500%;0,0100%;0,0800%;1,2000%
2020-08-17;ABUD34;BRABUDBDR009;ABUD;2;500;151625;4,5000%;4,5000%;4,5000%;5,0500%;5,0500%;5,0500%
2020-08-17;AGRO3;BRAGROACNOR7;AGRO;7;11880;243896,4;0,1100%;0,2400%;0,2600%;0,2200%;0,3500%;1,5000%
2020-08-17;ALPA4;BRALPAACNPR7;ALPA;16;70205;2437517,6;0,1000%;0,2700%;0,4500%;0,2200%;0,8100%;1,0300%
2020-08-17;ALPK3;BRALPKACNOR9;ALPK;1;600;5574;4,0000%;4,0000%;4,0000%;4,0500%;4,0500%;4,0500%
2020-08-17;ALSO3;BRALSOACNOR5;ALSO;28;683402;19230932,28;0,1000%;0,2000%;0,2500%;0,1800%;0,2400%;1,0000%
2020-08-17;ALUP11;BRALUPCDAM15;ALUP;13;65085;1548372,15;0,0300%;0,0400%;0,0600%;0,0400%;0,0700%;0,9000%
2020-08-17;AMAR3;BRAMARACNOR4;AMAR;19;225579;1727935,14;0,2000%;0,5100%;0,6100%;0,6100%;0,7500%;2,5000%
2020-08-17;AMBP3;BRAMBPACNOR6;AMBP;4;62795;1733769,95;0,0300%;0,0900%;0,1000%;0,0500%;0,2700%;0,3000%
2020-08-17;AMGN34;BRAMGNBDR004;AMGN;1;1900;2519875;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-08-17;ANIM3;BRANIMACNOR6;ANIM;24;152609;4343252,14;0,1300%;0,2200%;0,3500%;0,2200%;0,3400%;1,0000%
2020-08-17;APER3;BRAPERACNOR9;APER;7;8139;217555,47;0,5800%;0,9000%;4,0000%;0,8500%;1,3100%;10,5000%
2020-08-17;ARZZ3;BRARZZACNOR3;ARZZ;76;147718;8081651,78;0,1000%;0,2700%;0,3700%;0,3000%;0,6300%;2,5000%
2020-08-17;ATOM3;BRATOMACNOR1;ATOM;2;1002;3156,3;0,4700%;0,4700%;0,4700%;1,0900%;1,0900%;1,3400%
2020-08-17;AZUL4;BRAZULACNPR4;AZUL;102;1071035;23659163,15;0,1000%;0,2400%;0,3100%;0,1000%;0,5000%;1,0000%
2020-08-17;B3SA3;BRB3SAACNOR6;B3SA;56;1598090;97771146,2;0,0200%;0,1700%;0,1900%;0,0400%;0,2100%;0,8400%
2020-08-17;BBAS3;BRBBASACNOR3;BBAS;63;337955;11220106;0,0300%;0,0700%;0,1500%;0,0700%;0,2100%;1,5500%
2020-08-17;BBDC3;BRBBDCACNOR1;BBDC;28;194510;3820176,4;0,0100%;0,1700%;0,2700%;0,0100%;0,4100%;0,8000%
2020-08-17;BBDC4;BRBBDCACNPR8;BBDC;132;5913890;125847579,2;0,0100%;0,0300%;0,0500%;0,0300%;0,0600%;0,5500%
2020-08-17;BBRK3;BRBBRKACNOR4;BBRK;1;1200;2388;0,7300%;0,7300%;0,7300%;1,3000%;1,3000%;1,3000%
2020-08-17;BBSD11;BRBBSDCTF000;BBSD;1;3020;245495,8;2,6000%;2,6000%;2,6000%;4,1000%;4,1000%;4,1000%
2020-08-17;BBSE3;BRBBSEACNOR5;BBSE;61;660783;17920434,96;0,0800%;0,1400%;0,2000%;0,1400%;0,2300%;1,0000%
2020-08-17;BEEF3;BRBEEFACNOR6;BEEF;67;536124;6953528,28;0,1000%;0,4100%;0,5000%;0,1000%;0,4500%;1,5000%
2020-08-17;BIDI11;BRBIDICDAXX3;BIDI;31;316627;19003952,54;1,1500%;3,3500%;3,4000%;3,2400%;3,4800%;6,0000%
2020-08-17;BIDI3;BRBIDIACNOR3;BIDI;3;25262;481493,72;1,6500%;2,4400%;2,4500%;2,5400%;2,9900%;3,0000%
2020-08-17;BIDI4;BRBIDIACNPR0;BIDI;38;101823;2090426,19;0,0600%;1,1200%;1,3000%;0,1300%;2,2800%;5,0000%
2020-08-17;BIOM3;BRBIOMACNOR2;BIOM;1;200;3310;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-08-17;BKBR3;BRBKBRACNOR4;BKBR;34;722185;7705713,95;1,4500%;3,2400%;3,7500%;2,2800%;4,2800%;7,2900%
2020-08-17;BMGB4;BRBMGBACNPR0;BMGB;10;14242;74770,5;0,4600%;0,5900%;0,6000%;1,2600%;2,5700%;3,5000%
2020-08-17;BMIN4;BRBMINACNPR1;BMIN;1;1;19,3;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-08-17;BOBR4;BRBOBRACNPR3;BOBR;1;150;322,5;1,1800%;1,1800%;1,1800%;1,8200%;1,8200%;1,8200%
2020-08-17;BOVA11;BRBOVACTF003;BOVA;1075;6403128;623536604,64;0,5600%;1,1600%;1,4000%;0,6000%;1,4200%;5,0000%
2020-08-17;BOVB11;BRBOVBCTF001;BOVB;2;15138;1533933,54;0,1100%;0,4000%;1,8000%;0,1600%;0,4500%;1,8500%
2020-08-17;BOVV11;BRBOVVCTF009;BOVV;171;596517;60653848,56;0,4100%;0,7900%;2,0000%;0,6500%;1,1000%;3,0000%
2020-08-17;BPAC11;BRBPACUNT006;BPAC;21;35522;2944773,8;0,0800%;0,1800%;0,2600%;0,0800%;0,2900%;1,0000%
2020-08-17;BPAN4;BRBPANACNPR1;BPAN;16;188311;1685383,45;0,0400%;0,0700%;0,1000%;0,1200%;0,1400%;0,9000%
2020-08-17;BRAP3;BRBRAPACNOR5;BRAP;1;1;39,26;0,1900%;0,1900%;0,1900%;2,5000%;2,5000%;2,5000%
2020-08-17;BRAP4;BRBRAPACNPR2;BRAP;54;399195;17572563,9;0,0800%;0,2000%;0,2100%;0,1500%;0,2400%;1,1200%
2020-08-17;BRDT3;BRBRDTACNOR1;BRDT;39;163759;3447126,95;0,0900%;0,2000%;0,2200%;0,1000%;0,2300%;0,9000%
2020-08-17;BRFS3;BRBRFSACNOR8;BRFS;63;2236847;46459312,19;0,0400%;0,1500%;0,2400%;0,0800%;0,2000%;1,5000%
2020-08-17;BRKM5;BRBRKMACNPA4;BRKM;60;477162;11437573,14;0,5200%;2,0900%;2,3600%;0,5200%;2,3400%;3,6000%
2020-08-17;BRML3;BRBRMLACNOR9;BRML;113;3991474;40074398,96;0,0200%;0,1500%;0,2500%;0,0500%;0,1800%;1,5000%
2020-08-17;BRPR3;BRBRPRACNOR9;BRPR;26;625491;5879615,4;0,2600%;0,5300%;0,6800%;0,5100%;0,7100%;1,5100%
2020-08-17;BRSR6;BRBRSRACNPB4;BRSR;46;614770;8446939,8;0,0300%;0,2800%;0,5000%;0,1200%;0,6200%;2,5100%
2020-08-17;BTOW3;BRBTOWACNOR8;BTOW;57;309049;35401562,95;0,1000%;0,2900%;0,9000%;0,1700%;0,4400%;2,3000%
2020-08-17;CAMB3;BRCAMBACNOR4;CAMB;1;288;1261,44;2,2800%;2,2800%;2,2800%;3,5000%;3,5000%;3,5000%
2020-08-17;CAML3;BRCAMLACNOR3;CAML;8;41172;499416,36;0,1000%;0,2200%;0,3500%;0,1700%;1,0800%;2,3000%
2020-08-17;CCPR3;BRCCPRACNOR9;CCPR;3;3788;58486,72;0,0700%;0,1000%;0,1300%;0,1400%;0,1600%;0,2000%
2020-08-17;CCRO3;BRCCROACNOR2;CCRO;85;575225;7777042;0,0700%;0,1400%;0,7500%;0,1100%;0,1700%;2,0000%
2020-08-17;CEAB3;BRCEABACNOR1;CEAB;9;210538;2240124,32;0,1100%;0,2300%;0,2500%;0,1800%;0,2700%;1,0000%
2020-08-17;CESP6;BRCESPACNPB4;CESP;7;43900;1316122;0,1000%;0,1400%;0,1500%;0,1700%;0,2000%;0,3000%
2020-08-17;CGAS5;BRCGASACNPA3;CGAS;1;300;56664;3,2500%;3,2500%;3,2500%;5,0000%;5,0000%;5,0000%
2020-08-17;CIEL3;BRCIELACNOR3;CIEL;114;10940989;53720255,99;0,1000%;0,3100%;0,4200%;0,1000%;0,4300%;1,0000%
2020-08-17;CMIG3;BRCMIGACNOR6;CMIG;24;113099;1190932,47;0,1500%;0,4300%;0,6900%;0,2500%;1,0700%;2,3000%
2020-08-17;CMIG4;BRCMIGACNPR3;CMIG;68;2172252;22352473,08;0,0300%;0,0500%;0,1500%;0,0500%;0,0800%;1,0500%
2020-08-17;CNTO3;BRCNTOACNOR5;CNTO;32;108244;3114179,88;0,1000%;0,1700%;0,2500%;0,1000%;0,4700%;1,0000%
2020-08-17;COCE5;BRCOCEACNPA3;COCE;1;122;7794,58;0,4000%;0,4000%;0,4000%;4,5000%;4,5000%;4,5000%
2020-08-17;COGN3;BRCOGNACNOR2;COGN;386;21375992;151769543,2;0,1000%;2,4700%;3,7200%;0,1000%;3,2300%;8,4100%
2020-08-17;CPFE3;BRCPFEACNOR0;CPFE;31;629246;18738945,88;0,0800%;0,1300%;0,2000%;0,1000%;0,1700%;0,9000%
2020-08-17;CPLE3;BRCPLEACNOR8;CPLE;14;38600;2328738;0,4500%;3,4300%;3,8000%;0,5000%;4,7100%;5,9600%
2020-08-17;CPLE6;BRCPLEACNPB9;CPLE;44;275817;16659346,8;0,0700%;0,1700%;0,5000%;0,1400%;0,3400%;2,1500%
2020-08-17;CRFB3;BRCRFBACNOR2;CRFB;26;459955;9203699,55;0,1500%;0,2600%;0,4800%;0,3000%;1,5600%;3,8000%
2020-08-17;CSAN3;BRCSANACNOR6;CSAN;61;393891;32779609,02;0,1000%;1,0800%;1,3400%;0,1000%;1,4700%;2,6000%
2020-08-17;CSMG3;BRCSMGACNOR5;CSMG;33;1009581;52255912,56;0,0800%;0,1200%;0,2000%;0,1300%;0,2600%;1,6700%
2020-08-17;CSNA3;BRCSNAACNOR6;CSNA;107;876114;11906389,26;0,1000%;0,1600%;0,4000%;0,1000%;0,2800%;1,0000%
2020-08-17;CTNM4;BRCTNMACNPR6;CTNM;1;2000;11560;1,0500%;1,0500%;1,0500%;1,6000%;1,6000%;1,6000%
2020-08-17;CTSA3;BRCTSAACNOR3;CTSA;1;1;2,96;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-08-17;CTSA4;BRCTSAACNPR0;CTSA;1;2;4,8;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-08-17;CVCB3;BRCVCBACNOR1;CVCB;157;1616054;30979755,18;0,1000%;10,9200%;14,1400%;0,1000%;13,7700%;27,4300%
2020-08-17;CYRE3;BRCYREACNOR7;CYRE;48;923347;22446565,57;0,0400%;0,1400%;0,1800%;0,0500%;0,2000%;0,8000%
2020-08-17;DIRR3;BRDIRRACNOR0;DIRR;17;46738;695928,82;0,8600%;1,4000%;2,0000%;1,7700%;2,6400%;4,1000%
2020-08-17;DIVO11;BRDIVOCTF002;DIVO;1;100;5819;2,0000%;2,0000%;2,0000%;3,0000%;3,0000%;3,0000%
2020-08-17;DMMO3;BRDMMOACNOR0;DMMO;5;63460;76152;2,6600%;6,2400%;6,5000%;6,0000%;10,2400%;12,0700%
2020-08-17;DMVF3;BRDMVFACNOR9;DMVF;2;68;879,24;0,6600%;1,7200%;1,9500%;1,0200%;2,7300%;3,1000%
2020-08-17;DTEX3;BRDTEXACNOR3;DTEX;19;129871;1962350,81;0,1500%;0,3200%;0,3600%;0,3600%;0,6000%;1,1000%
