RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-07-10;AALR3;BRAALRACNOR6;AALR;21;52366;605874,62;0,1100%;0,2500%;0,4000%;0,2500%;0,5000%;2,0000%
2020-07-10;ABCB4;BRABCBACNPR4;ABCB;6;57700;860307;0,1900%;0,2000%;0,2900%;0,2200%;0,2900%;0,9000%
2020-07-10;ABEV3;BRABEVACNOR1;ABEV;164;10120824;148472488,08;0,0200%;0,0600%;0,1000%;0,0500%;0,1100%;1,5700%
2020-07-10;AGRO3;BRAGROACNOR7;AGRO;10;21807;479099,79;0,3200%;0,5400%;0,7200%;1,0000%;1,7800%;3,0000%
2020-07-10;ALPA4;BRALPAACNPR7;ALPA;30;545559;16448603,85;0,0800%;0,2000%;0,2800%;0,1600%;0,3500%;1,2000%
2020-07-10;ALSO3;BRALSOACNOR5;ALSO;18;162570;4816949,1;0,0900%;0,1500%;1,0000%;0,1700%;0,2600%;1,0000%
2020-07-10;ALUP11;BRALUPCDAM15;ALUP;7;28830;694803;0,0600%;0,0800%;0,1000%;0,1500%;0,3600%;1,3000%
2020-07-10;AMAR3;BRAMARACNOR4;AMAR;34;620159;5407786,48;0,6100%;0,9700%;1,1500%;1,1500%;1,5700%;3,3000%
2020-07-10;ANIM3;BRANIMACNOR6;ANIM;11;80405;1991631,85;0,0900%;0,1200%;0,2500%;0,2000%;0,2500%;0,7800%
2020-07-10;APER3;BRAPERACNOR9;APER;3;900;31086;0,1100%;0,4600%;0,9000%;0,4000%;0,9300%;1,6000%
2020-07-10;ARZZ3;BRARZZACNOR3;ARZZ;75;116950;6042806,5;0,2300%;0,4800%;0,6000%;0,2600%;0,6600%;2,5000%
2020-07-10;ATTB34;BRATTBBDR007;ATTB;1;3836;608351,24;5,0000%;5,0000%;5,0000%;5,5000%;5,5000%;5,5000%
2020-07-10;AZEV4;BRAZEVACNPR7;AZEV;1;17;80,24;2,1600%;2,1600%;2,1600%;7,0000%;7,0000%;7,0000%
2020-07-10;AZUL4;BRAZULACNPR4;AZUL;66;927467;19708673,75;0,5000%;1,1100%;1,7500%;0,8000%;1,7300%;7,0000%
2020-07-10;B3SA3;BRB3SAACNOR6;B3SA;88;607173;36145008,69;0,0200%;0,0400%;0,1800%;0,0200%;0,1500%;1,5000%
2020-07-10;BALM4;BRBALMACNPR2;BALM;1;55;543,4;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-10;BBAS3;BRBBASACNOR3;BBAS;51;855472;29103157,44;0,0200%;0,0500%;0,2500%;0,0200%;0,1700%;2,1500%
2020-07-10;BBDC3;BRBBDCACNOR1;BBDC;40;430650;8789566,5;0,0200%;0,1400%;0,2100%;0,0400%;0,4900%;2,0700%
2020-07-10;BBDC4;BRBBDCACNPR8;BBDC;117;9812288;217342179,2;0,0100%;0,0300%;0,5000%;0,0100%;0,0500%;2,0000%
2020-07-10;BBRK3;BRBBRKACNOR4;BBRK;1;91;234,78;0,7500%;0,7500%;0,7500%;1,2500%;1,2500%;1,2500%
2020-07-10;BBSE3;BRBBSEACNOR5;BBSE;55;873936;24487686,72;0,0400%;0,1400%;0,2200%;0,1700%;0,2000%;1,0800%
2020-07-10;BEEF3;BRBEEFACNOR6;BEEF;45;913056;12234950,4;0,4500%;0,8400%;1,2100%;0,7200%;1,2500%;7,0000%
2020-07-10;BIDI11;BRBIDICDAXX3;BIDI;11;111000;5100450;1,3100%;1,9400%;2,1800%;2,1800%;2,2500%;4,0000%
2020-07-10;BIDI3;BRBIDIACNOR3;BIDI;2;250;3647,5;0,9600%;1,1600%;1,2000%;1,3000%;1,9000%;2,0000%
2020-07-10;BIDI4;BRBIDIACNPR0;BIDI;21;104937;1644362,79;0,9300%;1,6200%;2,0000%;1,0000%;2,6300%;5,0000%
2020-07-10;BIOM3;BRBIOMACNOR2;BIOM;2;500;9235;2,0000%;2,8000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-10;BKBR3;BRBKBRACNOR4;BKBR;38;357339;4066517,82;2,0000%;4,9700%;5,5000%;4,9300%;5,5200%;7,5000%
2020-07-10;BMGB4;BRBMGBACNPR0;BMGB;5;81100;445239;0,2400%;0,2400%;0,5000%;0,7500%;1,0100%;7,2000%
2020-07-10;BOBR4;BRBOBRACNPR3;BOBR;1;1000;2380;1,5300%;1,5300%;1,5300%;5,0000%;5,0000%;5,0000%
2020-07-10;BOVA11;BRBOVACTF003;BOVA;1013;4157323;397647944,95;0,0200%;1,6500%;4,0000%;0,0200%;2,2000%;65,1200%
2020-07-10;BOVB11;BRBOVBCTF001;BOVB;1;130;12984,4;0,7200%;0,7200%;0,7200%;1,5000%;1,5000%;1,5000%
2020-07-10;BOVV11;BRBOVVCTF009;BOVV;102;233739;23275729,62;0,1500%;0,7200%;1,0000%;0,1500%;1,0000%;5,0000%
2020-07-10;BPAC11;BRBPACUNT006;BPAC;181;541441;45795079,78;0,4200%;0,8700%;1,1600%;0,7000%;1,1100%;3,5000%
2020-07-10;BPAN4;BRBPANACNPR1;BPAN;36;1030804;9617401,32;0,0900%;0,1900%;0,2900%;0,1800%;0,3100%;2,5000%
2020-07-10;BRAP3;BRBRAPACNOR5;BRAP;2;6000;200880;0,0700%;1,0100%;1,2000%;1,1000%;1,5200%;1,6000%
2020-07-10;BRAP4;BRBRAPACNPR2;BRAP;23;316614;11667225,9;0,0400%;0,5000%;0,5500%;0,0700%;0,5000%;1,0000%
2020-07-10;BRDT3;BRBRDTACNOR1;BRDT;19;66655;1521733,65;0,0500%;0,1200%;0,2500%;0,1300%;0,2300%;1,5000%
2020-07-10;BRFS3;BRBRFSACNOR8;BRFS;76;1811846;37921936,78;0,0400%;0,1200%;0,1800%;0,0500%;0,2100%;1,0000%
2020-07-10;BRKM5;BRBRKMACNPA4;BRKM;174;1777882;42562495,08;0,2100%;0,9900%;1,5000%;0,5200%;1,4000%;2,9000%
2020-07-10;BRML3;BRBRMLACNOR9;BRML;73;1450215;15937862,85;0,0500%;0,1000%;0,1500%;0,1000%;0,1600%;1,5500%
2020-07-10;BRPR3;BRBRPRACNOR9;BRPR;5;29181;277803,12;0,3600%;0,3800%;0,4800%;0,6500%;0,9100%;2,5000%
2020-07-10;BRSR3;BRBRSRACNOR3;BRSR;1;1800;29592;2,8800%;2,8800%;2,8800%;4,8000%;4,8000%;4,8000%
2020-07-10;BRSR6;BRBRSRACNPB4;BRSR;11;166131;2385641,16;0,1000%;0,6200%;1,2000%;0,8000%;1,0200%;2,5000%
2020-07-10;BSEV3;BRBSEVACNOR3;BSEV;2;211;801,8;1,7400%;1,7700%;1,8000%;1,8500%;2,4000%;2,9000%
2020-07-10;BTOW3;BRBTOWACNOR8;BTOW;133;158604;18794574;0,3000%;0,7400%;1,3800%;0,5900%;2,8500%;5,0200%
2020-07-10;CAMB3;BRCAMBACNOR4;CAMB;2;5220;25264,8;1,9200%;2,2500%;2,2500%;3,7500%;3,7500%;4,8000%
2020-07-10;CAML3;BRCAMLACNOR3;CAML;75;146940;1692748,8;0,1700%;0,4000%;0,5200%;0,5000%;0,7500%;2,5000%
2020-07-10;CARD3;BRCARDACNOR9;CARD;2;23400;304434;0,5800%;1,3500%;1,3500%;2,2500%;2,2600%;3,6000%
2020-07-10;CCPR3;BRCCPRACNOR9;CCPR;2;5900;95993;0,2200%;0,2200%;0,2200%;0,4000%;0,4500%;0,4500%
