RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-07-31;AALR3;BRAALRACNOR6;AALR;9;29145;339830,7;0,1500%;0,2800%;0,4200%;0,2400%;0,7500%;1,2000%
2020-07-31;AAPL34;BRAAPLBDR004;AAPL;4;5000;986750;4,0000%;4,0000%;4,0000%;5,5000%;5,5000%;5,5000%
2020-07-31;ABCB4;BRABCBACNPR4;ABCB;7;6869;98638,84;0,2500%;0,4000%;0,5700%;0,3500%;1,1100%;1,8000%
2020-07-31;ABEV3;BRABEVACNOR1;ABEV;276;12092243;183681171,17;0,0400%;0,1000%;0,2000%;0,0500%;0,1500%;1,0000%
2020-07-31;AGRO3;BRAGROACNOR7;AGRO;13;40233;867423,48;0,1100%;0,1500%;0,4800%;0,2200%;0,2500%;1,5000%
2020-07-31;ALPA4;BRALPAACNPR7;ALPA;40;220068;6775893,72;0,1200%;0,2500%;0,5000%;0,1800%;0,3700%;1,0000%
2020-07-31;ALSO3;BRALSOACNOR5;ALSO;9;163263;4599118,71;0,2600%;0,4600%;1,0000%;0,4800%;0,8100%;2,4000%
2020-07-31;ALUP11;BRALUPCDAM15;ALUP;9;13741;335142,99;0,1000%;0,2200%;0,4700%;0,2000%;0,5000%;1,4000%
2020-07-31;AMAR3;BRAMARACNOR4;AMAR;34;631865;5111787,85;0,2400%;0,3500%;0,5000%;0,3200%;0,5700%;2,5000%
2020-07-31;AMBP3;BRAMBPACNOR6;AMBP;4;18711;539438,13;0,9400%;1,1500%;1,4400%;0,9400%;1,1900%;1,5500%
2020-07-31;ANIM3;BRANIMACNOR6;ANIM;18;156472;4601841,52;0,1500%;0,2100%;0,3000%;0,3000%;0,4200%;2,0000%
2020-07-31;APER3;BRAPERACNOR9;APER;1;400;12372;0,0400%;0,0400%;0,0400%;0,0700%;0,0700%;0,0700%
2020-07-31;ARZZ3;BRARZZACNOR3;ARZZ;10;14961;771389,16;0,0500%;0,1400%;0,1500%;0,1500%;0,2000%;0,9000%
2020-07-31;AZUL4;BRAZULACNPR4;AZUL;72;1649135;34549378,25;0,1000%;0,3800%;1,1000%;0,1000%;0,5000%;1,1000%
2020-07-31;B3SA3;BRB3SAACNOR6;B3SA;56;872206;56056679,62;0,0400%;0,0800%;0,1400%;0,1000%;0,4500%;1,5000%
