RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-07-14;AALR3;BRAALRACNOR6;AALR;36;167758;1940960,06;0,1200%;0,2200%;0,2400%;0,2000%;0,4100%;1,0000%
2020-07-14;AAPL34;BRAAPLBDR004;AAPL;1;10;2102,6;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-14;ABCB4;BRABCBACNPR4;ABCB;14;16734;254189,46;0,1000%;0,1300%;0,2300%;0,2000%;0,2500%;1,0000%
2020-07-14;ABEV3;BRABEVACNOR1;ABEV;177;6552245;93959193,3;0,0100%;0,1100%;0,2400%;0,0100%;0,1700%;2,0600%
2020-07-14;AGRO3;BRAGROACNOR7;AGRO;5;22450;497492;0,4300%;0,6500%;0,7000%;0,8000%;0,8900%;4,0000%
2020-07-14;ALPA4;BRALPAACNPR7;ALPA;62;128261;3788829,94;0,1000%;0,2000%;0,3100%;0,2200%;0,3600%;1,0000%
2020-07-14;ALPK3;BRALPKACNOR9;ALPK;1;2;19,1;0,4100%;0,4100%;0,4100%;0,6800%;0,6800%;0,6800%
2020-07-14;ALSO3;BRALSOACNOR5;ALSO;20;132573;3918857,88;0,0800%;0,1500%;0,2400%;0,1200%;0,1900%;0,9000%
2020-07-14;ALUP11;BRALUPCDAM15;ALUP;12;144827;3497572,05;0,1000%;0,1400%;0,2500%;0,1000%;0,2400%;1,0000%
2020-07-14;AMAR3;BRAMARACNOR4;AMAR;49;233995;2171473,6;0,5300%;0,8300%;1,2300%;1,1000%;2,2900%;4,0000%
2020-07-14;AMBP3;BRAMBPACNOR6;AMBP;2;2667;76702,92;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-14;ANIM3;BRANIMACNOR6;ANIM;16;30816;795360,96;0,0600%;0,1300%;0,2400%;0,1600%;0,2100%;1,0000%
2020-07-14;APER3;BRAPERACNOR9;APER;3;19200;641856;0,3300%;0,4500%;0,4500%;0,6000%;0,8000%;0,8000%
2020-07-14;ARZZ3;BRARZZACNOR3;ARZZ;20;123855;6568030,65;0,0500%;0,6000%;0,8000%;0,5000%;0,7400%;2,5000%
2020-07-14;ATMP3;BRATMPACNOR8;ATMP;1;1;4,95;1,8000%;1,8000%;1,8000%;6,0000%;6,0000%;6,0000%
2020-07-14;AZUL4;BRAZULACNPR4;AZUL;119;1421781;31535102,58;0,5400%;1,1800%;1,3500%;0,5400%;1,4700%;5,0000%
2020-07-14;B3SA3;BRB3SAACNOR6;B3SA;147;1021402;61713108,84;0,0100%;0,0300%;0,2000%;0,0100%;0,0900%;1,5500%
2020-07-14;BALM4;BRBALMACNPR2;BALM;1;1000;9970;0,0600%;0,0600%;0,0600%;1,0000%;1,0000%;1,0000%
2020-07-14;BBAS3;BRBBASACNOR3;BBAS;105;1100153;37779254,02;0,0100%;0,0300%;0,8000%;0,0100%;0,1100%;2,0700%
2020-07-14;BBDC3;BRBBDCACNOR1;BBDC;43;301022;6131818,14;0,0500%;0,1800%;0,3100%;0,1600%;0,3500%;0,9400%
2020-07-14;BBDC4;BRBBDCACNPR8;BBDC;136;6675344;148793417,76;0,0100%;0,0800%;0,2000%;0,0100%;0,1100%;1,5000%
2020-07-14;BBRK3;BRBBRKACNOR4;BBRK;5;19500;51285;0,4500%;1,1700%;1,2000%;2,0000%;2,1300%;5,0000%
2020-07-14;BBSE3;BRBBSEACNOR5;BBSE;69;565971;15722674,38;0,0700%;0,2300%;0,5000%;0,1000%;0,4300%;1,1700%
2020-07-14;BCSA34;BRBCSABDR005;BCSA;1;4;53,92;3,0000%;3,0000%;3,0000%;6,6000%;6,6000%;6,6000%
2020-07-14;BEEF3;BRBEEFACNOR6;BEEF;47;504083;6749671,37;0,4900%;0,8800%;1,2000%;0,7700%;1,2800%;5,0000%
2020-07-14;BIDI11;BRBIDICDAXX3;BIDI;28;34092;1703577,24;0,7000%;1,5700%;2,0400%;0,7000%;2,4000%;4,0000%
2020-07-14;BIDI3;BRBIDIACNOR3;BIDI;2;1050;16852,5;0,5600%;3,8400%;4,0000%;2,1000%;5,8100%;6,0000%
2020-07-14;BIDI4;BRBIDIACNPR0;BIDI;62;119017;2024479,17;0,0500%;1,5400%;2,2900%;0,8600%;3,1500%;4,3000%
2020-07-14;BIOM3;BRBIOMACNOR2;BIOM;1;28;496,44;1,0100%;1,0100%;1,0100%;7,0000%;7,0000%;7,0000%
2020-07-14;BKBR3;BRBKBRACNOR4;BKBR;69;657077;8318594,82;0,1000%;4,2000%;5,0000%;0,2000%;5,4000%;7,6500%
2020-07-14;BMGB4;BRBMGBACNPR0;BMGB;8;75144;412540,56;0,1000%;0,5000%;0,7100%;0,6800%;1,0200%;2,4000%
2020-07-14;BOBR4;BRBOBRACNPR3;BOBR;2;900;2097;1,0600%;1,5500%;1,6900%;2,8100%;2,8600%;3,0500%
2020-07-14;BOVA11;BRBOVACTF003;BOVA;1425;7674562;740134759,28;0,8700%;1,7600%;2,1000%;1,6500%;1,9500%;5,0000%
2020-07-14;BOVB11;BRBOVBCTF001;BOVB;1;500;50070;0,9000%;0,9000%;0,9000%;5,0000%;5,0000%;5,0000%
2020-07-14;BOVV11;BRBOVVCTF009;BOVV;78;1313321;131332100;0,4000%;0,8000%;0,8000%;0,4800%;0,9100%;2,5000%
2020-07-14;BPAC11;BRBPACUNT006;BPAC;65;228876;19639849,56;0,3900%;0,8600%;0,9500%;0,5000%;1,0800%;2,5000%
2020-07-14;BPAN4;BRBPANACNPR1;BPAN;59;915634;9220434,38;0,0800%;0,1600%;0,2000%;0,1600%;0,3100%;1,0000%
2020-07-14;BRAP3;BRBRAPACNOR5;BRAP;1;400;14044;0,0400%;0,0400%;0,0400%;2,2000%;2,2000%;2,2000%
2020-07-14;BRAP4;BRBRAPACNPR2;BRAP;50;408053;15807973,22;0,0500%;0,2000%;0,3200%;0,1400%;0,2800%;1,7000%
2020-07-14;BRDT3;BRBRDTACNOR1;BRDT;19;114956;2573864,84;0,0500%;0,0900%;0,1500%;0,1000%;0,1600%;0,7000%
2020-07-14;BRFS3;BRBRFSACNOR8;BRFS;99;902835;18417834;0,0500%;0,1000%;0,5000%;0,1000%;0,1800%;1,1200%
2020-07-14;BRKM5;BRBRKMACNPA4;BRKM;168;2060077;49050433,37;0,0200%;1,5400%;7,2000%;0,0200%;2,1200%;9,5000%
2020-07-14;BRML3;BRBRMLACNOR9;BRML;103;2528438;27838102,38;0,0500%;0,0900%;0,1500%;0,1000%;0,1600%;0,7000%
2020-07-14;BRPR3;BRBRPRACNOR9;BRPR;14;333816;3281411,28;0,2800%;0,4800%;0,5300%;0,4000%;0,5600%;2,0000%
2020-07-14;BRSR6;BRBRSRACNPB4;BRSR;21;162300;2367957;0,1100%;0,5700%;0,7000%;0,7500%;1,3600%;5,0000%
2020-07-14;BSEV3;BRBSEVACNOR3;BSEV;4;12785;49605,8;0,8900%;2,1200%;2,4000%;1,7700%;3,6000%;4,0000%
2020-07-14;BTOW3;BRBTOWACNOR8;BTOW;96;196856;23624688,56;0,4000%;0,6300%;1,5100%;0,6600%;1,7900%;5,1300%
2020-07-14;CAMB3;BRCAMBACNOR4;CAMB;2;32000;153920;1,5600%;1,5700%;1,9200%;2,6000%;2,6100%;3,2000%
2020-07-14;CAML3;BRCAMLACNOR3;CAML;29;781404;9181497;0,2000%;0,3800%;0,4500%;0,4000%;0,5000%;1,1000%
2020-07-14;CARD3;BRCARDACNOR9;CARD;8;3691;47613,9;0,1600%;0,8300%;1,2400%;2,5600%;3,1800%;3,2000%
2020-07-14;CCPR3;BRCCPRACNOR9;CCPR;4;11114;183269,86;0,1100%;0,2000%;0,2000%;0,3300%;0,4100%;0,8100%
2020-07-14;CCRO3;BRCCROACNOR2;CCRO;90;903885;12988827,45;0,0800%;0,1800%;0,2600%;0,1400%;0,2500%;2,0000%
2020-07-14;CEAB3;BRCEABACNOR1;CEAB;25;237684;2811801,72;0,1400%;0,2100%;0,5500%;0,2500%;0,4800%;1,5000%
2020-07-14;CESP3;BRCESPACNOR3;CESP;4;1602;53298,54;0,8500%;1,1100%;1,7500%;2,4000%;3,1100%;7,7000%
2020-07-14;CESP6;BRCESPACNPB4;CESP;12;13505;394481,05;0,0600%;0,1200%;0,1600%;0,2000%;0,7000%;1,5000%
