RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-08-10;AALR3;BRAALRACNOR6;AALR;8;14089;159346,59;0,1600%;0,5600%;0,7200%;0,3100%;1,6400%;5,0000%
2020-08-10;AAPL34;BRAAPLBDR004;AAPL;3;2850;691467;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-08-10;ABCB4;BRABCBACNPR4;ABCB;4;6014;83534,46;0,1400%;0,1600%;0,2200%;0,3000%;0,3100%;0,4100%
2020-08-10;ABEV3;BRABEVACNOR1;ABEV;241;10311476;137761319,36;0,0100%;0,0500%;0,4800%;0,0100%;0,1000%;2,1000%
2020-08-10;AGRO3;BRAGROACNOR7;AGRO;9;24200;491018;0,0300%;0,2500%;0,3600%;0,2500%;0,5600%;1,8000%
2020-08-10;ALPA3;BRALPAACNOR0;ALPA;1;100;3027;0,5000%;0,5000%;0,5000%;1,3000%;1,3000%;1,3000%
2020-08-10;ALPA4;BRALPAACNPR7;ALPA;39;181825;6376602,75;0,1600%;0,2200%;0,3500%;0,2200%;0,4600%;0,9200%
2020-08-10;ALPK3;BRALPKACNOR9;ALPK;2;1200;11172;0,7500%;4,8800%;5,2500%;1,6000%;5,0800%;5,4000%
2020-08-10;ALSO3;BRALSOACNOR5;ALSO;17;37522;1137667,04;0,1400%;0,2500%;0,2700%;0,2700%;0,5200%;1,5000%
2020-08-10;ALUP11;BRALUPCDAM15;ALUP;8;37223;915685,8;0,0500%;0,0800%;0,0900%;0,0900%;0,2200%;0,9000%
2020-08-10;AMAR3;BRAMARACNOR4;AMAR;33;329564;2620033,8;0,0500%;0,0600%;0,2900%;0,2900%;0,4100%;1,5000%
2020-08-10;AMBP3;BRAMBPACNOR6;AMBP;67;45922;1280764,58;0,2300%;0,3000%;0,3000%;0,3900%;0,5500%;0,5500%
2020-08-10;ANIM3;BRANIMACNOR6;ANIM;14;31942;905875,12;0,1100%;0,2000%;0,2800%;0,2000%;0,3700%;1,0000%
2020-08-10;APER3;BRAPERACNOR9;APER;5;2755;80693,95;0,2600%;1,6600%;4,0000%;0,5600%;2,5800%;6,5000%
2020-08-10;ARZZ3;BRARZZACNOR3;ARZZ;47;109048;6010725,76;0,1000%;0,3500%;0,6000%;0,2200%;0,6100%;2,5000%
2020-08-10;ATOM3;BRATOMACNOR1;ATOM;1;6000;19800;1,4400%;1,4400%;1,4400%;1,4500%;1,4500%;1,4500%
2020-08-10;AZEV4;BRAZEVACNPR7;AZEV;1;33;142,89;2,8000%;2,8000%;2,8000%;4,0000%;4,0000%;4,0000%
2020-08-10;AZUL4;BRAZULACNPR4;AZUL;108;735030;15656139;0,1000%;0,2100%;1,0700%;0,1000%;0,3600%;2,3400%
2020-08-10;B3SA3;BRB3SAACNOR6;B3SA;58;277208;17397574,08;0,0300%;0,0500%;0,1000%;0,0300%;0,1100%;1,5000%
2020-08-10;BABA34;BRBABABDR005;BABA;1;150;203985;5,0000%;5,0000%;5,0000%;6,2500%;6,2500%;6,2500%
2020-08-10;BBAS3;BRBBASACNOR3;BBAS;87;3893866;132586137,3;0,0400%;0,0700%;0,3200%;0,0800%;0,1700%;1,0000%
2020-08-10;BBDC3;BRBBDCACNOR1;BBDC;53;536687;10846444,27;0,0400%;0,1500%;0,5000%;0,0600%;0,3300%;1,5000%
2020-08-10;BBDC4;BRBBDCACNPR8;BBDC;152;5111481;111736974,66;0,0100%;0,0400%;0,1500%;0,0100%;0,0800%;4,1500%
2020-08-10;BBRK3;BRBBRKACNOR4;BBRK;10;96130;210524,7;1,1100%;1,3000%;1,7400%;1,3000%;1,8600%;3,2500%
2020-08-10;BBSE3;BRBBSEACNOR5;BBSE;100;1136108;32594938,52;0,0300%;0,2100%;1,4400%;0,0800%;0,6300%;2,4000%
2020-08-10;BEEF3;BRBEEFACNOR6;BEEF;33;293115;3848599,95;0,0900%;0,2100%;0,2300%;0,2000%;0,3000%;1,0000%
2020-08-10;BEES3;BRBEESACNOR9;BEES;2;200;1132;2,5500%;2,7800%;3,0000%;5,0000%;5,0000%;5,0000%
2020-08-10;BIDI11;BRBIDICDAXX3;BIDI;15;16577;1062419,93;2,0300%;3,7800%;4,5000%;4,0500%;4,7700%;6,8000%
2020-08-10;BIDI3;BRBIDIACNOR3;BIDI;2;3900;79443;0,1000%;1,7600%;6,0000%;0,1000%;4,0200%;14,0000%
2020-08-10;BIDI4;BRBIDIACNPR0;BIDI;88;171402;3763987,92;0,1000%;0,8800%;1,5700%;0,1000%;2,4100%;5,0000%
2020-08-10;BIOM3;BRBIOMACNOR2;BIOM;1;100;1656;0,2500%;0,2500%;0,2500%;1,1000%;1,1000%;1,1000%
2020-08-10;BKBR3;BRBKBRACNOR4;BKBR;63;1062000;11756340;0,9400%;3,2200%;3,7500%;0,9400%;3,6800%;6,8200%
2020-08-10;BKNG34;BRBKNGBDR006;BKNG;2;660;253037,4;5,0000%;5,0000%;5,0000%;6,2500%;6,2500%;6,2500%
2020-08-10;BMGB4;BRBMGBACNPR0;BMGB;6;2800;15316;0,9800%;1,4700%;2,0300%;3,4800%;3,7800%;4,1000%
2020-08-10;BOBR4;BRBOBRACNPR3;BOBR;3;5014;10729,96;0,5500%;0,8400%;3,0000%;0,5500%;1,7300%;5,0000%
2020-08-10;BOVA11;BRBOVACTF003;BOVA;849;11296625;1118930706,25;0,5500%;1,1200%;2,0000%;0,9300%;1,2200%;5,0000%
2020-08-10;BOVB11;BRBOVBCTF001;BOVB;2;600;61758;1,2000%;1,8700%;2,0000%;2,0000%;3,6700%;4,0000%
2020-08-10;BOVV11;BRBOVVCTF009;BOVV;51;489483;50548909,41;0,3800%;0,7900%;1,4000%;0,6100%;0,9400%;2,3000%
2020-08-10;BPAC11;BRBPACUNT006;BPAC;21;50711;4432648,51;0,1000%;0,2100%;0,5000%;0,1000%;0,3300%;1,4200%
2020-08-10;BPAC5;BRBPACACNPA0;BPAC;4;4;75,52;0,6000%;0,9300%;1,5000%;1,7500%;2,5000%;4,4000%
2020-08-10;BPAN4;BRBPANACNPR1;BPAN;15;1338712;13132764,72;0,0800%;0,1400%;0,1500%;0,1500%;0,1700%;0,9000%
2020-08-10;BRAP3;BRBRAPACNOR5;BRAP;1;400;15420;0,3000%;0,3000%;0,3000%;0,5000%;0,5000%;0,5000%
2020-08-10;BRAP4;BRBRAPACNPR2;BRAP;36;117756;5087059,2;0,0900%;0,1200%;0,1600%;0,1000%;0,2900%;1,6000%
2020-08-10;BRAX11;BRBRAXCTF002;BRAX;2;45;3860,55;0,1200%;1,7200%;3,0000%;0,7300%;4,7700%;8,0000%
2020-08-10;BRDT3;BRBRDTACNOR1;BRDT;42;1642601;36153648,01;0,0800%;0,1600%;0,3000%;0,1000%;0,2500%;1,5000%
2020-08-10;BRFS3;BRBRFSACNOR8;BRFS;131;3476453;77524901,9;0,0300%;0,0500%;0,3600%;0,0400%;0,0900%;1,6000%
2020-08-10;BRKM5;BRBRKMACNPA4;BRKM;63;1023874;24183903,88;0,0200%;2,2400%;2,8000%;0,0200%;2,9800%;5,9600%
2020-08-10;BRML3;BRBRMLACNOR9;BRML;102;3188537;35010136,26;0,0500%;0,1300%;0,1600%;0,1100%;0,1800%;2,1100%
2020-08-10;BRPR3;BRBRPRACNOR9;BRPR;10;443413;4442998,26;0,3500%;0,6600%;2,0000%;0,7500%;0,8900%;2,2000%
2020-08-10;BRSR6;BRBRSRACNPB4;BRSR;10;70536;988914,72;0,1400%;0,2100%;0,3000%;0,2800%;0,5000%;1,0000%
2020-08-10;BTOW3;BRBTOWACNOR8;BTOW;36;406626;49612438,26;0,1000%;0,3500%;1,5600%;0,1000%;0,4300%;2,6000%
2020-08-10;BTTL3;BRBTTLACNOR0;BTTL;1;500;4345;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-08-10;CAMB3;BRCAMBACNOR4;CAMB;1;1210;5384,5;2,5800%;2,5800%;2,5800%;3,6900%;3,6900%;3,6900%
2020-08-10;CAML3;BRCAMLACNOR3;CAML;9;6909;83322,54;0,1100%;0,2600%;0,6000%;0,3900%;0,5800%;2,5000%
2020-08-10;CARD3;BRCARDACNOR9;CARD;6;8001;105853,23;0,3000%;0,8400%;2,0000%;1,4000%;3,0200%;4,0000%
2020-08-10;CCPR3;BRCCPRACNOR9;CCPR;5;2087;33308,52;0,1100%;0,1700%;0,2200%;0,2200%;0,3000%;0,3500%
2020-08-10;CCRO3;BRCCROACNOR2;CCRO;54;929427;13420925,88;0,0400%;0,1200%;0,1400%;0,0500%;0,1300%;0,7000%
2020-08-10;CEAB3;BRCEABACNOR1;CEAB;21;169135;1860485;0,0900%;0,1700%;0,2300%;0,1400%;0,3800%;1,0000%
2020-08-10;CESP6;BRCESPACNPB4;CESP;6;4137;130977,42;0,0400%;0,0800%;0,1000%;0,0500%;0,6400%;1,0000%
2020-08-10;CGAS3;BRCGASACNOR0;CGAS;1;100;18231;0,7500%;0,7500%;0,7500%;2,1000%;2,1000%;2,1000%
2020-08-10;CGAS5;BRCGASACNPA3;CGAS;2;200;38096;0,7500%;1,8800%;3,0000%;5,0000%;5,0000%;5,0000%
2020-08-10;CGRA4;BRCGRAACNPR9;CGRA;1;100;2575;1,0000%;1,0000%;1,0000%;2,4000%;2,4000%;2,4000%
2020-08-10;CIEL3;BRCIELACNOR3;CIEL;186;4547312;24191699,84;0,1000%;0,3800%;0,7100%;0,1000%;0,6400%;2,5000%
2020-08-10;CLSC4;BRCLSCACNPR3;CLSC;2;400;22024;0,7500%;0,9000%;1,0600%;1,4100%;1,5100%;1,6000%
2020-08-10;CMCS34;BRCMCSBDR008;CMCS;1;30;6934,2;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-08-10;CMIG3;BRCMIGACNOR6;CMIG;15;213443;2446056,78;0,2700%;0,3400%;1,2500%;0,7000%;0,9200%;3,0000%
2020-08-10;CMIG4;BRCMIGACNPR3;CMIG;77;646450;7220846,5;0,0300%;0,0700%;0,1000%;0,0600%;0,0900%;1,0700%
2020-08-10;CNTO3;BRCNTOACNOR5;CNTO;48;185750;5624510;0,0900%;0,1600%;0,2000%;0,1000%;0,2700%;1,1800%
2020-08-10;COCE5;BRCOCEACNPA3;COCE;1;100;6585;1,8000%;1,8000%;1,8000%;3,0000%;3,0000%;3,0000%
2020-08-10;COGN3;BRCOGNACNOR2;COGN;128;10495040;76718742,4;0,1000%;4,5100%;5,8800%;0,1000%;5,0500%;11,7700%
