RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-06-26;AALR3;BRAALRACNOR6;AALR;22;56087;588913,5;0,1300%;0,2100%;0,2400%;0,3600%;0,4800%;2,2600%
2020-06-26;ABCB4;BRABCBACNPR4;ABCB;3;6656;96112,64;0,1800%;0,2500%;0,2500%;0,3000%;0,3300%;0,9000%
2020-06-26;ABEV3;BRABEVACNOR1;ABEV;172;2020713;28451639,04;0,0200%;0,0600%;0,5000%;0,0600%;0,2200%;3,5000%
2020-06-26;ADHM3;BRADHMACNOR9;ADHM;1;100;247;2,5000%;2,5000%;2,5000%;5,0000%;5,0000%;5,0000%
2020-06-26;AGRO3;BRAGROACNOR7;AGRO;12;20516;405191;0,6100%;0,7400%;0,8500%;1,2200%;1,6000%;2,7000%
2020-06-26;ALPA4;BRALPAACNPR7;ALPA;37;564890;16703797,3;0,1100%;0,1900%;0,2500%;0,2000%;0,2600%;1,0000%
2020-06-26;ALSO3;BRALSOACNOR5;ALSO;13;14565;416850,3;0,0800%;0,1900%;0,5000%;0,1800%;0,8300%;3,0000%
2020-06-26;ALUP11;BRALUPCDAM15;ALUP;9;25297;601056,72;0,0900%;0,2200%;0,3700%;0,2200%;0,2700%;0,5000%
2020-06-26;ALUP4;BRALUPACNPR5;ALUP;2;59;421,85;0,5500%;3,5000%;3,6000%;0,5500%;5,8200%;6,0000%
2020-06-26;AMAR3;BRAMARACNOR4;AMAR;36;1371530;11232830,7;0,3200%;0,5200%;0,6200%;0,3200%;0,7200%;2,5000%
2020-06-26;ANIM3;BRANIMACNOR6;ANIM;11;19504;479798,4;0,0800%;0,1100%;0,1800%;0,1500%;0,1900%;2,0000%
2020-06-26;ARZZ3;BRARZZACNOR3;ARZZ;44;83674;3961963,9;0,1000%;0,3400%;0,4000%;0,2200%;0,4900%;1,2000%
2020-06-26;ATOM3;BRATOMACNOR1;ATOM;1;500;875;1,8000%;1,8000%;1,8000%;6,0000%;6,0000%;6,0000%
2020-06-26;AZEV4;BRAZEVACNPR7;AZEV;1;100;536;0,5600%;0,5600%;0,5600%;0,5700%;0,5700%;0,5700%
2020-06-26;AZUL4;BRAZULACNPR4;AZUL;119;2418595;51250028,05;0,9600%;3,0100%;4,0000%;0,9600%;3,7600%;5,0300%
2020-06-26;B3SA3;BRB3SAACNOR6;B3SA;150;2019581;108613066,18;0,0200%;0,0700%;0,2000%;0,0300%;0,3200%;1,5000%
2020-06-26;BBAS3;BRBBASACNOR3;BBAS;80;223320;7269066;0,0300%;0,0600%;0,1500%;0,0600%;0,2200%;1,5000%
2020-06-26;BBDC3;BRBBDCACNOR1;BBDC;38;629717;12285778,67;0,0300%;0,0400%;0,2500%;0,0400%;0,1300%;1,0500%
2020-06-26;BBDC4;BRBBDCACNPR8;BBDC;144;4296620;90744614,4;0,0100%;0,0300%;0,2500%;0,0100%;0,0900%;2,0200%
2020-06-26;BBRK3;BRBBRKACNOR4;BBRK;5;8400;20580;0,5600%;0,6100%;2,6400%;1,1000%;4,0000%;6,0100%
2020-06-26;BBSD11;BRBBSDCTF000;BBSD;1;7;555,31;0,5100%;0,5100%;0,5100%;0,8500%;0,8500%;0,8500%
2020-06-26;BBSE3;BRBBSEACNOR5;BBSE;114;2148515;61683865,65;0,1500%;0,3400%;1,0000%;0,1500%;0,5600%;2,9000%
2020-06-26;BEEF3;BRBEEFACNOR6;BEEF;58;618154;7998912,76;0,3200%;1,0300%;1,5800%;0,6300%;1,7700%;3,6000%
2020-06-26;BIDI11;BRBIDICDAXX3;BIDI;9;98540;3797731,6;0,5000%;1,1700%;1,4000%;1,2500%;1,3900%;2,7000%
2020-06-26;BIDI3;BRBIDIACNOR3;BIDI;1;600;7254;3,9400%;3,9400%;3,9400%;4,9200%;4,9200%;4,9200%
2020-06-26;BIDI4;BRBIDIACNPR0;BIDI;54;111751;1453880,51;1,4000%;3,1100%;3,9500%;1,4000%;6,3900%;7,2200%
2020-06-26;BIOM3;BRBIOMACNOR2;BIOM;1;1200;20424;0,4300%;0,4300%;0,4300%;0,9000%;0,9000%;0,9000%
2020-06-26;BKBR3;BRBKBRACNOR4;BKBR;177;1168028;12404457,36;3,2600%;6,4300%;7,5000%;6,9000%;7,1100%;10,0000%
2020-06-26;BMEB3;BRBMEBACNOR8;BMEB;1;143;2438,15;1,0000%;1,0000%;1,0000%;2,0000%;2,0000%;2,0000%
