RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-06-29;CRFB3;BRCRFBACNOR2;CRFB;64;454101;8918543,64;0,3900%;0,9300%;1,1200%;0,5000%;1,1200%;2,5000%
2020-06-29;CSAN3;BRCSANACNOR6;CSAN;113;284471;19816249,86;0,1000%;1,8800%;2,1300%;0,1000%;2,2400%;3,6000%
2020-06-29;CSMG3;BRCSMGACNOR5;CSMG;25;89715;5052748,8;0,1700%;0,2900%;0,4700%;0,2600%;0,5300%;1,4000%
2020-06-29;CSNA3;BRCSNAACNOR6;CSNA;92;2572078;27907046,3;0,1000%;0,4300%;0,5500%;0,1000%;1,1200%;2,5000%
2020-06-29;CVCB3;BRCVCBACNOR1;CVCB;110;375327;6740872,92;0,8000%;1,7900%;2,2800%;0,8000%;2,7000%;5,3600%
2020-06-29;CYRE3;BRCYREACNOR7;CYRE;42;500482;11175763,06;0,1500%;0,3000%;0,3400%;0,2800%;0,3600%;2,0000%
2020-06-29;DIRR3;BRDIRRACNOR0;DIRR;22;422346;6229603,5;0,5400%;1,0900%;3,0000%;0,6500%;2,2600%;5,0000%
2020-06-29;DIVO11;BRDIVOCTF002;DIVO;3;388;22019;3,5000%;3,9300%;4,7600%;3,9800%;4,3500%;7,0000%
2020-06-29;DMMO3;BRDMMOACNOR0;DMMO;6;78055;120985,25;2,3600%;5,2800%;6,0000%;4,6300%;10,5700%;15,8200%
2020-06-29;DTEX3;BRDTEXACNOR3;DTEX;12;25348;332312,28;0,0800%;0,1800%;0,2000%;0,1400%;0,3400%;0,8400%
2020-06-29;ECOO11;BRECOOCTF008;ECOO;1;10;988,5;0,2400%;0,2400%;0,2400%;1,5000%;1,5000%;1,5000%
2020-06-29;ECOR3;BRECORACNOR8;ECOR;50;1035112;13466807,12;0,0700%;0,1300%;0,2300%;0,1200%;0,3700%;0,8300%
2020-06-29;EGIE3;BREGIEACNOR9;EGIE;129;454856;19131243,36;0,0900%;0,1800%;0,2500%;0,1000%;0,2400%;1,0000%
2020-06-29;ELET3;BRELETACNOR6;ELET;50;115250;3484007,5;0,0300%;0,0600%;0,2500%;0,0300%;0,2800%;1,5500%
2020-06-29;ELET6;BRELETACNPB7;ELET;22;63027;1984089,96;0,0300%;0,0900%;0,2000%;0,0300%;0,2400%;1,0000%
2020-06-29;EMBR3;BREMBRACNOR4;EMBR;49;771599;6149644,03;0,2500%;0,5100%;0,7300%;0,4000%;0,6000%;2,5000%
2020-06-29;ENAT3;BRENATACNOR0;ENAT;9;189638;1979820,72;0,0400%;0,1000%;0,1500%;0,0600%;1,1800%;1,2100%
2020-06-29;ENBR3;BRENBRACNOR2;ENBR;76;672533;11715524,86;0,0500%;0,1400%;0,2800%;0,1000%;0,3800%;1,1000%
2020-06-29;ENEV3;BRENEVACNOR8;ENEV;61;284271;12340204,11;0,0900%;0,1800%;0,2000%;0,1500%;0,5700%;1,1600%
2020-06-29;ENGI11;BRENGICDAM16;ENGI;38;75208;3585917,44;0,1600%;0,4000%;0,4300%;0,2500%;0,4800%;1,1000%
2020-06-29;ENGI4;BRENGIACNPR7;ENGI;1;16;141,44;1,8000%;1,8000%;1,8000%;3,0000%;3,0000%;3,0000%
2020-06-29;EQTL3;BREQTLACNOR0;EQTL;52;790288;17662936,8;0,0600%;0,1900%;0,4000%;0,1000%;0,3200%;1,6000%
2020-06-29;ETER3;BRETERACNOR3;ETER;7;24652;91458,92;0,2600%;0,3600%;0,5300%;0,4400%;0,7900%;3,5000%
2020-06-29;EUCA3;BREUCAACNOR1;EUCA;1;179;4730,97;4,2000%;4,2000%;4,2000%;7,0000%;7,0000%;7,0000%
2020-06-29;EVEN3;BREVENACNOR8;EVEN;17;360057;3928221,87;0,6900%;1,2800%;1,3500%;1,4000%;1,5300%;3,0000%
2020-06-29;EZTC3;BREZTCACNOR0;EZTC;149;636168;24339787,68;0,3000%;1,1400%;1,3000%;0,6000%;1,8500%;5,0000%
2020-06-29;FESA4;BRFESAACNPR5;FESA;11;23712;431795,52;0,1000%;0,1900%;0,2500%;0,2000%;0,3100%;1,0000%
2020-06-29;FHER3;BRFHERACNOR5;FHER;1;300;885;0,5400%;0,5400%;0,5400%;2,3000%;2,3000%;2,3000%
2020-06-29;FLRY3;BRFLRYACNOR5;FLRY;80;633087;15516962,37;0,1000%;0,2400%;0,3100%;0,2000%;0,3000%;2,0000%
2020-06-29;FRAS3;BRFRASACNOR0;FRAS;2;2600;13962;0,1500%;0,2700%;0,2700%;0,2500%;1,4900%;1,5400%
2020-06-29;GBIO33;BRGBIOBDR008;GBIO;6;1400;14056;0,5100%;0,9000%;2,5100%;0,8500%;4,7700%;9,5000%
2020-06-29;GEPA4;BRGEPAACNPR9;GEPA;1;100;4633;0,5000%;0,5000%;0,5000%;2,6000%;2,6000%;2,6000%
2020-06-29;GFSA3;BRGFSAACNOR3;GFSA;27;143989;814977,74;2,2000%;4,9000%;10,0000%;6,5000%;8,3900%;12,9700%
2020-06-29;GGBR3;BRGGBRACNOR1;GGBR;1;10054;129696,6;0,0700%;0,0700%;0,0700%;0,1200%;0,1200%;0,1200%
2020-06-29;GGBR4;BRGGBRACNPR8;GGBR;97;1803173;27750832,47;0,0500%;0,1300%;0,2000%;0,1000%;0,1900%;1,6000%
2020-06-29;GNDI3;BRGNDIACNOR2;GNDI;65;265948;17821175,48;0,0400%;0,1200%;0,2000%;0,0800%;0,3700%;1,7500%
2020-06-29;GOAU3;BRGOAUACNOR1;GOAU;4;8263;53048,46;0,1300%;0,1300%;0,4000%;0,2100%;0,2100%;2,8600%
2020-06-29;GOAU4;BRGOAUACNPR8;GOAU;54;375734;2630138;0,0500%;0,1100%;0,2500%;0,1200%;0,1900%;1,0000%
2020-06-29;GOLL4;BRGOLLACNPR4;GOLL;102;413696;7773347,84;5,8800%;13,2100%;17,0000%;6,0000%;16,7600%;29,2900%
2020-06-29;GPCP3;BRGPCPACNOR4;GPCP;1;45;1538,55;1,8000%;1,8000%;1,8000%;3,0000%;3,0000%;3,0000%
2020-06-29;GRND3;BRGRNDACNOR3;GRND;12;120946;886534,18;0,0300%;0,2300%;0,2400%;0,0800%;0,2900%;1,5000%
2020-06-29;GSHP3;BRGSHPACNOR7;GSHP;3;100;4942;1,2600%;1,2600%;1,2600%;5,0000%;5,0000%;5,0000%
2020-06-29;GUAR3;BRGUARACNOR4;GUAR;20;166907;2895836,45;0,1500%;0,2300%;0,3600%;0,2000%;0,7200%;2,0000%
2020-06-29;HAGA4;BRHAGAACNPR4;HAGA;1;2;3,8;0,5200%;0,5200%;0,5200%;7,0000%;7,0000%;7,0000%
2020-06-29;HAPV3;BRHAPVACNOR4;HAPV;57;442546;27442277,46;0,0500%;0,1300%;0,2000%;0,0800%;0,1600%;0,7000%
2020-06-29;HBOR3;BRHBORACNOR3;HBOR;30;425565;1217115,9;0,9700%;1,1700%;3,0900%;0,9800%;2,4700%;5,6500%
2020-06-29;HGTX3;BRHGTXACNOR9;HGTX;71;728470;10249572,9;0,1100%;0,1800%;0,2800%;0,1800%;0,3200%;2,0000%
2020-06-29;HYPE3;BRHYPEACNOR0;HYPE;44;283753;9644764,47;0,0600%;0,1900%;0,2100%;0,1400%;0,3100%;1,0000%
2020-06-29;IDVL3;BRIDVLACNOR5;IDVL;1;7900;18644;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-29;IDVL4;BRIDVLACNPR2;IDVL;1;9;30,51;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-06-29;IGTA3;BRIGTAACNOR5;IGTA;109;854383;29723984,57;0,1000%;1,2400%;3,0000%;0,1000%;1,4500%;6,0000%
2020-06-29;IRBR3;BRIRBRACNOR4;IRBR;338;9048091;107400840,17;1,5000%;14,4800%;32,0000%;2,4900%;22,4500%;36,7000%
2020-06-29;ITSA3;BRITSAACNOR0;ITSA;19;70847;786401,7;0,1500%;0,3400%;0,4100%;0,3400%;0,9200%;2,0000%
2020-06-29;ITSA4;BRITSAACNPR7;ITSA;48;397596;3864633,12;0,0300%;0,0900%;0,2000%;0,0300%;0,1400%;1,5200%
2020-06-29;ITUB3;BRITUBACNOR4;ITUB;26;374935;9118419,2;0,1300%;0,4400%;0,6300%;0,2100%;0,7800%;2,1000%
2020-06-29;ITUB4;BRITUBACNPR1;ITUB;88;2882555;74485221,2;0,0200%;0,0500%;0,2000%;0,0200%;0,1000%;0,7000%
2020-06-29;IVVB11;BRIVVBCTF001;IVVB;65;13451;2401676,05;0,3800%;1,4900%;2,0400%;0,4800%;4,5600%;5,4700%
2020-06-29;JBDU4;BRJBDUACNPR3;JBDU;1;35;56;1,0000%;1,0000%;1,0000%;2,5000%;2,5000%;2,5000%
2020-06-29;JBSS3;BRJBSSACNOR8;JBSS;23;464339;9997218,67;0,0500%;0,1000%;0,2600%;0,0800%;0,2400%;1,0000%
2020-06-29;JFEN3;BRJFENACNOR0;JFEN;1;100;432;1,2000%;1,2000%;1,2000%;2,0000%;2,0000%;2,0000%
2020-06-29;JHSF3;BRJHSFACNOR2;JHSF;18;862012;5982363,28;0,1000%;0,9500%;0,9900%;0,5400%;1,2700%;5,0000%
2020-06-29;JPSA3;BRJPSAACNOR6;JPSA;2;1703;39169;0,2200%;0,2300%;0,4700%;0,3700%;0,4000%;1,8000%
2020-06-29;JSLG3;BRJSLGACNOR2;JSLG;10;191661;4364120,97;0,2700%;0,3500%;1,4400%;0,4500%;0,7800%;3,6000%
2020-06-29;KEPL3;BRKEPLACNOR1;KEPL;3;3500;129395;0,7300%;0,7700%;0,9800%;1,2200%;1,4700%;3,0000%
2020-06-29;KLBN11;BRKLBNCDAM18;KLBN;106;1785488;36995311,36;0,0700%;0,2000%;0,2800%;0,1000%;0,3500%;1,0000%
2020-06-29;KLBN3;BRKLBNACNOR2;KLBN;3;22909;97134,16;0,3700%;0,4300%;0,4300%;0,7200%;0,7200%;2,7000%
2020-06-29;KLBN4;BRKLBNACNPR9;KLBN;19;598785;2455018,5;0,0500%;0,0800%;0,1600%;0,1000%;0,1700%;1,0000%
2020-06-29;LAME3;BRLAMEACNOR9;LAME;39;451429;12030582,85;0,0600%;0,1500%;0,3200%;0,1000%;0,4800%;2,5000%
2020-06-29;LAME4;BRLAMEACNPR6;LAME;81;2129203;66984726,38;0,1200%;0,2500%;0,3000%;0,1500%;0,3000%;1,6500%
2020-06-29;LCAM3;BRLCAMACNOR3;LCAM;34;781590;13099448,4;0,0600%;0,3000%;0,4200%;0,1000%;0,3700%;1,0000%
2020-06-29;LEVE3;BRLEVEACNOR2;LEVE;16;48405;893556,3;0,1300%;0,1600%;0,2000%;0,2200%;0,3200%;1,0000%
2020-06-29;LIGT3;BRLIGTACNOR2;LIGT;22;437675;6989669,75;0,0400%;0,1000%;0,1500%;0,1000%;0,4000%;1,0000%
2020-06-29;LINX3;BRLINXACNOR0;LINX;40;568236;13359228,36;0,6600%;1,6400%;2,0600%;0,6600%;2,0800%;3,3000%
2020-06-29;LLIS3;BRLLISACNOR4;LLIS;4;24601;176389,17;0,4300%;0,6200%;0,7500%;0,7200%;1,0300%;1,2500%
2020-06-29;LOGG3;BRLOGGACNOR7;LOGG;17;97890;3064935,9;0,0500%;0,1500%;0,2400%;0,1500%;0,2400%;2,1300%
2020-06-29;LOGN3;BRLOGNACNOR3;LOGN;17;239169;3563618,1;0,0700%;0,1300%;0,2500%;0,1200%;0,3100%;1,5000%
2020-06-29;LPSB3;BRLPSBACNOR0;LPSB;1;10000;55200;0,8800%;0,8800%;0,8800%;3,2000%;3,2000%;3,2000%
2020-06-29;LREN3;BRLRENACNOR1;LREN;103;825283;33308421,88;0,0600%;0,1100%;0,1600%;0,1000%;0,3100%;1,5000%
2020-06-29;LUPA3;BRLUPAACNOR8;LUPA;2;39903;80604,06;0,1200%;0,2100%;0,3000%;0,2000%;0,3700%;0,5500%
2020-06-29;LWSA3;BRLWSAACNOR8;LWSA;26;70459;2921230,14;0,1200%;0,4400%;0,5400%;0,2400%;1,1800%;1,7000%
2020-06-29;MDIA3;BRMDIAACNOR7;MDIA;57;580930;23231390,7;0,1000%;0,2700%;0,2900%;0,1900%;0,3400%;0,8000%
2020-06-29;MDNE3;BRMDNEACNOR9;MDNE;1;3000;21330;0,7400%;0,7400%;0,7400%;2,7000%;2,7000%;2,7000%
2020-06-29;MEAL3;BRMEALACNOR9;MEAL;22;829268;3217559,84;0,6000%;1,1900%;1,5200%;1,2500%;1,6100%;3,4000%
2020-06-29;MERC4;BRMERCACNPR9;MERC;1;31;364,56;2,7500%;2,7500%;2,7500%;5,5000%;5,5000%;5,5000%
2020-06-29;MGLU3;BRMGLUACNOR2;MGLU;89;837762;58266347,1;0,0800%;0,1500%;0,2200%;0,1000%;0,2700%;1,5000%
2020-06-29;MILS3;BRMILSACNOR2;MILS;21;584911;3059084,53;0,0900%;0,1700%;0,2000%;0,2000%;0,4000%;0,8000%
2020-06-29;MOVI3;BRMOVIACNOR0;MOVI;29;138408;1782695,04;0,1000%;0,1700%;0,4000%;0,1600%;0,3500%;0,9000%
2020-06-29;MRFG3;BRMRFGACNOR0;MRFG;33;802420;10190734;0,0900%;0,2000%;0,8200%;0,1000%;0,5200%;5,0000%
2020-06-29;MRVE3;BRMRVEACNOR2;MRVE;74;466203;8149228,44;0,5000%;0,9500%;1,0200%;0,9000%;1,0100%;3,0000%
2020-06-29;MTRE3;BRMTREACNOR6;MTRE;13;251892;3861504,36;0,1800%;0,8500%;0,8500%;0,2200%;0,9500%;1,8000%
2020-06-29;MTSA4;BRMTSAACNPR9;MTSA;1;39;659,88;0,2500%;0,2500%;0,2500%;1,5000%;1,5000%;1,5000%
2020-06-29;MULT3;BRMULTACNOR5;MULT;40;1302174;26915936,58;0,2000%;0,4700%;0,5200%;0,4600%;0,7300%;3,0000%
2020-06-29;MWET4;BRMWETACNPR3;MWET;3;1100;4642;1,5000%;1,5900%;2,0000%;4,0000%;4,0000%;4,0000%
2020-06-29;MYPK3;BRMYPKACNOR7;MYPK;34;283966;4080591,42;0,0300%;0,3200%;0,7400%;0,5000%;0,6500%;2,5000%
2020-06-29;NEOE3;BRNEOEACNOR3;NEOE;1;200;3818;0,1200%;0,1200%;0,1200%;0,2500%;0,2500%;0,2500%
2020-06-29;NTCO3;BRNTCOACNOR5;NTCO;113;1310077;52651994,63;0,0700%;0,1500%;0,3500%;0,1000%;0,2700%;1,0000%
2020-06-29;ODPV3;BRODPVACNOR4;ODPV;28;399520;5685169,6;1,1900%;2,2200%;2,4500%;2,3000%;3,7300%;6,0500%
2020-06-29;OIBR3;BROIBRACNOR1;OIBR;55;8946655;10646519,45;0,0600%;0,1400%;0,2000%;0,1100%;0,2000%;1,0000%
2020-06-29;OIBR4;BROIBRACNPR8;OIBR;16;58438;88241,38;0,4000%;1,0000%;1,3900%;0,8000%;2,8500%;5,0600%
2020-06-29;OMGE3;BROMGEACNOR0;OMGE;19;36770;1286582,3;0,1200%;0,1900%;0,2400%;0,2200%;0,2700%;0,2800%
2020-06-29;OSXB3;BROSXBACNOR8;OSXB;1;34;158,44;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-06-29;PARD3;BRPARDACNOR1;PARD;23;147162;3409743,54;0,0700%;0,1800%;0,2400%;0,1400%;0,2400%;1,0000%
2020-06-29;PCAR3;BRPCARACNOR3;PCAR;39;255803;17773192,44;0,0300%;0,1900%;0,7500%;0,0300%;0,4800%;2,0000%
2020-06-29;PDGR3;BRPDGRACNOR8;PDGR;5;2631;12970,83;0,2000%;0,2400%;0,3600%;0,3300%;0,4600%;0,6500%
2020-06-29;PETR3;BRPETRACNOR9;PETR;49;512277;11259848,46;0,0200%;0,0400%;0,2000%;0,0400%;0,1400%;2,0300%
2020-06-29;PETR4;BRPETRACNPR6;PETR;103;2712608;57100398,4;0,0200%;0,0900%;0,2500%;0,0400%;0,2000%;1,0800%
2020-06-29;PFRM3;BRPFRMACNOR1;PFRM;2;1013;5834,88;2,4500%;2,4500%;2,4500%;9,3000%;9,3000%;9,3000%
2020-06-29;PIBB11;BRPIBBCTF005;PIBB;17;1817;291664,84;0,7500%;1,5700%;1,8300%;0,9400%;2,8800%;4,6000%
2020-06-29;PINE4;BRPINEACNPR8;PINE;2;2000;6020;1,3500%;1,3500%;1,3500%;8,3800%;8,3800%;8,3800%
2020-06-29;PLAS3;BRPLASACNOR2;PLAS;1;213;1099,08;1,4400%;1,4400%;1,4400%;2,4000%;2,4000%;2,4000%
2020-06-29;PMAM3;BRPMAMACNOR3;PMAM;5;5000;67450;0,0500%;0,1800%;0,3300%;0,3700%;1,6500%;2,3000%
2020-06-29;PNVL3;BRPNVLACNOR9;PNVL;1;5000;128700;0,0500%;0,0500%;0,0500%;0,1500%;0,1500%;0,1500%
2020-06-29;POMO3;BRPOMOACNOR0;POMO;6;17181;47419,56;0,2000%;0,2700%;0,3500%;0,3400%;0,9700%;1,7000%
2020-06-29;POMO4;BRPOMOACNPR7;POMO;45;2314410;6711789;0,0800%;0,1000%;0,3100%;0,1500%;0,2400%;1,1400%
2020-06-29;POSI3;BRPOSIACNOR9;POSI;14;29358;153542,34;0,3000%;0,9600%;1,3400%;0,7600%;2,1700%;3,8000%
2020-06-29;PRIO3;BRPRIOACNOR1;PRIO;22;37423;1299700,79;1,2700%;2,0000%;3,1400%;1,3000%;2,9300%;10,4800%
2020-06-29;PRNR3;BRPRNRACNOR4;PRNR;2;710;6801,8;5,8900%;5,9100%;6,3800%;9,8100%;9,9300%;12,7000%
2020-06-29;PSSA3;BRPSSAACNOR7;PSSA;25;197053;10341341,44;0,0600%;0,1000%;0,2000%;0,0900%;0,1800%;1,5000%
