RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-06-30;AALR3;BRAALRACNOR6;AALR;21;197098;1998573,72;0,1300%;0,2800%;0,3000%;0,2000%;0,3900%;0,5000%
2020-06-30;ABCB4;BRABCBACNPR4;ABCB;27;124750;1756480;0,1100%;0,2000%;0,2500%;0,2200%;0,5000%;1,0000%
2020-06-30;ABEV3;BRABEVACNOR1;ABEV;171;4417795;62953578,75;0,0100%;0,0400%;0,1200%;0,0700%;0,1600%;1,5000%
2020-06-30;AFLT3;BRAFLTACNOR1;AFLT;1;77;895,51;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-30;AGRO3;BRAGROACNOR7;AGRO;13;77400;1588248;0,3000%;0,3800%;0,6300%;0,6000%;0,9900%;7,0000%
2020-06-30;ALPA3;BRALPAACNOR0;ALPA;1;87;2072,34;0,5000%;0,5000%;0,5000%;1,6000%;1,6000%;1,6000%
2020-06-30;ALPA4;BRALPAACNPR7;ALPA;27;87720;2551774,8;0,0900%;0,3300%;0,7500%;0,2400%;0,7600%;1,5000%
2020-06-30;ALSO3;BRALSOACNOR5;ALSO;22;104587;2901243,38;0,1100%;0,3300%;0,8000%;0,1600%;0,4600%;1,7000%
2020-06-30;ALUP11;BRALUPCDAM15;ALUP;16;36191;870393,55;0,0700%;0,1300%;0,2200%;0,2100%;0,2600%;1,0000%
2020-06-30;ALUP4;BRALUPACNPR5;ALUP;1;125;892,5;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-30;AMAR3;BRAMARACNOR4;AMAR;88;291131;2361072,41;0,2500%;0,5400%;0,6300%;0,5200%;1,3100%;3,0000%
2020-06-30;ANIM3;BRANIMACNOR6;ANIM;9;16352;381001,6;0,0500%;0,1100%;0,1700%;0,0800%;0,8600%;1,6000%
2020-06-30;ARZZ3;BRARZZACNOR3;ARZZ;18;38420;1800361,2;0,1800%;0,4100%;0,4400%;0,3900%;0,5500%;1,2000%
2020-06-30;AZEV3;BRAZEVACNOR0;AZEV;2;822;10505,16;1,0000%;5,8800%;6,0000%;3,0000%;9,8300%;10,0000%
2020-06-30;AZEV4;BRAZEVACNPR7;AZEV;1;140;691,6;0,2200%;0,2200%;0,2200%;1,0600%;1,0600%;1,0600%
2020-06-30;AZUL4;BRAZULACNPR4;AZUL;486;2085822;42154462,62;0,1000%;2,4400%;4,0000%;0,1000%;3,7000%;6,7700%
2020-06-30;B3SA3;BRB3SAACNOR6;B3SA;81;602871;32808239,82;0,0300%;0,0800%;0,1500%;0,0400%;0,4500%;3,0000%
2020-06-30;BAZA3;BRBAZAACNOR0;BAZA;1;55;1975,6;4,0000%;4,0000%;4,0000%;6,0000%;6,0000%;6,0000%
2020-06-30;BBAS3;BRBBASACNOR3;BBAS;147;1617870;53114672,1;0,0200%;0,0600%;0,3000%;0,0300%;0,3600%;2,0600%
2020-06-30;BBDC3;BRBBDCACNOR1;BBDC;23;786231;15276468,33;0,0300%;0,0500%;0,2400%;0,0400%;0,4400%;0,8000%
2020-06-30;BBDC4;BRBBDCACNPR8;BBDC;210;11237361;237782558,76;0,0200%;0,0300%;0,2000%;0,0400%;0,1400%;2,0300%
2020-06-30;BBRK3;BRBBRKACNOR4;BBRK;2;1231;2880,54;0,6500%;0,6600%;0,7200%;2,4200%;4,7300%;5,0000%
2020-06-30;BBSD11;BRBBSDCTF000;BBSD;2;21;1636,74;0,0500%;0,0700%;0,1100%;0,5500%;0,5500%;0,5500%
2020-06-30;BBSE3;BRBBSEACNOR5;BBSE;60;508262;14399062,46;0,1000%;0,3500%;0,6900%;0,2200%;0,5600%;2,9000%
2020-06-30;BEEF3;BRBEEFACNOR6;BEEF;52;117933;1517797,71;0,4800%;0,6500%;1,0000%;0,7200%;3,0700%;5,0000%
2020-06-30;BIDI11;BRBIDICDAXX3;BIDI;24;70827;2996690,37;0,4600%;1,3000%;1,3500%;0,5400%;1,5700%;2,9600%
2020-06-30;BIDI3;BRBIDIACNOR3;BIDI;1;12000;159000;12,0000%;12,0000%;12,0000%;17,0000%;17,0000%;17,0000%
2020-06-30;BIDI4;BRBIDIACNPR0;BIDI;102;337964;4947792,96;1,0000%;2,9600%;4,1200%;1,4800%;5,4100%;11,5000%
2020-06-30;BIOM3;BRBIOMACNOR2;BIOM;2;5600;97496;0,1400%;0,1800%;0,2000%;0,2200%;1,3100%;3,0000%
2020-06-30;BKBR3;BRBKBRACNOR4;BKBR;37;1306949;13513852,66;3,3800%;5,6300%;6,8000%;4,5100%;6,2100%;9,5000%
2020-06-30;BMEB4;BRBMEBACNPR5;BMEB;1;63;897,12;0,6000%;0,6000%;0,6000%;1,0000%;1,0000%;1,0000%
2020-06-30;BMGB4;BRBMGBACNPR0;BMGB;14;148303;772658,63;0,6600%;1,1100%;2,0000%;1,7500%;2,1200%;9,3100%
2020-06-30;BOBR4;BRBOBRACNPR3;BOBR;1;975;2213,25;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
