RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-06-18;ATMP3;BRATMPACNOR8;ATMP;1;22;108,02;0,2500%;0,2500%;0,2500%;1,5000%;1,5000%;1,5000%
2020-06-18;ATOM3;BRATOMACNOR1;ATOM;1;1632;2904,96;1,9200%;1,9200%;1,9200%;3,2000%;3,2000%;3,2000%
2020-06-18;AZEV4;BRAZEVACNPR7;AZEV;1;12570;72403,2;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-18;AZUL4;BRAZULACNPR4;AZUL;154;5755385;130071701;1,0000%;4,0400%;4,5400%;3,2500%;4,6800%;10,0600%
2020-06-18;B3SA3;BRB3SAACNOR6;B3SA;132;1313795;66596268,55;0,0300%;0,0800%;0,1200%;0,0500%;0,1600%;1,0500%
2020-06-18;BBAS3;BRBBASACNOR3;BBAS;149;2166067;74036170,06;0,0400%;0,0800%;0,4800%;0,0500%;0,1300%;1,0000%
2020-06-18;BBDC3;BRBBDCACNOR1;BBDC;42;599905;12292053,45;0,0300%;0,0800%;0,1300%;0,0500%;0,1100%;1,0800%
2020-06-18;BBDC4;BRBBDCACNPR8;BBDC;163;5256027;117787565,07;0,0200%;0,0400%;0,2500%;0,0200%;0,1600%;2,0400%
2020-06-18;BBRK3;BRBBRKACNOR4;BBRK;11;23530;57413,2;0,5100%;0,9400%;1,1000%;1,1100%;3,2400%;5,0000%
2020-06-18;BBSE3;BRBBSEACNOR5;BBSE;65;1070959;28787377,92;0,0300%;0,4300%;0,6000%;0,1000%;0,5400%;1,5000%
2020-06-18;BEEF3;BRBEEFACNOR6;BEEF;35;323609;4417262,85;0,5000%;1,0400%;5,0000%;0,9000%;1,4100%;6,7000%
2020-06-18;BEES4;BRBEESACNPR6;BEES;1;14;88,34;2,8800%;2,8800%;2,8800%;4,8000%;4,8000%;4,8000%
2020-06-18;BIDI11;BRBIDICDAXX3;BIDI;16;242318;8200041,12;0,3000%;0,6900%;0,7300%;0,6800%;0,7500%;2,6300%
2020-06-18;BIDI3;BRBIDIACNOR3;BIDI;3;30205;289665,95;1,0800%;1,8000%;2,0000%;3,5000%;3,5000%;4,2100%
2020-06-18;BIDI4;BRBIDIACNPR0;BIDI;27;38022;462347,52;0,1000%;1,4000%;1,6300%;1,1500%;1,8300%;3,2000%
2020-06-18;BKBR3;BRBKBRACNOR4;BKBR;23;761240;9112042,8;4,7000%;7,5800%;10,0000%;7,8500%;8,8000%;12,5000%
2020-06-18;BOBR4;BRBOBRACNPR3;BOBR;1;1502;3184,24;1,9100%;1,9100%;1,9100%;3,1900%;3,1900%;3,1900%
2020-06-18;BOVA11;BRBOVACTF003;BOVA;1076;5735097;526768659,45;0,0200%;4,1600%;5,0000%;0,0200%;4,6400%;9,5200%
2020-06-18;BOVB11;BRBOVBCTF001;BOVB;1;500;47485;1,7700%;1,7700%;1,7700%;4,1000%;4,1000%;4,1000%
2020-06-18;BOVV11;BRBOVVCTF009;BOVV;279;542690;52033117,2;0,1500%;0,7400%;0,8000%;0,1500%;1,0400%;7,0000%
2020-06-18;BPAC11;BRBPACUNT006;BPAC;70;639169;41021866,42;0,0700%;0,1300%;0,2400%;0,1000%;0,2200%;1,2000%
2020-06-18;BPAN4;BRBPANACNPR1;BPAN;53;467352;4075309,44;0,1300%;0,2200%;0,3200%;0,2200%;0,4200%;1,3000%
2020-06-18;BRAP3;BRBRAPACNOR5;BRAP;1;100;3332;0,2500%;0,2500%;0,2500%;0,3000%;0,3000%;0,3000%
2020-06-18;BRAP4;BRBRAPACNPR2;BRAP;59;402146;14843208,86;0,1000%;0,2100%;0,7900%;0,2000%;0,3100%;1,6000%
2020-06-18;BRDT3;BRBRDTACNOR1;BRDT;252;1044301;23956264,94;0,0600%;0,2000%;0,4100%;0,1200%;0,6400%;2,5000%
2020-06-18;BRFS3;BRBRFSACNOR8;BRFS;58;565231;12819439,08;0,0200%;0,0600%;0,1100%;0,0200%;0,0900%;1,0000%
2020-06-18;BRIV4;BRBRIVACNPR3;BRIV;1;39;302,64;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-18;BRKM5;BRBRKMACNPA4;BRKM;72;1468718;37540432,08;0,1500%;0,2800%;0,6600%;0,2000%;0,3300%;1,1000%
2020-06-18;BRML3;BRBRMLACNOR9;BRML;83;6085702;64873583,32;0,0500%;0,2200%;0,2400%;0,1800%;0,2400%;0,8000%
2020-06-18;BRPR3;BRBRPRACNOR9;BRPR;22;520079;4878341,02;0,2500%;0,3000%;0,3200%;0,3000%;0,3400%;0,3800%
2020-06-18;BRSR6;BRBRSRACNPB4;BRSR;30;405345;5897769,75;0,4600%;0,7200%;0,8000%;0,8000%;0,9900%;5,0000%
2020-06-18;BSEV3;BRBSEVACNOR3;BSEV;3;6276;19894,92;0,2500%;3,2900%;3,6000%;1,0000%;5,5200%;6,0000%
2020-06-18;BTOW3;BRBTOWACNOR8;BTOW;406;508802;53200337,12;0,1000%;0,6200%;2,0300%;0,1000%;3,4900%;6,0700%
2020-06-18;CAMB3;BRCAMBACNOR4;CAMB;1;2000;9960;2,1500%;2,1500%;2,1500%;2,3000%;2,3000%;2,3000%
2020-06-18;CAML3;BRCAMLACNOR3;CAML;23;252760;2755084;0,2900%;0,5200%;1,4200%;0,7000%;1,7900%;3,4300%
2020-06-18;CARD3;BRCARDACNOR9;CARD;13;12699;168515,73;0,7800%;1,6100%;2,5800%;2,5300%;6,3200%;9,9000%
2020-06-18;CCPR3;BRCCPRACNOR9;CCPR;10;27500;437525;0,2500%;0,4100%;0,7200%;0,9000%;1,4200%;1,5000%
2020-06-18;CCRO3;BRCCROACNOR2;CCRO;139;4762867;67013538,69;0,0500%;0,4800%;0,5600%;0,1200%;0,5500%;1,3000%
2020-06-18;CEAB3;BRCEABACNOR1;CEAB;12;165773;1941201,83;0,8000%;1,5300%;1,7500%;1,3500%;2,9100%;4,0000%
2020-06-18;CESP6;BRCESPACNPB4;CESP;19;70368;1968192,96;0,0400%;0,0700%;0,1100%;0,1100%;0,1400%;1,6000%
2020-06-18;CIEL3;BRCIELACNOR3;CIEL;202;9801217;48908072,83;0,1500%;12,4400%;16,0000%;0,3300%;14,6800%;21,0000%
2020-06-18;CMIG3;BRCMIGACNOR6;CMIG;26;64606;804344,7;0,3000%;0,8200%;1,0000%;0,4500%;1,3200%;3,0000%
2020-06-18;CMIG4;BRCMIGACNPR3;CMIG;146;1978355;22850000,25;0,0300%;0,0700%;0,4800%;0,0500%;0,1700%;1,1500%
2020-06-18;CNTO3;BRCNTOACNOR5;CNTO;27;240640;8006092,8;0,1000%;6,0000%;6,1500%;0,1000%;6,6000%;8,0000%
2020-06-18;COGN3;BRCOGNACNOR2;COGN;109;3827696;24191038,72;0,0500%;0,1600%;0,8600%;0,0500%;0,3500%;1,5900%
2020-06-18;CPFE3;BRCPFEACNOR0;CPFE;38;436726;13870417,76;0,1000%;0,1600%;0,6000%;0,1000%;0,4900%;1,0000%
2020-06-18;CPLE3;BRCPLEACNOR8;CPLE;1;100;6289;0,7000%;0,7000%;0,7000%;2,2000%;2,2000%;2,2000%
2020-06-18;CPLE6;BRCPLEACNPB9;CPLE;52;478872;31629495,6;1,0000%;1,8700%;2,7500%;2,1000%;2,6400%;4,7000%
2020-06-18;CRFB3;BRCRFBACNOR2;CRFB;38;1172380;22286943,8;0,8000%;1,1800%;2,7000%;0,8000%;2,2800%;5,0000%
2020-06-18;CSAN3;BRCSANACNOR6;CSAN;100;417203;29041500,83;0,1000%;2,3700%;2,7000%;0,1000%;2,7200%;5,5100%
2020-06-18;CSMG3;BRCSMGACNOR5;CSMG;19;91369;5432800,74;0,1300%;0,2500%;0,4600%;0,3000%;0,5300%;1,6700%
2020-06-18;CSNA3;BRCSNAACNOR6;CSNA;67;1866778;20907913,6;0,1000%;0,7100%;1,6000%;0,1000%;1,5200%;7,0000%
2020-06-18;CTNM4;BRCTNMACNPR6;CTNM;2;1000;5910;2,4000%;2,8800%;3,0000%;4,9000%;4,9800%;5,0000%
2020-06-18;CTSA4;BRCTSAACNPR0;CTSA;1;25;125;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-06-18;CVCB3;BRCVCBACNOR1;CVCB;186;1379709;27069890,58;0,8200%;2,1900%;2,5000%;0,8200%;2,7500%;5,2600%
2020-06-18;CYRE3;BRCYREACNOR7;CYRE;190;1491169;32820629,69;0,0100%;0,2400%;0,8500%;0,1100%;0,4900%;2,2800%
2020-06-18;DIRR3;BRDIRRACNOR0;DIRR;68;795337;9949665,87;0,1000%;0,2500%;0,3000%;0,1600%;0,3400%;1,0000%
2020-06-18;DIVO11;BRDIVOCTF002;DIVO;4;9650;548795,5;1,0100%;1,2100%;1,4300%;2,0000%;2,2100%;2,4300%
2020-06-18;DMMO3;BRDMMOACNOR0;DMMO;11;32990;48825,2;3,0000%;4,8900%;9,0000%;10,0000%;11,9900%;15,0500%
2020-06-18;DTEX3;BRDTEXACNOR3;DTEX;41;679875;8709198,75;0,1000%;0,1800%;0,3100%;0,2000%;0,2600%;1,5000%
2020-06-18;ECOR3;BRECORACNOR8;ECOR;47;500451;6550903,59;0,1100%;0,1700%;0,2800%;0,2000%;0,3000%;0,8400%
2020-06-18;EGIE3;BREGIEACNOR9;EGIE;138;387856;17007485,6;0,1000%;0,2300%;0,3300%;0,1000%;0,3300%;0,9000%
2020-06-18;ELET3;BRELETACNOR6;ELET;206;1709903;53810647,41;0,0200%;0,1300%;0,8100%;0,0200%;0,2500%;2,1400%
2020-06-18;ELET6;BRELETACNPB7;ELET;42;1209116;39453455,08;0,0200%;0,2100%;0,3500%;0,0200%;0,3400%;1,5000%
2020-06-18;EMBR3;BREMBRACNOR4;EMBR;90;2301684;20600071,8;0,2300%;0,9200%;1,5600%;0,9900%;1,3500%;3,5000%
2020-06-18;ENAT3;BRENATACNOR0;ENAT;28;445095;4620086,1;0,1500%;0,2200%;0,3900%;0,2200%;0,3400%;1,5000%
2020-06-18;ENBR3;BRENBRACNOR2;ENBR;45;139055;2528019,9;0,0300%;0,1000%;0,1500%;0,1000%;0,2100%;1,0000%
2020-06-18;ENEV3;BRENEVACNOR8;ENEV;15;90825;3728366,25;0,1000%;0,2100%;0,6000%;0,1000%;0,3100%;1,0000%
2020-06-18;ENGI11;BRENGICDAM16;ENGI;54;86314;4277721,84;0,2400%;0,3900%;0,4900%;0,4000%;0,5700%;1,2000%
2020-06-18;EQTL3;BREQTLACNOR0;EQTL;63;326302;7198222,12;0,0500%;0,1200%;0,4800%;0,1000%;0,3800%;1,6000%
2020-06-18;ETER3;BRETERACNOR3;ETER;5;12567;40842,75;0,2100%;0,9400%;1,2000%;2,0000%;2,0600%;3,6000%
2020-06-18;EUCA3;BREUCAACNOR1;EUCA;1;68;2018,92;4,2000%;4,2000%;4,2000%;7,0000%;7,0000%;7,0000%
2020-06-18;EVEN3;BREVENACNOR8;EVEN;24;267635;2529150,75;0,9200%;1,7800%;1,9200%;1,8100%;2,1100%;5,0000%
2020-06-18;EZTC3;BREZTCACNOR0;EZTC;46;1507195;58886108,65;0,6900%;1,6100%;2,3500%;1,7800%;2,1200%;3,6000%
2020-06-18;FESA4;BRFESAACNPR5;FESA;2;39475;708181,5;0,2900%;0,2900%;0,2900%;0,3100%;0,3100%;0,3200%
2020-06-18;FHER3;BRFHERACNOR5;FHER;17;47253;147901,89;0,2600%;0,5600%;0,6000%;0,5100%;1,3000%;5,0000%
2020-06-18;FLRY3;BRFLRYACNOR5;FLRY;128;646450;16549120;0,1000%;0,2400%;0,3000%;0,2600%;0,3400%;1,0000%
2020-06-18;FRAS3;BRFRASACNOR0;FRAS;4;5877;31500,72;0,0600%;0,5100%;0,9600%;1,1200%;1,5500%;3,6000%
2020-06-18;GBIO33;BRGBIOBDR008;GBIO;3;500;5005;0,9600%;1,0600%;1,2000%;2,0000%;2,8800%;3,4700%
2020-06-18;GFSA3;BRGFSAACNOR3;GFSA;46;628508;3085974,28;3,3800%;6,8300%;8,2800%;6,7500%;8,8300%;16,2000%
2020-06-18;GGBR3;BRGGBRACNOR1;GGBR;7;4857;61489,62;0,0100%;0,5600%;0,6000%;0,6500%;0,7300%;2,0000%
2020-06-18;GGBR4;BRGGBRACNPR8;GGBR;104;2143249;31720085,2;0,0500%;0,1900%;0,3500%;0,1000%;0,3200%;1,9000%
2020-06-18;GNDI3;BRGNDIACNOR2;GNDI;31;34737;2186346,78;0,0400%;0,1000%;0,2000%;0,0800%;0,3400%;1,0000%
2020-06-18;GOAU3;BRGOAUACNOR1;GOAU;4;12348;77545,44;0,4300%;0,7600%;0,9400%;0,9000%;1,3400%;1,5700%
2020-06-18;GOAU4;BRGOAUACNPR8;GOAU;46;2441472;16748497,92;0,0300%;0,0400%;0,1900%;0,0500%;0,0800%;0,8000%
2020-06-18;GOLL4;BRGOLLACNPR4;GOLL;275;1360148;25774804,6;3,5000%;10,9800%;15,0000%;11,6200%;15,2100%;29,5700%
2020-06-18;GRND3;BRGRNDACNOR3;GRND;31;291869;2238635,23;0,0200%;0,1600%;0,2000%;0,2000%;0,2600%;1,0400%
2020-06-18;GUAR3;BRGUARACNOR4;GUAR;22;537404;8920906,4;0,1200%;0,2200%;0,2400%;0,2500%;0,2700%;0,9000%
2020-06-18;HAPV3;BRHAPVACNOR4;HAPV;199;614241;37695970,17;0,1000%;0,2000%;0,2900%;0,2000%;0,3000%;1,6000%
2020-06-18;HBOR3;BRHBORACNOR3;HBOR;340;3079424;7914119,68;0,4400%;2,1500%;4,0000%;0,6800%;4,6700%;6,7600%
2020-06-18;HGTX3;BRHGTXACNOR9;HGTX;118;1057045;15390575,2;0,0800%;0,2000%;0,2600%;0,1400%;0,3200%;1,0000%
2020-06-18;HYPE3;BRHYPEACNOR0;HYPE;65;335181;11235267,12;0,1000%;1,5300%;2,1800%;0,2400%;1,9000%;3,5900%
2020-06-18;IGBR3;BRIGBRACNOR7;IGBR;1;846;2301,12;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-06-18;IGTA3;BRIGTAACNOR5;IGTA;88;290830;10426255,5;0,6800%;1,1200%;1,4800%;1,2200%;1,5200%;3,0000%
2020-06-18;IRBR3;BRIRBRACNOR4;IRBR;355;8217826;83739646,94;4,0000%;15,9900%;21,0000%;5,1000%;21,0200%;42,0300%
2020-06-18;ISUS11;BRISUSCTF003;ISUS;1;3;108,75;1,4400%;1,4400%;1,4400%;2,4000%;2,4000%;2,4000%
2020-06-18;ITSA3;BRITSAACNOR0;ITSA;14;22451;253022,77;0,2000%;0,3500%;0,4900%;0,5900%;0,8900%;1,8000%
2020-06-18;ITSA4;BRITSAACNPR7;ITSA;86;1009877;10007881,07;0,0300%;0,1700%;0,3600%;0,0500%;0,2400%;1,0000%
2020-06-18;ITUB3;BRITUBACNOR4;ITUB;25;257582;6318486,46;0,1500%;0,3300%;0,5400%;0,2200%;0,5500%;1,5000%
2020-06-18;ITUB4;BRITUBACNPR1;ITUB;131;4538007;120484085,85;0,0300%;0,0600%;0,4000%;0,0300%;0,1200%;1,6000%
2020-06-18;IVVB11;BRIVVBCTF001;IVVB;124;46767;8255310,84;0,0500%;1,3700%;3,1300%;0,2000%;5,2100%;9,4000%
2020-06-18;JBSS3;BRJBSSACNOR8;JBSS;67;618645;13814342,85;0,0400%;0,0900%;0,1600%;0,0700%;0,2300%;0,8000%
2020-06-18;JHSF3;BRJHSFACNOR2;JHSF;38;386039;2393441,8;0,1600%;0,7400%;1,3500%;0,8800%;1,5300%;5,0000%
2020-06-18;JPSA3;BRJPSAACNOR6;JPSA;6;1001;24454,43;0,2200%;0,3800%;0,6000%;0,4500%;0,8800%;1,7000%
2020-06-18;JSLG3;BRJSLGACNOR2;JSLG;9;6928;153178,08;0,5000%;0,8000%;0,9500%;1,0000%;1,5900%;2,8400%
2020-06-18;KEPL3;BRKEPLACNOR1;KEPL;1;800;26920;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-18;KLBN11;BRKLBNCDAM18;KLBN;103;752077;14703105,35;0,0600%;0,1000%;0,1800%;0,1000%;0,1700%;1,2200%
2020-06-18;KLBN4;BRKLBNACNPR9;KLBN;21;135303;524975,64;0,0500%;0,0700%;0,1500%;0,1000%;0,4300%;1,1300%
2020-06-18;LAME3;BRLAMEACNOR9;LAME;23;79008;2115834,24;0,0700%;0,1100%;0,2100%;0,1800%;0,3000%;1,0000%
2020-06-18;LAME4;BRLAMEACNPR6;LAME;388;1129144;36674597,12;0,0900%;0,1600%;0,7900%;0,1000%;0,3100%;1,6500%
2020-06-18;LCAM3;BRLCAMACNOR3;LCAM;32;811639;13392043,5;0,0800%;0,1500%;0,2400%;0,1000%;0,2200%;1,0000%
2020-06-18;LEVE3;BRLEVEACNOR2;LEVE;9;27464;531153,76;0,1000%;0,2200%;0,2400%;0,2200%;0,3200%;1,3000%
2020-06-18;LIGT3;BRLIGTACNOR2;LIGT;63;209880;3400056;0,2400%;0,3100%;0,4400%;0,2400%;0,4600%;1,2000%
2020-06-18;LINX3;BRLINXACNOR0;LINX;19;52133;1018678,82;1,1800%;1,9300%;2,3600%;2,0000%;3,3800%;5,0000%
2020-06-18;LLIS3;BRLLISACNOR4;LLIS;2;9800;72716;1,6600%;2,0500%;2,7500%;3,6900%;3,7700%;3,9000%
2020-06-18;LOGG3;BRLOGGACNOR7;LOGG;10;9300;272397;0,0700%;0,1100%;0,2000%;0,1000%;0,3000%;0,8000%
2020-06-18;LOGN3;BRLOGNACNOR3;LOGN;15;102165;1499782,2;0,1500%;0,2600%;0,3000%;0,3000%;0,5300%;1,1000%
2020-06-18;LPSB3;BRLPSBACNOR0;LPSB;5;8300;38927;0,3300%;1,2200%;1,2400%;2,0600%;3,0700%;3,1000%
2020-06-18;LREN3;BRLRENACNOR1;LREN;135;1267804;55086083,8;0,0200%;0,1700%;0,2800%;0,1000%;0,2800%;1,6000%
2020-06-18;LUPA3;BRLUPAACNOR8;LUPA;2;27000;51840;0,5000%;0,6500%;0,6800%;1,1400%;1,3100%;1,3400%
2020-06-18;LWSA3;BRLWSAACNOR8;LWSA;6;18078;588619,68;0,2200%;0,2600%;0,5200%;0,4400%;0,6500%;2,0000%
2020-06-18;MATB11;BRMATBCTF001;MATB;1;1;32,71;2,4000%;2,4000%;2,4000%;4,0000%;4,0000%;4,0000%
2020-06-18;MDIA3;BRMDIAACNOR7;MDIA;30;163217;6396474,23;0,1000%;0,2000%;0,2500%;0,1800%;0,3300%;2,5000%
2020-06-18;MDNE3;BRMDNEACNOR9;MDNE;3;8148;60376,68;2,4000%;2,8600%;3,0000%;4,8000%;4,8600%;5,9900%
2020-06-18;MEAL3;BRMEALACNOR9;MEAL;19;693300;2606808;0,2300%;0,4700%;0,6000%;0,5000%;0,6100%;2,3200%
2020-06-18;MGLU3;BRMGLUACNOR2;MGLU;195;1561855;105300264,1;0,0500%;0,1300%;0,5400%;0,1000%;0,3500%;2,1300%
2020-06-18;MILS3;BRMILSACNOR2;MILS;26;210258;1103854,5;0,0900%;0,1900%;0,2300%;0,1800%;0,2600%;1,1700%
2020-06-18;MOVI3;BRMOVIACNOR0;MOVI;47;315319;4108606,57;0,1100%;0,1400%;0,2000%;0,2500%;0,3000%;0,8000%
2020-06-18;MRFG3;BRMRFGACNOR0;MRFG;61;3676093;48340622,95;0,0900%;0,2400%;0,5000%;0,1000%;1,2100%;2,0000%
2020-06-18;MRVE3;BRMRVEACNOR2;MRVE;87;3178714;54228860,84;0,5400%;1,3600%;3,9900%;0,5400%;1,5300%;6,0000%
2020-06-18;MTRE3;BRMTREACNOR6;MTRE;3;3032;44903,92;0,1100%;0,1200%;0,1700%;0,2200%;0,2300%;0,3300%
2020-06-18;MTSA4;BRMTSAACNPR9;MTSA;1;17;290,36;2,8800%;2,8800%;2,8800%;4,8000%;4,8000%;4,8000%
2020-06-18;MULT3;BRMULTACNOR5;MULT;45;567253;12621379,25;0,3400%;0,6500%;0,7700%;0,6800%;0,7600%;2,5000%
2020-06-18;MYPK3;BRMYPKACNOR7;MYPK;50;590068;8426171,04;0,1400%;0,5700%;0,8000%;0,6500%;0,7500%;2,5000%
2020-06-18;NEOE3;BRNEOEACNOR3;NEOE;18;80469;1537762,59;0,0300%;0,0400%;0,0800%;0,0800%;0,1100%;0,9000%
2020-06-18;NTCO3;BRNTCOACNOR5;NTCO;112;1096039;45858271,76;0,0900%;0,1700%;0,2000%;0,1000%;0,2500%;1,5000%
2020-06-18;ODPV3;BRODPVACNOR4;ODPV;224;2185632;30489566,4;0,1000%;3,1400%;3,4400%;0,1000%;3,4300%;6,7500%
2020-06-18;OFSA3;BROFSAACNOR7;OFSA;1;100;3006;0,3300%;0,3300%;0,3300%;0,8200%;0,8200%;0,8200%
2020-06-18;OIBR3;BROIBRACNOR1;OIBR;72;5054792;4903148,24;0,1000%;0,1800%;0,3000%;0,2200%;0,3600%;2,1900%
2020-06-18;OIBR4;BROIBRACNPR8;OIBR;22;524282;702537,88;0,3000%;1,1200%;1,3500%;0,8000%;3,1200%;8,3300%
2020-06-18;OMGE3;BROMGEACNOR0;OMGE;23;120458;4187120,08;0,0500%;0,2300%;0,3000%;0,1500%;0,3900%;3,0000%
2020-06-18;OSXB3;BROSXBACNOR8;OSXB;1;1;3,51;4,0000%;4,0000%;4,0000%;6,0000%;6,0000%;6,0000%
2020-06-18;PARD3;BRPARDACNOR1;PARD;5;3571;79776,14;0,1200%;0,1400%;0,1500%;0,2500%;0,3500%;1,0000%
2020-06-18;PCAR3;BRPCARACNOR3;PCAR;48;598979;39850072,87;0,0500%;0,0800%;0,1600%;0,0800%;0,1300%;0,9000%
2020-06-18;PDGR3;BRPDGRACNOR8;PDGR;3;2100;10752;0,1500%;0,2000%;0,2400%;0,3000%;0,3800%;0,4500%
2020-06-18;PETR3;BRPETRACNOR9;PETR;52;2246243;50293380,77;0,0200%;0,0300%;0,1200%;0,0200%;0,0700%;1,0000%
2020-06-18;PETR4;BRPETRACNPR6;PETR;228;4758324;102208799,52;0,0200%;0,0300%;0,3600%;0,0200%;0,0600%;1,6000%
2020-06-18;PFRM3;BRPFRMACNOR1;PFRM;4;9241;50825,5;2,0500%;2,2900%;2,8800%;3,6800%;4,3700%;6,0000%
2020-06-18;PIBB11;BRPIBBCTF005;PIBB;7;663;105967,29;1,1600%;1,1800%;1,4300%;2,2700%;3,5900%;3,6000%
2020-06-18;PINE4;BRPINEACNPR8;PINE;4;4401;13158,99;0,5600%;1,8700%;3,0000%;2,2700%;3,3100%;7,2400%
2020-06-18;PLAS3;BRPLASACNOR2;PLAS;1;74;333,74;2,8800%;2,8800%;2,8800%;4,8000%;4,8000%;4,8000%
2020-06-18;PMAM3;BRPMAMACNOR3;PMAM;15;31425;430208,25;0,0600%;0,2800%;0,4300%;0,4700%;0,5200%;2,0700%
2020-06-18;PNVL3;BRPNVLACNOR9;PNVL;10;3003;72882,81;0,0100%;0,2000%;3,0000%;0,3000%;0,4200%;3,8000%
2020-06-18;POMO3;BRPOMOACNOR0;POMO;4;9212;26162,08;0,4100%;0,5900%;0,7800%;1,3000%;1,8100%;4,2700%
2020-06-18;POMO4;BRPOMOACNPR7;POMO;43;2463114;7364710,86;0,1500%;0,2600%;0,2900%;0,2300%;0,3400%;0,8000%
2020-06-18;POSI3;BRPOSIACNOR9;POSI;24;332566;1752622,82;0,2500%;0,6900%;0,7200%;0,5100%;0,9900%;1,8000%
2020-06-18;PRIO3;BRPRIOACNOR1;PRIO;40;106773;3568353,66;0,8900%;1,3200%;1,6200%;1,5000%;2,2800%;4,3000%
2020-06-18;PRNR3;BRPRNRACNOR4;PRNR;2;58;585,8;0,3500%;0,7700%;0,8400%;1,1900%;5,2400%;5,8900%
2020-06-18;PSSA3;BRPSSAACNOR7;PSSA;56;97076;4945051,44;0,1400%;0,2400%;0,4500%;0,2000%;0,6800%;2,5000%
2020-06-18;PTBL3;BRPTBLACNOR8;PTBL;8;34130;134130,9;0,5900%;0,9400%;1,4300%;1,6900%;2,1800%;3,6000%
2020-06-18;QUAL3;BRQUALACNOR6;QUAL;49;421103;11378203,06;0,0300%;0,0700%;0,1100%;0,0800%;0,1100%;0,8000%
2020-06-18;RADL3;BRRADLACNOR0;RADL;182;683693;76190747,92;0,0300%;0,1100%;0,3000%;0,0400%;0,2700%;2,0800%
2020-06-18;RAIL3;BRRAILACNOR9;RAIL;77;666506;16022804,24;0,0200%;0,0400%;0,1400%;0,0200%;0,1300%;1,5000%
2020-06-18;RAPT3;BRRAPTACNOR7;RAPT;2;146;1178,22;0,1500%;1,2400%;3,6000%;0,3000%;2,1000%;6,0000%
2020-06-18;RAPT4;BRRAPTACNPR4;RAPT;44;1224684;11854941,12;0,0200%;0,0300%;0,1200%;0,0500%;0,0800%;0,8000%
2020-06-18;RCSL4;BRRCSLACNPR1;RCSL;1;10000;17200;0,2800%;0,2800%;0,2800%;0,5500%;0,5500%;0,5500%
2020-06-18;RDNI3;BRRDNIACNOR9;RDNI;2;700;5649;2,4000%;2,4900%;3,0000%;4,8300%;5,0000%;6,0000%
2020-06-18;RENT3;BRRENTACNOR4;RENT;184;1780366;72977202,34;0,0500%;0,2100%;0,4000%;0,1000%;0,2800%;1,2300%
