RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-08-14;AALR3;BRAALRACNOR6;AALR;9;26103;280346,22;0,3000%;0,3800%;0,4300%;0,6300%;0,8000%;1,3300%
2020-08-14;ABCB4;BRABCBACNPR4;ABCB;179;199284;2772040,44;0,1200%;0,2100%;0,2500%;0,2200%;0,8300%;1,3200%
2020-08-14;ABEV3;BRABEVACNOR1;ABEV;88;6800807;90722765,38;0,0100%;0,0500%;0,5000%;0,0100%;0,0900%;1,3000%
2020-08-14;AGRO3;BRAGROACNOR7;AGRO;3;2513;51516,5;0,0900%;0,2100%;0,3900%;0,4800%;0,6500%;0,9000%
2020-08-14;ALPA4;BRALPAACNPR7;ALPA;35;285439;9919005,25;0,1700%;0,2900%;0,4200%;0,2400%;0,5300%;1,3500%
2020-08-14;ALPK3;BRALPKACNOR9;ALPK;1;200;1850;4,0000%;4,0000%;4,0000%;5,1000%;5,1000%;5,1000%
2020-08-14;ALSO3;BRALSOACNOR5;ALSO;19;325955;9253862,45;0,0900%;0,2000%;0,2400%;0,1800%;0,2500%;0,3000%
2020-08-14;ALUP11;BRALUPCDAM15;ALUP;7;513940;12452766,2;0,0300%;0,0500%;0,2400%;0,0600%;0,0700%;0,9000%
2020-08-14;AMAR3;BRAMARACNOR4;AMAR;30;195574;1482450,92;0,1800%;0,3900%;0,4800%;0,3500%;0,8200%;1,5000%
2020-08-14;AMBP3;BRAMBPACNOR6;AMBP;4;39111;1090805,79;0,0500%;0,0500%;0,0700%;0,1300%;0,3500%;0,4000%
2020-08-14;ANIM3;BRANIMACNOR6;ANIM;19;95373;2587469,49;0,0500%;0,2500%;0,5500%;0,1600%;0,4100%;1,0000%
2020-08-14;APER3;BRAPERACNOR9;APER;3;1000;27610;0,3700%;0,7800%;1,0500%;0,9200%;1,2800%;1,6000%
2020-08-14;ARZZ3;BRARZZACNOR3;ARZZ;37;174058;9670662,48;0,1000%;0,2000%;0,2300%;0,1800%;0,5400%;1,0000%
2020-08-14;ATOM3;BRATOMACNOR1;ATOM;1;368;1214,4;0,5900%;0,5900%;0,5900%;0,8400%;0,8400%;0,8400%
2020-08-14;AZEV4;BRAZEVACNPR7;AZEV;2;1075;4515;3,0000%;3,4900%;3,5000%;5,0000%;5,0000%;5,0000%
2020-08-14;AZUL4;BRAZULACNPR4;AZUL;59;690211;15550453,83;0,1000%;0,2300%;2,0000%;0,2000%;0,3800%;3,3000%
2020-08-14;B3SA3;BRB3SAACNOR6;B3SA;40;295433;18095271,25;0,0200%;0,0400%;0,2600%;0,0800%;0,3400%;1,4500%
2020-08-14;BBAS3;BRBBASACNOR3;BBAS;42;164616;5529451,44;0,0300%;0,0800%;0,2500%;0,0600%;0,3500%;1,0000%
2020-08-14;BBDC3;BRBBDCACNOR1;BBDC;18;306148;6080099,28;0,0100%;0,2100%;0,3000%;0,0100%;0,3200%;1,0000%
2020-08-14;BBDC4;BRBBDCACNPR8;BBDC;108;5636683;121188684,5;0,0200%;0,0300%;0,3000%;0,0300%;0,0500%;2,3000%
