RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-07-06;AALR3;BRAALRACNOR6;AALR;9;25700;259570;0,1800%;0,2900%;0,3500%;0,4000%;0,6100%;2,5000%
2020-07-06;ABCB4;BRABCBACNPR4;ABCB;4;8636;121163,08;0,0800%;0,1200%;0,1500%;0,1500%;0,1800%;0,5500%
2020-07-06;ABEV3;BRABEVACNOR1;ABEV;144;3967606;55943244,6;0,0100%;0,0400%;0,1000%;0,0500%;0,1500%;1,0200%
2020-07-06;AGRO3;BRAGROACNOR7;AGRO;6;2800;62692;0,0600%;0,1100%;0,5000%;0,1200%;1,3000%;3,0000%
2020-07-06;ALPA3;BRALPAACNOR0;ALPA;1;100;2486;0,6000%;0,6000%;0,6000%;1,0500%;1,0500%;1,0500%
2020-07-06;ALPA4;BRALPAACNPR7;ALPA;9;20922;617199;0,1100%;0,2000%;0,3200%;0,2100%;0,4300%;1,8000%
2020-07-06;ALPK3;BRALPKACNOR9;ALPK;4;1502;14208,92;0,0700%;1,1300%;2,4000%;1,0000%;1,7200%;4,0000%
2020-07-06;ALSO3;BRALSOACNOR5;ALSO;7;22500;645750;0,1000%;0,2000%;0,2500%;0,3000%;1,1500%;2,5000%
2020-07-06;ALUP11;BRALUPCDAM15;ALUP;5;15695;383271,9;0,0300%;0,1100%;0,2100%;0,1700%;0,6100%;2,5000%
2020-07-06;AMAR3;BRAMARACNOR4;AMAR;33;98430;832717,8;0,2200%;0,3900%;5,0000%;0,7000%;2,2400%;5,0000%
2020-07-06;ANIM3;BRANIMACNOR6;ANIM;14;63842;1610095,24;0,0800%;0,2200%;0,2400%;0,1500%;0,2900%;0,8100%
2020-07-06;APER3;BRAPERACNOR9;APER;2;400;12924;0,6700%;0,7300%;0,9000%;0,7000%;0,8200%;1,1900%
2020-07-06;ARZZ3;BRARZZACNOR3;ARZZ;8;18680;905793,2;0,1800%;0,4200%;0,4600%;0,5000%;0,5100%;1,0200%
2020-07-06;AZEV3;BRAZEVACNOR0;AZEV;1;188;2545,52;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
2020-07-06;AZEV4;BRAZEVACNPR7;AZEV;2;1486;6761,3;1,8400%;2,8400%;3,0000%;5,0000%;5,1300%;6,0000%
2020-07-06;AZUL4;BRAZULACNPR4;AZUL;120;1128181;23466164,8;0,1000%;2,3000%;4,0000%;0,1000%;2,9000%;5,0400%
2020-07-06;B3SA3;BRB3SAACNOR6;B3SA;44;348013;19596612,03;0,0300%;0,0500%;0,2000%;0,0300%;0,1600%;1,0000%
2020-07-06;BBAS3;BRBBASACNOR3;BBAS;53;270045;8965494;0,0300%;0,0500%;0,2500%;0,0500%;0,2300%;2,2000%
2020-07-06;BBDC3;BRBBDCACNOR1;BBDC;7;20796;404066,28;0,0500%;0,0900%;0,1900%;0,1800%;0,5200%;1,0000%
2020-07-06;BBDC4;BRBBDCACNPR8;BBDC;86;1843957;39239404,96;0,0200%;0,0300%;0,5000%;0,0200%;0,1100%;1,5000%
2020-07-06;BBRK3;BRBBRKACNOR4;BBRK;1;1300;3250;0,7200%;0,7200%;0,7200%;1,2000%;1,2000%;1,2000%
2020-07-06;BBSE3;BRBBSEACNOR5;BBSE;32;945353;26290266,93;0,0500%;0,1400%;0,2400%;0,1200%;0,2300%;0,9000%
2020-07-06;BEEF3;BRBEEFACNOR6;BEEF;75;354117;4677885,57;0,3700%;0,6700%;0,9500%;0,6000%;1,7900%;5,0000%
2020-07-06;BEES3;BRBEESACNOR9;BEES;2;184;1102,16;0,1600%;0,5400%;1,0000%;1,0000%;2,6300%;4,0000%
2020-07-06;BGIP4;BRBGIPACNPR8;BGIP;1;39;1215,63;2,0000%;2,0000%;2,0000%;5,0000%;5,0000%;5,0000%
2020-07-06;BIDI11;BRBIDICDAXX3;BIDI;26;23501;1054489,87;0,9300%;1,3300%;1,6800%;2,8500%;3,4000%;3,9000%
2020-07-06;BIDI4;BRBIDIACNPR0;BIDI;23;38522;587460,5;1,1300%;2,3300%;7,2700%;1,4200%;5,0800%;7,2700%
2020-07-06;BKBR3;BRBKBRACNOR4;BKBR;46;936632;10434080,48;2,9100%;5,4900%;5,9200%;4,5500%;6,0100%;8,0000%
