RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-08-03;AALR3;BRAALRACNOR6;AALR;22;91537;1049014,02;0,1000%;0,2800%;0,3500%;0,2400%;0,7900%;1,3300%
2020-08-03;ABCB4;BRABCBACNPR4;ABCB;14;26810;376948,6;0,2400%;0,3700%;0,7800%;0,4500%;1,0300%;2,3000%
2020-08-03;ABEV3;BRABEVACNOR1;ABEV;139;2432030;34145701,2;0,0300%;0,0800%;0,3000%;0,0800%;0,1400%;2,5000%
2020-08-03;AGRO3;BRAGROACNOR7;AGRO;5;18224;390904,8;0,0800%;0,1200%;0,1500%;0,1500%;0,1900%;1,2200%
2020-08-03;ALPA4;BRALPAACNPR7;ALPA;46;438257;13699913,82;0,1400%;0,2600%;0,4000%;0,1800%;0,3300%;1,2000%
2020-08-03;ALPK3;BRALPKACNOR9;ALPK;2;2500;24025;1,8000%;3,5300%;3,6000%;6,0000%;6,1900%;10,8000%
2020-08-03;ALSO3;BRALSOACNOR5;ALSO;28;333700;9243490;0,2300%;0,4400%;0,5700%;0,5000%;0,6400%;1,9000%
2020-08-03;ALUP11;BRALUPCDAM15;ALUP;4;12624;305500,8;0,1100%;0,1500%;0,3000%;0,3500%;0,3700%;0,5000%
2020-08-03;AMAR3;BRAMARACNOR4;AMAR;23;1169996;9406767,84;0,1800%;0,3400%;0,4600%;0,3900%;0,5000%;1,2000%
2020-08-03;AMBP3;BRAMBPACNOR6;AMBP;4;10020;294387,6;0,4800%;0,4800%;0,4800%;0,8500%;0,8500%;0,8500%
2020-08-03;AMZO34;BRAMZOBDR002;AMZO;1;20;165980,2;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-08-03;ANIM3;BRANIMACNOR6;ANIM;31;224861;6556946,76;0,1100%;0,1600%;0,2900%;0,2100%;0,3100%;1,0000%
2020-08-03;APER3;BRAPERACNOR9;APER;3;6922;211536,32;0,0400%;0,0500%;0,0600%;0,0600%;0,0800%;0,0800%
2020-08-03;ARZZ3;BRARZZACNOR3;ARZZ;15;28691;1490497,45;0,0800%;0,2500%;0,2900%;0,1500%;0,4500%;1,1700%
2020-08-03;AZEV4;BRAZEVACNPR7;AZEV;1;3835;18062,85;3,0000%;3,0000%;3,0000%;5,0000%;5,0000%;5,0000%
