RptDt;TckrSymb;ISIN;Asst;QtyCtrctsDay;QtyShrDay;ValCtrctsDay;DnrMinRate;DnrAvrgRate;DnrMaxRate;TakrMinRate;TakrAvrgRate;TakrMaxRate
2020-06-12;AALR3;BRAALRACNOR6;AALR;16;270568;3330692,08;0,2800%;0,5300%;0,6700%;0,6500%;0,8000%;3,0000%
2020-06-12;ABCB4;BRABCBACNPR4;ABCB;16;35818;544791,78;0,1100%;0,1600%;0,2800%;0,2100%;0,4200%;2,0000%
2020-06-12;ABEV3;BRABEVACNOR1;ABEV;159;11741717;164501455,17;0,0100%;0,0900%;0,5000%;0,0300%;0,1500%;3,4000%
2020-06-12;AGRO3;BRAGROACNOR7;AGRO;10;23595;466945,05;1,1200%;2,1700%;3,0000%;3,2900%;3,9500%;10,3000%
2020-06-12;ALPA4;BRALPAACNPR7;ALPA;19;52232;1448393,36;0,0700%;0,1500%;0,3000%;0,1500%;0,3100%;1,1000%
2020-06-12;ALPK3;BRALPKACNOR9;ALPK;1;117;1145,43;0,8500%;0,8500%;0,8500%;1,4200%;1,4200%;1,4200%
2020-06-12;ALSO3;BRALSOACNOR5;ALSO;23;368033;10882735,81;0,0600%;0,1300%;0,1500%;0,1500%;0,1800%;0,9000%
2020-06-12;ALUP11;BRALUPCDAM15;ALUP;8;47000;1172650;0,1000%;0,1700%;0,2000%;0,1200%;0,3000%;1,0000%
2020-06-12;ALUP3;BRALUPACNOR8;ALUP;1;63;615,51;3,6000%;3,6000%;3,6000%;6,0000%;6,0000%;6,0000%
2020-06-12;ALUP4;BRALUPACNPR5;ALUP;1;169;1284,4;2,8800%;2,8800%;2,8800%;4,8000%;4,8000%;4,8000%
2020-06-12;AMAR3;BRAMARACNOR4;AMAR;41;795322;6768190,22;0,5400%;1,0300%;1,2000%;0,6200%;1,4800%;3,2000%
2020-06-12;ANIM3;BRANIMACNOR6;ANIM;15;233367;5913519,78;0,0500%;0,0700%;0,1500%;0,1500%;0,1600%;1,0000%
2020-06-12;APER3;BRAPERACNOR9;APER;3;2058;50565,06;0,7300%;0,7500%;0,8600%;1,6000%;1,6300%;3,3000%
2020-06-12;ARZZ3;BRARZZACNOR3;ARZZ;5;10900;494642;0,2900%;0,9600%;1,3000%;1,3500%;1,8400%;2,7000%
2020-06-12;AZEV3;BRAZEVACNOR0;AZEV;1;326;9724,58;2,8800%;2,8800%;2,8800%;4,8000%;4,8000%;4,8000%
2020-06-12;AZUL4;BRAZULACNPR4;AZUL;201;2475871;60980702,73;2,0000%;5,4800%;9,0000%;2,1000%;6,3800%;15,2500%
2020-06-12;B3SA3;BRB3SAACNOR6;B3SA;61;796904;40626165,92;0,0300%;0,0600%;0,3800%;0,0600%;0,1200%;1,6000%
2020-06-12;BBAS3;BRBBASACNOR3;BBAS;63;915435;31893755,4;0,0200%;0,0500%;0,2500%;0,0400%;0,1200%;1,0000%
2020-06-12;BBDC3;BRBBDCACNOR1;BBDC;82;681433;14166992,07;0,0300%;0,0700%;0,1100%;0,1000%;0,1500%;1,1100%
2020-06-12;BBDC4;BRBBDCACNPR8;BBDC;133;9547825;213680323,5;0,0200%;0,0300%;0,1000%;0,0300%;0,0600%;1,0300%
2020-06-12;BBRK3;BRBBRKACNOR4;BBRK;3;6095;16456,5;1,1900%;1,6200%;2,8100%;3,5100%;3,9100%;5,8000%
2020-06-12;BBSE3;BRBBSEACNOR5;BBSE;73;1311346;36009561,16;0,0200%;0,7700%;1,1200%;0,0200%;0,9100%;2,5000%
2020-06-12;BEEF3;BRBEEFACNOR6;BEEF;79;536888;6823846,48;0,1000%;0,9600%;1,2100%;0,1000%;1,7800%;3,1500%
2020-06-12;BEES3;BRBEESACNOR9;BEES;1;100;607;1,4700%;1,4700%;1,4700%;4,8000%;4,8000%;4,8000%
2020-06-12;BGIP4;BRBGIPACNPR8;BGIP;1;21;544,32;0,7500%;0,7500%;0,7500%;2,5000%;2,5000%;2,5000%
2020-06-12;BIDI11;BRBIDICDAXX3;BIDI;29;299954;9988468,2;0,6000%;1,2400%;1,4500%;1,3300%;1,4700%;2,6000%
2020-06-12;BIDI3;BRBIDIACNOR3;BIDI;5;55647;540332,37;1,2300%;2,3300%;3,6000%;2,6100%;3,5500%;6,0000%
2020-06-12;BIDI4;BRBIDIACNPR0;BIDI;46;72208;869384,32;1,1000%;1,6900%;30,0000%;2,1500%;3,0900%;40,2500%
2020-06-12;BIOM3;BRBIOMACNOR2;BIOM;2;1100;21230;2,5300%;4,3300%;6,5000%;5,0000%;8,6400%;13,0000%
2020-06-12;BKBR3;BRBKBRACNOR4;BKBR;49;647290;8913183,3;2,2500%;8,6000%;10,7500%;2,4500%;10,9700%;16,0200%
2020-06-12;BMGB4;BRBMGBACNPR0;BMGB;11;38869;223885,44;0,6000%;1,5000%;2,5400%;1,2000%;2,0600%;5,5000%
2020-06-12;BOBR4;BRBOBRACNPR3;BOBR;1;8300;16600;1,0300%;1,0300%;1,0300%;1,7200%;1,7200%;1,7200%
2020-06-12;BOVA11;BRBOVACTF003;BOVA;933;5365732;493057113,48;1,0000%;4,0300%;6,0000%;1,4000%;4,8000%;10,0000%
2020-06-12;BOVB11;BRBOVBCTF001;BOVB;2;63848;6089822,24;2,9500%;2,9500%;2,9500%;3,0000%;3,0000%;3,0000%
2020-06-12;BOVV11;BRBOVVCTF009;BOVV;59;2144539;205403945,42;0,4100%;0,8000%;0,9200%;0,8100%;0,9600%;3,5000%
2020-06-12;BPAC11;BRBPACUNT006;BPAC;32;119282;7644783,38;0,1100%;0,2300%;0,2900%;0,2300%;0,3200%;0,9000%
2020-06-12;BPAN4;BRBPANACNPR1;BPAN;41;745458;6768758,64;0,1200%;0,2400%;0,4200%;0,1800%;0,3400%;2,5000%
2020-06-12;BRAP3;BRBRAPACNOR5;BRAP;1;7;227,99;0,4200%;0,4200%;0,4200%;0,7100%;0,7100%;0,7100%
2020-06-12;BRAP4;BRBRAPACNPR2;BRAP;35;114740;4113429;0,1500%;0,2900%;0,3700%;0,1500%;0,3600%;1,6500%
2020-06-12;BRDT3;BRBRDTACNOR1;BRDT;55;1610752;36644608;0,0600%;0,1200%;0,2000%;0,1200%;0,1600%;0,9000%
2020-06-12;BRFS3;BRBRFSACNOR8;BRFS;71;1734349;39439096,26;0,0400%;0,0800%;0,1100%;0,0800%;0,1100%;0,6200%
2020-06-12;BRKM3;BRBRKMACNOR1;BRKM;1;852;23574,84;0,3300%;0,3300%;0,3300%;0,5500%;0,5500%;0,5500%
2020-06-12;BRKM5;BRBRKMACNPA4;BRKM;55;684050;18537755;0,2300%;0,4400%;0,5300%;0,4600%;0,5600%;8,0000%
2020-06-12;BRML3;BRBRMLACNOR9;BRML;94;3109359;35229037,47;0,0500%;0,1800%;0,2400%;0,1000%;0,2400%;3,0000%
2020-06-12;BRPR3;BRBRPRACNOR9;BRPR;7;498093;4851425,82;0,1700%;0,3400%;0,3500%;0,4000%;0,7000%;1,1000%
2020-06-12;BRSR6;BRBRSRACNPB4;BRSR;13;87185;1327827,55;0,1800%;1,1500%;2,0200%;0,5000%;1,6900%;4,5000%
2020-06-12;BSEV3;BRBSEVACNOR3;BSEV;6;5755;19164,15;0,1200%;0,1200%;0,1200%;0,3500%;0,9100%;1,0000%
2020-06-12;BTOW3;BRBTOWACNOR8;BTOW;292;637688;62601830,96;0,1000%;0,5300%;1,1200%;0,1000%;2,5700%;3,4000%
2020-06-12;CAML3;BRCAMLACNOR3;CAML;19;812816;8989744,96;0,5800%;1,0400%;1,5200%;1,0000%;1,1900%;5,0600%
2020-06-12;CARD3;BRCARDACNOR9;CARD;18;20500;277980;0,5300%;0,8700%;0,8800%;1,9600%;3,3800%;4,0100%
2020-06-12;CCPR3;BRCCPRACNOR9;CCPR;2;3300;55044;0,1900%;0,1900%;0,3000%;0,9000%;0,9000%;1,0500%
2020-06-12;CCRO3;BRCCROACNOR2;CCRO;938;2426338;34356946,08;0,0500%;0,1800%;0,5000%;0,1500%;0,9600%;2,2700%
2020-06-12;CEAB3;BRCEABACNOR1;CEAB;16;216668;2675849,8;0,7600%;1,3200%;1,3800%;1,3800%;1,5000%;2,8000%
2020-06-12;CESP6;BRCESPACNPB4;CESP;8;264575;7617114,25;0,0800%;0,1500%;0,1500%;0,1000%;0,2100%;1,2000%
2020-06-12;CGAS5;BRCGASACNPA3;CGAS;1;100;19209;0,1300%;0,1300%;0,1300%;2,1600%;2,1600%;2,1600%
2020-06-12;CHME34;BRCHMEBDR007;CHME;1;100;23400;5,0000%;5,0000%;5,0000%;6,0000%;6,0000%;6,0000%
2020-06-12;CIEL3;BRCIELACNOR3;CIEL;120;5684395;26546124,65;0,3000%;1,9200%;2,1500%;0,7600%;2,6500%;5,0000%
2020-06-12;CLSC4;BRCLSCACNPR3;CLSC;2;47;2443,53;0,6400%;0,6900%;0,7600%;1,2700%;1,8200%;2,2700%
2020-06-12;CMIG3;BRCMIGACNOR6;CMIG;23;206300;2551931;0,7000%;1,5600%;2,0000%;1,5000%;2,1400%;4,9900%
2020-06-12;CMIG4;BRCMIGACNPR3;CMIG;117;5237955;61441212,15;0,0300%;0,0500%;0,0900%;0,0300%;0,0800%;1,1100%
2020-06-12;CNTO3;BRCNTOACNOR5;CNTO;42;454593;14760634,71;2,7600%;7,2600%;9,3800%;2,7600%;8,6700%;20,6800%
2020-06-12;COCE5;BRCOCEACNPA3;COCE;4;100800;5441184;0,5600%;3,5800%;3,6000%;1,2000%;5,0000%;5,0000%
2020-06-12;COGN3;BRCOGNACNOR2;COGN;146;10233778;69794365,96;0,1000%;0,2200%;0,3000%;0,1800%;0,2900%;0,9000%
2020-06-12;CPFE3;BRCPFEACNOR0;CPFE;25;46670;1545243,7;0,1000%;0,3100%;0,4200%;0,3000%;0,4600%;2,0000%
2020-06-12;CPLE3;BRCPLEACNOR8;CPLE;1;30;1870,2;0,5100%;0,5100%;0,5100%;0,8500%;0,8500%;0,8500%
2020-06-12;CPLE6;BRCPLEACNPB9;CPLE;23;225953;14881264,58;1,5000%;3,0700%;3,6500%;3,3000%;3,9400%;6,4000%
