RptDt;TckrSymb;ISIN;Asst;XprtnCd;SgmtNm;OpnIntrst;VartnOpnIntrst;DstrbtnId;CvrdQty;TtlBlckdPos;UcvrdQty;TtlPos;BrrwrQty;LndrQty;CurQty;FwdPric
2020-06-23;AFSN20;BRBMEFAFS0I5;AFS;N20;FINANCIAL;2624;-265;;;;;;;;;
2020-06-23;AUDN20;BRBMEFAUD3D8;AUD;N20;FINANCIAL;24;0;;;;;;;;;
2020-06-23;AUSN20;BRBMEFAUS0I6;AUS;N20;FINANCIAL;593;28;;;;;;;;;
2020-06-23;AUSQ20;BRBMEFAUS0J4;AUS;Q20;FINANCIAL;26991;-18;;;;;;;;;
2020-06-23;AUSU20;BRBMEFAUS0K2;AUS;U20;FINANCIAL;354;0;;;;;;;;;
2020-06-23;B3SAON20;BRB3SA370015;B3SAO;N20;FINANCIAL;158700;1700;;;;;;;;;
2020-06-23;B3SAOQ20;BRB3SA380014;B3SAO;Q20;FINANCIAL;6900;900;;;;;;;;;
2020-06-23;BGIK21;BRBMEFBGI5P9;BGI;K21;AGRIBUSINESS;40;0;;;;;;;;;
2020-06-23;BGIM20;BRBMEFBGI5K0;BGI;M20;AGRIBUSINESS;1471;-41;;;;;;;;;
2020-06-23;BGIM20C020000;BRBMEFCBMBO3;BGI;MNI3;AGRIBUSINESS;3;-2;;;;;;;;;
2020-06-23;BGIM20C020300;BRBMEFCBMBU0;BGI;MNI9;AGRIBUSINESS;8;0;;;;;;;;;
2020-06-23;BGIM20C020500;BRBMEFCBMBY2;BGI;MNIF;AGRIBUSINESS;5;-2;;;;;;;;;
2020-06-23;BGIM20C021000;BRBMEFCBMC80;BGI;MNIR;AGRIBUSINESS;12;0;;;;;;;;;
2020-06-23;BGIM20C021300;BRBMEFCBMD48;BGI;MNJS;AGRIBUSINESS;8;0;;;;;;;;;
2020-06-23;BGIM20C021500;BRBMEFCBMCZ7;BGI;MNJM;AGRIBUSINESS;10;0;;;;;;;;;
2020-06-23;BGIM20P017000;BRBMEFVBMBL9;BGI;MNM0;AGRIBUSINESS;1;0;;;;;;;;;
