RptDt;TckrSymb;ISIN;Asst;XprtnCd;SgmtNm;OpnIntrst;VartnOpnIntrst;DstrbtnId;CvrdQty;TtlBlckdPos;UcvrdQty;TtlPos;BrrwrQty;LndrQty;CurQty;FwdPric
2020-06-16;AFSN20;BRBMEFAFS0I5;AFS;N20;FINANCIAL;2871;265;;;;;;;;;
2020-06-16;AFSQ20;BRBMEFAFS0J3;AFS;Q20;FINANCIAL;13;-252;;;;;;;;;
2020-06-16;AUDN20;BRBMEFAUD3D8;AUD;N20;FINANCIAL;4;0;;;;;;;;;
2020-06-16;AUSN20;BRBMEFAUS0I6;AUS;N20;FINANCIAL;478;-25;;;;;;;;;
2020-06-16;AUSQ20;BRBMEFAUS0J4;AUS;Q20;FINANCIAL;26278;0;;;;;;;;;
2020-06-16;AUSU20;BRBMEFAUS0K2;AUS;U20;FINANCIAL;354;0;;;;;;;;;
2020-06-16;B3SAON20;BRB3SA370015;B3SAO;N20;FINANCIAL;143900;6200;;;;;;;;;
2020-06-16;B3SAOQ20;BRB3SA380014;B3SAO;Q20;FINANCIAL;1400;1400;;;;;;;;;
2020-06-16;BGIK21;BRBMEFBGI5P9;BGI;K21;AGRIBUSINESS;40;0;;;;;;;;;
2020-06-16;BGIM20;BRBMEFBGI5K0;BGI;M20;AGRIBUSINESS;1534;-159;;;;;;;;;
2020-06-16;BGIM20C020000;BRBMEFCBMBO3;BGI;MNI3;AGRIBUSINESS;10;0;;;;;;;;;
2020-06-16;BGIM20C020300;BRBMEFCBMBU0;BGI;MNI9;AGRIBUSINESS;8;0;;;;;;;;;
2020-06-16;BGIM20C020400;BRBMEFCBMBW6;BGI;MNIC;AGRIBUSINESS;50;0;;;;;;;;;
2020-06-16;BGIM20C020500;BRBMEFCBMBY2;BGI;MNIF;AGRIBUSINESS;20;0;;;;;;;;;
2020-06-16;BGIM20C020600;BRBMEFCBMC07;BGI;MNIH;AGRIBUSINESS;50;0;;;;;;;;;
2020-06-16;BGIM20C021000;BRBMEFCBMC80;BGI;MNIR;AGRIBUSINESS;54;0;;;;;;;;;
2020-06-16;BGIM20C021300;BRBMEFCBMD48;BGI;MNJS;AGRIBUSINESS;8;0;;;;;;;;;
2020-06-16;BGIM20P017000;BRBMEFVBMBL9;BGI;MNM0;AGRIBUSINESS;1;0;;;;;;;;;
2020-06-16;BGIM20P018500;BRBMEFVBMCL7;BGI;MNN5;AGRIBUSINESS;50;0;;;;;;;;;
2020-06-16;BGIM20P019000;BRBMEFVBMC95;BGI;MNMS;AGRIBUSINESS;280;0;;;;;;;;;
2020-06-16;BGIM20P019500;BRBMEFVBMCB8;BGI;MNMV;AGRIBUSINESS;87;0;;;;;;;;;
