RptDt;TckrSymb;ISIN;Asst;XprtnCd;SgmtNm;OpnIntrst;VartnOpnIntrst;DstrbtnId;CvrdQty;TtlBlckdPos;UcvrdQty;TtlPos;BrrwrQty;LndrQty;CurQty;FwdPric
2020-07-31;AFSQ20;BRBMEFAFS0J3;AFS;Q20;FINANCIAL;1980;0;;;;;;;;;
2020-07-31;AFSU20;BRBMEFAFS0K1;AFS;U20;FINANCIAL;162;-7;;;;;;;;;
2020-07-31;AFSV20;BRBMEFAFS0L9;AFS;V20;FINANCIAL;1900;0;;;;;;;;;
2020-07-31;AUDQ20;BRBMEFAUD3E6;AUD;Q20;FINANCIAL;24;0;;;;;;;;;
2020-07-31;AUDU20;BRBMEFAUD3F3;AUD;U20;FINANCIAL;24;0;;;;;;;;;
2020-07-31;AUSQ20;BRBMEFAUS0J4;AUS;Q20;FINANCIAL;25907;0;;;;;;;;;
2020-07-31;AUSU20;BRBMEFAUS0K2;AUS;U20;FINANCIAL;2236;234;;;;;;;;;
2020-07-31;AUSV20;BRBMEFAUS0L0;AUS;V20;FINANCIAL;1917;1;;;;;;;;;
2020-07-31;B3SAOQ20;BRB3SA380014;B3SAO;Q20;FINANCIAL;77200;28000;;;;;;;;;
2020-07-31;B3SAOU20;BRB3SA390013;B3SAO;U20;FINANCIAL;31800;2300;;;;;;;;;
2020-07-31;BGIK21;BRBMEFBGI5P9;BGI;K21;AGRIBUSINESS;77;5;;;;;;;;;
2020-07-31;BGIM21;BRBMEFBGI5Q7;BGI;M21;AGRIBUSINESS;29;0;;;;;;;;;
2020-07-31;BGIQ20;BRBMEFBGI5J2;BGI;Q20;AGRIBUSINESS;3379;316;;;;;;;;;
2020-07-31;BGIQ20C020000;BRBMEFCBQDP7;BGI;QNJB;AGRIBUSINESS;2;0;;;;;;;;;
2020-07-31;BGIQ20C020500;BRBMEFCBQDZ6;BGI;QNJN;AGRIBUSINESS;5;0;;;;;;;;;
2020-07-31;BGIQ20C020800;BRBMEFCBQE50;BGI;QNJV;AGRIBUSINESS;14;0;;;;;;;;;
2020-07-31;BGIQ20C021000;BRBMEFCBQE92;BGI;QNJZ;AGRIBUSINESS;36;0;;;;;;;;;
2020-07-31;BGIQ20C021250;BRBMEFCBQEE9;BGI;QNK4;AGRIBUSINESS;20;0;;;;;;;;;
2020-07-31;BGIQ20C021500;BRBMEFCBQEJ8;BGI;QNK9;AGRIBUSINESS;1005;0;;;;;;;;;
2020-07-31;BGIQ20C021600;BRBMEFCBQEK6;BGI;QNKB;AGRIBUSINESS;100;0;;;;;;;;;
2020-07-31;BGIQ20C021700;BRBMEFCBQEM2;BGI;QNKD;AGRIBUSINESS;6;0;;;;;;;;;
2020-07-31;BGIQ20C021800;BRBMEFCBQEO8;BGI;QNKG;AGRIBUSINESS;54;0;;;;;;;;;
2020-07-31;BGIQ20C022000;BRBMEFCBQES9;BGI;QNKL;AGRIBUSINESS;551;0;;;;;;;;;
2020-07-31;BGIQ20C022400;BRBMEFCBQF00;BGI;QNKV;AGRIBUSINESS;25;0;;;;;;;;;
2020-07-31;BGIQ20C022600;BRBMEFCBQFP2;BGI;QNLN;AGRIBUSINESS;100;0;;;;;;;;;
2020-07-31;BGIQ20C022700;BRBMEFCBQFR8;BGI;QNLQ;AGRIBUSINESS;10;0;;;;;;;;;
