RptDt;TckrSymb;ISIN;Asst;XprtnCd;SgmtNm;OpnIntrst;VartnOpnIntrst;DstrbtnId;CvrdQty;TtlBlckdPos;UcvrdQty;TtlPos;BrrwrQty;LndrQty;CurQty;FwdPric
2020-06-22;AFSN20;BRBMEFAFS0I5;AFS;N20;FINANCIAL;2889;0;;;;;;;;;
2020-06-22;AFSQ20;BRBMEFAFS0J3;AFS;Q20;FINANCIAL;13;0;;;;;;;;;
2020-06-22;AUDN20;BRBMEFAUD3D8;AUD;N20;FINANCIAL;24;0;;;;;;;;;
2020-06-22;AUSN20;BRBMEFAUS0I6;AUS;N20;FINANCIAL;565;-20;;;;;;;;;
2020-06-22;AUSQ20;BRBMEFAUS0J4;AUS;Q20;FINANCIAL;27009;-275;;;;;;;;;
2020-06-22;AUSU20;BRBMEFAUS0K2;AUS;U20;FINANCIAL;354;0;;;;;;;;;
2020-06-22;B3SAON20;BRB3SA370015;B3SAO;N20;FINANCIAL;157000;3500;;;;;;;;;
2020-06-22;B3SAOQ20;BRB3SA380014;B3SAO;Q20;FINANCIAL;6000;1000;;;;;;;;;
2020-06-22;BGIK21;BRBMEFBGI5P9;BGI;K21;AGRIBUSINESS;40;0;;;;;;;;;
2020-06-22;BGIM20;BRBMEFBGI5K0;BGI;M20;AGRIBUSINESS;1512;-48;;;;;;;;;
2020-06-22;BGIM20C020000;BRBMEFCBMBO3;BGI;MNI3;AGRIBUSINESS;5;0;;;;;;;;;
2020-06-22;BGIM20C020300;BRBMEFCBMBU0;BGI;MNI9;AGRIBUSINESS;8;0;;;;;;;;;
2020-06-22;BGIM20C020500;BRBMEFCBMBY2;BGI;MNIF;AGRIBUSINESS;7;0;;;;;;;;;
2020-06-22;BGIM20C021000;BRBMEFCBMC80;BGI;MNIR;AGRIBUSINESS;12;0;;;;;;;;;
2020-06-22;BGIM20C021300;BRBMEFCBMD48;BGI;MNJS;AGRIBUSINESS;8;0;;;;;;;;;
2020-06-22;BGIM20C021500;BRBMEFCBMCZ7;BGI;MNJM;AGRIBUSINESS;10;0;;;;;;;;;
2020-06-22;BGIM20P017000;BRBMEFVBMBL9;BGI;MNM0;AGRIBUSINESS;1;0;;;;;;;;;
2020-06-22;BGIM20P018500;BRBMEFVBMCL7;BGI;MNN5;AGRIBUSINESS;50;0;;;;;;;;;
