RptDt;TckrSymb;ISIN;Asst;XprtnCd;SgmtNm;OpnIntrst;VartnOpnIntrst;DstrbtnId;CvrdQty;TtlBlckdPos;UcvrdQty;TtlPos;BrrwrQty;LndrQty;CurQty;FwdPric
2020-07-03;AFSQ20;BRBMEFAFS0J3;AFS;Q20;FINANCIAL;94;0;;;;;;;;;
2020-07-03;AUDQ20;BRBMEFAUD3E6;AUD;Q20;FINANCIAL;4;0;;;;;;;;;
2020-07-03;AUSQ20;BRBMEFAUS0J4;AUS;Q20;FINANCIAL;27740;0;;;;;;;;;
2020-07-03;AUSU20;BRBMEFAUS0K2;AUS;U20;FINANCIAL;354;0;;;;;;;;;
2020-07-03;AUSV20;BRBMEFAUS0L0;AUS;V20;FINANCIAL;415;0;;;;;;;;;
2020-07-03;B3SAON20;BRB3SA370015;B3SAO;N20;FINANCIAL;201300;2000;;;;;;;;;
2020-07-03;B3SAOQ20;BRB3SA380014;B3SAO;Q20;FINANCIAL;12300;0;;;;;;;;;
2020-07-03;BGIK21;BRBMEFBGI5P9;BGI;K21;AGRIBUSINESS;60;0;;;;;;;;;
2020-07-03;BGIN20;BRBMEFBGI5L8;BGI;N20;AGRIBUSINESS;3997;-9;;;;;;;;;
2020-07-03;BGIN20C018500;BRBMEFCBNE38;BGI;NNIS;AGRIBUSINESS;85;0;;;;;;;;;
2020-07-03;BGIN20C018900;BRBMEFCBNEB2;BGI;NNJ1;AGRIBUSINESS;500;0;;;;;;;;;
2020-07-03;BGIN20C019000;BRBMEFCBNED8;BGI;NNJ3;AGRIBUSINESS;135;0;;;;;;;;;
2020-07-03;BGIN20C019200;BRBMEFCBNEH9;BGI;NNJ7;AGRIBUSINESS;255;0;;;;;;;;;
2020-07-03;BGIN20C019900;BRBMEFCBNEV0;BGI;NNJP;AGRIBUSINESS;25;0;;;;;;;;;
2020-07-03;BGIN20C020000;BRBMEFCBNDI9;BGI;NNI3;AGRIBUSINESS;732;0;;;;;;;;;
2020-07-03;BGIN20C020100;BRBMEFCBNDK5;BGI;NNI5;AGRIBUSINESS;50;0;;;;;;;;;
2020-07-03;BGIN20C020500;BRBMEFCBNDS8;BGI;NNIF;AGRIBUSINESS;1904;0;;;;;;;;;
2020-07-03;BGIN20C020800;BRBMEFCBNDY6;BGI;NNIM;AGRIBUSINESS;5;0;;;;;;;;;
2020-07-03;BGIN20C021000;BRBMEFCBNE20;BGI;NNIR;AGRIBUSINESS;814;0;;;;;;;;;
2020-07-03;BGIN20C021100;BRBMEFCBNEW8;BGI;NNJQ;AGRIBUSINESS;10;0;;;;;;;;;
2020-07-03;BGIN20C021200;BRBMEFCBNF78;BGI;NNK2;AGRIBUSINESS;60;0;;;;;;;;;
2020-07-03;BGIN20C021500;BRBMEFCBNEX6;BGI;NNJR;AGRIBUSINESS;245;0;;;;;;;;;
2020-07-03;BGIN20C021600;BRBMEFCBNEY4;BGI;NNJS;AGRIBUSINESS;10;0;;;;;;;;;
2020-07-03;BGIN20C021800;BRBMEFCBNF29;BGI;NNJX;AGRIBUSINESS;570;0;;;;;;;;;
2020-07-03;BGIN20C021900;BRBMEFCBNF45;BGI;NNJZ;AGRIBUSINESS;50;0;;;;;;;;;
