RptDt;TckrSymb;ISIN;Asst;XprtnCd;SgmtNm;OpnIntrst;VartnOpnIntrst;DstrbtnId;CvrdQty;TtlBlckdPos;UcvrdQty;TtlPos;BrrwrQty;LndrQty;CurQty;FwdPric
2020-07-24;AFSQ20;BRBMEFAFS0J3;AFS;Q20;FINANCIAL;2114;-40;;;;;;;;;
2020-07-24;AFSU20;BRBMEFAFS0K1;AFS;U20;FINANCIAL;131;0;;;;;;;;;
2020-07-24;AUDQ20;BRBMEFAUD3E6;AUD;Q20;FINANCIAL;24;0;;;;;;;;;
2020-07-24;AUDU20;BRBMEFAUD3F3;AUD;U20;FINANCIAL;24;24;;;;;;;;;
2020-07-24;AUSQ20;BRBMEFAUS0J4;AUS;Q20;FINANCIAL;27000;10;;;;;;;;;
2020-07-24;AUSU20;BRBMEFAUS0K2;AUS;U20;FINANCIAL;438;0;;;;;;;;;
2020-07-24;AUSV20;BRBMEFAUS0L0;AUS;V20;FINANCIAL;643;0;;;;;;;;;
2020-07-24;B3SAOQ20;BRB3SA380014;B3SAO;Q20;FINANCIAL;24500;200;;;;;;;;;
2020-07-24;B3SAOU20;BRB3SA390013;B3SAO;U20;FINANCIAL;10000;600;;;;;;;;;
2020-07-24;BGIK21;BRBMEFBGI5P9;BGI;K21;AGRIBUSINESS;72;0;;;;;;;;;
2020-07-24;BGIM21;BRBMEFBGI5Q7;BGI;M21;AGRIBUSINESS;29;0;;;;;;;;;
2020-07-24;BGIN20;BRBMEFBGI5L8;BGI;N20;AGRIBUSINESS;2547;4;;;;;;;;;
2020-07-24;BGIN20C018500;BRBMEFCBNE38;BGI;NNIS;AGRIBUSINESS;30;0;;;;;;;;;
2020-07-24;BGIN20C018900;BRBMEFCBNEB2;BGI;NNJ1;AGRIBUSINESS;500;0;;;;;;;;;
2020-07-24;BGIN20C019000;BRBMEFCBNED8;BGI;NNJ3;AGRIBUSINESS;115;0;;;;;;;;;
2020-07-24;BGIN20C019200;BRBMEFCBNEH9;BGI;NNJ7;AGRIBUSINESS;185;0;;;;;;;;;
2020-07-24;BGIN20C020000;BRBMEFCBNDI9;BGI;NNI3;AGRIBUSINESS;732;0;;;;;;;;;
2020-07-24;BGIN20C020100;BRBMEFCBNDK5;BGI;NNI5;AGRIBUSINESS;50;0;;;;;;;;;
2020-07-24;BGIN20C020500;BRBMEFCBNDS8;BGI;NNIF;AGRIBUSINESS;1854;0;;;;;;;;;
2020-07-24;BGIN20C020800;BRBMEFCBNDY6;BGI;NNIM;AGRIBUSINESS;5;0;;;;;;;;;
2020-07-24;BGIN20C021000;BRBMEFCBNE20;BGI;NNIR;AGRIBUSINESS;744;0;;;;;;;;;
2020-07-24;BGIN20C021100;BRBMEFCBNEW8;BGI;NNJQ;AGRIBUSINESS;10;0;;;;;;;;;
2020-07-24;BGIN20C021200;BRBMEFCBNF78;BGI;NNK2;AGRIBUSINESS;60;0;;;;;;;;;
2020-07-24;BGIN20C021500;BRBMEFCBNEX6;BGI;NNJR;AGRIBUSINESS;245;0;;;;;;;;;
2020-07-24;BGIN20C021600;BRBMEFCBNEY4;BGI;NNJS;AGRIBUSINESS;10;0;;;;;;;;;
2020-07-24;BGIN20C021800;BRBMEFCBNF29;BGI;NNJX;AGRIBUSINESS;560;0;;;;;;;;;
2020-07-24;BGIN20C021900;BRBMEFCBNF45;BGI;NNJZ;AGRIBUSINESS;50;0;;;;;;;;;
2020-07-24;BGIN20C022000;BRBMEFCBNF60;BGI;NNK1;AGRIBUSINESS;633;0;;;;;;;;;
2020-07-24;BGIN20C022100;BRBMEFCBNFA1;BGI;NNK5;AGRIBUSINESS;40;0;;;;;;;;;
2020-07-24;BGIN20C022200;BRBMEFCBNFC7;BGI;NNK7;AGRIBUSINESS;227;0;;;;;;;;;
2020-07-24;BGIN20C022300;BRBMEFCBNFE3;BGI;NNK9;AGRIBUSINESS;160;0;;;;;;;;;
