RptDt;TckrSymb;ISIN;Asst;XprtnCd;SgmtNm;OpnIntrst;VartnOpnIntrst;DstrbtnId;CvrdQty;TtlBlckdPos;UcvrdQty;TtlPos;BrrwrQty;LndrQty;CurQty;FwdPric
2020-06-25;AFSN20;BRBMEFAFS0I5;AFS;N20;FINANCIAL;2624;0;;;;;;;;;
2020-06-25;AUDN20;BRBMEFAUD3D8;AUD;N20;FINANCIAL;24;0;;;;;;;;;
2020-06-25;AUSN20;BRBMEFAUS0I6;AUS;N20;FINANCIAL;557;-56;;;;;;;;;
2020-06-25;AUSQ20;BRBMEFAUS0J4;AUS;Q20;FINANCIAL;26991;0;;;;;;;;;
2020-06-25;AUSU20;BRBMEFAUS0K2;AUS;U20;FINANCIAL;354;0;;;;;;;;;
2020-06-25;B3SAON20;BRB3SA370015;B3SAO;N20;FINANCIAL;160400;1100;;;;;;;;;
2020-06-25;B3SAOQ20;BRB3SA380014;B3SAO;Q20;FINANCIAL;7500;0;;;;;;;;;
2020-06-25;BGIK21;BRBMEFBGI5P9;BGI;K21;AGRIBUSINESS;45;0;;;;;;;;;
2020-06-25;BGIM20;BRBMEFBGI5K0;BGI;M20;AGRIBUSINESS;1406;-44;;;;;;;;;
2020-06-25;BGIM20C020000;BRBMEFCBMBO3;BGI;MNI3;AGRIBUSINESS;3;0;;;;;;;;;
2020-06-25;BGIM20C020300;BRBMEFCBMBU0;BGI;MNI9;AGRIBUSINESS;8;0;;;;;;;;;
2020-06-25;BGIM20C020500;BRBMEFCBMBY2;BGI;MNIF;AGRIBUSINESS;5;0;;;;;;;;;
2020-06-25;BGIM20C021000;BRBMEFCBMC80;BGI;MNIR;AGRIBUSINESS;12;0;;;;;;;;;
2020-06-25;BGIM20C021300;BRBMEFCBMD48;BGI;MNJS;AGRIBUSINESS;8;0;;;;;;;;;
2020-06-25;BGIM20C021500;BRBMEFCBMCZ7;BGI;MNJM;AGRIBUSINESS;10;0;;;;;;;;;
2020-06-25;BGIM20P017000;BRBMEFVBMBL9;BGI;MNM0;AGRIBUSINESS;1;0;;;;;;;;;
2020-06-25;BGIM20P018500;BRBMEFVBMCL7;BGI;MNN5;AGRIBUSINESS;50;0;;;;;;;;;
2020-06-25;BGIM20P019000;BRBMEFVBMC95;BGI;MNMS;AGRIBUSINESS;280;0;;;;;;;;;
2020-06-25;BGIM20P019500;BRBMEFVBMCB8;BGI;MNMV;AGRIBUSINESS;87;0;;;;;;;;;
