RptDt;TckrSymb;ISIN;Asst;XprtnCd;SgmtNm;OpnIntrst;VartnOpnIntrst;DstrbtnId;CvrdQty;TtlBlckdPos;UcvrdQty;TtlPos;BrrwrQty;LndrQty;CurQty;FwdPric
2020-07-30;AFSQ20;BRBMEFAFS0J3;AFS;Q20;FINANCIAL;1980;0;;;;;;;;;
2020-07-30;AFSU20;BRBMEFAFS0K1;AFS;U20;FINANCIAL;169;4;;;;;;;;;
2020-07-30;AFSV20;BRBMEFAFS0L9;AFS;V20;FINANCIAL;1900;0;;;;;;;;;
2020-07-30;AUDQ20;BRBMEFAUD3E6;AUD;Q20;FINANCIAL;24;0;;;;;;;;;
2020-07-30;AUDU20;BRBMEFAUD3F3;AUD;U20;FINANCIAL;24;0;;;;;;;;;
2020-07-30;AUSQ20;BRBMEFAUS0J4;AUS;Q20;FINANCIAL;25907;-539;;;;;;;;;
2020-07-30;AUSU20;BRBMEFAUS0K2;AUS;U20;FINANCIAL;2002;603;;;;;;;;;
2020-07-30;AUSV20;BRBMEFAUS0L0;AUS;V20;FINANCIAL;1916;18;;;;;;;;;
2020-07-30;B3SAOQ20;BRB3SA380014;B3SAO;Q20;FINANCIAL;49200;21400;;;;;;;;;
2020-07-30;B3SAOU20;BRB3SA390013;B3SAO;U20;FINANCIAL;29500;2400;;;;;;;;;
2020-07-30;BGIK21;BRBMEFBGI5P9;BGI;K21;AGRIBUSINESS;72;0;;;;;;;;;
2020-07-30;BGIM21;BRBMEFBGI5Q7;BGI;M21;AGRIBUSINESS;29;0;;;;;;;;;
2020-07-30;BGIN20;BRBMEFBGI5L8;BGI;N20;AGRIBUSINESS;2490;70;;;;;;;;;
2020-07-30;BGIN20C018900;BRBMEFCBNEB2;BGI;NNJ1;AGRIBUSINESS;500;0;;;;;;;;;
2020-07-30;BGIN20C019200;BRBMEFCBNEH9;BGI;NNJ7;AGRIBUSINESS;135;-50;;;;;;;;;
2020-07-30;BGIN20C020000;BRBMEFCBNDI9;BGI;NNI3;AGRIBUSINESS;682;-50;;;;;;;;;
2020-07-30;BGIN20C020500;BRBMEFCBNDS8;BGI;NNIF;AGRIBUSINESS;1754;-100;;;;;;;;;
2020-07-30;BGIN20C020800;BRBMEFCBNDY6;BGI;NNIM;AGRIBUSINESS;5;0;;;;;;;;;
2020-07-30;BGIN20C021000;BRBMEFCBNE20;BGI;NNIR;AGRIBUSINESS;674;-70;;;;;;;;;
2020-07-30;BGIN20C021200;BRBMEFCBNF78;BGI;NNK2;AGRIBUSINESS;50;0;;;;;;;;;
2020-07-30;BGIN20C021500;BRBMEFCBNEX6;BGI;NNJR;AGRIBUSINESS;185;-30;;;;;;;;;
2020-07-30;BGIN20C021600;BRBMEFCBNEY4;BGI;NNJS;AGRIBUSINESS;10;0;;;;;;;;;
2020-07-30;BGIN20C021800;BRBMEFCBNF29;BGI;NNJX;AGRIBUSINESS;560;0;;;;;;;;;
2020-07-30;BGIN20C021900;BRBMEFCBNF45;BGI;NNJZ;AGRIBUSINESS;50;0;;;;;;;;;
2020-07-30;BGIN20C022000;BRBMEFCBNF60;BGI;NNK1;AGRIBUSINESS;613;0;;;;;;;;;
2020-07-30;BGIN20C022100;BRBMEFCBNFA1;BGI;NNK5;AGRIBUSINESS;30;0;;;;;;;;;
2020-07-30;BGIN20C022200;BRBMEFCBNFC7;BGI;NNK7;AGRIBUSINESS;227;0;;;;;;;;;
2020-07-30;BGIN20C022300;BRBMEFCBNFE3;BGI;NNK9;AGRIBUSINESS;160;0;;;;;;;;;
2020-07-30;BGIN20C022500;BRBMEFCBNFI4;BGI;NNKF;AGRIBUSINESS;500;0;;;;;;;;;
2020-07-30;BGIN20C022700;BRBMEFCBNFM6;BGI;NNKK;AGRIBUSINESS;500;0;;;;;;;;;
2020-07-30;BGIN20C022800;BRBMEFCBNFO2;BGI;NNKM;AGRIBUSINESS;520;-50;;;;;;;;;
2020-07-30;BGIN20C023000;BRBMEFCBNFS3;BGI;NNKR;AGRIBUSINESS;207;0;;;;;;;;;
2020-07-30;BGIN20C023100;BRBMEFCBNFT1;BGI;NNKS;AGRIBUSINESS;10;0;;;;;;;;;
2020-07-30;BGIN20C023500;BRBMEFCBNG10;BGI;NNL1;AGRIBUSINESS;500;0;;;;;;;;;
2020-07-30;BGIN20P017000;BRBMEFVBNDF5;BGI;NNM0;AGRIBUSINESS;1;0;;;;;;;;;
2020-07-30;BGIN20P018000;BRBMEFVBNDH1;BGI;NNM2;AGRIBUSINESS;50;0;;;;;;;;;
2020-07-30;BGIN20P018500;BRBMEFVBNE35;BGI;NNMS;AGRIBUSINESS;550;0;;;;;;;;;
2020-07-30;BGIN20P018900;BRBMEFVBNEB2;BGI;NNN1;AGRIBUSINESS;33;0;;;;;;;;;
2020-07-30;BGIN20P019000;BRBMEFVBNED8;BGI;NNN3;AGRIBUSINESS;425;0;;;;;;;;;
2020-07-30;BGIN20P019100;BRBMEFVBNEF3;BGI;NNN5;AGRIBUSINESS;80;0;;;;;;;;;
2020-07-30;BGIN20P019200;BRBMEFVBNEH9;BGI;NNN7;AGRIBUSINESS;15;0;;;;;;;;;
2020-07-30;BGIN20P019300;BRBMEFVBNEJ5;BGI;NNN9;AGRIBUSINESS;5;0;;;;;;;;;
2020-07-30;BGIN20P019400;BRBMEFVBNEL1;BGI;NNNC;AGRIBUSINESS;2;0;;;;;;;;;
2020-07-30;BGIN20P019500;BRBMEFVBNEN7;BGI;NNNF;AGRIBUSINESS;408;0;;;;;;;;;
2020-07-30;BGIN20P019600;BRBMEFVBNEP2;BGI;NNNH;AGRIBUSINESS;50;0;;;;;;;;;
2020-07-30;BGIN20P019700;BRBMEFVBNER8;BGI;NNNK;AGRIBUSINESS;70;0;;;;;;;;;
2020-07-30;BGIN20P019800;BRBMEFVBNET4;BGI;NNNM;AGRIBUSINESS;79;0;;;;;;;;;
2020-07-30;BGIN20P019900;BRBMEFVBNEV0;BGI;NNNP;AGRIBUSINESS;1;0;;;;;;;;;
2020-07-30;BGIN20P020000;BRBMEFVBNDI9;BGI;NNM3;AGRIBUSINESS;109;0;;;;;;;;;
2020-07-30;BGIN20P020300;BRBMEFVBNDO7;BGI;NNM9;AGRIBUSINESS;9;0;;;;;;;;;
2020-07-30;BGIN20P020400;BRBMEFVBNDQ2;BGI;NNMC;AGRIBUSINESS;7;0;;;;;;;;;
2020-07-30;BGIN20P020500;BRBMEFVBNDS8;BGI;NNMF;AGRIBUSINESS;85;0;;;;;;;;;
2020-07-30;BGIN20P020600;BRBMEFVBNDU4;BGI;NNMH;AGRIBUSINESS;50;0;;;;;;;;;
2020-07-30;BGIN20P020700;BRBMEFVBNDW0;BGI;NNMK;AGRIBUSINESS;10;0;;;;;;;;;
2020-07-30;BGIN20P020900;BRBMEFVBNE01;BGI;NNMP;AGRIBUSINESS;40;0;;;;;;;;;
2020-07-30;BGIN20P021000;BRBMEFVBNE27;BGI;NNMR;AGRIBUSINESS;170;-20;;;;;;;;;
2020-07-30;BGIN20P021200;BRBMEFVBNF75;BGI;NNP2;AGRIBUSINESS;50;-85;;;;;;;;;
2020-07-30;BGIN20P021300;BRBMEFVBNF83;BGI;NNP3;AGRIBUSINESS;514;0;;;;;;;;;
2020-07-30;BGIN20P021400;BRBMEFVBNF91;BGI;NNP4;AGRIBUSINESS;50;0;;;;;;;;;
2020-07-30;BGIN20P021500;BRBMEFVBNEX6;BGI;NNNR;AGRIBUSINESS;41;0;;;;;;;;;
2020-07-30;BGIN20P022000;BRBMEFVBNF67;BGI;NNP1;AGRIBUSINESS;60;0;;;;;;;;;
2020-07-30;BGIQ20;BRBMEFBGI5J2;BGI;Q20;AGRIBUSINESS;3063;26;;;;;;;;;
2020-07-30;BGIQ20C020000;BRBMEFCBQDP7;BGI;QNJB;AGRIBUSINESS;2;0;;;;;;;;;
2020-07-30;BGIQ20C020500;BRBMEFCBQDZ6;BGI;QNJN;AGRIBUSINESS;5;0;;;;;;;;;
2020-07-30;BGIQ20C020800;BRBMEFCBQE50;BGI;QNJV;AGRIBUSINESS;14;0;;;;;;;;;
2020-07-30;BGIQ20C021000;BRBMEFCBQE92;BGI;QNJZ;AGRIBUSINESS;36;0;;;;;;;;;
2020-07-30;BGIQ20C021250;BRBMEFCBQEE9;BGI;QNK4;AGRIBUSINESS;20;0;;;;;;;;;
2020-07-30;BGIQ20C021500;BRBMEFCBQEJ8;BGI;QNK9;AGRIBUSINESS;1005;0;;;;;;;;;
2020-07-30;BGIQ20C021600;BRBMEFCBQEK6;BGI;QNKB;AGRIBUSINESS;100;0;;;;;;;;;
2020-07-30;BGIQ20C021700;BRBMEFCBQEM2;BGI;QNKD;AGRIBUSINESS;6;0;;;;;;;;;
2020-07-30;BGIQ20C021800;BRBMEFCBQEO8;BGI;QNKG;AGRIBUSINESS;54;0;;;;;;;;;
2020-07-30;BGIQ20C022000;BRBMEFCBQES9;BGI;QNKL;AGRIBUSINESS;551;0;;;;;;;;;
2020-07-30;BGIQ20C022400;BRBMEFCBQF00;BGI;QNKV;AGRIBUSINESS;25;0;;;;;;;;;
2020-07-30;BGIQ20C022600;BRBMEFCBQFP2;BGI;QNLN;AGRIBUSINESS;100;0;;;;;;;;;
2020-07-30;BGIQ20C022700;BRBMEFCBQFR8;BGI;QNLQ;AGRIBUSINESS;10;0;;;;;;;;;
2020-07-30;BGIQ20C023000;BRBMEFCBQFX6;BGI;QNLX;AGRIBUSINESS;1531;1;;;;;;;;;
2020-07-30;BGIQ20C023200;BRBMEFCBQG82;BGI;QNIM;AGRIBUSINESS;138;0;;;;;;;;;
2020-07-30;BGIQ20C023500;BRBMEFCBQGE4;BGI;QNJ0;AGRIBUSINESS;25;0;;;;;;;;;
2020-07-30;BGIQ20C024000;BRBMEFCBQGQ8;BGI;QNIJ;AGRIBUSINESS;1;1;;;;;;;;;
2020-07-30;BGIQ20P017800;BRBMEFVBQDG6;BGI;QNN1;AGRIBUSINESS;18;0;;;;;;;;;
2020-07-30;BGIQ20P018900;BRBMEFVBQFY4;BGI;QNQY;AGRIBUSINESS;40;0;;;;;;;;;
2020-07-30;BGIQ20P019000;BRBMEFVBQDQ5;BGI;QNNC;AGRIBUSINESS;88;0;;;;;;;;;
2020-07-30;BGIQ20P019250;BRBMEFVBQFF3;BGI;QNQB;AGRIBUSINESS;105;0;;;;;;;;;
2020-07-30;BGIQ20P019300;BRBMEFVBQFZ1;BGI;QNM1;AGRIBUSINESS;13;0;;;;;;;;;
