RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-07-02;A1AP34;102;9998;191,4;M
2020-07-02;A1AP34;102;9999;258,3134;M
2020-07-02;A1AP34;102;10000;133,3981;M
2020-07-02;A1BM34;100;9998;353,295;M
2020-07-02;A1BM34;100;9999;525,8725;M
2020-07-02;A1BM34;100;10000;217,9406;M
2020-07-02;A1DI34;102;9998;324,6928;M
2020-07-02;A1DI34;102;9999;425,1137;M
2020-07-02;A1DI34;102;10000;235,7269;M
2020-07-02;A1DM34;102;9998;211,8913;M
2020-07-02;A1DM34;102;9999;285,2565;M
2020-07-02;A1DM34;102;10000;155,5112;M
2020-07-02;A1EE34;102;9998;196,1173;M
2020-07-02;A1EE34;102;9999;247,5471;M
2020-07-02;A1EE34;102;10000;142,8989;M
2020-07-02;A1EN34;102;9998;264,7034;M
2020-07-02;A1EN34;102;9999;331,451;M
2020-07-02;A1EN34;102;10000;209,1792;M
2020-07-02;A1EP34;102;9998;221,0772;M
2020-07-02;A1EP34;102;9999;276,5764;M
2020-07-02;A1EP34;102;10000;173,5367;M
2020-07-02;A1ES34;102;9998;77,5578;M
2020-07-02;A1ES34;102;9999;107,7991;M
2020-07-02;A1ES34;102;10000;56,1704;M
2020-07-02;A1FL34;102;9998;188,8596;M
2020-07-02;A1FL34;102;9999;282,8059;M
2020-07-02;A1FL34;102;10000;112,8473;M
2020-07-02;A1GI34;102;9998;237,5743;M
2020-07-02;A1GI34;102;9999;308,1243;M
2020-07-02;A1GI34;102;10000;180,2143;M
2020-07-02;A1GN34;102;9998;274,2107;M
2020-07-02;A1GN34;102;9999;345,1983;M
2020-07-02;A1GN34;102;10000;208,7291;M
2020-07-02;A1IV34;102;9998;209,2132;M
2020-07-02;A1IV34;102;9999;299,4594;M
2020-07-02;A1IV34;102;10000;126,2978;M
2020-07-02;A1JG34;102;9998;260,6863;M
2020-07-02;A1JG34;102;9999;344,8149;M
2020-07-02;A1JG34;102;10000;178,4762;M
2020-07-02;A1KA34;100;9998;306;M
2020-07-02;A1KA34;100;9999;442,4515;M
2020-07-02;A1KA34;100;10000;200,8828;M
2020-07-02;A1LB34;102;9998;420,7831;M
2020-07-02;A1LB34;102;9999;564,5899;M
2020-07-02;A1LB34;102;10000;312,1537;M
2020-07-02;A1LG34;100;9998;374,8403;M
2020-07-02;A1LG34;100;9999;623,0145;M
2020-07-02;A1LG34;100;10000;216,7176;M
2020-07-02;A1LK34;101;9998;194,4;M
2020-07-02;A1LK34;101;9999;323,5438;M
2020-07-02;A1LK34;101;10000;132,2386;M
2020-07-02;A1LL34;102;9998;58,5165;M
2020-07-02;A1LL34;102;9999;82,3163;M
2020-07-02;A1LL34;102;10000;33,2654;M
2020-07-02;A1LX34;100;9998;302,1;M
2020-07-02;A1LX34;100;9999;420,9098;M
2020-07-02;A1LX34;100;10000;192,7398;M
2020-07-02;A1MB34;102;9998;268,051;M
2020-07-02;A1MB34;102;9999;339,2453;M
2020-07-02;A1MB34;102;10000;206,3992;M
2020-07-02;A1MD34;100;9998;282,6;M
2020-07-02;A1MD34;100;9999;441,5342;M
2020-07-02;A1MD34;100;10000;183,283;M
2020-07-02;A1ME34;102;9998;238,2438;M
2020-07-02;A1ME34;102;9999;307,1248;M
2020-07-02;A1ME34;102;10000;179,4642;M
2020-07-02;A1MP34;102;9998;194,7648;M
2020-07-02;A1MP34;102;9999;302,5554;M
2020-07-02;A1MP34;102;10000;128,7161;M
2020-07-02;A1MT34;102;9998;326,7282;M
2020-07-02;A1MT34;102;9999;418,6303;M
