RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-07-21;A1AP34;102;9998;191,82;M
2020-07-21;A1AP34;102;9999;258,8802;M
2020-07-21;A1AP34;102;10000;133,6908;M
2020-07-21;A1BM34;100;9998;387,6;M
2020-07-21;A1BM34;100;9999;576,9348;M
2020-07-21;A1BM34;100;10000;239,1026;M
2020-07-21;A1DI34;102;9998;296,6304;M
2020-07-21;A1DI34;102;9999;388,3722;M
2020-07-21;A1DI34;102;10000;215,3536;M
2020-07-21;A1DM34;102;9998;211,5608;M
2020-07-21;A1DM34;102;9999;284,8116;M
2020-07-21;A1DM34;102;10000;155,2687;M
2020-07-21;A1EE34;102;9998;201,9303;M
2020-07-21;A1EE34;102;9999;254,8845;M
2020-07-21;A1EE34;102;10000;147,1344;M
2020-07-21;A1EN34;102;9998;262,6647;M
2020-07-21;A1EN34;102;9999;328,8982;M
2020-07-21;A1EN34;102;10000;207,5681;M
2020-07-21;A1EP34;102;9998;226,7833;M
2020-07-21;A1EP34;102;9999;283,7149;M
2020-07-21;A1EP34;102;10000;178,0158;M
2020-07-21;A1ES34;102;9998;79,8401;M
2020-07-21;A1ES34;102;9999;110,9713;M
2020-07-21;A1ES34;102;10000;57,8233;M
2020-07-21;A1FL34;102;9998;189,0378;M
2020-07-21;A1FL34;102;9999;283,0727;M
2020-07-21;A1FL34;102;10000;112,9538;M
2020-07-21;A1GI34;102;9998;248,5555;M
2020-07-21;A1GI34;102;9999;322,3665;M
2020-07-21;A1GI34;102;10000;188,5442;M
2020-07-21;A1GN34;102;9998;284,3075;M
2020-07-21;A1GN34;102;9999;357,909;M
2020-07-21;A1GN34;102;10000;216,4148;M
2020-07-21;A1IV34;102;9998;186,0865;M
2020-07-21;A1IV34;102;9999;266,3567;M
2020-07-21;A1IV34;102;10000;112,3366;M
2020-07-21;A1JG34;102;9998;269,4216;M
2020-07-21;A1JG34;102;9999;356,3693;M
2020-07-21;A1JG34;102;10000;184,4568;M
2020-07-21;A1KA34;100;9998;295,67;M
2020-07-21;A1KA34;100;9999;427,5151;M
2020-07-21;A1KA34;100;10000;194,1014;M
2020-07-21;A1LB34;102;9998;451,3919;M
2020-07-21;A1LB34;102;9999;605,6595;M
2020-07-21;A1LB34;102;10000;334,8605;M
2020-07-21;A1LG34;100;9998;408,171;M
2020-07-21;A1LG34;100;9999;678,4128;M
2020-07-21;A1LG34;100;10000;235,9881;M
2020-07-21;A1LK34;101;9998;187,4327;M
2020-07-21;A1LK34;101;9999;311,9479;M
2020-07-21;A1LK34;101;10000;127,4992;M
2020-07-21;A1LL34;102;9998;54,7153;M
2020-07-21;A1LL34;102;9999;76,9691;M
2020-07-21;A1LL34;102;10000;31,1045;M
2020-07-21;A1LX34;100;9998;279,05;M
2020-07-21;A1LX34;100;9999;388,7947;M
2020-07-21;A1LX34;100;10000;178,0339;M
