RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-08-04;A1AP34;102;9998;201,33;M
2020-08-04;A1AP34;102;9999;271,7149;M
2020-08-04;A1AP34;102;10000;140,3189;M
2020-08-04;A1BM34;100;9998;401,51;M
2020-08-04;A1BM34;100;9999;597,6396;M
2020-08-04;A1BM34;100;10000;247,6834;M
2020-08-04;A1DI34;102;9998;309,12;M
2020-08-04;A1DI34;102;9999;404,7246;M
2020-08-04;A1DI34;102;10000;224,4211;M
2020-08-04;A1DM34;102;9998;225,85;M
2020-08-04;A1DM34;102;9999;304,0483;M
2020-08-04;A1DM34;102;10000;165,7558;M
2020-08-04;A1EE34;102;9998;216,61;M
2020-08-04;A1EE34;102;9999;273,4138;M
2020-08-04;A1EE34;102;10000;157,8307;M
2020-08-04;A1EN34;103;9998;283,41;M
2020-08-04;A1EN34;103;9999;354,8746;M
2020-08-04;A1EN34;103;10000;223,9619;M
2020-08-04;A1EP34;102;9998;225,41;M
2020-08-04;A1EP34;102;9999;281,9969;M
2020-08-04;A1EP34;102;10000;176,9378;M
2020-08-04;A1ES34;103;9998;81,6;M
2020-08-04;A1ES34;103;9999;113,4174;M
2020-08-04;A1ES34;103;10000;59,0979;M
2020-08-04;A1FL34;102;9998;185,56;M
2020-08-04;A1FL34;102;9999;277,8649;M
2020-08-04;A1FL34;102;10000;110,8758;M
2020-08-04;A1GI34;102;9998;256,9;M
2020-08-04;A1GI34;102;9999;333,189;M
2020-08-04;A1GI34;102;10000;194,874;M
2020-08-04;A1GN34;102;9998;262,32;M
2020-08-04;A1GN34;102;9999;330,2294;M
2020-08-04;A1GN34;102;10000;199,6779;M
2020-08-04;A1IV34;102;9998;193,18;M
2020-08-04;A1IV34;102;9999;276,5101;M
2020-08-04;A1IV34;102;10000;116,6189;M
2020-08-04;A1JG34;102;9998;278,62;M
2020-08-04;A1JG34;102;9999;368,5362;M
2020-08-04;A1JG34;102;10000;190,7543;M
2020-08-04;A1KA34;100;9998;295,5;M
2020-08-04;A1KA34;100;9999;427,2693;M
2020-08-04;A1KA34;100;10000;193,9898;M
2020-08-04;A1LB34;102;9998;455,08;M
2020-08-04;A1LB34;102;9999;610,6081;M
2020-08-04;A1LB34;102;10000;337,5965;M
2020-08-04;A1LG34;100;9998;381,14;M
2020-08-04;A1LG34;100;9999;633,4851;M
2020-08-04;A1LG34;100;10000;220,3599;M
2020-08-04;A1LK34;101;9998;181,7;M
2020-08-04;A1LK34;101;9999;302,4069;M
2020-08-04;A1LK34;101;10000;123,5996;M
2020-08-04;A1LL34;102;9998;58,01;M
2020-08-04;A1LL34;102;9999;81,6038;M
2020-08-04;A1LL34;102;10000;32,9775;M
2020-08-04;A1LX34;100;9998;277,48;M
2020-08-04;A1LX34;100;9999;386,6073;M
2020-08-04;A1LX34;100;10000;177,0322;M
2020-08-04;A1MB34;102;9998;277,38;M
2020-08-04;A1MB34;102;9999;351,0521;M
2020-08-04;A1MB34;102;10000;213,5826;M
2020-08-04;A1MD34;100;9998;449,9;M
2020-08-04;A1MD34;100;9999;702,9237;M
2020-08-04;A1MD34;100;10000;291,7871;M
2020-08-04;A1ME34;102;9998;249,63;M
2020-08-04;A1ME34;102;9999;321,803;M
2020-08-04;A1ME34;102;10000;188,0412;M
2020-08-04;A1MP34;102;9998;202,83;M
2020-08-04;A1MP34;102;9999;315,0842;M
2020-08-04;A1MP34;102;10000;134,0462;M
2020-08-04;A1MT34;102;9998;341,21;M
2020-08-04;A1MT34;102;9999;437,1855;M
2020-08-04;A1MT34;102;10000;249,2197;M
2020-08-04;A1NE34;100;9998;348,4;M
2020-08-04;A1NE34;100;9999;507,2704;M
2020-08-04;A1NE34;100;10000;220,133;M
2020-08-04;A1NS34;100;9998;408,08;M
2020-08-04;A1NS34;100;9999;538,8614;M
2020-08-04;A1NS34;100;10000;300,9345;M
2020-08-04;A1NT34;102;9998;285,77;M
2020-08-04;A1NT34;102;9999;385,3551;M
2020-08-04;A1NT34;102;10000;177,0402;M
2020-08-04;A1ON34;103;9998;263,28;M
2020-08-04;A1ON34;103;9999;344,7072;M
2020-08-04;A1ON34;103;10000;186,9709;M
2020-08-04;A1OS34;103;9998;252,88;M
2020-08-04;A1OS34;103;9999;331,3739;M
2020-08-04;A1OS34;103;10000;186,4838;M
2020-08-04;A1PA34;103;9998;84,3;M
2020-08-04;A1PA34;103;9999;111,5052;M
2020-08-04;A1PA34;103;10000;60,6825;M
2020-08-04;A1PD34;102;9998;370,4;M
2020-08-04;A1PD34;102;9999;478,7345;M
2020-08-04;A1PD34;102;10000;283,5782;M
2020-08-04;A1PH34;102;9998;286,42;M
2020-08-04;A1PH34;102;9999;372,1168;M
2020-08-04;A1PH34;102;10000;209,4532;M
2020-08-04;A1RE34;102;9998;232,51;M
2020-08-04;A1RE34;102;9999;313,535;M
2020-08-04;A1RE34;102;10000;152,8427;M
2020-08-04;A1SU34;101;9998;141,48;M
2020-08-04;A1SU34;101;9999;200,4488;M
2020-08-04;A1SU34;101;10000;91,5092;M
2020-08-04;A1TM34;102;9998;276,82;M
2020-08-04;A1TM34;102;9999;344,4526;M
2020-08-04;A1TM34;102;10000;201,7021;M
2020-08-04;A1TT34;102;9998;255,58;M
2020-08-04;A1TT34;102;9999;350,3695;M
2020-08-04;A1TT34;102;10000;161,2607;M
2020-08-04;A1UT34;100;9998;315,23;M
2020-08-04;A1UT34;100;9999;422,6099;M
2020-08-04;A1UT34;100;10000;217,206;M
2020-08-04;A1VB34;102;9998;200,95;M
2020-08-04;A1VB34;102;9999;280,6548;M
2020-08-04;A1VB34;102;10000;142,5298;M
2020-08-04;A1VY34;102;9998;301,32;M
2020-08-04;A1VY34;102;9999;376,6258;M
2020-08-04;A1VY34;102;10000;224,857;M
