RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-07-27;A1AP34;102;9998;190,25;M
2020-07-27;A1AP34;102;9999;256,7614;M
2020-07-27;A1AP34;102;10000;132,5966;M
2020-07-27;A1BM34;100;9998;389,19;M
2020-07-27;A1BM34;100;9999;579,3015;M
2020-07-27;A1BM34;100;10000;240,0835;M
2020-07-27;A1DI34;102;9998;297,98;M
2020-07-27;A1DI34;102;9999;390,1392;M
2020-07-27;A1DI34;102;10000;216,3334;M
2020-07-27;A1DM34;102;9998;217,05;M
2020-07-27;A1DM34;102;9999;292,2013;M
2020-07-27;A1DM34;102;10000;159,2973;M
2020-07-27;A1EE34;102;9998;204,02;M
2020-07-27;A1EE34;102;9999;257,5222;M
2020-07-27;A1EE34;102;10000;148,6571;M
2020-07-27;A1EN34;102;9998;271,95;M
2020-07-27;A1EN34;102;9999;340,5249;M
2020-07-27;A1EN34;102;10000;214,9057;M
2020-07-27;A1EP34;102;9998;212,87;M
2020-07-27;A1EP34;102;9999;266,3088;M
2020-07-27;A1EP34;102;10000;167,0944;M
2020-07-27;A1ES34;102;9998;78,41;M
2020-07-27;A1ES34;102;9999;108,9836;M
2020-07-27;A1ES34;102;10000;56,7876;M
2020-07-27;A1FL34;102;9998;187,37;M
2020-07-27;A1FL34;102;9999;280,5753;M
2020-07-27;A1FL34;102;10000;111,9573;M
2020-07-27;A1GI34;102;9998;251,31;M
2020-07-27;A1GI34;102;9999;325,939;M
2020-07-27;A1GI34;102;10000;190,6337;M
2020-07-27;A1GN34;102;9998;261,55;M
2020-07-27;A1GN34;102;9999;329,26;M
2020-07-27;A1GN34;102;10000;199,0918;M
2020-07-27;A1IV34;102;9998;183,3;M
2020-07-27;A1IV34;102;9999;262,3682;M
2020-07-27;A1IV34;102;10000;110,6545;M
2020-07-27;A1JG34;102;9998;265,84;M
2020-07-27;A1JG34;102;9999;351,6318;M
2020-07-27;A1JG34;102;10000;182,0046;M
2020-07-27;A1KA34;100;9998;295,52;M
2020-07-27;A1KA34;100;9999;427,2982;M
2020-07-27;A1KA34;100;10000;194,0029;M
2020-07-27;A1LB34;102;9998;441,71;M
2020-07-27;A1LB34;102;9999;592,6688;M
2020-07-27;A1LB34;102;10000;327,6781;M
2020-07-27;A1LG34;100;9998;398,15;M
2020-07-27;A1LG34;100;9999;661,7571;M
2020-07-27;A1LG34;100;10000;230,1944;M
2020-07-27;A1LK34;101;9998;175,92;M
2020-07-27;A1LK34;101;9999;292,7871;M
2020-07-27;A1LK34;101;10000;119,6678;M
2020-07-27;A1LL34;102;9998;56,5;M
2020-07-27;A1LL34;102;9999;79,4796;M
2020-07-27;A1LL34;102;10000;32,1191;M
2020-07-27;A1LX34;100;9998;277,95;M
2020-07-27;A1LX34;100;9999;387,2621;M
2020-07-27;A1LX34;100;10000;177,3321;M
2020-07-27;A1MB34;102;9998;268,26;M
2020-07-27;A1MB34;102;9999;339,5098;M
2020-07-27;A1MB34;102;10000;206,5602;M
2020-07-27;A1MD34;100;9998;357,49;M
2020-07-27;A1MD34;100;9999;558,5423;M
2020-07-27;A1MD34;100;10000;231,8537;M
2020-07-27;A1ME34;102;9998;240,78;M
2020-07-27;A1ME34;102;9999;310,3943;M
2020-07-27;A1ME34;102;10000;181,3747;M
2020-07-27;A1MP34;102;9998;201,78;M
2020-07-27;A1MP34;102;9999;313,4531;M
2020-07-27;A1MP34;102;10000;133,3523;M
2020-07-27;A1MT34;102;9998;324,87;M
2020-07-27;A1MT34;102;9999;416,2494;M
2020-07-27;A1MT34;102;10000;237,285;M
2020-07-27;A1NE34;100;9998;318,37;M
2020-07-27;A1NE34;100;9999;463,5467;M
2020-07-27;A1NE34;100;10000;201,1589;M
2020-07-27;A1NS34;100;9998;386,64;M
2020-07-27;A1NS34;100;9999;510,5503;M
2020-07-27;A1NS34;100;10000;285,1238;M
2020-07-27;A1NT34;102;9998;272,86;M
