RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-06-25;A1AP34;102;9998;190,51;M
2020-06-25;A1AP34;102;9999;257,1122;M
2020-06-25;A1AP34;102;10000;132,7778;M
2020-06-25;A1BM34;100;9998;323,0505;M
2020-06-25;A1BM34;100;9999;480,8542;M
2020-06-25;A1BM34;100;10000;199,2833;M
2020-06-25;A1DI34;102;9998;320,9793;M
2020-06-25;A1DI34;102;9999;420,2517;M
2020-06-25;A1DI34;102;10000;233,0309;M
2020-06-25;A1DM34;102;9998;213,5407;M
2020-06-25;A1DM34;102;9999;287,477;M
2020-06-25;A1DM34;102;10000;156,7217;M
2020-06-25;A1EE34;102;9998;183,9016;M
2020-06-25;A1EE34;102;9999;232,1279;M
2020-06-25;A1EE34;102;10000;133,998;M
2020-06-25;A1EN34;102;9998;249,995;M
2020-06-25;A1EN34;102;9999;313,0337;M
2020-06-25;A1EN34;102;10000;197,556;M
2020-06-25;A1EP34;102;9998;211,9639;M
2020-06-25;A1EP34;102;9999;265,1753;M
2020-06-25;A1EP34;102;10000;166,3831;M
2020-06-25;A1ES34;102;9998;74,1914;M
2020-06-25;A1ES34;102;9999;103,1201;M
2020-06-25;A1ES34;102;10000;53,7323;M
2020-06-25;A1FL34;102;9998;191,5185;M
2020-06-25;A1FL34;102;9999;286,7874;M
2020-06-25;A1FL34;102;10000;114,4361;M
2020-06-25;A1GI34;101;9998;233,1576;M
2020-06-25;A1GI34;101;9999;302,396;M
2020-06-25;A1GI34;101;10000;176,864;M
2020-06-25;A1GN34;102;9998;261,701;M
2020-06-25;A1GN34;102;9999;329,4501;M
2020-06-25;A1GN34;102;10000;199,2068;M
2020-06-25;A1IV34;102;9998;198,4138;M
2020-06-25;A1IV34;102;9999;284,0015;M
2020-06-25;A1IV34;102;10000;119,7784;M
2020-06-25;A1JG34;102;9998;260,044;M
2020-06-25;A1JG34;102;9999;343,9653;M
2020-06-25;A1JG34;102;10000;178,0365;M
2020-06-25;A1KA34;100;9998;272,05;M
2020-06-25;A1KA34;100;9999;393,3625;M
2020-06-25;A1KA34;100;10000;178,5953;M
2020-06-25;A1LB34;102;9998;395,2775;M
2020-06-25;A1LB34;102;9999;530,3675;M
2020-06-25;A1LB34;102;10000;293,2326;M
2020-06-25;A1LG34;100;9998;344,0037;M
2020-06-25;A1LG34;100;9999;571,7616;M
2020-06-25;A1LG34;100;10000;198,8891;M
2020-06-25;A1LK34;101;9998;189,6477;M
2020-06-25;A1LK34;101;9999;315,6344;M
2020-06-25;A1LK34;101;10000;129,0059;M
2020-06-25;A1LL34;102;9998;61,6836;M
2020-06-25;A1LL34;102;9999;86,7715;M
2020-06-25;A1LL34;102;10000;35,0658;M
2020-06-25;A1LX34;100;9998;303,74;M
2020-06-25;A1LX34;100;9999;423,1948;M
2020-06-25;A1LX34;100;10000;193,7861;M
2020-06-25;A1MB34;102;9998;269,0506;M
2020-06-25;A1MB34;102;9999;340,5104;M
2020-06-25;A1MB34;102;10000;207,1689;M
2020-06-25;A1MD34;100;9998;276,6;M
2020-06-25;A1MD34;100;9999;432,1598;M
2020-06-25;A1MD34;100;10000;179,3916;M
2020-06-25;A1ME34;102;9998;232,8904;M
2020-06-25;A1ME34;102;9999;300,2236;M
2020-06-25;A1ME34;102;10000;175,4316;M
2020-06-25;A1MP34;102;9998;202,6766;M
2020-06-25;A1MP34;102;9999;314,8459;M
2020-06-25;A1MP34;102;10000;133,9449;M
2020-06-25;A1MT34;102;9998;320,6051;M
2020-06-25;A1MT34;102;9999;410,7849;M
2020-06-25;A1MT34;102;10000;234,1699;M
2020-06-25;A1NE34;100;9998;275,11;M
2020-06-25;A1NE34;100;9999;400,5601;M
2020-06-25;A1NE34;100;10000;173,8255;M
2020-06-25;A1NS34;100;9998;383,772;M
2020-06-25;A1NS34;100;9999;506,7632;M
2020-06-25;A1NS34;100;10000;283,0088;M
2020-06-25;A1NT34;102;9998;279,0194;M
2020-06-25;A1NT34;102;9999;376,252;M
2020-06-25;A1NT34;102;10000;172,858;M
2020-06-25;A1ON34;102;9998;259,897;M
2020-06-25;A1ON34;102;9999;340,2779;M
2020-06-25;A1ON34;102;10000;184,5684;M
2020-06-25;A1OS34;102;9998;239,1442;M
2020-06-25;A1OS34;102;9999;313,3745;M
2020-06-25;A1OS34;102;10000;176,3544;M
2020-06-25;A1PA34;102;9998;73,0154;M
2020-06-25;A1PA34;102;9999;96,5789;M
2020-06-25;A1PA34;102;10000;52,5594;M
2020-06-25;A1PD34;101;9998;317,104;M
2020-06-25;A1PD34;101;9999;409,8505;M
2020-06-25;A1PD34;101;10000;242,7748;M
2020-06-25;A1PH34;102;9998;254,4315;M
2020-06-25;A1PH34;102;9999;330,5574;M
2020-06-25;A1PH34;102;10000;186,0606;M
2020-06-25;A1RE34;101;9998;222,6276;M
2020-06-25;A1RE34;101;9999;300,2088;M
2020-06-25;A1RE34;101;10000;146,3464;M
2020-06-25;A1SU34;101;9998;134,0309;M
2020-06-25;A1SU34;101;9999;189,8949;M
2020-06-25;A1SU34;101;10000;86,6911;M
2020-06-25;A1TM34;102;9998;259,3758;M
2020-06-25;A1TM34;102;9999;322,7464;M
2020-06-25;A1TM34;102;10000;188,9915;M
2020-06-25;A1TT34;102;9998;256,1153;M
2020-06-25;A1TT34;102;9999;351,1033;M
2020-06-25;A1TT34;102;10000;161,5985;M
2020-06-25;A1UT34;100;9998;313,3223;M
2020-06-25;A1UT34;100;9999;420,0524;M
2020-06-25;A1UT34;100;10000;215,8915;M
2020-06-25;A1VB34;101;9998;204,9617;M
2020-06-25;A1VB34;101;9999;286,2577;M
2020-06-25;A1VB34;101;10000;145,3752;M
2020-06-25;A1VY34;102;9998;297,6475;M
2020-06-25;A1VY34;102;9999;372,0355;M
2020-06-25;A1VY34;102;10000;222,1164;M
2020-06-25;A1WK34;102;9998;163,3226;M
2020-06-25;A1WK34;102;9999;207,2498;M
2020-06-25;A1WK34;102;10000;129,2077;M
2020-06-25;AALL34;115;9998;67,6;M
2020-06-25;AALL34;115;9999;87,0688;M
2020-06-25;AALL34;115;10000;49,9699;M
2020-06-25;AALR3;102;9998;10,64;M
2020-06-25;AALR3;102;9999;14,896;M
2020-06-25;AALR3;102;10000;6,384;M
2020-06-25;AAPL34;133;9998;195,0143;M
2020-06-25;AAPL34;133;9999;262,0992;M
2020-06-25;AAPL34;133;10000;137,29;M
2020-06-25;ABBV34;117;9998;518,4309;M
2020-06-25;ABBV34;117;9999;656,1261;M
2020-06-25;ABBV34;117;10000;392,3485;M
2020-06-25;ABCB4;133;9998;14,37;M
2020-06-25;ABCB4;133;9999;20,118;M
2020-06-25;ABCB4;133;10000;8,622;M
2020-06-25;ABCP11;293;9998;88,97;M
2020-06-25;ABCP11;293;9999;88,97;M
2020-06-25;ABCP11;293;10000;88,97;M
2020-06-25;ABEV3;122;9998;14,18;M
2020-06-25;ABEV3;122;9999;16,1652;M
2020-06-25;ABEV3;122;10000;11,5567;M
2020-06-25;ABEV3AJ;0;9998;14,18;M
2020-06-25;ABEV3AJ;0;9999;16,1652;M
2020-06-25;ABEV3AJ;0;10000;11,5567;M
2020-06-25;ABTT34;134;9998;118,8;M
2020-06-25;ABTT34;134;9999;153,0144;M
2020-06-25;ABTT34;134;10000;88,8623;M
2020-06-25;ABUD34;102;9998;266,23;M
2020-06-25;ABUD34;102;9999;347,4961;M
2020-06-25;ABUD34;102;10000;174,4935;M
2020-06-25;ACC_IGPM;0;9998;1,0107;M
2020-06-25;ACC_IGPM;0;9999;1,0107;M
2020-06-25;ACC_IGPM;0;10000;1,0107;M
2020-06-25;ACC_IGPM_GAR;0;9998;1,0107;M
2020-06-25;ACC_IGPM_GAR;0;9999;1,0107;M
2020-06-25;ACC_IGPM_GAR;0;10000;1,0107;M
2020-06-25;ACC_IPCA;0;9998;1,0008;M
2020-06-25;ACC_IPCA;0;9999;1,0008;M
2020-06-25;ACC_IPCA;0;10000;1,0008;M
2020-06-25;ACC_IPCA_GAR;0;9998;1,0008;M
2020-06-25;ACC_IPCA_GAR;0;9999;1,0008;M
2020-06-25;ACC_IPCA_GAR;0;10000;1,0008;M
2020-06-25;ACNB34;111;9998;1161,6189;M
2020-06-25;ACNB34;111;9999;1561,2158;M
2020-06-25;ACNB34;111;10000;817,7797;M
2020-06-25;ADBE34;100;9998;467,06;M
2020-06-25;ADBE34;100;9999;638,1907;M
2020-06-25;ADBE34;100;10000;320,5899;M
2020-06-25;ADHM3;102;9998;2,5;M
2020-06-25;ADHM3;102;9999;4,5;M
2020-06-25;ADHM3;102;10000;0,4999;M
2020-06-25;ADPR34;104;9998;394,0749;M
2020-06-25;ADPR34;104;9999;498,7411;M
2020-06-25;ADPR34;104;10000;301,7037;M
2020-06-25;AFCR11;101;9998;98;M
2020-06-25;AFCR11;101;9999;98;M
2020-06-25;AFCR11;101;10000;98;M
2020-06-25;AFLT3;114;9998;11,41;M
2020-06-25;AFLT3;114;9999;20,538;M
2020-06-25;AFLT3;114;10000;2,2819;M
2020-06-25;AGRO3;109;9998;20;M
2020-06-25;AGRO3;109;9999;35;M
