RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-07-30;A1AP34;102;9998;197,54;M
2020-07-30;A1AP34;102;9999;266,5999;M
2020-07-30;A1AP34;102;10000;137,6774;M
2020-07-30;A1BM34;100;9998;386,86;M
2020-07-30;A1BM34;100;9999;575,8333;M
2020-07-30;A1BM34;100;10000;238,6461;M
2020-07-30;A1DI34;102;9998;300,05;M
2020-07-30;A1DI34;102;9999;392,8494;M
2020-07-30;A1DI34;102;10000;217,8363;M
2020-07-30;A1DM34;102;9998;222;M
2020-07-30;A1DM34;102;9999;298,8652;M
2020-07-30;A1DM34;102;10000;162,9302;M
2020-07-30;A1EE34;102;9998;204,8;M
2020-07-30;A1EE34;102;9999;258,5067;M
2020-07-30;A1EE34;102;10000;149,2254;M
2020-07-30;A1EN34;102;9998;278,63;M
2020-07-30;A1EN34;102;9999;348,8893;M
2020-07-30;A1EN34;102;10000;220,1845;M
2020-07-30;A1EN34;103;9998;277,27;M
2020-07-30;A1EN34;103;9999;347,1864;M
2020-07-30;A1EN34;103;10000;219,1098;M
2020-07-30;A1EP34;102;9998;221,69;M
2020-07-30;A1EP34;102;9999;277,343;M
2020-07-30;A1EP34;102;10000;174,0177;M
2020-07-30;A1ES34;102;9998;79,72;M
2020-07-30;A1ES34;102;9999;110,8044;M
2020-07-30;A1ES34;102;10000;57,7364;M
2020-07-30;A1ES34;103;9998;69,5755;M
2020-07-30;A1ES34;103;9999;96,7043;M
2020-07-30;A1ES34;103;10000;50,3893;M
2020-07-30;A1FL34;102;9998;181,34;M
2020-07-30;A1FL34;102;9999;271,5457;M
2020-07-30;A1FL34;102;10000;108,3542;M
2020-07-30;A1GI34;102;9998;248,19;M
2020-07-30;A1GI34;102;9999;321,8925;M
2020-07-30;A1GI34;102;10000;188,267;M
2020-07-30;A1GN34;102;9998;252,01;M
2020-07-30;A1GN34;102;9999;317,2503;M
2020-07-30;A1GN34;102;10000;191,83;M
2020-07-30;A1IV34;102;9998;197,9;M
2020-07-30;A1IV34;102;9999;283,2661;M
2020-07-30;A1IV34;102;10000;119,4682;M
2020-07-30;A1JG34;102;9998;270,53;M
2020-07-30;A1JG34;102;9999;357,8354;M
2020-07-30;A1JG34;102;10000;185,2156;M
2020-07-30;A1KA34;100;9998;285,89;M
2020-07-30;A1KA34;100;9999;413,374;M
2020-07-30;A1KA34;100;10000;187,681;M
2020-07-30;A1LB34;102;9998;431,93;M
2020-07-30;A1LB34;102;9999;579,5463;M
2020-07-30;A1LB34;102;10000;320,4229;M
2020-07-30;A1LG34;100;9998;382,41;M
2020-07-30;A1LG34;100;9999;635,596;M
2020-07-30;A1LG34;100;10000;221,0941;M
2020-07-30;A1LK34;101;9998;180,56;M
2020-07-30;A1LK34;101;9999;300,5096;M
2020-07-30;A1LK34;101;10000;122,8241;M
2020-07-30;A1LL34;102;9998;57,46;M
2020-07-30;A1LL34;102;9999;80,8301;M
2020-07-30;A1LL34;102;10000;32,6648;M
2020-07-30;A1LX34;100;9998;272,78;M
2020-07-30;A1LX34;100;9999;380,0589;M
2020-07-30;A1LX34;100;10000;174,0336;M
2020-07-30;A1MB34;102;9998;263,85;M
2020-07-30;A1MB34;102;9999;333,9285;M
2020-07-30;A1MB34;102;10000;203,1645;M
2020-07-30;A1MD34;100;9998;405,59;M
2020-07-30;A1MD34;100;9999;633,6938;M
2020-07-30;A1MD34;100;10000;263,0494;M
2020-07-30;A1ME34;102;9998;242,38;M
2020-07-30;A1ME34;102;9999;312,4569;M
2020-07-30;A1ME34;102;10000;182,58;M
2020-07-30;A1MP34;102;9998;195,93;M
2020-07-30;A1MP34;102;9999;304,3654;M
2020-07-30;A1MP34;102;10000;129,4862;M
2020-07-30;A1MT34;102;9998;331,53;M
2020-07-30;A1MT34;102;9999;424,7827;M
2020-07-30;A1MT34;102;10000;242,1495;M
2020-07-30;A1NE34;100;9998;322,53;M
2020-07-30;A1NE34;100;9999;469,6036;M
