RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-06-29;A1AP34;102;9998;194,0044;M
2020-06-29;A1AP34;102;9999;261,8283;M
2020-06-29;A1AP34;102;10000;135,2133;M
2020-06-29;A1BM34;100;9998;326,471;M
2020-06-29;A1BM34;100;9999;485,9455;M
2020-06-29;A1BM34;100;10000;201,3934;M
2020-06-29;A1DI34;102;9998;323,4539;M
2020-06-29;A1DI34;102;9999;423,4917;M
2020-06-29;A1DI34;102;10000;234,8275;M
2020-06-29;A1DM34;102;9998;215,5997;M
2020-06-29;A1DM34;102;9999;290,2489;M
2020-06-29;A1DM34;102;10000;158,2329;M
2020-06-29;A1EE34;102;9998;189,5331;M
2020-06-29;A1EE34;102;9999;239,2362;M
2020-06-29;A1EE34;102;10000;138,1013;M
2020-06-29;A1EN34;102;9998;257,6759;M
2020-06-29;A1EN34;102;9999;322,6514;M
2020-06-29;A1EN34;102;10000;203,6258;M
2020-06-29;A1EP34;102;9998;216,2792;M
2020-06-29;A1EP34;102;9999;270,5739;M
2020-06-29;A1EP34;102;10000;169,7705;M
2020-06-29;A1ES34;102;9998;77,9551;M
2020-06-29;A1ES34;102;9999;108,3513;M
2020-06-29;A1ES34;102;10000;56,4582;M
2020-06-29;A1FL34;102;9998;192,6046;M
2020-06-29;A1FL34;102;9999;288,4138;M
2020-06-29;A1FL34;102;10000;115,0851;M
2020-06-29;A1GI34;101;9998;214,4;M
2020-06-29;A1GI34;101;9999;278,0682;M
2020-06-29;A1GI34;101;10000;162,6352;M
2020-06-29;A1GI34;102;9998;214,0603;M
2020-06-29;A1GI34;102;9999;277,6276;M
2020-06-29;A1GI34;102;10000;162,3775;M
2020-06-29;A1GN34;102;9998;271,2664;M
2020-06-29;A1GN34;102;9999;341,4918;M
2020-06-29;A1GN34;102;10000;206,4879;M
2020-06-29;A1IV34;102;9998;202,0636;M
2020-06-29;A1IV34;102;9999;289,2257;M
2020-06-29;A1IV34;102;10000;121,9817;M
2020-06-29;A1JG34;102;9998;260,1494;M
2020-06-29;A1JG34;102;9999;344,1048;M
2020-06-29;A1JG34;102;10000;178,1086;M
2020-06-29;A1KA34;100;9998;284,3;M
2020-06-29;A1KA34;100;9999;411,075;M
2020-06-29;A1KA34;100;10000;186,6372;M
2020-06-29;A1LB34;102;9998;414,9451;M
2020-06-29;A1LB34;102;9999;556,7567;M
2020-06-29;A1LB34;102;10000;307,8228;M
2020-06-29;A1LG34;100;9998;362,1596;M
2020-06-29;A1LG34;100;9999;601,9382;M
2020-06-29;A1LG34;100;10000;209,3861;M
2020-06-29;A1LK34;101;9998;200,6501;M
2020-06-29;A1LK34;101;9999;333,9459;M
2020-06-29;A1LK34;101;10000;136,4902;M
2020-06-29;A1LL34;102;9998;62,1222;M
2020-06-29;A1LL34;102;9999;87,3885;M
2020-06-29;A1LL34;102;10000;35,3152;M
2020-06-29;A1LX34;100;9998;304,74;M
2020-06-29;A1LX34;100;9999;424,5881;M
2020-06-29;A1LX34;100;10000;194,4241;M
2020-06-29;A1MB34;102;9998;269,0647;M
2020-06-29;A1MB34;102;9999;340,5282;M
2020-06-29;A1MB34;102;10000;207,1798;M
2020-06-29;A1MD34;100;9998;273;M
2020-06-29;A1MD34;100;9999;426,5352;M
2020-06-29;A1MD34;100;10000;177,0568;M
2020-06-29;A1ME34;102;9998;239,4918;M
2020-06-29;A1ME34;102;9999;308,7336;M
2020-06-29;A1ME34;102;10000;180,4043;M
2020-06-29;A1MP34;102;9998;201,5199;M
2020-06-29;A1MP34;102;9999;313,049;M
2020-06-29;A1MP34;102;10000;133,1804;M
2020-06-29;A1MT34;102;9998;321,062;M
2020-06-29;A1MT34;102;9999;411,3703;M
2020-06-29;A1MT34;102;10000;234,5036;M
2020-06-29;A1NE34;100;9998;281,201;M
2020-06-29;A1NE34;100;9999;409,4286;M
2020-06-29;A1NE34;100;10000;177,674;M
2020-06-29;A1NS34;100;9998;383,4288;M
2020-06-29;A1NS34;100;9999;506,31;M
2020-06-29;A1NS34;100;10000;282,7557;M
2020-06-29;A1NT34;102;9998;281,8887;M
2020-06-29;A1NT34;102;9999;380,1212;M
2020-06-29;A1NT34;102;10000;174,6356;M
2020-06-29;A1ON34;102;9998;255,7188;M
2020-06-29;A1ON34;102;9999;334,8075;M
2020-06-29;A1ON34;102;10000;181,6012;M
2020-06-29;A1OS34;102;9998;252,4571;M
2020-06-29;A1OS34;102;9999;330,8197;M
2020-06-29;A1OS34;102;10000;186,1719;M
2020-06-29;A1PA34;102;9998;72,4645;M
2020-06-29;A1PA34;102;9999;95,8502;M
2020-06-29;A1PA34;102;10000;52,1628;M
2020-06-29;A1PD34;101;9998;324,2829;M
2020-06-29;A1PD34;101;9999;419,1291;M
2020-06-29;A1PD34;101;10000;248,2709;M
2020-06-29;A1PD34;102;9998;342,2668;M
2020-06-29;A1PD34;102;9999;442,3729;M
2020-06-29;A1PD34;102;10000;262,0394;M
2020-06-29;A1PH34;102;9998;258,8447;M
2020-06-29;A1PH34;102;9999;336,291;M
2020-06-29;A1PH34;102;10000;189,2879;M
2020-06-29;A1RE34;101;9998;200;M
2020-06-29;A1RE34;101;9999;269,6959;M
2020-06-29;A1RE34;101;10000;131,4719;M
2020-06-29;A1RE34;102;9998;199,0583;M
2020-06-29;A1RE34;102;9999;268,4261;M
2020-06-29;A1RE34;102;10000;130,8529;M
2020-06-29;A1SU34;101;9998;136,7204;M
2020-06-29;A1SU34;101;9999;193,7054;M
2020-06-29;A1SU34;101;10000;88,4307;M
2020-06-29;A1TM34;102;9998;267,4067;M
2020-06-29;A1TM34;102;9999;332,7395;M
2020-06-29;A1TM34;102;10000;194,8432;M
2020-06-29;A1TT34;102;9998;259,4155;M
2020-06-29;A1TT34;102;9999;355,6275;M
2020-06-29;A1TT34;102;10000;163,6808;M
2020-06-29;A1UT34;100;9998;315,5306;M
2020-06-29;A1UT34;100;9999;423,0129;M
2020-06-29;A1UT34;100;10000;217,4132;M
2020-06-29;A1VB34;101;9998;205,5;M
2020-06-29;A1VB34;101;9999;287,0095;M
2020-06-29;A1VB34;101;10000;145,757;M
2020-06-29;A1VB34;102;9998;203,9458;M
2020-06-29;A1VB34;102;9999;284,8388;M
2020-06-29;A1VB34;102;10000;144,6546;M
2020-06-29;A1VY34;102;9998;304,4544;M
2020-06-29;A1VY34;102;9999;380,5436;M
2020-06-29;A1VY34;102;10000;227,196;M
2020-06-29;A1WK34;102;9998;170,3841;M
2020-06-29;A1WK34;102;9999;216,2106;M
2020-06-29;A1WK34;102;10000;134,7942;M
2020-06-29;AALL34;115;9998;72,4102;M
2020-06-29;AALL34;115;9999;93,2643;M
2020-06-29;AALL34;115;10000;53,5256;M
2020-06-29;AALR3;102;9998;10,18;M
2020-06-29;AALR3;102;9999;14,252;M
2020-06-29;AALR3;102;10000;6,108;M
2020-06-29;AAPL34;133;9998;196,6708;M
2020-06-29;AAPL34;133;9999;264,3255;M
2020-06-29;AAPL34;133;10000;138,4562;M
2020-06-29;ABBV34;117;9998;525,0826;M
2020-06-29;ABBV34;117;9999;664,5445;M
2020-06-29;ABBV34;117;10000;397,3825;M
2020-06-29;ABCB4;133;9998;14,1;M
2020-06-29;ABCB4;133;9999;19,7399;M
2020-06-29;ABCB4;133;10000;8,4599;M
2020-06-29;ABCP11;293;9998;88,08;M
2020-06-29;ABCP11;293;9999;132,12;M
2020-06-29;ABCP11;293;10000;44,04;M
2020-06-29;ABEV3;122;9998;14,26;M
2020-06-29;ABEV3;122;9999;16,2564;M
2020-06-29;ABEV3;122;10000;11,6218;M
2020-06-29;ABEV3AJ;0;9998;14,26;M
2020-06-29;ABEV3AJ;0;9999;16,2564;M
2020-06-29;ABEV3AJ;0;10000;11,6218;M
2020-06-29;ABTT34;134;9998;120,9826;M
2020-06-29;ABTT34;134;9999;155,8255;M
2020-06-29;ABTT34;134;10000;90,4949;M
2020-06-29;ABUD34;102;9998;268,0047;M
2020-06-29;ABUD34;102;9999;349,8125;M
2020-06-29;ABUD34;102;10000;175,6567;M
2020-06-29;ACC_IGPM;0;9998;1,0141;M
2020-06-29;ACC_IGPM;0;9999;1,0141;M
2020-06-29;ACC_IGPM;0;10000;1,0141;M
2020-06-29;ACC_IGPM_GAR;0;9998;1,0141;M
2020-06-29;ACC_IGPM_GAR;0;9999;1,0141;M
2020-06-29;ACC_IGPM_GAR;0;10000;1,0141;M
2020-06-29;ACC_IPCA;0;9998;1,0012;M
2020-06-29;ACC_IPCA;0;9999;1,0012;M
2020-06-29;ACC_IPCA;0;10000;1,0012;M
2020-06-29;ACC_IPCA_GAR;0;9998;1,0012;M
2020-06-29;ACC_IPCA_GAR;0;9999;1,0012;M
2020-06-29;ACC_IPCA_GAR;0;10000;1,0012;M
2020-06-29;ACNB34;111;9998;1156,3885;M
2020-06-29;ACNB34;111;9999;1554,1861;M
2020-06-29;ACNB34;111;10000;814,0975;M
2020-06-29;ADBE34;100;9998;461,2072;M
2020-06-29;ADBE34;100;9999;630,1935;M
2020-06-29;ADBE34;100;10000;316,5726;M
2020-06-29;ADHM3;102;9998;2,56;M
2020-06-29;ADHM3;102;9999;4,608;M
2020-06-29;ADHM3;102;10000;0,5119;M
2020-06-29;ADPR34;104;9998;397,8755;M
2020-06-29;ADPR34;104;9999;503,5512;M
2020-06-29;ADPR34;104;10000;304,6134;M
2020-06-29;AFCR11;101;9998;99,98;M
2020-06-29;AFCR11;101;9999;299,94;M
2020-06-29;AFCR11;101;10000;0;M
2020-06-29;AFLT3;114;9998;11,5;M
2020-06-29;AFLT3;114;9999;20,7;M
2020-06-29;AFLT3;114;10000;2,2999;M
2020-06-29;AGRO3;109;9998;20,85;M
2020-06-29;AGRO3;109;9999;36,4875;M
2020-06-29;AGRO3;109;10000;5,2125;M
2020-06-29;AHEB3;106;9998;25,59;M
2020-06-29;AHEB3;106;9999;76,77;M
2020-06-29;AHEB3;106;10000;0;M
2020-06-29;AHEB5;106;9998;25;M
2020-06-29;AHEB5;106;9999;75;M
2020-06-29;AHEB5;106;10000;0;M
2020-06-29;AHEB6;106;9998;30,99;M
2020-06-29;AHEB6;106;9999;92,97;M
2020-06-29;AHEB6;106;10000;0;M
2020-06-29;AIGB34;115;9998;166,7826;M
