RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-07-16;A1AP34;102;9998;195,44;M
2020-07-16;A1AP34;102;9999;263,7658;M
2020-07-16;A1AP34;102;10000;136,2138;M
2020-07-16;A1BM34;100;9998;364,5;M
2020-07-16;A1BM34;100;9999;542,5509;M
2020-07-16;A1BM34;100;10000;224,8527;M
2020-07-16;A1DI34;102;9998;308,1009;M
2020-07-16;A1DI34;102;9999;403,3903;M
2020-07-16;A1DI34;102;10000;223,6812;M
2020-07-16;A1DM34;102;9998;217,6205;M
2020-07-16;A1DM34;102;9999;292,9694;M
2020-07-16;A1DM34;102;10000;159,716;M
2020-07-16;A1EE34;102;9998;203,9926;M
2020-07-16;A1EE34;102;9999;257,4876;M
2020-07-16;A1EE34;102;10000;148,6371;M
2020-07-16;A1EN34;102;9998;264,2155;M
2020-07-16;A1EN34;102;9999;330,84;M
2020-07-16;A1EN34;102;10000;208,7936;M
2020-07-16;A1EP34;102;9998;226,0416;M
2020-07-16;A1EP34;102;9999;282,787;M
2020-07-16;A1EP34;102;10000;177,4336;M
2020-07-16;A1ES34;102;9998;79,0574;M
2020-07-16;A1ES34;102;9999;109,8834;M
2020-07-16;A1ES34;102;10000;57,2565;M
2020-07-16;A1FL34;102;9998;193,2338;M
2020-07-16;A1FL34;102;9999;289,356;M
2020-07-16;A1FL34;102;10000;115,461;M
2020-07-16;A1GI34;102;9998;248,4;M
2020-07-16;A1GI34;102;9999;322,1648;M
2020-07-16;A1GI34;102;10000;188,4263;M
2020-07-16;A1GN34;102;9998;285,3347;M
2020-07-16;A1GN34;102;9999;359,2021;M
2020-07-16;A1GN34;102;10000;217,1967;M
2020-07-16;A1IV34;102;9998;199,9813;M
2020-07-16;A1IV34;102;9999;286,2452;M
2020-07-16;A1IV34;102;10000;120,7247;M
2020-07-16;A1JG34;102;9998;272,2647;M
2020-07-16;A1JG34;102;9999;360,1299;M
2020-07-16;A1JG34;102;10000;186,4033;M
2020-07-16;A1KA34;100;9998;298,58;M
2020-07-16;A1KA34;100;9999;431,7227;M
2020-07-16;A1KA34;100;10000;196,0117;M
2020-07-16;A1LB34;102;9998;462;M
2020-07-16;A1LB34;102;9999;619,8931;M
2020-07-16;A1LB34;102;10000;342,73;M
2020-07-16;A1LG34;100;9998;410,4293;M
2020-07-16;A1LG34;100;9999;682,1663;M
2020-07-16;A1LG34;100;10000;237,2938;M
2020-07-16;A1LK34;101;9998;198,0686;M
2020-07-16;A1LK34;101;9999;329,6495;M
2020-07-16;A1LK34;101;10000;134,7341;M
2020-07-16;A1LL34;102;9998;58,7485;M
2020-07-16;A1LL34;102;9999;82,6426;M
2020-07-16;A1LL34;102;10000;33,3973;M
2020-07-16;A1LX34;100;9998;290,41;M
2020-07-16;A1LX34;100;9999;404,6224;M
2020-07-16;A1LX34;100;10000;185,2815;M
2020-07-16;A1MB34;102;9998;272,9288;M
2020-07-16;A1MB34;102;9999;345,4186;M
2020-07-16;A1MB34;102;10000;210,1551;M
2020-07-16;A1MD34;100;9998;289,81;M
2020-07-16;A1MD34;100;9999;452,7991;M
2020-07-16;A1MD34;100;10000;187,9591;M
2020-07-16;A1ME34;102;9998;246,3372;M
2020-07-16;A1ME34;102;9999;317,5582;M
2020-07-16;A1ME34;102;10000;185,5608;M
2020-07-16;A1MP34;102;9998;203,0629;M
2020-07-16;A1MP34;102;9999;315,446;M
2020-07-16;A1MP34;102;10000;134,2002;M
