RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-08-06;A1AP34;102;9998;203,71;M
2020-08-06;A1AP34;102;9999;274,927;M
2020-08-06;A1AP34;102;10000;141,9777;M
2020-08-06;A1BM34;100;9998;421,46;M
2020-08-06;A1BM34;100;9999;627,3347;M
2020-08-06;A1BM34;100;10000;259,9902;M
2020-08-06;A1DI34;102;9998;313,47;M
2020-08-06;A1DI34;102;9999;410,42;M
2020-08-06;A1DI34;102;10000;227,5792;M
2020-08-06;A1DM34;102;9998;234,05;M
2020-08-06;A1DM34;102;9999;315,0874;M
2020-08-06;A1DM34;102;10000;171,7739;M
2020-08-06;A1EE34;102;9998;216,83;M
2020-08-06;A1EE34;102;9999;273,6914;M
2020-08-06;A1EE34;102;10000;157,991;M
2020-08-06;A1EN34;103;9998;283,97;M
2020-08-06;A1EN34;103;9999;355,5758;M
2020-08-06;A1EN34;103;10000;224,4044;M
2020-08-06;A1EP34;102;9998;227,41;M
2020-08-06;A1EP34;102;9999;284,499;M
2020-08-06;A1EP34;102;10000;178,5077;M
2020-08-06;A1EP34;103;9998;225,375;M
2020-08-06;A1EP34;103;9999;281,9531;M
2020-08-06;A1EP34;103;10000;176,9103;M
2020-08-06;A1ES34;103;9998;89,43;M
2020-08-06;A1ES34;103;9999;124,3005;M
2020-08-06;A1ES34;103;10000;64,7687;M
2020-08-06;A1FL34;102;9998;189,53;M
2020-08-06;A1FL34;102;9999;283,8098;M
2020-08-06;A1FL34;102;10000;113,2479;M
2020-08-06;A1GI34;102;9998;260,71;M
2020-08-06;A1GI34;102;9999;338,1304;M
2020-08-06;A1GI34;102;10000;197,7641;M
2020-08-06;A1GN34;102;9998;265,61;M
2020-08-06;A1GN34;102;9999;334,3711;M
2020-08-06;A1GN34;102;10000;202,1823;M
2020-08-06;A1IV34;102;9998;198,2;M
2020-08-06;A1IV34;102;9999;283,6955;M
2020-08-06;A1IV34;102;10000;119,6493;M
2020-08-06;A1JG34;102;9998;282,58;M
2020-08-06;A1JG34;102;9999;373,7742;M
2020-08-06;A1JG34;102;10000;193,4655;M
2020-08-06;A1KA34;100;9998;293,23;M
2020-08-06;A1KA34;100;9999;423,9871;M
2020-08-06;A1KA34;100;10000;192,4996;M
2020-08-06;A1LB34;102;9998;450,69;M
2020-08-06;A1LB34;102;9999;604,7178;M
2020-08-06;A1LB34;102;10000;334,3398;M
2020-08-06;A1LG34;100;9998;401,99;M
2020-08-06;A1LG34;100;9999;668,1395;M
2020-08-06;A1LG34;100;10000;232,4145;M
2020-08-06;A1LK34;101;9998;196,27;M
2020-08-06;A1LK34;101;9999;326,656;M
2020-08-06;A1LK34;101;10000;133,5107;M
2020-08-06;A1LL34;102;9998;60,31;M
2020-08-06;A1LL34;102;9999;84,8392;M
2020-08-06;A1LL34;102;10000;34,285;M
2020-08-06;A1LX34;100;9998;278;M
2020-08-06;A1LX34;100;9999;387,3318;M
2020-08-06;A1LX34;100;10000;177,364;M
2020-08-06;A1MB34;102;9998;270,29;M
2020-08-06;A1MB34;102;9999;342,079;M
2020-08-06;A1MB34;102;10000;208,1233;M
2020-08-06;A1MD34;100;9998;464,24;M
2020-08-06;A1MD34;100;9999;725,3285;M
2020-08-06;A1MD34;100;10000;301,0874;M
2020-08-06;A1ME34;102;9998;260,39;M
2020-08-06;A1ME34;102;9999;335,6739;M
2020-08-06;A1ME34;102;10000;196,1465;M
2020-08-06;A1MP34;102;9998;209,24;M
2020-08-06;A1MP34;102;9999;325,0417;M
2020-08-06;A1MP34;102;10000;138,2825;M
2020-08-06;A1MP34;103;9998;198,6153;M
2020-08-06;A1MP34;103;9999;308,5369;M
2020-08-06;A1MP34;103;10000;131,2608;M
2020-08-06;A1MT34;102;9998;340,4;M
2020-08-06;A1MT34;102;9999;436,1477;M
2020-08-06;A1MT34;102;10000;248,6281;M
2020-08-06;A1NE34;100;9998;316,18;M
2020-08-06;A1NE34;100;9999;460,358;M
2020-08-06;A1NE34;100;10000;199,7751;M
2020-08-06;A1NS34;100;9998;419,61;M
2020-08-06;A1NS34;100;9999;554,0866;M
2020-08-06;A1NS34;100;10000;309,4371;M
2020-08-06;A1NT34;102;9998;288,46;M
2020-08-06;A1NT34;102;9999;388,9825;M
2020-08-06;A1NT34;102;10000;178,7067;M
2020-08-06;A1ON34;103;9998;261,32;M
2020-08-06;A1ON34;103;9999;342,141;M
2020-08-06;A1ON34;103;10000;185,579;M
2020-08-06;A1OS34;103;9998;260,33;M
2020-08-06;A1OS34;103;9999;341,1364;M
2020-08-06;A1OS34;103;10000;191,9777;M
2020-08-06;A1PA34;103;9998;83,54;M
2020-08-06;A1PA34;103;9999;110,5;M
2020-08-06;A1PA34;103;10000;60,1354;M
2020-08-06;A1PD34;102;9998;381,43;M
2020-08-06;A1PD34;102;9999;492,9906;M
2020-08-06;A1PD34;102;10000;292,0228;M
2020-08-06;A1PH34;102;9998;289,97;M
2020-08-06;A1PH34;102;9999;376,729;M
2020-08-06;A1PH34;102;10000;212,0492;M
2020-08-06;A1RE34;102;9998;234,47;M
2020-08-06;A1RE34;102;9999;316,1781;M
