RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-06-30;A1AP34;102;9998;191,88;M
2020-06-30;A1AP34;102;9999;258,9612;M
2020-06-30;A1AP34;102;10000;133,7326;M
2020-06-30;A1BM34;100;9998;327,5856;M
2020-06-30;A1BM34;100;9999;487,6046;M
2020-06-30;A1BM34;100;10000;202,081;M
2020-06-30;A1DI34;102;9998;332,6303;M
2020-06-30;A1DI34;102;9999;435,5061;M
2020-06-30;A1DI34;102;10000;241,4895;M
2020-06-30;A1DM34;102;9998;216,4376;M
2020-06-30;A1DM34;102;9999;291,3769;M
2020-06-30;A1DM34;102;10000;158,8478;M
2020-06-30;A1EE34;102;9998;190,8339;M
2020-06-30;A1EE34;102;9999;240,8781;M
2020-06-30;A1EE34;102;10000;139,0492;M
2020-06-30;A1EN34;102;9998;259,5081;M
2020-06-30;A1EN34;102;9999;324,9456;M
2020-06-30;A1EN34;102;10000;205,0736;M
2020-06-30;A1EP34;102;9998;215,9493;M
2020-06-30;A1EP34;102;9999;270,1612;M
2020-06-30;A1EP34;102;10000;169,5115;M
2020-06-30;A1ES34;102;9998;78,601;M
2020-06-30;A1ES34;102;9999;109,2491;M
2020-06-30;A1ES34;102;10000;56,9259;M
2020-06-30;A1FL34;102;9998;195,4447;M
2020-06-30;A1FL34;102;9999;292,6667;M
2020-06-30;A1FL34;102;10000;116,7821;M
2020-06-30;A1GI34;101;9998;214,4;M
2020-06-30;A1GI34;101;9999;278,0682;M
2020-06-30;A1GI34;101;10000;162,6352;M
2020-06-30;A1GI34;102;9998;239,6273;M
2020-06-30;A1GI34;102;9999;310,787;M
2020-06-30;A1GI34;102;10000;181,7716;M
2020-06-30;A1GN34;102;9998;277,2191;M
2020-06-30;A1GN34;102;9999;348,9855;M
2020-06-30;A1GN34;102;10000;211,0191;M
2020-06-30;A1IV34;102;9998;204,0697;M
2020-06-30;A1IV34;102;9999;292,0972;M
2020-06-30;A1IV34;102;10000;123,1927;M
2020-06-30;A1JG34;102;9998;264,4173;M
2020-06-30;A1JG34;102;9999;349,75;M
2020-06-30;A1JG34;102;10000;181,0306;M
2020-06-30;A1KA34;100;9998;289,53;M
2020-06-30;A1KA34;100;9999;418,6372;M
2020-06-30;A1KA34;100;10000;190,0706;M
2020-06-30;A1LB34;102;9998;418,8256;M
2020-06-30;A1LB34;102;9999;561,9634;M
2020-06-30;A1LB34;102;10000;310,7015;M
2020-06-30;A1LG34;100;9998;367,8;M
2020-06-30;A1LG34;100;9999;611,313;M
2020-06-30;A1LG34;100;10000;212,6472;M
2020-06-30;A1LK34;101;9998;198,4;M
2020-06-30;A1LK34;101;9999;330,201;M
2020-06-30;A1LK34;101;10000;134,9596;M
2020-06-30;A1LL34;102;9998;61,1884;M
2020-06-30;A1LL34;102;9999;86,0749;M
2020-06-30;A1LL34;102;10000;34,7843;M
2020-06-30;A1LX34;100;9998;304,4229;M
2020-06-30;A1LX34;100;9999;424,1463;M
2020-06-30;A1LX34;100;10000;194,2218;M
2020-06-30;A1MB34;102;9998;273,3134;M
2020-06-30;A1MB34;102;9999;345,9054;M
2020-06-30;A1MB34;102;10000;210,4513;M
2020-06-30;A1MD34;100;9998;285,3829;M
2020-06-30;A1MD34;100;9999;445,8822;M
2020-06-30;A1MD34;100;10000;185,0879;M
2020-06-30;A1ME34;102;9998;242,3938;M
2020-06-30;A1ME34;102;9999;312,4746;M
2020-06-30;A1ME34;102;10000;182,5904;M
2020-06-30;A1MP34;102;9998;203,473;M
2020-06-30;A1MP34;102;9999;316,083;M
2020-06-30;A1MP34;102;10000;134,4712;M
2020-06-30;A1MT34;102;9998;327,911;M
2020-06-30;A1MT34;102;9999;420,1458;M
2020-06-30;A1MT34;102;10000;239,5061;M
2020-06-30;A1NE34;100;9998;284,8269;M
2020-06-30;A1NE34;100;9999;414,7079;M
2020-06-30;A1NE34;100;10000;179,965;M
2020-06-30;A1NS34;100;9998;395,6223;M
2020-06-30;A1NS34;100;9999;522,4113;M
2020-06-30;A1NS34;100;10000;291,7477;M
2020-06-30;A1NT34;102;9998;285,307;M
2020-06-30;A1NT34;102;9999;384,7307;M
2020-06-30;A1NT34;102;10000;176,7533;M
2020-06-30;A1ON34;102;9998;260,9863;M
2020-06-30;A1ON34;102;9999;341,7041;M
2020-06-30;A1ON34;102;10000;185,342;M
2020-06-30;A1OS34;102;9998;255,6024;M
2020-06-30;A1OS34;102;9999;334,9413;M
2020-06-30;A1OS34;102;10000;188,4914;M
2020-06-30;A1PA34;102;9998;73,2308;M
2020-06-30;A1PA34;102;9999;96,8638;M
2020-06-30;A1PA34;102;10000;52,7144;M
2020-06-30;A1PD34;101;9998;343,51;M
2020-06-30;A1PD34;101;9999;443,9798;M
2020-06-30;A1PD34;101;10000;262,9912;M
2020-06-30;A1PD34;102;9998;342,2668;M
2020-06-30;A1PD34;102;9999;442,3729;M
2020-06-30;A1PD34;102;10000;262,0394;M
2020-06-30;A1PH34;102;9998;259,8607;M
2020-06-30;A1PH34;102;9999;337,611;M
2020-06-30;A1PH34;102;10000;190,0309;M
2020-06-30;A1RE34;101;9998;200;M
2020-06-30;A1RE34;101;9999;269,6959;M
2020-06-30;A1RE34;101;10000;131,4719;M
2020-06-30;A1RE34;102;9998;220,0313;M
2020-06-30;A1RE34;102;9999;296,7078;M
2020-06-30;A1RE34;102;10000;144,6397;M
2020-06-30;A1SU34;101;9998;140,0742;M
2020-06-30;A1SU34;101;9999;198,4571;M
2020-06-30;A1SU34;101;10000;90,5999;M
2020-06-30;A1TM34;102;9998;269,9774;M
2020-06-30;A1TM34;102;9999;335,9382;M
2020-06-30;A1TM34;102;10000;196,7163;M
2020-06-30;A1TT34;102;9998;263,0611;M
2020-06-30;A1TT34;102;9999;360,6252;M
2020-06-30;A1TT34;102;10000;165,981;M
2020-06-30;A1UT34;100;9998;324,3715;M
2020-06-30;A1UT34;100;9999;434,8654;M
2020-06-30;A1UT34;100;10000;223,5049;M
2020-06-30;A1VB34;101;9998;205,5;M
