RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-07-17;A1AP34;102;9998;194,9888;M
2020-07-17;A1AP34;102;9999;263,1568;M
2020-07-17;A1AP34;102;10000;135,8993;M
2020-07-17;A1BM34;100;9998;380,21;M
2020-07-17;A1BM34;100;9999;565,9349;M
2020-07-17;A1BM34;100;10000;234,5439;M
2020-07-17;A1DI34;102;9998;314,3027;M
2020-07-17;A1DI34;102;9999;411,5102;M
2020-07-17;A1DI34;102;10000;228,1837;M
2020-07-17;A1DM34;102;9998;221,6675;M
2020-07-17;A1DM34;102;9999;298,4176;M
2020-07-17;A1DM34;102;10000;162,6862;M
2020-07-17;A1EE34;102;9998;211,976;M
2020-07-17;A1EE34;102;9999;267,5645;M
2020-07-17;A1EE34;102;10000;154,4541;M
2020-07-17;A1EN34;102;9998;273,3558;M
2020-07-17;A1EN34;102;9999;342,2851;M
2020-07-17;A1EN34;102;10000;216,0166;M
2020-07-17;A1EP34;102;9998;235,6664;M
2020-07-17;A1EP34;102;9999;294,828;M
2020-07-17;A1EP34;102;10000;184,9886;M
2020-07-17;A1ES34;102;9998;84,155;M
2020-07-17;A1ES34;102;9999;116,9687;M
2020-07-17;A1ES34;102;10000;60,9484;M
2020-07-17;A1FL34;102;9998;195,0157;M
2020-07-17;A1FL34;102;9999;292,0243;M
2020-07-17;A1FL34;102;10000;116,5257;M
2020-07-17;A1GI34;102;9998;254,0535;M
2020-07-17;A1GI34;102;9999;329,4972;M
2020-07-17;A1GI34;102;10000;192,7148;M
2020-07-17;A1GN34;102;9998;287,624;M
2020-07-17;A1GN34;102;9999;362,0841;M
2020-07-17;A1GN34;102;10000;218,9393;M
2020-07-17;A1IV34;102;9998;200,2384;M
2020-07-17;A1IV34;102;9999;286,6132;M
2020-07-17;A1IV34;102;10000;120,8799;M
2020-07-17;A1JG34;102;9998;278,7939;M
2020-07-17;A1JG34;102;9999;368,7662;M
2020-07-17;A1JG34;102;10000;190,8734;M
2020-07-17;A1KA34;100;9998;302,81;M
2020-07-17;A1KA34;100;9999;437,839;M
2020-07-17;A1KA34;100;10000;198,7887;M
2020-07-17;A1LB34;102;9998;476,2863;M
2020-07-17;A1LB34;102;9999;639,0619;M
2020-07-17;A1LB34;102;10000;353,3282;M
2020-07-17;A1LG34;100;9998;433,8319;M
2020-07-17;A1LG34;100;9999;721,0633;M
2020-07-17;A1LG34;100;10000;250,8242;M
2020-07-17;A1LK34;101;9998;199,2154;M
2020-07-17;A1LK34;101;9999;331,5581;M
2020-07-17;A1LK34;101;10000;135,5142;M
2020-07-17;A1LL34;102;9998;57,2206;M
2020-07-17;A1LL34;102;9999;80,4933;M
2020-07-17;A1LL34;102;10000;32,5287;M
2020-07-17;A1LX34;100;9998;294,085;M
2020-07-17;A1LX34;100;9999;409,7427;M
2020-07-17;A1LX34;100;10000;187,6262;M
2020-07-17;A1MB34;102;9998;281,1898;M
2020-07-17;A1MB34;102;9999;355,8738;M
2020-07-17;A1MB34;102;10000;216,5161;M
2020-07-17;A1MD34;100;9998;296,41;M
2020-07-17;A1MD34;100;9999;463,1109;M
2020-07-17;A1MD34;100;10000;192,2396;M
2020-07-17;A1ME34;102;9998;250,2307;M
2020-07-17;A1ME34;102;9999;322,5773;M
2020-07-17;A1ME34;102;10000;188,4937;M
2020-07-17;A1MP34;102;9998;206,4437;M
2020-07-17;A1MP34;102;9999;320,6979;M
2020-07-17;A1MP34;102;10000;136,4345;M
2020-07-17;A1MT34;102;9998;335,4357;M
2020-07-17;A1MT34;102;9999;429,787;M
2020-07-17;A1MT34;102;10000;245,0022;M
2020-07-17;A1NE34;100;9998;295,5522;M
2020-07-17;A1NE34;100;9999;430,324;M
2020-07-17;A1NE34;100;10000;186,7417;M
2020-07-17;A1NS34;100;9998;405,336;M
2020-07-17;A1NS34;100;9999;535,238;M
2020-07-17;A1NS34;100;10000;298,9109;M
2020-07-17;A1NT34;102;9998;286,8379;M
2020-07-17;A1NT34;102;9999;386,7951;M
2020-07-17;A1NT34;102;10000;177,7018;M
2020-07-17;A1ON34;102;9998;274,1904;M
2020-07-17;A1ON34;102;9999;358,992;M
2020-07-17;A1ON34;102;10000;194,719;M
2020-07-17;A1OS34;102;9998;272,0636;M
2020-07-17;A1OS34;102;9999;356,5121;M
2020-07-17;A1OS34;102;10000;200,6305;M
2020-07-17;A1PA34;102;9998;71,556;M
2020-07-17;A1PA34;102;9999;94,6485;M
2020-07-17;A1PA34;102;10000;51,5088;M
2020-07-17;A1PD34;102;9998;395,7387;M
2020-07-17;A1PD34;102;9999;511,4843;M
2020-07-17;A1PD34;102;10000;302,9775;M
2020-07-17;A1PH34;102;9998;274,648;M
2020-07-17;A1PH34;102;9999;356,8226;M
2020-07-17;A1PH34;102;10000;200,8445;M
2020-07-17;A1RE34;102;9998;224,4538;M
2020-07-17;A1RE34;102;9999;302,6714;M
2020-07-17;A1RE34;102;10000;147,5469;M
