RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-06-17;A1AP34;101;9998;195,0974;M
2020-06-17;A1AP34;101;9999;263,3034;M
2020-06-17;A1AP34;101;10000;135,975;M
2020-06-17;A1AP34;102;9998;179,9831;M
2020-06-17;A1AP34;102;9999;242,9051;M
2020-06-17;A1AP34;102;10000;125,441;M
2020-06-17;A1BM34;100;9998;334,3459;M
2020-06-17;A1BM34;100;9999;497,6671;M
2020-06-17;A1BM34;100;10000;206,2512;M
2020-06-17;A1DI34;102;9998;321,6535;M
2020-06-17;A1DI34;102;9999;421,1344;M
2020-06-17;A1DI34;102;10000;233,5204;M
2020-06-17;A1DM34;102;9998;212,4756;M
2020-06-17;A1DM34;102;9999;286,0431;M
2020-06-17;A1DM34;102;10000;155,94;M
2020-06-17;A1EE34;102;9998;190,2147;M
2020-06-17;A1EE34;102;9999;240,0966;M
2020-06-17;A1EE34;102;10000;138,598;M
2020-06-17;A1EN34;102;9998;256,7873;M
2020-06-17;A1EN34;102;9999;321,5387;M
2020-06-17;A1EN34;102;10000;202,9235;M
2020-06-17;A1EP34;102;9998;215,8882;M
2020-06-17;A1EP34;102;9999;270,0847;M
2020-06-17;A1EP34;102;10000;169,4636;M
2020-06-17;A1ES34;102;9998;70,4052;M
2020-06-17;A1ES34;102;9999;97,8575;M
2020-06-17;A1ES34;102;10000;50,9902;M
2020-06-17;A1FL34;102;9998;193,1549;M
2020-06-17;A1FL34;102;9999;289,2378;M
2020-06-17;A1FL34;102;10000;115,4139;M
2020-06-17;A1GI34;101;9998;230,7988;M
2020-06-17;A1GI34;101;9999;299,3368;M
2020-06-17;A1GI34;101;10000;175,0747;M
2020-06-17;A1GN34;102;9998;273,6929;M
2020-06-17;A1GN34;102;9999;344,5465;M
2020-06-17;A1GN34;102;10000;208,335;M
2020-06-17;A1IV34;102;9998;205,3878;M
2020-06-17;A1IV34;102;9999;293,9838;M
2020-06-17;A1IV34;102;10000;123,9885;M
2020-06-17;A1JG34;102;9998;258,1523;M
2020-06-17;A1JG34;102;9999;341,4632;M
2020-06-17;A1JG34;102;10000;176,7413;M
2020-06-17;A1KA34;100;9998;266,2114;M
2020-06-17;A1KA34;100;9999;384,9203;M
2020-06-17;A1KA34;100;10000;174,7624;M
2020-06-17;A1LB34;102;9998;415,6583;M
2020-06-17;A1LB34;102;9999;557,7136;M
2020-06-17;A1LB34;102;10000;308,3519;M
2020-06-17;A1LG34;100;9998;344,1637;M
2020-06-17;A1LG34;100;9999;572,0276;M
2020-06-17;A1LG34;100;10000;198,9816;M
2020-06-17;A1LK34;101;9998;196,41;M
2020-06-17;A1LK34;101;9999;326,889;M
2020-06-17;A1LK34;101;10000;133,6059;M
2020-06-17;A1LL34;102;9998;66,3888;M
2020-06-17;A1LL34;102;9999;93,3904;M
2020-06-17;A1LL34;102;10000;37,7407;M
2020-06-17;A1LX34;100;9998;303,2516;M
2020-06-17;A1LX34;100;9999;422,5143;M
2020-06-17;A1LX34;100;10000;193,4745;M
2020-06-17;A1MB34;102;9998;262,9038;M
2020-06-17;A1MB34;102;9999;332,731;M
2020-06-17;A1MB34;102;10000;202,4359;M
2020-06-17;A1MD34;100;9998;286,3984;M
2020-06-17;A1MD34;100;9999;447,4688;M
2020-06-17;A1MD34;100;10000;185,7465;M
2020-06-17;A1ME34;102;9998;236,2065;M
2020-06-17;A1ME34;102;9999;304,4985;M
2020-06-17;A1ME34;102;10000;177,9296;M
2020-06-17;A1MP34;102;9998;196,5806;M
2020-06-17;A1MP34;102;9999;305,3761;M
2020-06-17;A1MP34;102;10000;129,9161;M
2020-06-17;A1MT34;102;9998;315,012;M
2020-06-17;A1MT34;102;9999;403,6185;M
