RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-06-16;A1AP34;101;9998;180,22;M
2020-06-16;A1AP34;101;9999;243,2249;M
2020-06-16;A1AP34;101;10000;125,6061;M
2020-06-16;A1BM34;100;9998;323,5643;M
2020-06-16;A1BM34;100;9999;481,6189;M
2020-06-16;A1BM34;100;10000;199,6003;M
2020-06-16;A1DI34;102;9998;318,6811;M
2020-06-16;A1DI34;102;9999;417,2427;M
2020-06-16;A1DI34;102;10000;231,3624;M
2020-06-16;A1DM34;102;9998;214,02;M
2020-06-16;A1DM34;102;9999;288,1222;M
2020-06-16;A1DM34;102;10000;157,0735;M
2020-06-16;A1EE34;102;9998;188,445;M
2020-06-16;A1EE34;102;9999;237,8628;M
2020-06-16;A1EE34;102;10000;137,3085;M
2020-06-16;A1EN34;102;9998;254,5501;M
2020-06-16;A1EN34;102;9999;318,7374;M
2020-06-16;A1EN34;102;10000;201,1556;M
2020-06-16;A1EP34;102;9998;211,9519;M
2020-06-16;A1EP34;102;9999;265,1603;M
2020-06-16;A1EP34;102;10000;166,3737;M
2020-06-16;A1ES34;102;9998;70,9623;M
2020-06-16;A1ES34;102;9999;98,6319;M
2020-06-16;A1ES34;102;10000;51,3937;M
2020-06-16;A1FL34;102;9998;194,0295;M
2020-06-16;A1FL34;102;9999;290,5475;M
2020-06-16;A1FL34;102;10000;115,9365;M
2020-06-16;A1GI34;101;9998;227,121;M
2020-06-16;A1GI34;101;9999;294,5668;M
2020-06-16;A1GI34;101;10000;172,2849;M
2020-06-16;A1GN34;101;9998;258;M
2020-06-16;A1GN34;101;9999;324,791;M
2020-06-16;A1GN34;101;10000;196,3896;M
2020-06-16;A1GN34;102;9998;271,5114;M
2020-06-16;A1GN34;102;9999;341,8002;M
2020-06-16;A1GN34;102;10000;206,6744;M
2020-06-16;A1IV34;102;9998;210,4454;M
2020-06-16;A1IV34;102;9999;301,2231;M
2020-06-16;A1IV34;102;10000;127,0416;M
2020-06-16;A1JG34;102;9998;248,4461;M
2020-06-16;A1JG34;102;9999;328,6246;M
2020-06-16;A1JG34;102;10000;170,0961;M
2020-06-16;A1KA34;100;9998;259,8489;M
2020-06-16;A1KA34;100;9999;375,7207;M
2020-06-16;A1KA34;100;10000;170,5856;M
2020-06-16;A1LB34;102;9998;411,5919;M
2020-06-16;A1LB34;102;9999;552,2575;M
2020-06-16;A1LB34;102;10000;305,3353;M
2020-06-16;A1LG34;100;9998;343,8894;M
2020-06-16;A1LG34;100;9999;571,5716;M
2020-06-16;A1LG34;100;10000;198,823;M
2020-06-16;A1LK34;101;9998;198,4971;M
2020-06-16;A1LK34;101;9999;330,3626;M
2020-06-16;A1LK34;101;10000;135,0256;M
2020-06-16;A1LL34;102;9998;68,9363;M
2020-06-16;A1LL34;102;9999;96,974;M
2020-06-16;A1LL34;102;10000;39,1889;M
2020-06-16;A1LX34;100;9998;298,07;M
2020-06-16;A1LX34;100;9999;415,2949;M
2020-06-16;A1LX34;100;10000;190,1686;M
2020-06-16;A1MB34;102;9998;257,4333;M
2020-06-16;A1MB34;102;9999;325,8075;M
2020-06-16;A1MB34;102;10000;198,2236;M
2020-06-16;A1MD34;100;9998;284,54;M
2020-06-16;A1MD34;100;9999;444,5652;M
2020-06-16;A1MD34;100;10000;184,5412;M
2020-06-16;A1ME34;102;9998;235,6926;M
