RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-07-14;A1AP34;102;9998;184,68;M
2020-07-14;A1AP34;102;9999;249,2441;M
2020-07-14;A1AP34;102;10000;128,7145;M
2020-07-14;A1BM34;100;9998;352,1;M
2020-07-14;A1BM34;100;9999;524,0938;M
2020-07-14;A1BM34;100;10000;217,2034;M
2020-07-14;A1DI34;102;9998;314,9156;M
2020-07-14;A1DI34;102;9999;412,3126;M
2020-07-14;A1DI34;102;10000;228,6287;M
2020-07-14;A1DM34;102;9998;215,8323;M
2020-07-14;A1DM34;102;9999;290,562;M
2020-07-14;A1DM34;102;10000;158,4036;M
2020-07-14;A1EE34;102;9998;204,3309;M
2020-07-14;A1EE34;102;9999;257,9146;M
2020-07-14;A1EE34;102;10000;148,8836;M
2020-07-14;A1EN34;102;9998;264,1331;M
2020-07-14;A1EN34;102;9999;330,7369;M
2020-07-14;A1EN34;102;10000;208,7285;M
2020-07-14;A1EP34;102;9998;227,7874;M
2020-07-14;A1EP34;102;9999;284,9711;M
2020-07-14;A1EP34;102;10000;178,8039;M
2020-07-14;A1ES34;102;9998;78,7756;M
2020-07-14;A1ES34;102;9999;109,4917;M
2020-07-14;A1ES34;102;10000;57,0524;M
2020-07-14;A1FL34;102;9998;190,2676;M
2020-07-14;A1FL34;102;9999;284,9143;M
2020-07-14;A1FL34;102;10000;113,6886;M
2020-07-14;A1GI34;102;9998;242,1976;M
2020-07-14;A1GI34;102;9999;314,1205;M
2020-07-14;A1GI34;102;10000;183,7214;M
2020-07-14;A1GN34;102;9998;277,9562;M
2020-07-14;A1GN34;102;9999;349,9135;M
2020-07-14;A1GN34;102;10000;211,5802;M
2020-07-14;A1IV34;102;9998;202,0092;M
2020-07-14;A1IV34;102;9999;289,1478;M
2020-07-14;A1IV34;102;10000;121,9489;M
2020-07-14;A1JG34;102;9998;269,8438;M
2020-07-14;A1JG34;102;9999;356,9277;M
2020-07-14;A1JG34;102;10000;184,7458;M
2020-07-14;A1KA34;100;9998;298,49;M
2020-07-14;A1KA34;100;9999;431,5926;M
2020-07-14;A1KA34;100;10000;195,9527;M
2020-07-14;A1LB34;102;9998;449,117;M
2020-07-14;A1LB34;102;9999;602,6072;M
2020-07-14;A1LB34;102;10000;333,1729;M
2020-07-14;A1LG34;100;9998;399,7755;M
2020-07-14;A1LG34;100;9999;664,4588;M
2020-07-14;A1LG34;100;10000;231,1342;M
2020-07-14;A1LK34;101;9998;189,4137;M
2020-07-14;A1LK34;101;9999;315,245;M
2020-07-14;A1LK34;101;10000;128,8467;M
2020-07-14;A1LL34;102;9998;54,0782;M
2020-07-14;A1LL34;102;9999;76,0728;M
2020-07-14;A1LL34;102;10000;30,7423;M
2020-07-14;A1LX34;100;9998;288,59;M
2020-07-14;A1LX34;100;9999;402,0866;M
2020-07-14;A1LX34;100;10000;184,1204;M
2020-07-14;A1MB34;102;9998;265,0671;M
2020-07-14;A1MB34;102;9999;335,4689;M
2020-07-14;A1MB34;102;10000;204,1016;M
2020-07-14;A1MD34;100;9998;290,54;M
2020-07-14;A1MD34;100;9999;453,9396;M
2020-07-14;A1MD34;100;10000;188,4326;M
2020-07-14;A1ME34;102;9998;244,9462;M
2020-07-14;A1ME34;102;9999;315,765;M
2020-07-14;A1ME34;102;10000;184,513;M
2020-07-14;A1MP34;102;9998;199,8744;M
2020-07-14;A1MP34;102;9999;310,4928;M
2020-07-14;A1MP34;102;10000;132,0929;M
2020-07-14;A1MT34;102;9998;333,7822;M
2020-07-14;A1MT34;102;9999;427,6684;M
2020-07-14;A1MT34;102;10000;243,7945;M
2020-07-14;A1NE34;100;9998;287,8431;M
2020-07-14;A1NE34;100;9999;419,0995;M
2020-07-14;A1NE34;100;10000;181,8707;M
2020-07-14;A1NS34;100;9998;401,6701;M
2020-07-14;A1NS34;100;9999;530,3973;M
2020-07-14;A1NS34;100;10000;296,2075;M
2020-07-14;A1NT34;102;9998;281,2331;M
2020-07-14;A1NT34;102;9999;379,2372;M
2020-07-14;A1NT34;102;10000;174,2295;M
2020-07-14;A1ON34;102;9998;265,6008;M
2020-07-14;A1ON34;102;9999;347,7458;M
2020-07-14;A1ON34;102;10000;188,619;M
2020-07-14;A1OS34;102;9998;266,4814;M
2020-07-14;A1OS34;102;9999;349,1972;M
2020-07-14;A1OS34;102;10000;196,514;M
2020-07-14;A1PA34;102;9998;71,21;M
2020-07-14;A1PA34;102;9999;94,1908;M
2020-07-14;A1PA34;102;10000;51,2598;M
2020-07-14;A1PD34;102;9998;374,9179;M
2020-07-14;A1PD34;102;9999;484,5738;M
2020-07-14;A1PD34;102;10000;287,0371;M
2020-07-14;A1PH34;102;9998;259,9168;M
2020-07-14;A1PH34;102;9999;337,6839;M
2020-07-14;A1PH34;102;10000;190,0719;M
2020-07-14;A1RE34;102;9998;218,1139;M
2020-07-14;A1RE34;102;9999;294,1222;M
2020-07-14;A1RE34;102;10000;143,3793;M
2020-07-14;A1SU34;101;9998;135,4689;M
2020-07-14;A1SU34;101;9999;191,9323;M
2020-07-14;A1SU34;101;10000;87,6212;M
2020-07-14;A1TM34;102;9998;267,9758;M
2020-07-14;A1TM34;102;9999;333,4476;M
2020-07-14;A1TM34;102;10000;195,2578;M
2020-07-14;A1TT34;102;9998;239,449;M
2020-07-14;A1TT34;102;9999;328,2558;M
2020-07-14;A1TT34;102;10000;151,0827;M
2020-07-14;A1UT34;100;9998;313,0209;M
2020-07-14;A1UT34;100;9999;419,6483;M
2020-07-14;A1UT34;100;10000;215,6839;M
2020-07-14;A1VB34;102;9998;206,1188;M
2020-07-14;A1VB34;102;9999;287,8737;M
2020-07-14;A1VB34;102;10000;146,1959;M
2020-07-14;A1VY34;102;9998;309,0715;M
2020-07-14;A1VY34;102;9999;386,3146;M
2020-07-14;A1VY34;102;10000;230,6415;M
2020-07-14;A1WK34;102;9998;179,9136;M
2020-07-14;A1WK34;102;9999;228,3031;M
2020-07-14;A1WK34;102;10000;142,3332;M
2020-07-14;AALL34;115;9998;61,7502;M
2020-07-14;AALL34;115;9999;79,5342;M
2020-07-14;AALL34;115;10000;45,6457;M
2020-07-14;AALR3;102;9998;11,35;M
2020-07-14;AALR3;102;9999;15,89;M
2020-07-14;AALR3;102;10000;6,81;M
2020-07-14;AAPL34;133;9998;208,17;M
2020-07-14;AAPL34;133;9999;279,7804;M
2020-07-14;AAPL34;133;10000;146,5516;M
2020-07-14;ABBV34;117;9998;524;M
2020-07-14;ABBV34;117;9999;663,1744;M
2020-07-14;ABBV34;117;10000;396,5632;M
2020-07-14;ABBV34;118;9998;519,8529;M
2020-07-14;ABBV34;118;9999;657,9258;M
2020-07-14;ABBV34;118;10000;393,4246;M
2020-07-14;ABCB4;133;9998;14,76;M
2020-07-14;ABCB4;133;9999;20,6639;M
2020-07-14;ABCB4;133;10000;8,856;M
2020-07-14;ABCP11;294;9998;86,8;M
