RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-07-20;A1AP34;102;9998;193,19;M
2020-07-20;A1AP34;102;9999;260,7292;M
2020-07-20;A1AP34;102;10000;134,6457;M
2020-07-20;A1BM34;100;9998;386,69;M
2020-07-20;A1BM34;100;9999;575,5803;M
2020-07-20;A1BM34;100;10000;238,5413;M
2020-07-20;A1DI34;102;9998;312,2693;M
2020-07-20;A1DI34;102;9999;408,8479;M
2020-07-20;A1DI34;102;10000;226,7075;M
2020-07-20;A1DM34;102;9998;214,5817;M
2020-07-20;A1DM34;102;9999;288,8784;M
2020-07-20;A1DM34;102;10000;157,4858;M
2020-07-20;A1EE34;102;9998;207,5126;M
2020-07-20;A1EE34;102;9999;261,9307;M
2020-07-20;A1EE34;102;10000;151,2019;M
2020-07-20;A1EN34;102;9998;269,1608;M
2020-07-20;A1EN34;102;9999;337,0323;M
2020-07-20;A1EN34;102;10000;212,7016;M
2020-07-20;A1EP34;102;9998;231,3343;M
2020-07-20;A1EP34;102;9999;289,4084;M
2020-07-20;A1EP34;102;10000;181,5881;M
2020-07-20;A1ES34;102;9998;81,4152;M
2020-07-20;A1ES34;102;9999;113,1606;M
2020-07-20;A1ES34;102;10000;58,9641;M
2020-07-20;A1FL34;102;9998;191,9605;M
2020-07-20;A1FL34;102;9999;287,4493;M
2020-07-20;A1FL34;102;10000;114,7002;M
2020-07-20;A1GI34;102;9998;253,9288;M
2020-07-20;A1GI34;102;9999;329,3354;M
2020-07-20;A1GI34;102;10000;192,6202;M
2020-07-20;A1GN34;102;9998;286,847;M
2020-07-20;A1GN34;102;9999;361,1059;M
2020-07-20;A1GN34;102;10000;218,3479;M
2020-07-20;A1IV34;102;9998;191,9071;M
2020-07-20;A1IV34;102;9999;274,6881;M
2020-07-20;A1IV34;102;10000;115,8504;M
2020-07-20;A1JG34;102;9998;277,9106;M
2020-07-20;A1JG34;102;9999;367,5979;M
2020-07-20;A1JG34;102;10000;190,2687;M
2020-07-20;A1KA34;100;9998;307,63;M
2020-07-20;A1KA34;100;9999;444,8083;M
2020-07-20;A1KA34;100;10000;201,9529;M
2020-07-20;A1LB34;102;9998;464,3758;M
2020-07-20;A1LB34;102;9999;623,0808;M
2020-07-20;A1LB34;102;10000;344,4925;M
2020-07-20;A1LG34;100;9998;417,4394;M
2020-07-20;A1LG34;100;9999;693,8176;M
2020-07-20;A1LG34;100;10000;241,3467;M
2020-07-20;A1LK34;101;9998;191,4803;M
2020-07-20;A1LK34;101;9999;318,6844;M
2020-07-20;A1LK34;101;10000;130,2525;M
2020-07-20;A1LL34;102;9998;53,5121;M
2020-07-20;A1LL34;102;9999;75,2765;M
2020-07-20;A1LL34;102;10000;30,4205;M
2020-07-20;A1LX34;100;9998;292,2089;M
2020-07-20;A1LX34;100;9999;407,1288;M
2020-07-20;A1LX34;100;10000;186,4292;M
2020-07-20;A1MB34;102;9998;272,602;M
2020-07-20;A1MB34;102;9999;345,005;M
2020-07-20;A1MB34;102;10000;209,9035;M
2020-07-20;A1MD34;100;9998;303,08;M
