RptDt;PRFNm;VrtxCd;ScnroId;PRFVal;TpShck
2020-07-22;A1AP34;102;9998;190,94;M
2020-07-22;A1AP34;102;9999;257,6926;M
2020-07-22;A1AP34;102;10000;133,0775;M
2020-07-22;A1BM34;100;9998;381,45;M
2020-07-22;A1BM34;100;9999;567,7806;M
2020-07-22;A1BM34;100;10000;235,3088;M
2020-07-22;A1DI34;102;9998;290,7584;M
2020-07-22;A1DI34;102;9999;380,6841;M
2020-07-22;A1DI34;102;10000;211,0905;M
2020-07-22;A1DM34;102;9998;210,1794;M
2020-07-22;A1DM34;102;9999;282,9519;M
2020-07-22;A1DM34;102;10000;154,2548;M
2020-07-22;A1EE34;102;9998;204,7922;M
2020-07-22;A1EE34;102;9999;258,4969;M
2020-07-22;A1EE34;102;10000;149,2197;M
2020-07-22;A1EN34;102;9998;268,3413;M
2020-07-22;A1EN34;102;9999;336,0062;M
2020-07-22;A1EN34;102;10000;212,054;M
2020-07-22;A1EP34;102;9998;227,9497;M
2020-07-22;A1EP34;102;9999;285,1741;M
2020-07-22;A1EP34;102;10000;178,9313;M
2020-07-22;A1ES34;102;9998;79,6598;M
2020-07-22;A1ES34;102;9999;110,7207;M
2020-07-22;A1ES34;102;10000;57,6928;M
2020-07-22;A1FL34;102;9998;187,2006;M
2020-07-22;A1FL34;102;9999;280,3216;M
2020-07-22;A1FL34;102;10000;111,8561;M
2020-07-22;A1GI34;102;9998;245,9498;M
2020-07-22;A1GI34;102;9999;318,987;M
2020-07-22;A1GI34;102;10000;186,5676;M
2020-07-22;A1GN34;102;9998;284,9371;M
2020-07-22;A1GN34;102;9999;358,7016;M
2020-07-22;A1GN34;102;10000;216,8941;M
2020-07-22;A1IV34;102;9998;187,7113;M
2020-07-22;A1IV34;102;9999;268,6824;M
2020-07-22;A1IV34;102;10000;113,3175;M
2020-07-22;A1JG34;102;9998;266,6051;M
2020-07-22;A1JG34;102;9999;352,6438;M
2020-07-22;A1JG34;102;10000;182,5285;M
2020-07-22;A1KA34;100;9998;290;M
2020-07-22;A1KA34;100;9999;419,3168;M
2020-07-22;A1KA34;100;10000;190,3792;M
2020-07-22;A1LB34;102;9998;447,7802;M
2020-07-22;A1LB34;102;9999;600,8135;M
2020-07-22;A1LB34;102;10000;332,1812;M
2020-07-22;A1LG34;100;9998;405,9205;M
2020-07-22;A1LG34;100;9999;674,6723;M
2020-07-22;A1LG34;100;10000;234,6869;M
2020-07-22;A1LK34;101;9998;185,3623;M
2020-07-22;A1LK34;101;9999;308,5021;M
2020-07-22;A1LK34;101;10000;126,0908;M
2020-07-22;A1LL34;102;9998;54,3449;M
2020-07-22;A1LL34;102;9999;76,448;M
2020-07-22;A1LL34;102;10000;30,8939;M
2020-07-22;A1LX34;100;9998;270,26;M
2020-07-22;A1LX34;100;9999;376,5478;M
2020-07-22;A1LX34;100;10000;172,4258;M
2020-07-22;A1MB34;102;9998;265,0477;M
2020-07-22;A1MB34;102;9999;335,4443;M
2020-07-22;A1MB34;102;10000;204,0867;M
2020-07-22;A1MD34;100;9998;315,77;M
2020-07-22;A1MD34;100;9999;493,359;M
2020-07-22;A1MD34;100;10000;204,7957;M
2020-07-22;A1ME34;102;9998;239,0306;M
2020-07-22;A1ME34;102;9999;308,1391;M
2020-07-22;A1ME34;102;10000;180,0569;M
2020-07-22;A1MP34;102;9998;201,8049;M
2020-07-22;A1MP34;102;9999;313,4918;M
2020-07-22;A1MP34;102;10000;133,3688;M
2020-07-22;A1MT34;102;9998;327,933;M
2020-07-22;A1MT34;102;9999;420,1739;M
2020-07-22;A1MT34;102;10000;239,5222;M
2020-07-22;A1NE34;100;9998;298,5074;M
2020-07-22;A1NE34;100;9999;434,6267;M
2020-07-22;A1NE34;100;10000;188,6089;M
2020-07-22;A1NS34;100;9998;391,7758;M
2020-07-22;A1NS34;100;9999;517,3321;M
2020-07-22;A1NS34;100;10000;288,9111;M
2020-07-22;A1NT34;102;9998;273,795;M
2020-07-22;A1NT34;102;9999;369,207;M
2020-07-22;A1NT34;102;10000;169,6214;M
2020-07-22;A1ON34;102;9998;265,3413;M
2020-07-22;A1ON34;102;9999;347,406;M
2020-07-22;A1ON34;102;10000;188,4347;M
2020-07-22;A1OS34;102;9998;260,5285;M
2020-07-22;A1OS34;102;9999;341,3965;M
2020-07-22;A1OS34;102;10000;192,1241;M
2020-07-22;A1PA34;102;9998;73,5;M
2020-07-22;A1PA34;102;9999;97,2199;M
2020-07-22;A1PA34;102;10000;52,9082;M
2020-07-22;A1PA34;103;9998;74,0939;M
2020-07-22;A1PA34;103;9999;98,0054;M
2020-07-22;A1PA34;103;10000;53,3357;M
2020-07-22;A1PD34;102;9998;377,2481;M
2020-07-22;A1PD34;102;9999;487,5856;M
2020-07-22;A1PD34;102;10000;288,8211;M
2020-07-22;A1PH34;102;9998;263,669;M
2020-07-22;A1PH34;102;9999;342,5587;M
2020-07-22;A1PH34;102;10000;192,8158;M
2020-07-22;A1RE34;102;9998;215,605;M
2020-07-22;A1RE34;102;9999;290,739;M
